cdn1_allcolo.ns380 S3FIFO-0.6500-0.9000 cache size      158, 32816528 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_allcolo.ns380 S3FIFO-0.6500-0.9000 cache size      474, 32816528 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_allcolo.ns380 S3FIFO-0.6500-0.9000 cache size     1582, 32816528 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_allcolo.ns380 S3FIFO-0.6500-0.9000 cache size     4746, 32816528 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns380 S3FIFO-0.6500-0.9000 cache size    15821, 32816528 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns380 S3FIFO-0.6500-0.9000 cache size    31643, 32816528 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns380 S3FIFO-0.6500-0.9000 cache size    63287, 32816528 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns380 S3FIFO-0.6500-0.9000 cache size   126575, 32816528 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns380 S3FIFO-0.9900-0.9000 cache size      158, 32816528 req, miss ratio 0.0090, byte miss ratio 0.0090
cdn1_allcolo.ns380 S3FIFO-0.9900-0.9000 cache size      474, 32816528 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_allcolo.ns380 S3FIFO-0.9900-0.9000 cache size     1582, 32816528 req, miss ratio 0.0052, byte miss ratio 0.0052
cdn1_allcolo.ns380 S3FIFO-0.9900-0.9000 cache size     4746, 32816528 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_allcolo.ns380 S3FIFO-0.9900-0.9000 cache size    15821, 32816528 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_allcolo.ns380 S3FIFO-0.9900-0.9000 cache size    31643, 32816528 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns380 S3FIFO-0.9900-0.9000 cache size    63287, 32816528 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns380 S3FIFO-0.9900-0.9000 cache size   126575, 32816528 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns380 S3FIFO-0.6500-1.9000 cache size      158, 32816528 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_allcolo.ns380 S3FIFO-0.6500-1.9000 cache size      474, 32816528 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_allcolo.ns380 S3FIFO-0.6500-1.9000 cache size     1582, 32816528 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_allcolo.ns380 S3FIFO-0.6500-1.9000 cache size     4746, 32816528 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns380 S3FIFO-0.6500-1.9000 cache size    15821, 32816528 req, miss ratio 0.0048, byte miss ratio 0.0048
