cdn1_colo28.ns2019 S3FIFO-0.9900-1.9000 cache size       79, 2055065 req, miss ratio 0.3843, byte miss ratio 0.3843
cdn1_colo28.ns2019 S3FIFO-0.9900-1.9000 cache size      239, 2055065 req, miss ratio 0.3244, byte miss ratio 0.3244
cdn1_colo28.ns2019 S3FIFO-0.9900-1.9000 cache size      799, 2055065 req, miss ratio 0.2432, byte miss ratio 0.2432
cdn1_colo28.ns2019 S3FIFO-0.9900-1.9000 cache size     2399, 2055065 req, miss ratio 0.1743, byte miss ratio 0.1743
cdn1_colo28.ns2019 S3FIFO-0.9900-1.9000 cache size     7997, 2055065 req, miss ratio 0.1105, byte miss ratio 0.1105
cdn1_colo28.ns2019 S3FIFO-0.9900-1.9000 cache size    15995, 2055065 req, miss ratio 0.0830, byte miss ratio 0.0830
cdn1_colo28.ns2019 S3FIFO-0.9900-1.9000 cache size    31990, 2055065 req, miss ratio 0.0579, byte miss ratio 0.0579
cdn1_colo28.ns2019 S3FIFO-0.9900-1.9000 cache size    63980, 2055065 req, miss ratio 0.0433, byte miss ratio 0.0433
cdn1_colo28.ns2019 S3FIFO-0.8000-0.9000 cache size       79, 2055065 req, miss ratio 0.3810, byte miss ratio 0.3810
cdn1_colo28.ns2019 S3FIFO-0.8000-0.9000 cache size      239, 2055065 req, miss ratio 0.3190, byte miss ratio 0.3190
cdn1_colo28.ns2019 S3FIFO-0.8000-0.9000 cache size      799, 2055065 req, miss ratio 0.2324, byte miss ratio 0.2324
cdn1_colo28.ns2019 S3FIFO-0.8000-0.9000 cache size     2399, 2055065 req, miss ratio 0.1651, byte miss ratio 0.1651
cdn1_colo28.ns2019 S3FIFO-0.8000-0.9000 cache size     7997, 2055065 req, miss ratio 0.1037, byte miss ratio 0.1037
cdn1_colo28.ns2019 S3FIFO-0.8000-0.9000 cache size    15995, 2055065 req, miss ratio 0.0776, byte miss ratio 0.0776
cdn1_colo28.ns2019 S3FIFO-0.8000-0.9000 cache size    31990, 2055065 req, miss ratio 0.0540, byte miss ratio 0.0540
cdn1_colo28.ns2019 S3FIFO-0.8000-0.9000 cache size    63980, 2055065 req, miss ratio 0.0417, byte miss ratio 0.0417
cdn1_colo28.ns2019 S3FIFO-0.3000-1.9000 cache size       79, 2055065 req, miss ratio 0.3677, byte miss ratio 0.3677
cdn1_colo28.ns2019 S3FIFO-0.3000-1.9000 cache size      239, 2055065 req, miss ratio 0.2914, byte miss ratio 0.2914
cdn1_colo28.ns2019 S3FIFO-0.3000-1.9000 cache size      799, 2055065 req, miss ratio 0.2099, byte miss ratio 0.2099
cdn1_colo28.ns2019 S3FIFO-0.3000-1.9000 cache size     2399, 2055065 req, miss ratio 0.1471, byte miss ratio 0.1471
cdn1_colo28.ns2019 S3FIFO-0.3000-1.9000 cache size     7997, 2055065 req, miss ratio 0.0908, byte miss ratio 0.0908
cdn1_colo28.ns2019 S3FIFO-0.3000-1.9000 cache size    15995, 2055065 req, miss ratio 0.0663, byte miss ratio 0.0663
cdn1_colo28.ns2019 S3FIFO-0.3000-1.9000 cache size    31990, 2055065 req, miss ratio 0.0485, byte miss ratio 0.0485
cdn1_colo28.ns2019 S3FIFO-0.3000-1.9000 cache size    63980, 2055065 req, miss ratio 0.0411, byte miss ratio 0.0411
cdn1_colo28.ns2019 S3FIFO-0.0100-0.9000 cache size       79, 2055065 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2019 S3FIFO-0.0100-0.9000 cache size      239, 2055065 req, miss ratio 0.2868, byte miss ratio 0.2868
cdn1_colo28.ns2019 S3FIFO-0.0100-0.9000 cache size      799, 2055065 req, miss ratio 0.2028, byte miss ratio 0.2028
cdn1_colo28.ns2019 S3FIFO-0.0100-0.9000 cache size     2399, 2055065 req, miss ratio 0.1403, byte miss ratio 0.1403
cdn1_colo28.ns2019 S3FIFO-0.0100-0.9000 cache size     7997, 2055065 req, miss ratio 0.0858, byte miss ratio 0.0858
cdn1_colo28.ns2019 S3FIFO-0.0100-0.9000 cache size    15995, 2055065 req, miss ratio 0.0616, byte miss ratio 0.0616
cdn1_colo28.ns2019 S3FIFO-0.0100-0.9000 cache size    31990, 2055065 req, miss ratio 0.0473, byte miss ratio 0.0473
cdn1_colo28.ns2019 S3FIFO-0.0100-0.9000 cache size    63980, 2055065 req, miss ratio 0.0404, byte miss ratio 0.0404
cdn1_colo28.ns2019 S3FIFO-0.5000-0.9000 cache size       79, 2055065 req, miss ratio 0.3728, byte miss ratio 0.3728
cdn1_colo28.ns2019 S3FIFO-0.5000-0.9000 cache size      239, 2055065 req, miss ratio 0.3019, byte miss ratio 0.3019
cdn1_colo28.ns2019 S3FIFO-0.5000-0.9000 cache size      799, 2055065 req, miss ratio 0.2173, byte miss ratio 0.2173
cdn1_colo28.ns2019 S3FIFO-0.5000-0.9000 cache size     2399, 2055065 req, miss ratio 0.1533, byte miss ratio 0.1533
cdn1_colo28.ns2019 S3FIFO-0.5000-0.9000 cache size     7997, 2055065 req, miss ratio 0.0954, byte miss ratio 0.0954
cdn1_colo28.ns2019 S3FIFO-0.5000-0.9000 cache size    15995, 2055065 req, miss ratio 0.0707, byte miss ratio 0.0707
cdn1_colo28.ns2019 S3FIFO-0.5000-0.9000 cache size    31990, 2055065 req, miss ratio 0.0499, byte miss ratio 0.0499
cdn1_colo28.ns2019 S3FIFO-0.5000-0.9000 cache size    63980, 2055065 req, miss ratio 0.0414, byte miss ratio 0.0414
cdn1_colo28.ns2019 S3FIFO-0.4500-1.9000 cache size       79, 2055065 req, miss ratio 0.3715, byte miss ratio 0.3715
cdn1_colo28.ns2019 S3FIFO-0.4500-1.9000 cache size      239, 2055065 req, miss ratio 0.2993, byte miss ratio 0.2993
cdn1_colo28.ns2019 S3FIFO-0.4500-1.9000 cache size      799, 2055065 req, miss ratio 0.2153, byte miss ratio 0.2153
cdn1_colo28.ns2019 S3FIFO-0.4500-1.9000 cache size     2399, 2055065 req, miss ratio 0.1516, byte miss ratio 0.1516
