cdn1_allcolo.ns207 S3FIFO-0.4000-0.9000 cache size       17, 2132979 req, miss ratio 0.7958, byte miss ratio 0.7958
cdn1_allcolo.ns207 S3FIFO-0.4000-0.9000 cache size       51, 2132979 req, miss ratio 0.6685, byte miss ratio 0.6685
cdn1_allcolo.ns207 S3FIFO-0.4000-0.9000 cache size      172, 2132979 req, miss ratio 0.5119, byte miss ratio 0.5119
cdn1_allcolo.ns207 S3FIFO-0.4000-0.9000 cache size      517, 2132979 req, miss ratio 0.3584, byte miss ratio 0.3584
cdn1_allcolo.ns207 S3FIFO-0.4000-0.9000 cache size     1724, 2132979 req, miss ratio 0.2004, byte miss ratio 0.2004
cdn1_allcolo.ns207 S3FIFO-0.4000-0.9000 cache size     3448, 2132979 req, miss ratio 0.1154, byte miss ratio 0.1154
cdn1_allcolo.ns207 S3FIFO-0.4000-0.9000 cache size     6897, 2132979 req, miss ratio 0.0457, byte miss ratio 0.0457
cdn1_allcolo.ns207 S3FIFO-0.4000-0.9000 cache size    13795, 2132979 req, miss ratio 0.0109, byte miss ratio 0.0109
cdn1_allcolo.ns207 S3FIFO-0.4500-1.9000 cache size       17, 2132979 req, miss ratio 0.7991, byte miss ratio 0.7991
cdn1_allcolo.ns207 S3FIFO-0.4500-1.9000 cache size       51, 2132979 req, miss ratio 0.6772, byte miss ratio 0.6772
cdn1_allcolo.ns207 S3FIFO-0.4500-1.9000 cache size      172, 2132979 req, miss ratio 0.5246, byte miss ratio 0.5246
cdn1_allcolo.ns207 S3FIFO-0.4500-1.9000 cache size      517, 2132979 req, miss ratio 0.3699, byte miss ratio 0.3699
cdn1_allcolo.ns207 S3FIFO-0.4500-1.9000 cache size     1724, 2132979 req, miss ratio 0.2055, byte miss ratio 0.2055
cdn1_allcolo.ns207 S3FIFO-0.4500-1.9000 cache size     3448, 2132979 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_allcolo.ns207 S3FIFO-0.4500-1.9000 cache size     6897, 2132979 req, miss ratio 0.0469, byte miss ratio 0.0469
cdn1_allcolo.ns207 S3FIFO-0.4500-1.9000 cache size    13795, 2132979 req, miss ratio 0.0112, byte miss ratio 0.0112
cdn1_allcolo.ns207 S3FIFO-0.0010-0.9000 cache size       17, 2132979 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns207 S3FIFO-0.0010-0.9000 cache size       51, 2132979 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns207 S3FIFO-0.0010-0.9000 cache size      172, 2132979 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns207 S3FIFO-0.0010-0.9000 cache size      517, 2132979 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns207 S3FIFO-0.0010-0.9000 cache size     1724, 2132979 req, miss ratio 0.1863, byte miss ratio 0.1863
cdn1_allcolo.ns207 S3FIFO-0.0010-0.9000 cache size     3448, 2132979 req, miss ratio 0.1000, byte miss ratio 0.1000
cdn1_allcolo.ns207 S3FIFO-0.0010-0.9000 cache size     6897, 2132979 req, miss ratio 0.0380, byte miss ratio 0.0380
cdn1_allcolo.ns207 S3FIFO-0.0010-0.9000 cache size    13795, 2132979 req, miss ratio 0.0093, byte miss ratio 0.0093
cdn1_allcolo.ns207 S3FIFO-0.2500-0.9000 cache size       17, 2132979 req, miss ratio 0.7962, byte miss ratio 0.7962
cdn1_allcolo.ns207 S3FIFO-0.2500-0.9000 cache size       51, 2132979 req, miss ratio 0.6564, byte miss ratio 0.6564
cdn1_allcolo.ns207 S3FIFO-0.2500-0.9000 cache size      172, 2132979 req, miss ratio 0.4966, byte miss ratio 0.4966
cdn1_allcolo.ns207 S3FIFO-0.2500-0.9000 cache size      517, 2132979 req, miss ratio 0.3432, byte miss ratio 0.3432
cdn1_allcolo.ns207 S3FIFO-0.2500-0.9000 cache size     1724, 2132979 req, miss ratio 0.1901, byte miss ratio 0.1901
cdn1_allcolo.ns207 S3FIFO-0.2500-0.9000 cache size     3448, 2132979 req, miss ratio 0.1086, byte miss ratio 0.1086
cdn1_allcolo.ns207 S3FIFO-0.2500-0.9000 cache size     6897, 2132979 req, miss ratio 0.0422, byte miss ratio 0.0422
cdn1_allcolo.ns207 S3FIFO-0.2500-0.9000 cache size    13795, 2132979 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns207 S3FIFO-0.0100-0.9000 cache size       17, 2132979 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns207 S3FIFO-0.0100-0.9000 cache size       51, 2132979 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns207 S3FIFO-0.0100-0.9000 cache size      172, 2132979 req, miss ratio 0.5073, byte miss ratio 0.5073
cdn1_allcolo.ns207 S3FIFO-0.0100-0.9000 cache size      517, 2132979 req, miss ratio 0.3324, byte miss ratio 0.3324
cdn1_allcolo.ns207 S3FIFO-0.0100-0.9000 cache size     1724, 2132979 req, miss ratio 0.1775, byte miss ratio 0.1775
cdn1_allcolo.ns207 S3FIFO-0.0100-0.9000 cache size     3448, 2132979 req, miss ratio 0.0986, byte miss ratio 0.0986
cdn1_allcolo.ns207 S3FIFO-0.0100-0.9000 cache size     6897, 2132979 req, miss ratio 0.0379, byte miss ratio 0.0379
cdn1_allcolo.ns207 S3FIFO-0.0100-0.9000 cache size    13795, 2132979 req, miss ratio 0.0093, byte miss ratio 0.0093
cdn1_allcolo.ns207 S3FIFO-0.4500-0.9000 cache size       17, 2132979 req, miss ratio 0.7977, byte miss ratio 0.7977
cdn1_allcolo.ns207 S3FIFO-0.4500-0.9000 cache size       51, 2132979 req, miss ratio 0.6724, byte miss ratio 0.6724
cdn1_allcolo.ns207 S3FIFO-0.4500-0.9000 cache size      172, 2132979 req, miss ratio 0.5183, byte miss ratio 0.5183
cdn1_allcolo.ns207 S3FIFO-0.4500-0.9000 cache size      517, 2132979 req, miss ratio 0.3641, byte miss ratio 0.3641
cdn1_allcolo.ns207 S3FIFO-0.4500-0.9000 cache size     1724, 2132979 req, miss ratio 0.2040, byte miss ratio 0.2040
cdn1_allcolo.ns207 S3FIFO-0.4500-0.9000 cache size     3448, 2132979 req, miss ratio 0.1176, byte miss ratio 0.1176
cdn1_allcolo.ns207 S3FIFO-0.4500-0.9000 cache size     6897, 2132979 req, miss ratio 0.0469, byte miss ratio 0.0469
cdn1_allcolo.ns207 S3FIFO-0.4500-0.9000 cache size    13795, 2132979 req, miss ratio 0.0112, byte miss ratio 0.0112
cdn1_allcolo.ns207 S3FIFO-0.7000-1.9000 cache size       17, 2132979 req, miss ratio 0.8132, byte miss ratio 0.8132
cdn1_allcolo.ns207 S3FIFO-0.7000-1.9000 cache size       51, 2132979 req, miss ratio 0.7114, byte miss ratio 0.7114
cdn1_allcolo.ns207 S3FIFO-0.7000-1.9000 cache size      172, 2132979 req, miss ratio 0.5592, byte miss ratio 0.5592
cdn1_allcolo.ns207 S3FIFO-0.7000-1.9000 cache size      517, 2132979 req, miss ratio 0.3997, byte miss ratio 0.3997
cdn1_allcolo.ns207 S3FIFO-0.7000-1.9000 cache size     1724, 2132979 req, miss ratio 0.2218, byte miss ratio 0.2218
cdn1_allcolo.ns207 S3FIFO-0.7000-1.9000 cache size     3448, 2132979 req, miss ratio 0.1279, byte miss ratio 0.1279
cdn1_allcolo.ns207 S3FIFO-0.7000-1.9000 cache size     6897, 2132979 req, miss ratio 0.0539, byte miss ratio 0.0539
cdn1_allcolo.ns207 S3FIFO-0.7000-1.9000 cache size    13795, 2132979 req, miss ratio 0.0127, byte miss ratio 0.0127
cdn1_allcolo.ns207 S3FIFO-0.6000-0.9000 cache size       17, 2132979 req, miss ratio 0.8072, byte miss ratio 0.8072
cdn1_allcolo.ns207 S3FIFO-0.6000-0.9000 cache size       51, 2132979 req, miss ratio 0.6914, byte miss ratio 0.6914
cdn1_allcolo.ns207 S3FIFO-0.6000-0.9000 cache size      172, 2132979 req, miss ratio 0.5386, byte miss ratio 0.5386
cdn1_allcolo.ns207 S3FIFO-0.6000-0.9000 cache size      517, 2132979 req, miss ratio 0.3831, byte miss ratio 0.3831
cdn1_allcolo.ns207 S3FIFO-0.6000-0.9000 cache size     1724, 2132979 req, miss ratio 0.2157, byte miss ratio 0.2157
cdn1_allcolo.ns207 S3FIFO-0.6000-0.9000 cache size     3448, 2132979 req, miss ratio 0.1244, byte miss ratio 0.1244
cdn1_allcolo.ns207 S3FIFO-0.6000-0.9000 cache size     6897, 2132979 req, miss ratio 0.0510, byte miss ratio 0.0510
cdn1_allcolo.ns207 S3FIFO-0.6000-0.9000 cache size    13795, 2132979 req, miss ratio 0.0121, byte miss ratio 0.0121
cdn1_allcolo.ns207 S3FIFO-0.0010-1.9000 cache size       17, 2132979 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns207 S3FIFO-0.0010-1.9000 cache size       51, 2132979 req, miss ratio 1.0000, byte miss ratio 1.0000
