io_traces.ns467 S3FIFO-0.9500-1.9000 cache size      797, 16000000 req, miss ratio 0.6206, byte miss ratio 0.6206
io_traces.ns467 S3FIFO-0.9500-1.9000 cache size     2393, 16000000 req, miss ratio 0.5138, byte miss ratio 0.5138
io_traces.ns467 S3FIFO-0.9500-1.9000 cache size     7978, 16000000 req, miss ratio 0.3890, byte miss ratio 0.3890
io_traces.ns467 S3FIFO-0.9500-1.9000 cache size    23936, 16000000 req, miss ratio 0.2428, byte miss ratio 0.2428
io_traces.ns467 S3FIFO-0.9500-1.9000 cache size    79786, 16000000 req, miss ratio 0.1207, byte miss ratio 0.1207
io_traces.ns467 S3FIFO-0.9500-1.9000 cache size   159573, 16000000 req, miss ratio 0.0801, byte miss ratio 0.0801
io_traces.ns467 S3FIFO-0.9500-1.9000 cache size   319146, 16000000 req, miss ratio 0.0611, byte miss ratio 0.0611
io_traces.ns467 S3FIFO-0.9500-1.9000 cache size   638293, 16000000 req, miss ratio 0.0530, byte miss ratio 0.0530
io_traces.ns467 S3FIFO-0.0010-1.9000 cache size      797, 16000000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns467 S3FIFO-0.0010-1.9000 cache size     2393, 16000000 req, miss ratio 0.4168, byte miss ratio 0.4168
io_traces.ns467 S3FIFO-0.0010-1.9000 cache size     7978, 16000000 req, miss ratio 0.3195, byte miss ratio 0.3195
io_traces.ns467 S3FIFO-0.0010-1.9000 cache size    23936, 16000000 req, miss ratio 0.2057, byte miss ratio 0.2057
io_traces.ns467 S3FIFO-0.0010-1.9000 cache size    79786, 16000000 req, miss ratio 0.1128, byte miss ratio 0.1128
io_traces.ns467 S3FIFO-0.0010-1.9000 cache size   159573, 16000000 req, miss ratio 0.0693, byte miss ratio 0.0693
io_traces.ns467 S3FIFO-0.0010-1.9000 cache size   319146, 16000000 req, miss ratio 0.0590, byte miss ratio 0.0590
io_traces.ns467 S3FIFO-0.0010-1.9000 cache size   638293, 16000000 req, miss ratio 0.0501, byte miss ratio 0.0501
io_traces.ns467 S3FIFO-0.5500-1.9000 cache size      797, 16000000 req, miss ratio 0.5607, byte miss ratio 0.5607
io_traces.ns467 S3FIFO-0.5500-1.9000 cache size     2393, 16000000 req, miss ratio 0.4504, byte miss ratio 0.4504
io_traces.ns467 S3FIFO-0.5500-1.9000 cache size     7978, 16000000 req, miss ratio 0.3540, byte miss ratio 0.3540
