cdn1_colo28.ns252 S3FIFO-0.5000-0.9000 cache size     1251, 10990182 req, miss ratio 0.6850, byte miss ratio 0.6850
cdn1_colo28.ns252 S3FIFO-0.7000-0.9000 cache size    12516, 10990182 req, miss ratio 0.5606, byte miss ratio 0.5606
cdn1_colo28.ns252 S3FIFO-0.7000-0.9000 cache size    37549, 10990182 req, miss ratio 0.4490, byte miss ratio 0.4490
cdn1_colo28.ns252 S3FIFO-0.7000-0.9000 cache size   125163, 10990182 req, miss ratio 0.2956, byte miss ratio 0.2956
cdn1_colo28.ns252 S3FIFO-0.7000-0.9000 cache size   250327, 10990182 req, miss ratio 0.2143, byte miss ratio 0.2143
cdn1_colo28.ns252 S3FIFO-0.7000-0.9000 cache size   500655, 10990182 req, miss ratio 0.1520, byte miss ratio 0.1520
cdn1_colo28.ns252 S3FIFO-0.7000-0.9000 cache size  1001311, 10990182 req, miss ratio 0.1168, byte miss ratio 0.1168
cdn1_colo28.ns252 S3FIFO-0.9000-1.9000 cache size     1251, 10990182 req, miss ratio 0.7054, byte miss ratio 0.7054
cdn1_colo28.ns252 S3FIFO-0.9000-1.9000 cache size     3754, 10990182 req, miss ratio 0.6599, byte miss ratio 0.6599
cdn1_colo28.ns252 S3FIFO-0.9000-1.9000 cache size    12516, 10990182 req, miss ratio 0.5838, byte miss ratio 0.5838
cdn1_colo28.ns252 S3FIFO-0.9000-1.9000 cache size    37549, 10990182 req, miss ratio 0.4751, byte miss ratio 0.4751
cdn1_colo28.ns252 S3FIFO-0.9000-1.9000 cache size   125163, 10990182 req, miss ratio 0.3182, byte miss ratio 0.3182
cdn1_colo28.ns252 S3FIFO-0.9000-1.9000 cache size   250327, 10990182 req, miss ratio 0.2319, byte miss ratio 0.2319
cdn1_colo28.ns252 S3FIFO-0.9000-1.9000 cache size   500655, 10990182 req, miss ratio 0.1641, byte miss ratio 0.1641
cdn1_colo28.ns252 S3FIFO-0.9000-1.9000 cache size  1001311, 10990182 req, miss ratio 0.1215, byte miss ratio 0.1215
cdn1_colo28.ns252 S3FIFO-0.4000-0.9000 cache size     1251, 10990182 req, miss ratio 0.6829, byte miss ratio 0.6829
cdn1_colo28.ns252 S3FIFO-0.4000-0.9000 cache size     3754, 10990182 req, miss ratio 0.6264, byte miss ratio 0.6264
cdn1_colo28.ns252 S3FIFO-0.4000-0.9000 cache size    12516, 10990182 req, miss ratio 0.5367, byte miss ratio 0.5367
cdn1_colo28.ns252 S3FIFO-0.4000-0.9000 cache size    37549, 10990182 req, miss ratio 0.4164, byte miss ratio 0.4164
cdn1_colo28.ns252 S3FIFO-0.4000-0.9000 cache size   125163, 10990182 req, miss ratio 0.2669, byte miss ratio 0.2669
cdn1_colo28.ns252 S3FIFO-0.4000-0.9000 cache size   250327, 10990182 req, miss ratio 0.1939, byte miss ratio 0.1939
cdn1_colo28.ns252 S3FIFO-0.4000-0.9000 cache size   500655, 10990182 req, miss ratio 0.1416, byte miss ratio 0.1416
cdn1_colo28.ns252 S3FIFO-0.4000-0.9000 cache size  1001311, 10990182 req, miss ratio 0.1156, byte miss ratio 0.1156
cdn1_colo28.ns252 S3FIFO-0.6500-0.9000 cache size     1251, 10990182 req, miss ratio 0.6902, byte miss ratio 0.6902
cdn1_colo28.ns252 S3FIFO-0.6500-0.9000 cache size     3754, 10990182 req, miss ratio 0.6386, byte miss ratio 0.6386
cdn1_colo28.ns252 S3FIFO-0.6500-0.9000 cache size    12516, 10990182 req, miss ratio 0.5561, byte miss ratio 0.5561
cdn1_colo28.ns252 S3FIFO-0.6500-0.9000 cache size    37549, 10990182 req, miss ratio 0.4430, byte miss ratio 0.4430
cdn1_colo28.ns252 S3FIFO-0.6500-0.9000 cache size   125163, 10990182 req, miss ratio 0.2903, byte miss ratio 0.2903
cdn1_colo28.ns252 S3FIFO-0.6500-0.9000 cache size   250327, 10990182 req, miss ratio 0.2103, byte miss ratio 0.2103
cdn1_colo28.ns252 S3FIFO-0.6500-0.9000 cache size   500655, 10990182 req, miss ratio 0.1497, byte miss ratio 0.1497
cdn1_colo28.ns252 S3FIFO-0.6500-0.9000 cache size  1001311, 10990182 req, miss ratio 0.1164, byte miss ratio 0.1164
cdn1_colo28.ns252 S3FIFO-0.3500-0.9000 cache size     1251, 10990182 req, miss ratio 0.6822, byte miss ratio 0.6822
cdn1_colo28.ns252 S3FIFO-0.3500-0.9000 cache size     3754, 10990182 req, miss ratio 0.6245, byte miss ratio 0.6245
cdn1_colo28.ns252 S3FIFO-0.3500-0.9000 cache size    12516, 10990182 req, miss ratio 0.5334, byte miss ratio 0.5334
cdn1_colo28.ns252 S3FIFO-0.3500-0.9000 cache size    37549, 10990182 req, miss ratio 0.4118, byte miss ratio 0.4118
cdn1_colo28.ns252 S3FIFO-0.3500-0.9000 cache size   125163, 10990182 req, miss ratio 0.2629, byte miss ratio 0.2629
cdn1_colo28.ns252 S3FIFO-0.3500-0.9000 cache size   250327, 10990182 req, miss ratio 0.1913, byte miss ratio 0.1913
cdn1_colo28.ns252 S3FIFO-0.3500-0.9000 cache size   500655, 10990182 req, miss ratio 0.1405, byte miss ratio 0.1405
cdn1_colo28.ns252 S3FIFO-0.3500-0.9000 cache size  1001311, 10990182 req, miss ratio 0.1156, byte miss ratio 0.1156
cdn1_colo28.ns252 S3FIFO-0.0250-0.9000 cache size     1251, 10990182 req, miss ratio 0.7261, byte miss ratio 0.7261
cdn1_colo28.ns252 S3FIFO-0.0250-0.9000 cache size     3754, 10990182 req, miss ratio 0.6343, byte miss ratio 0.6343
cdn1_colo28.ns252 S3FIFO-0.0250-0.9000 cache size    12516, 10990182 req, miss ratio 0.5214, byte miss ratio 0.5214
cdn1_colo28.ns252 S3FIFO-0.0250-0.9000 cache size    37549, 10990182 req, miss ratio 0.3911, byte miss ratio 0.3911
cdn1_colo28.ns252 S3FIFO-0.0250-0.9000 cache size   125163, 10990182 req, miss ratio 0.2463, byte miss ratio 0.2463
cdn1_colo28.ns252 S3FIFO-0.0250-0.9000 cache size   250327, 10990182 req, miss ratio 0.1819, byte miss ratio 0.1819
cdn1_colo28.ns252 S3FIFO-0.0250-0.9000 cache size   500655, 10990182 req, miss ratio 0.1378, byte miss ratio 0.1378
cdn1_colo28.ns252 S3FIFO-0.0250-0.9000 cache size  1001311, 10990182 req, miss ratio 0.1156, byte miss ratio 0.1156
cdn1_colo28.ns252 S3FIFO-0.0100-0.9000 cache size     1251, 10990182 req, miss ratio 0.7524, byte miss ratio 0.7524
cdn1_colo28.ns252 S3FIFO-0.0100-0.9000 cache size     3754, 10990182 req, miss ratio 0.6563, byte miss ratio 0.6563
cdn1_colo28.ns252 S3FIFO-0.0100-0.9000 cache size    12516, 10990182 req, miss ratio 0.5272, byte miss ratio 0.5272
cdn1_colo28.ns252 S3FIFO-0.0100-0.9000 cache size    37549, 10990182 req, miss ratio 0.3923, byte miss ratio 0.3923
cdn1_colo28.ns252 S3FIFO-0.0100-0.9000 cache size   125163, 10990182 req, miss ratio 0.2470, byte miss ratio 0.2470
cdn1_colo28.ns252 S3FIFO-0.0100-0.9000 cache size   250327, 10990182 req, miss ratio 0.1826, byte miss ratio 0.1826
cdn1_colo28.ns252 S3FIFO-0.0100-0.9000 cache size   500655, 10990182 req, miss ratio 0.1383, byte miss ratio 0.1383
cdn1_colo28.ns252 S3FIFO-0.0100-0.9000 cache size  1001311, 10990182 req, miss ratio 0.1156, byte miss ratio 0.1156
cdn1_colo28.ns252 S3FIFO-0.4500-0.9000 cache size     1251, 10990182 req, miss ratio 0.6838, byte miss ratio 0.6838
cdn1_colo28.ns252 S3FIFO-0.4500-0.9000 cache size     3754, 10990182 req, miss ratio 0.6284, byte miss ratio 0.6284
cdn1_colo28.ns252 S3FIFO-0.4500-0.9000 cache size    12516, 10990182 req, miss ratio 0.5402, byte miss ratio 0.5402
cdn1_colo28.ns252 S3FIFO-0.4500-0.9000 cache size    37549, 10990182 req, miss ratio 0.4213, byte miss ratio 0.4213
cdn1_colo28.ns252 S3FIFO-0.4500-0.9000 cache size   125163, 10990182 req, miss ratio 0.2711, byte miss ratio 0.2711
cdn1_colo28.ns252 S3FIFO-0.4500-0.9000 cache size   250327, 10990182 req, miss ratio 0.1967, byte miss ratio 0.1967
cdn1_colo28.ns252 S3FIFO-0.4500-0.9000 cache size   500655, 10990182 req, miss ratio 0.1428, byte miss ratio 0.1428
cdn1_colo28.ns252 S3FIFO-0.4500-0.9000 cache size  1001311, 10990182 req, miss ratio 0.1156, byte miss ratio 0.1156
cdn1_colo28.ns252 S3FIFO-0.9500-0.9000 cache size     1251, 10990182 req, miss ratio 0.7083, byte miss ratio 0.7083
cdn1_colo28.ns252 S3FIFO-0.9500-0.9000 cache size     3754, 10990182 req, miss ratio 0.6632, byte miss ratio 0.6632
cdn1_colo28.ns252 S3FIFO-0.9500-0.9000 cache size    12516, 10990182 req, miss ratio 0.5873, byte miss ratio 0.5873
cdn1_colo28.ns252 S3FIFO-0.9500-0.9000 cache size    37549, 10990182 req, miss ratio 0.4804, byte miss ratio 0.4804
cdn1_colo28.ns252 S3FIFO-0.9500-0.9000 cache size   125163, 10990182 req, miss ratio 0.3257, byte miss ratio 0.3257
cdn1_colo28.ns252 S3FIFO-0.9500-0.9000 cache size   250327, 10990182 req, miss ratio 0.2382, byte miss ratio 0.2382
cdn1_colo28.ns252 S3FIFO-0.9500-0.9000 cache size   500655, 10990182 req, miss ratio 0.1681, byte miss ratio 0.1681
cdn1_colo28.ns252 S3FIFO-0.9500-0.9000 cache size  1001311, 10990182 req, miss ratio 0.1243, byte miss ratio 0.1243
cdn1_colo28.ns252 S3FIFO-0.2500-1.9000 cache size     1251, 10990182 req, miss ratio 0.6810, byte miss ratio 0.6810
cdn1_colo28.ns252 S3FIFO-0.2500-1.9000 cache size     3754, 10990182 req, miss ratio 0.6214, byte miss ratio 0.6214
cdn1_colo28.ns252 S3FIFO-0.2500-1.9000 cache size    12516, 10990182 req, miss ratio 0.5293, byte miss ratio 0.5293
cdn1_colo28.ns252 S3FIFO-0.2500-1.9000 cache size    37549, 10990182 req, miss ratio 0.4075, byte miss ratio 0.4075
cdn1_colo28.ns252 S3FIFO-0.2500-1.9000 cache size   125163, 10990182 req, miss ratio 0.2591, byte miss ratio 0.2591
cdn1_colo28.ns252 S3FIFO-0.2500-1.9000 cache size   250327, 10990182 req, miss ratio 0.1880, byte miss ratio 0.1880
cdn1_colo28.ns252 S3FIFO-0.2500-1.9000 cache size   500655, 10990182 req, miss ratio 0.1388, byte miss ratio 0.1388
cdn1_colo28.ns252 S3FIFO-0.2500-1.9000 cache size  1001311, 10990182 req, miss ratio 0.1156, byte miss ratio 0.1156
cdn1_colo28.ns252 S3FIFO-0.8500-0.9000 cache size     1251, 10990182 req, miss ratio 0.7008, byte miss ratio 0.7008
cdn1_colo28.ns252 S3FIFO-0.8500-0.9000 cache size     3754, 10990182 req, miss ratio 0.6533, byte miss ratio 0.6533
cdn1_colo28.ns252 S3FIFO-0.8500-0.9000 cache size    12516, 10990182 req, miss ratio 0.5758, byte miss ratio 0.5758
cdn1_colo28.ns252 S3FIFO-0.8500-0.9000 cache size    37549, 10990182 req, miss ratio 0.4677, byte miss ratio 0.4677
cdn1_colo28.ns252 S3FIFO-0.8500-0.9000 cache size   125163, 10990182 req, miss ratio 0.3133, byte miss ratio 0.3133
cdn1_colo28.ns252 S3FIFO-0.8500-0.9000 cache size   250327, 10990182 req, miss ratio 0.2279, byte miss ratio 0.2279
cdn1_colo28.ns252 S3FIFO-0.8500-0.9000 cache size   500655, 10990182 req, miss ratio 0.1607, byte miss ratio 0.1607
cdn1_colo28.ns252 S3FIFO-0.8500-0.9000 cache size  1001311, 10990182 req, miss ratio 0.1197, byte miss ratio 0.1197
cdn1_colo28.ns252 S3FIFO-0.3000-0.9000 cache size     1251, 10990182 req, miss ratio 0.6819, byte miss ratio 0.6819
cdn1_colo28.ns252 S3FIFO-0.3000-0.9000 cache size     3754, 10990182 req, miss ratio 0.6229, byte miss ratio 0.6229
cdn1_colo28.ns252 S3FIFO-0.3000-0.9000 cache size    12516, 10990182 req, miss ratio 0.5302, byte miss ratio 0.5302
cdn1_colo28.ns252 S3FIFO-0.3000-0.9000 cache size    37549, 10990182 req, miss ratio 0.4075, byte miss ratio 0.4075
cdn1_colo28.ns252 S3FIFO-0.3000-0.9000 cache size   125163, 10990182 req, miss ratio 0.2593, byte miss ratio 0.2593
cdn1_colo28.ns252 S3FIFO-0.3000-0.9000 cache size   250327, 10990182 req, miss ratio 0.1889, byte miss ratio 0.1889
cdn1_colo28.ns252 S3FIFO-0.3000-0.9000 cache size   500655, 10990182 req, miss ratio 0.1396, byte miss ratio 0.1396
cdn1_colo28.ns252 S3FIFO-0.3000-0.9000 cache size  1001311, 10990182 req, miss ratio 0.1156, byte miss ratio 0.1156
cdn1_colo28.ns252 S3FIFO-0.2000-1.9000 cache size     1251, 10990182 req, miss ratio 0.6816, byte miss ratio 0.6816
cdn1_colo28.ns252 S3FIFO-0.2000-1.9000 cache size     3754, 10990182 req, miss ratio 0.6202, byte miss ratio 0.6202
cdn1_colo28.ns252 S3FIFO-0.2000-1.9000 cache size    12516, 10990182 req, miss ratio 0.5264, byte miss ratio 0.5264
cdn1_colo28.ns252 S3FIFO-0.2000-1.9000 cache size    37549, 10990182 req, miss ratio 0.4037, byte miss ratio 0.4037
cdn1_colo28.ns252 S3FIFO-0.2000-1.9000 cache size   125163, 10990182 req, miss ratio 0.2560, byte miss ratio 0.2560
cdn1_colo28.ns252 S3FIFO-0.2000-1.9000 cache size   250327, 10990182 req, miss ratio 0.1862, byte miss ratio 0.1862
cdn1_colo28.ns252 S3FIFO-0.2000-1.9000 cache size   500655, 10990182 req, miss ratio 0.1382, byte miss ratio 0.1382
cdn1_colo28.ns252 S3FIFO-0.2000-1.9000 cache size  1001311, 10990182 req, miss ratio 0.1156, byte miss ratio 0.1156
cdn1_colo28.ns252 S3FIFO-0.0250-1.9000 cache size     1251, 10990182 req, miss ratio 0.7230, byte miss ratio 0.7230
cdn1_colo28.ns252 S3FIFO-0.0250-1.9000 cache size     3754, 10990182 req, miss ratio 0.6320, byte miss ratio 0.6320
cdn1_colo28.ns252 S3FIFO-0.0250-1.9000 cache size    12516, 10990182 req, miss ratio 0.5217, byte miss ratio 0.5217
cdn1_colo28.ns252 S3FIFO-0.0250-1.9000 cache size    37549, 10990182 req, miss ratio 0.3938, byte miss ratio 0.3938
cdn1_colo28.ns252 S3FIFO-0.0250-1.9000 cache size   125163, 10990182 req, miss ratio 0.2488, byte miss ratio 0.2488
cdn1_colo28.ns252 S3FIFO-0.0250-1.9000 cache size   250327, 10990182 req, miss ratio 0.1828, byte miss ratio 0.1828
cdn1_colo28.ns252 S3FIFO-0.0250-1.9000 cache size   500655, 10990182 req, miss ratio 0.1378, byte miss ratio 0.1378
cdn1_colo28.ns252 S3FIFO-0.0250-1.9000 cache size  1001311, 10990182 req, miss ratio 0.1156, byte miss ratio 0.1156
cdn1_colo28.ns252 S3FIFO-0.5500-1.9000 cache size     1251, 10990182 req, miss ratio 0.6866, byte miss ratio 0.6866
cdn1_colo28.ns252 S3FIFO-0.5500-1.9000 cache size     3754, 10990182 req, miss ratio 0.6342, byte miss ratio 0.6342
cdn1_colo28.ns252 S3FIFO-0.5500-1.9000 cache size    12516, 10990182 req, miss ratio 0.5508, byte miss ratio 0.5508
cdn1_colo28.ns252 S3FIFO-0.5500-1.9000 cache size    37549, 10990182 req, miss ratio 0.4359, byte miss ratio 0.4359
cdn1_colo28.ns252 S3FIFO-0.5500-1.9000 cache size   125163, 10990182 req, miss ratio 0.2823, byte miss ratio 0.2823
cdn1_colo28.ns252 S3FIFO-0.5500-1.9000 cache size   250327, 10990182 req, miss ratio 0.2036, byte miss ratio 0.2036
cdn1_colo28.ns252 S3FIFO-0.5500-1.9000 cache size   500655, 10990182 req, miss ratio 0.1458, byte miss ratio 0.1458
cdn1_colo28.ns252 S3FIFO-0.5500-1.9000 cache size  1001311, 10990182 req, miss ratio 0.1157, byte miss ratio 0.1157
cdn1_colo28.ns252 S3FIFO-0.6000-1.9000 cache size     1251, 10990182 req, miss ratio 0.6885, byte miss ratio 0.6885
cdn1_colo28.ns252 S3FIFO-0.6000-1.9000 cache size     3754, 10990182 req, miss ratio 0.6370, byte miss ratio 0.6370
cdn1_colo28.ns252 S3FIFO-0.6000-1.9000 cache size    12516, 10990182 req, miss ratio 0.5550, byte miss ratio 0.5550
cdn1_colo28.ns252 S3FIFO-0.6000-1.9000 cache size    37549, 10990182 req, miss ratio 0.4412, byte miss ratio 0.4412
cdn1_colo28.ns252 S3FIFO-0.6000-1.9000 cache size   125163, 10990182 req, miss ratio 0.2868, byte miss ratio 0.2868
cdn1_colo28.ns252 S3FIFO-0.6000-1.9000 cache size   250327, 10990182 req, miss ratio 0.2070, byte miss ratio 0.2070
cdn1_colo28.ns252 S3FIFO-0.6000-1.9000 cache size   500655, 10990182 req, miss ratio 0.1476, byte miss ratio 0.1476
cdn1_colo28.ns252 S3FIFO-0.6000-1.9000 cache size  1001311, 10990182 req, miss ratio 0.1160, byte miss ratio 0.1160
cdn1_colo28.ns252 S3FIFO-0.5000-1.9000 cache size     1251, 10990182 req, miss ratio 0.6849, byte miss ratio 0.6849
cdn1_colo28.ns252 S3FIFO-0.5000-1.9000 cache size     3754, 10990182 req, miss ratio 0.6315, byte miss ratio 0.6315
cdn1_colo28.ns252 S3FIFO-0.5000-1.9000 cache size    12516, 10990182 req, miss ratio 0.5469, byte miss ratio 0.5469
cdn1_colo28.ns252 S3FIFO-0.5000-1.9000 cache size    37549, 10990182 req, miss ratio 0.4307, byte miss ratio 0.4307
cdn1_colo28.ns252 S3FIFO-0.5000-1.9000 cache size   125163, 10990182 req, miss ratio 0.2779, byte miss ratio 0.2779
cdn1_colo28.ns252 S3FIFO-0.5000-1.9000 cache size   250327, 10990182 req, miss ratio 0.2005, byte miss ratio 0.2005
cdn1_colo28.ns252 S3FIFO-0.5000-1.9000 cache size   500655, 10990182 req, miss ratio 0.1442, byte miss ratio 0.1442
cdn1_colo28.ns252 S3FIFO-0.5000-1.9000 cache size  1001311, 10990182 req, miss ratio 0.1156, byte miss ratio 0.1156
cdn1_colo28.ns252 S3FIFO-0.2500-0.9000 cache size     1251, 10990182 req, miss ratio 0.6820, byte miss ratio 0.6820
cdn1_colo28.ns252 S3FIFO-0.2500-0.9000 cache size     3754, 10990182 req, miss ratio 0.6216, byte miss ratio 0.6216
cdn1_colo28.ns252 S3FIFO-0.2500-0.9000 cache size    12516, 10990182 req, miss ratio 0.5273, byte miss ratio 0.5273
cdn1_colo28.ns252 S3FIFO-0.2500-0.9000 cache size    37549, 10990182 req, miss ratio 0.4034, byte miss ratio 0.4034
cdn1_colo28.ns252 S3FIFO-0.2500-0.9000 cache size   125163, 10990182 req, miss ratio 0.2559, byte miss ratio 0.2559
cdn1_colo28.ns252 S3FIFO-0.2500-0.9000 cache size   250327, 10990182 req, miss ratio 0.1868, byte miss ratio 0.1868
cdn1_colo28.ns252 S3FIFO-0.2500-0.9000 cache size   500655, 10990182 req, miss ratio 0.1388, byte miss ratio 0.1388
cdn1_colo28.ns252 S3FIFO-0.2500-0.9000 cache size  1001311, 10990182 req, miss ratio 0.1156, byte miss ratio 0.1156
cdn1_colo28.ns252 S3FIFO-0.7500-1.9000 cache size     1251, 10990182 req, miss ratio 0.6957, byte miss ratio 0.6957
cdn1_colo28.ns252 S3FIFO-0.7500-1.9000 cache size     3754, 10990182 req, miss ratio 0.6469, byte miss ratio 0.6469
cdn1_colo28.ns252 S3FIFO-0.7500-1.9000 cache size    12516, 10990182 req, miss ratio 0.5685, byte miss ratio 0.5685
cdn1_colo28.ns252 S3FIFO-0.7500-1.9000 cache size    37549, 10990182 req, miss ratio 0.4580, byte miss ratio 0.4580
cdn1_colo28.ns252 S3FIFO-0.7500-1.9000 cache size   125163, 10990182 req, miss ratio 0.3016, byte miss ratio 0.3016
cdn1_colo28.ns252 S3FIFO-0.7500-1.9000 cache size   250327, 10990182 req, miss ratio 0.2183, byte miss ratio 0.2183
cdn1_colo28.ns252 S3FIFO-0.7500-1.9000 cache size   500655, 10990182 req, miss ratio 0.1547, byte miss ratio 0.1547
cdn1_colo28.ns252 S3FIFO-0.7500-1.9000 cache size  1001311, 10990182 req, miss ratio 0.1175, byte miss ratio 0.1175
cdn1_colo28.ns252 S3FIFO-0.0010-0.9000 cache size     1251, 10990182 req, miss ratio 0.7695, byte miss ratio 0.7695
cdn1_colo28.ns252 S3FIFO-0.0010-0.9000 cache size     3754, 10990182 req, miss ratio 0.7026, byte miss ratio 0.7026
cdn1_colo28.ns252 S3FIFO-0.0010-0.9000 cache size    12516, 10990182 req, miss ratio 0.5688, byte miss ratio 0.5688
cdn1_colo28.ns252 S3FIFO-0.0010-0.9000 cache size    37549, 10990182 req, miss ratio 0.4056, byte miss ratio 0.4056
cdn1_colo28.ns252 S3FIFO-0.0010-0.9000 cache size   125163, 10990182 req, miss ratio 0.2497, byte miss ratio 0.2497
cdn1_colo28.ns252 S3FIFO-0.0010-0.9000 cache size   250327, 10990182 req, miss ratio 0.1845, byte miss ratio 0.1845
cdn1_colo28.ns252 S3FIFO-0.0010-0.9000 cache size   500655, 10990182 req, miss ratio 0.1393, byte miss ratio 0.1393
cdn1_colo28.ns252 S3FIFO-0.0010-0.9000 cache size  1001311, 10990182 req, miss ratio 0.1156, byte miss ratio 0.1156
cdn1_colo28.ns252 S3FIFO-0.2000-0.9000 cache size     1251, 10990182 req, miss ratio 0.6829, byte miss ratio 0.6829
cdn1_colo28.ns252 S3FIFO-0.2000-0.9000 cache size     3754, 10990182 req, miss ratio 0.6206, byte miss ratio 0.6206
cdn1_colo28.ns252 S3FIFO-0.2000-0.9000 cache size    12516, 10990182 req, miss ratio 0.5246, byte miss ratio 0.5246
cdn1_colo28.ns252 S3FIFO-0.2000-0.9000 cache size    37549, 10990182 req, miss ratio 0.3997, byte miss ratio 0.3997
cdn1_colo28.ns252 S3FIFO-0.2000-0.9000 cache size   125163, 10990182 req, miss ratio 0.2528, byte miss ratio 0.2528
cdn1_colo28.ns252 S3FIFO-0.2000-0.9000 cache size   250327, 10990182 req, miss ratio 0.1850, byte miss ratio 0.1850
cdn1_colo28.ns252 S3FIFO-0.2000-0.9000 cache size   500655, 10990182 req, miss ratio 0.1382, byte miss ratio 0.1382
cdn1_colo28.ns252 S3FIFO-0.2000-0.9000 cache size  1001311, 10990182 req, miss ratio 0.1156, byte miss ratio 0.1156
cdn1_colo28.ns252 S3FIFO-0.6500-1.9000 cache size     1251, 10990182 req, miss ratio 0.6906, byte miss ratio 0.6906
cdn1_colo28.ns252 S3FIFO-0.6500-1.9000 cache size     3754, 10990182 req, miss ratio 0.6400, byte miss ratio 0.6400
cdn1_colo28.ns252 S3FIFO-0.6500-1.9000 cache size    12516, 10990182 req, miss ratio 0.5593, byte miss ratio 0.5593
cdn1_colo28.ns252 S3FIFO-0.6500-1.9000 cache size    37549, 10990182 req, miss ratio 0.4467, byte miss ratio 0.4467
cdn1_colo28.ns252 S3FIFO-0.6500-1.9000 cache size   125163, 10990182 req, miss ratio 0.2916, byte miss ratio 0.2916
cdn1_colo28.ns252 S3FIFO-0.6500-1.9000 cache size   250327, 10990182 req, miss ratio 0.2105, byte miss ratio 0.2105
cdn1_colo28.ns252 S3FIFO-0.6500-1.9000 cache size   500655, 10990182 req, miss ratio 0.1497, byte miss ratio 0.1497
cdn1_colo28.ns252 S3FIFO-0.6500-1.9000 cache size  1001311, 10990182 req, miss ratio 0.1164, byte miss ratio 0.1164
cdn1_colo28.ns252 S3FIFO-0.1500-0.9000 cache size     1251, 10990182 req, miss ratio 0.6851, byte miss ratio 0.6851
cdn1_colo28.ns252 S3FIFO-0.1500-0.9000 cache size     3754, 10990182 req, miss ratio 0.6202, byte miss ratio 0.6202
cdn1_colo28.ns252 S3FIFO-0.1500-0.9000 cache size    12516, 10990182 req, miss ratio 0.5222, byte miss ratio 0.5222
cdn1_colo28.ns252 S3FIFO-0.1500-0.9000 cache size    37549, 10990182 req, miss ratio 0.3963, byte miss ratio 0.3963
