cdn1_colo28.ns350 S3FIFO-0.4000-1.9000 cache size        6, 1210695 req, miss ratio 0.8991, byte miss ratio 0.8991
cdn1_colo28.ns350 S3FIFO-0.5000-0.9000 cache size     1681, 1210695 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns350 S3FIFO-0.0100-1.9000 cache size        6, 1210695 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns350 S3FIFO-0.0100-1.9000 cache size       21, 1210695 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns350 S3FIFO-0.0100-1.9000 cache size       63, 1210695 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns350 S3FIFO-0.0100-1.9000 cache size      210, 1210695 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_colo28.ns350 S3FIFO-0.0100-1.9000 cache size      420, 1210695 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_colo28.ns350 S3FIFO-0.0100-1.9000 cache size      840, 1210695 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns350 S3FIFO-0.0100-1.9000 cache size     1681, 1210695 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns350 S3FIFO-0.5500-0.9000 cache size        6, 1210695 req, miss ratio 0.9109, byte miss ratio 0.9109
cdn1_colo28.ns350 S3FIFO-0.5500-0.9000 cache size       21, 1210695 req, miss ratio 0.7733, byte miss ratio 0.7733
cdn1_colo28.ns350 S3FIFO-0.5500-0.9000 cache size       63, 1210695 req, miss ratio 0.2185, byte miss ratio 0.2185
cdn1_colo28.ns350 S3FIFO-0.5500-0.9000 cache size      210, 1210695 req, miss ratio 0.0158, byte miss ratio 0.0158
cdn1_colo28.ns350 S3FIFO-0.5500-0.9000 cache size      420, 1210695 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_colo28.ns350 S3FIFO-0.5500-0.9000 cache size      840, 1210695 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns350 S3FIFO-0.5500-0.9000 cache size     1681, 1210695 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns350 S3FIFO-0.5500-1.9000 cache size        6, 1210695 req, miss ratio 0.9180, byte miss ratio 0.9180
cdn1_colo28.ns350 S3FIFO-0.5500-1.9000 cache size       21, 1210695 req, miss ratio 0.8021, byte miss ratio 0.8021
cdn1_colo28.ns350 S3FIFO-0.5500-1.9000 cache size       63, 1210695 req, miss ratio 0.2167, byte miss ratio 0.2167
cdn1_colo28.ns350 S3FIFO-0.5500-1.9000 cache size      210, 1210695 req, miss ratio 0.0156, byte miss ratio 0.0156
cdn1_colo28.ns350 S3FIFO-0.5500-1.9000 cache size      420, 1210695 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_colo28.ns350 S3FIFO-0.5500-1.9000 cache size      840, 1210695 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns350 S3FIFO-0.5500-1.9000 cache size     1681, 1210695 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns350 S3FIFO-0.7500-1.9000 cache size        6, 1210695 req, miss ratio 0.9337, byte miss ratio 0.9337
cdn1_colo28.ns350 S3FIFO-0.7500-1.9000 cache size       21, 1210695 req, miss ratio 0.8064, byte miss ratio 0.8064
cdn1_colo28.ns350 S3FIFO-0.7500-1.9000 cache size       63, 1210695 req, miss ratio 0.2359, byte miss ratio 0.2359
cdn1_colo28.ns350 S3FIFO-0.7500-1.9000 cache size      210, 1210695 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_colo28.ns350 S3FIFO-0.7500-1.9000 cache size      420, 1210695 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_colo28.ns350 S3FIFO-0.7500-1.9000 cache size      840, 1210695 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns350 S3FIFO-0.7500-1.9000 cache size     1681, 1210695 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns350 S3FIFO-0.8500-0.9000 cache size        6, 1210695 req, miss ratio 0.9438, byte miss ratio 0.9438
cdn1_colo28.ns350 S3FIFO-0.8500-0.9000 cache size       21, 1210695 req, miss ratio 0.7952, byte miss ratio 0.7952
cdn1_colo28.ns350 S3FIFO-0.8500-0.9000 cache size       63, 1210695 req, miss ratio 0.2481, byte miss ratio 0.2481
cdn1_colo28.ns350 S3FIFO-0.8500-0.9000 cache size      210, 1210695 req, miss ratio 0.0209, byte miss ratio 0.0209
cdn1_colo28.ns350 S3FIFO-0.8500-0.9000 cache size      420, 1210695 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_colo28.ns350 S3FIFO-0.8500-0.9000 cache size      840, 1210695 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns350 S3FIFO-0.8500-0.9000 cache size     1681, 1210695 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns350 S3FIFO-0.0500-0.9000 cache size        6, 1210695 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns350 S3FIFO-0.0500-0.9000 cache size       21, 1210695 req, miss ratio 0.6149, byte miss ratio 0.6149
cdn1_colo28.ns350 S3FIFO-0.0500-0.9000 cache size       63, 1210695 req, miss ratio 0.1522, byte miss ratio 0.1522
cdn1_colo28.ns350 S3FIFO-0.0500-0.9000 cache size      210, 1210695 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_colo28.ns350 S3FIFO-0.0500-0.9000 cache size      420, 1210695 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_colo28.ns350 S3FIFO-0.0500-0.9000 cache size      840, 1210695 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns350 S3FIFO-0.0500-0.9000 cache size     1681, 1210695 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns350 S3FIFO-0.6500-1.9000 cache size        6, 1210695 req, miss ratio 0.9180, byte miss ratio 0.9180
cdn1_colo28.ns350 S3FIFO-0.6500-1.9000 cache size       21, 1210695 req, miss ratio 0.8077, byte miss ratio 0.8077
cdn1_colo28.ns350 S3FIFO-0.6500-1.9000 cache size       63, 1210695 req, miss ratio 0.2254, byte miss ratio 0.2254
cdn1_colo28.ns350 S3FIFO-0.6500-1.9000 cache size      210, 1210695 req, miss ratio 0.0171, byte miss ratio 0.0171
cdn1_colo28.ns350 S3FIFO-0.6500-1.9000 cache size      420, 1210695 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_colo28.ns350 S3FIFO-0.6500-1.9000 cache size      840, 1210695 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns350 S3FIFO-0.6500-1.9000 cache size     1681, 1210695 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns350 S3FIFO-0.0100-0.9000 cache size        6, 1210695 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns350 S3FIFO-0.0100-0.9000 cache size       21, 1210695 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns350 S3FIFO-0.0100-0.9000 cache size       63, 1210695 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns350 S3FIFO-0.0100-0.9000 cache size      210, 1210695 req, miss ratio 0.0101, byte miss ratio 0.0101
cdn1_colo28.ns350 S3FIFO-0.0100-0.9000 cache size      420, 1210695 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_colo28.ns350 S3FIFO-0.0100-0.9000 cache size      840, 1210695 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns350 S3FIFO-0.0100-0.9000 cache size     1681, 1210695 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns350 S3FIFO-0.9500-0.9000 cache size        6, 1210695 req, miss ratio 0.9438, byte miss ratio 0.9438
cdn1_colo28.ns350 S3FIFO-0.9500-0.9000 cache size       21, 1210695 req, miss ratio 0.7870, byte miss ratio 0.7870
cdn1_colo28.ns350 S3FIFO-0.9500-0.9000 cache size       63, 1210695 req, miss ratio 0.2547, byte miss ratio 0.2547
cdn1_colo28.ns350 S3FIFO-0.9500-0.9000 cache size      210, 1210695 req, miss ratio 0.0226, byte miss ratio 0.0226
cdn1_colo28.ns350 S3FIFO-0.9500-0.9000 cache size      420, 1210695 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_colo28.ns350 S3FIFO-0.9500-0.9000 cache size      840, 1210695 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_colo28.ns350 S3FIFO-0.9500-0.9000 cache size     1681, 1210695 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns350 S3FIFO-0.3500-1.9000 cache size        6, 1210695 req, miss ratio 0.8991, byte miss ratio 0.8991
cdn1_colo28.ns350 S3FIFO-0.3500-1.9000 cache size       21, 1210695 req, miss ratio 0.7711, byte miss ratio 0.7711
cdn1_colo28.ns350 S3FIFO-0.3500-1.9000 cache size       63, 1210695 req, miss ratio 0.1948, byte miss ratio 0.1948
cdn1_colo28.ns350 S3FIFO-0.3500-1.9000 cache size      210, 1210695 req, miss ratio 0.0130, byte miss ratio 0.0130
cdn1_colo28.ns350 S3FIFO-0.3500-1.9000 cache size      420, 1210695 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_colo28.ns350 S3FIFO-0.3500-1.9000 cache size      840, 1210695 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns350 S3FIFO-0.3500-1.9000 cache size     1681, 1210695 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns350 S3FIFO-0.0050-1.9000 cache size        6, 1210695 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns350 S3FIFO-0.0050-1.9000 cache size       21, 1210695 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns350 S3FIFO-0.0050-1.9000 cache size       63, 1210695 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns350 S3FIFO-0.0050-1.9000 cache size      210, 1210695 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_colo28.ns350 S3FIFO-0.0050-1.9000 cache size      420, 1210695 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_colo28.ns350 S3FIFO-0.0050-1.9000 cache size      840, 1210695 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns350 S3FIFO-0.0050-1.9000 cache size     1681, 1210695 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns350 S3FIFO-0.1000-0.9000 cache size        6, 1210695 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns350 S3FIFO-0.1000-0.9000 cache size       21, 1210695 req, miss ratio 0.6335, byte miss ratio 0.6335
cdn1_colo28.ns350 S3FIFO-0.1000-0.9000 cache size       63, 1210695 req, miss ratio 0.1576, byte miss ratio 0.1576
cdn1_colo28.ns350 S3FIFO-0.1000-0.9000 cache size      210, 1210695 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_colo28.ns350 S3FIFO-0.1000-0.9000 cache size      420, 1210695 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_colo28.ns350 S3FIFO-0.1000-0.9000 cache size      840, 1210695 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns350 S3FIFO-0.1000-0.9000 cache size     1681, 1210695 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns350 S3FIFO-0.0250-1.9000 cache size        6, 1210695 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns350 S3FIFO-0.0250-1.9000 cache size       21, 1210695 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns350 S3FIFO-0.0250-1.9000 cache size       63, 1210695 req, miss ratio 0.1535, byte miss ratio 0.1535
cdn1_colo28.ns350 S3FIFO-0.0250-1.9000 cache size      210, 1210695 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_colo28.ns350 S3FIFO-0.0250-1.9000 cache size      420, 1210695 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_colo28.ns350 S3FIFO-0.0250-1.9000 cache size      840, 1210695 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns350 S3FIFO-0.0250-1.9000 cache size     1681, 1210695 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns350 S3FIFO-0.8000-1.9000 cache size        6, 1210695 req, miss ratio 0.9337, byte miss ratio 0.9337
cdn1_colo28.ns350 S3FIFO-0.8000-1.9000 cache size       21, 1210695 req, miss ratio 0.8031, byte miss ratio 0.8031
cdn1_colo28.ns350 S3FIFO-0.8000-1.9000 cache size       63, 1210695 req, miss ratio 0.2399, byte miss ratio 0.2399
cdn1_colo28.ns350 S3FIFO-0.8000-1.9000 cache size      210, 1210695 req, miss ratio 0.0198, byte miss ratio 0.0198
cdn1_colo28.ns350 S3FIFO-0.8000-1.9000 cache size      420, 1210695 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_colo28.ns350 S3FIFO-0.8000-1.9000 cache size      840, 1210695 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns350 S3FIFO-0.8000-1.9000 cache size     1681, 1210695 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns350 S3FIFO-0.5000-1.9000 cache size        6, 1210695 req, miss ratio 0.9180, byte miss ratio 0.9180
cdn1_colo28.ns350 S3FIFO-0.5000-1.9000 cache size       21, 1210695 req, miss ratio 0.7972, byte miss ratio 0.7972
cdn1_colo28.ns350 S3FIFO-0.5000-1.9000 cache size       63, 1210695 req, miss ratio 0.2118, byte miss ratio 0.2118
cdn1_colo28.ns350 S3FIFO-0.5000-1.9000 cache size      210, 1210695 req, miss ratio 0.0149, byte miss ratio 0.0149
cdn1_colo28.ns350 S3FIFO-0.5000-1.9000 cache size      420, 1210695 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_colo28.ns350 S3FIFO-0.5000-1.9000 cache size      840, 1210695 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns350 S3FIFO-0.5000-1.9000 cache size     1681, 1210695 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns350 S3FIFO-0.4000-0.9000 cache size        6, 1210695 req, miss ratio 0.8904, byte miss ratio 0.8904
cdn1_colo28.ns350 S3FIFO-0.4000-0.9000 cache size       21, 1210695 req, miss ratio 0.7367, byte miss ratio 0.7367
cdn1_colo28.ns350 S3FIFO-0.4000-0.9000 cache size       63, 1210695 req, miss ratio 0.2007, byte miss ratio 0.2007
cdn1_colo28.ns350 S3FIFO-0.4000-0.9000 cache size      210, 1210695 req, miss ratio 0.0137, byte miss ratio 0.0137
cdn1_colo28.ns350 S3FIFO-0.4000-0.9000 cache size      420, 1210695 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_colo28.ns350 S3FIFO-0.4000-0.9000 cache size      840, 1210695 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns350 S3FIFO-0.4000-0.9000 cache size     1681, 1210695 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns350 S3FIFO-0.3000-1.9000 cache size        6, 1210695 req, miss ratio 0.8781, byte miss ratio 0.8781
cdn1_colo28.ns350 S3FIFO-0.3000-1.9000 cache size       21, 1210695 req, miss ratio 0.7590, byte miss ratio 0.7590
cdn1_colo28.ns350 S3FIFO-0.3000-1.9000 cache size       63, 1210695 req, miss ratio 0.1857, byte miss ratio 0.1857
cdn1_colo28.ns350 S3FIFO-0.3000-1.9000 cache size      210, 1210695 req, miss ratio 0.0125, byte miss ratio 0.0125
cdn1_colo28.ns350 S3FIFO-0.3000-1.9000 cache size      420, 1210695 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_colo28.ns350 S3FIFO-0.3000-1.9000 cache size      840, 1210695 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns350 S3FIFO-0.3000-1.9000 cache size     1681, 1210695 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns350 S3FIFO-0.0010-0.9000 cache size        6, 1210695 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns350 S3FIFO-0.0010-0.9000 cache size       21, 1210695 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns350 S3FIFO-0.0010-0.9000 cache size       63, 1210695 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns350 S3FIFO-0.0010-0.9000 cache size      210, 1210695 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns350 S3FIFO-0.0010-0.9000 cache size      420, 1210695 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns350 S3FIFO-0.0010-0.9000 cache size      840, 1210695 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns350 S3FIFO-0.0010-0.9000 cache size     1681, 1210695 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns350 S3FIFO-0.1500-0.9000 cache size        6, 1210695 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns350 S3FIFO-0.1500-0.9000 cache size       21, 1210695 req, miss ratio 0.6524, byte miss ratio 0.6524
cdn1_colo28.ns350 S3FIFO-0.1500-0.9000 cache size       63, 1210695 req, miss ratio 0.1634, byte miss ratio 0.1634
cdn1_colo28.ns350 S3FIFO-0.1500-0.9000 cache size      210, 1210695 req, miss ratio 0.0109, byte miss ratio 0.0109
cdn1_colo28.ns350 S3FIFO-0.1500-0.9000 cache size      420, 1210695 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_colo28.ns350 S3FIFO-0.1500-0.9000 cache size      840, 1210695 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns350 S3FIFO-0.1500-0.9000 cache size     1681, 1210695 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns350 S3FIFO-0.8500-1.9000 cache size        6, 1210695 req, miss ratio 0.9443, byte miss ratio 0.9443
cdn1_colo28.ns350 S3FIFO-0.8500-1.9000 cache size       21, 1210695 req, miss ratio 0.7985, byte miss ratio 0.7985
cdn1_colo28.ns350 S3FIFO-0.8500-1.9000 cache size       63, 1210695 req, miss ratio 0.2436, byte miss ratio 0.2436
cdn1_colo28.ns350 S3FIFO-0.8500-1.9000 cache size      210, 1210695 req, miss ratio 0.0205, byte miss ratio 0.0205
cdn1_colo28.ns350 S3FIFO-0.8500-1.9000 cache size      420, 1210695 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_colo28.ns350 S3FIFO-0.8500-1.9000 cache size      840, 1210695 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns350 S3FIFO-0.8500-1.9000 cache size     1681, 1210695 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns350 S3FIFO-0.9500-1.9000 cache size        6, 1210695 req, miss ratio 0.9443, byte miss ratio 0.9443
cdn1_colo28.ns350 S3FIFO-0.9500-1.9000 cache size       21, 1210695 req, miss ratio 0.7857, byte miss ratio 0.7857
cdn1_colo28.ns350 S3FIFO-0.9500-1.9000 cache size       63, 1210695 req, miss ratio 0.2493, byte miss ratio 0.2493
cdn1_colo28.ns350 S3FIFO-0.9500-1.9000 cache size      210, 1210695 req, miss ratio 0.0221, byte miss ratio 0.0221
cdn1_colo28.ns350 S3FIFO-0.9500-1.9000 cache size      420, 1210695 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_colo28.ns350 S3FIFO-0.9500-1.9000 cache size      840, 1210695 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_colo28.ns350 S3FIFO-0.9500-1.9000 cache size     1681, 1210695 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns350 S3FIFO-0.6000-1.9000 cache size        6, 1210695 req, miss ratio 0.9180, byte miss ratio 0.9180
cdn1_colo28.ns350 S3FIFO-0.6000-1.9000 cache size       21, 1210695 req, miss ratio 0.8061, byte miss ratio 0.8061
cdn1_colo28.ns350 S3FIFO-0.6000-1.9000 cache size       63, 1210695 req, miss ratio 0.2211, byte miss ratio 0.2211
cdn1_colo28.ns350 S3FIFO-0.6000-1.9000 cache size      210, 1210695 req, miss ratio 0.0164, byte miss ratio 0.0164
cdn1_colo28.ns350 S3FIFO-0.6000-1.9000 cache size      420, 1210695 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_colo28.ns350 S3FIFO-0.6000-1.9000 cache size      840, 1210695 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns350 S3FIFO-0.6000-1.9000 cache size     1681, 1210695 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns350 S3FIFO-0.2000-0.9000 cache size        6, 1210695 req, miss ratio 0.8692, byte miss ratio 0.8692
cdn1_colo28.ns350 S3FIFO-0.2000-0.9000 cache size       21, 1210695 req, miss ratio 0.6703, byte miss ratio 0.6703
cdn1_colo28.ns350 S3FIFO-0.2000-0.9000 cache size       63, 1210695 req, miss ratio 0.1699, byte miss ratio 0.1699
cdn1_colo28.ns350 S3FIFO-0.2000-0.9000 cache size      210, 1210695 req, miss ratio 0.0115, byte miss ratio 0.0115
cdn1_colo28.ns350 S3FIFO-0.2000-0.9000 cache size      420, 1210695 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_colo28.ns350 S3FIFO-0.2000-0.9000 cache size      840, 1210695 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns350 S3FIFO-0.2000-0.9000 cache size     1681, 1210695 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns350 S3FIFO-0.6500-0.9000 cache size        6, 1210695 req, miss ratio 0.9109, byte miss ratio 0.9109
cdn1_colo28.ns350 S3FIFO-0.6500-0.9000 cache size       21, 1210695 req, miss ratio 0.7887, byte miss ratio 0.7887
cdn1_colo28.ns350 S3FIFO-0.6500-0.9000 cache size       63, 1210695 req, miss ratio 0.2282, byte miss ratio 0.2282
cdn1_colo28.ns350 S3FIFO-0.6500-0.9000 cache size      210, 1210695 req, miss ratio 0.0175, byte miss ratio 0.0175
cdn1_colo28.ns350 S3FIFO-0.6500-0.9000 cache size      420, 1210695 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_colo28.ns350 S3FIFO-0.6500-0.9000 cache size      840, 1210695 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns350 S3FIFO-0.6500-0.9000 cache size     1681, 1210695 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns350 S3FIFO-0.9000-0.9000 cache size        6, 1210695 req, miss ratio 0.9438, byte miss ratio 0.9438
cdn1_colo28.ns350 S3FIFO-0.9000-0.9000 cache size       21, 1210695 req, miss ratio 0.7917, byte miss ratio 0.7917
cdn1_colo28.ns350 S3FIFO-0.9000-0.9000 cache size       63, 1210695 req, miss ratio 0.2518, byte miss ratio 0.2518
cdn1_colo28.ns350 S3FIFO-0.9000-0.9000 cache size      210, 1210695 req, miss ratio 0.0217, byte miss ratio 0.0217
cdn1_colo28.ns350 S3FIFO-0.9000-0.9000 cache size      420, 1210695 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_colo28.ns350 S3FIFO-0.9000-0.9000 cache size      840, 1210695 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_colo28.ns350 S3FIFO-0.9000-0.9000 cache size     1681, 1210695 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns350 S3FIFO-0.1000-1.9000 cache size        6, 1210695 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns350 S3FIFO-0.1000-1.9000 cache size       21, 1210695 req, miss ratio 0.6989, byte miss ratio 0.6989
cdn1_colo28.ns350 S3FIFO-0.1000-1.9000 cache size       63, 1210695 req, miss ratio 0.1615, byte miss ratio 0.1615
cdn1_colo28.ns350 S3FIFO-0.1000-1.9000 cache size      210, 1210695 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_colo28.ns350 S3FIFO-0.1000-1.9000 cache size      420, 1210695 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_colo28.ns350 S3FIFO-0.1000-1.9000 cache size      840, 1210695 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns350 S3FIFO-0.1000-1.9000 cache size     1681, 1210695 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns350 S3FIFO-0.0250-0.9000 cache size        6, 1210695 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns350 S3FIFO-0.0250-0.9000 cache size       21, 1210695 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns350 S3FIFO-0.0250-0.9000 cache size       63, 1210695 req, miss ratio 0.1485, byte miss ratio 0.1485
cdn1_colo28.ns350 S3FIFO-0.0250-0.9000 cache size      210, 1210695 req, miss ratio 0.0101, byte miss ratio 0.0101
