io_traces.ns359 S3FIFO-0.5000-1.9000 cache size      795, 11600000 req, miss ratio 0.4710, byte miss ratio 0.4710
io_traces.ns359 S3FIFO-0.5000-1.9000 cache size     2387, 11600000 req, miss ratio 0.2413, byte miss ratio 0.2413
io_traces.ns359 S3FIFO-0.5000-1.9000 cache size     7957, 11600000 req, miss ratio 0.1885, byte miss ratio 0.1885
io_traces.ns359 S3FIFO-0.5000-1.9000 cache size    23871, 11600000 req, miss ratio 0.1271, byte miss ratio 0.1271
io_traces.ns359 S3FIFO-0.5000-1.9000 cache size    79570, 11600000 req, miss ratio 0.0864, byte miss ratio 0.0864
io_traces.ns359 S3FIFO-0.5000-1.9000 cache size   159140, 11600000 req, miss ratio 0.0708, byte miss ratio 0.0708
io_traces.ns359 S3FIFO-0.5000-1.9000 cache size   318281, 11600000 req, miss ratio 0.0692, byte miss ratio 0.0692
io_traces.ns359 S3FIFO-0.5000-1.9000 cache size   636562, 11600000 req, miss ratio 0.0687, byte miss ratio 0.0687
io_traces.ns359 S3FIFO-0.9000-0.9000 cache size      795, 11600000 req, miss ratio 0.5105, byte miss ratio 0.5105
io_traces.ns359 S3FIFO-0.9000-0.9000 cache size     2387, 11600000 req, miss ratio 0.3158, byte miss ratio 0.3158
io_traces.ns359 S3FIFO-0.9000-0.9000 cache size     7957, 11600000 req, miss ratio 0.2035, byte miss ratio 0.2035
io_traces.ns359 S3FIFO-0.9000-0.9000 cache size    23871, 11600000 req, miss ratio 0.1285, byte miss ratio 0.1285
io_traces.ns359 S3FIFO-0.9000-0.9000 cache size    79570, 11600000 req, miss ratio 0.0939, byte miss ratio 0.0939
io_traces.ns359 S3FIFO-0.9000-0.9000 cache size   159140, 11600000 req, miss ratio 0.0801, byte miss ratio 0.0801
io_traces.ns359 S3FIFO-0.9000-0.9000 cache size   318281, 11600000 req, miss ratio 0.0730, byte miss ratio 0.0730
io_traces.ns359 S3FIFO-0.9000-0.9000 cache size   636562, 11600000 req, miss ratio 0.0696, byte miss ratio 0.0696
io_traces.ns359 S3FIFO-0.0500-1.9000 cache size      795, 11600000 req, miss ratio 0.4163, byte miss ratio 0.4163
io_traces.ns359 S3FIFO-0.0500-1.9000 cache size     2387, 11600000 req, miss ratio 0.2398, byte miss ratio 0.2398
io_traces.ns359 S3FIFO-0.0500-1.9000 cache size     7957, 11600000 req, miss ratio 0.1921, byte miss ratio 0.1921
io_traces.ns359 S3FIFO-0.0500-1.9000 cache size    23871, 11600000 req, miss ratio 0.1498, byte miss ratio 0.1498
io_traces.ns359 S3FIFO-0.0500-1.9000 cache size    79570, 11600000 req, miss ratio 0.0978, byte miss ratio 0.0978
io_traces.ns359 S3FIFO-0.0500-1.9000 cache size   159140, 11600000 req, miss ratio 0.0716, byte miss ratio 0.0716
io_traces.ns359 S3FIFO-0.0500-1.9000 cache size   318281, 11600000 req, miss ratio 0.0691, byte miss ratio 0.0691
io_traces.ns359 S3FIFO-0.0500-1.9000 cache size   636562, 11600000 req, miss ratio 0.0686, byte miss ratio 0.0686
io_traces.ns359 S3FIFO-0.4000-0.9000 cache size      795, 11600000 req, miss ratio 0.4559, byte miss ratio 0.4559
io_traces.ns359 S3FIFO-0.4000-0.9000 cache size     2387, 11600000 req, miss ratio 0.2360, byte miss ratio 0.2360
