tencentBlock.ns13645 S3FIFO-0.4000-0.9000 cache size       53, 2920002 req, miss ratio 0.4457, byte miss ratio 0.4457
tencentBlock.ns13645 S3FIFO-0.4000-0.9000 cache size      159, 2920002 req, miss ratio 0.3618, byte miss ratio 0.3618
tencentBlock.ns13645 S3FIFO-0.4000-0.9000 cache size      533, 2920002 req, miss ratio 0.1159, byte miss ratio 0.1159
tencentBlock.ns13645 S3FIFO-0.4000-0.9000 cache size     1599, 2920002 req, miss ratio 0.0926, byte miss ratio 0.0926
tencentBlock.ns13645 S3FIFO-0.4000-0.9000 cache size     5331, 2920002 req, miss ratio 0.0838, byte miss ratio 0.0838
tencentBlock.ns13645 S3FIFO-0.4000-0.9000 cache size    10663, 2920002 req, miss ratio 0.0672, byte miss ratio 0.0672
tencentBlock.ns13645 S3FIFO-0.4000-0.9000 cache size    21327, 2920002 req, miss ratio 0.0385, byte miss ratio 0.0385
tencentBlock.ns13645 S3FIFO-0.4000-0.9000 cache size    42654, 2920002 req, miss ratio 0.0210, byte miss ratio 0.0210
tencentBlock.ns13645 S3FIFO-0.3500-1.9000 cache size       53, 2920002 req, miss ratio 0.4505, byte miss ratio 0.4505
tencentBlock.ns13645 S3FIFO-0.3500-1.9000 cache size      159, 2920002 req, miss ratio 0.3622, byte miss ratio 0.3622
tencentBlock.ns13645 S3FIFO-0.3500-1.9000 cache size      533, 2920002 req, miss ratio 0.1144, byte miss ratio 0.1144
tencentBlock.ns13645 S3FIFO-0.3500-1.9000 cache size     1599, 2920002 req, miss ratio 0.0922, byte miss ratio 0.0922
tencentBlock.ns13645 S3FIFO-0.3500-1.9000 cache size     5331, 2920002 req, miss ratio 0.0865, byte miss ratio 0.0865
tencentBlock.ns13645 S3FIFO-0.3500-1.9000 cache size    10663, 2920002 req, miss ratio 0.0667, byte miss ratio 0.0667
tencentBlock.ns13645 S3FIFO-0.3500-1.9000 cache size    21327, 2920002 req, miss ratio 0.0381, byte miss ratio 0.0381
tencentBlock.ns13645 S3FIFO-0.3500-1.9000 cache size    42654, 2920002 req, miss ratio 0.0204, byte miss ratio 0.0204
tencentBlock.ns13645 S3FIFO-0.0100-1.9000 cache size       53, 2920002 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns13645 S3FIFO-0.0100-1.9000 cache size      159, 2920002 req, miss ratio 0.2840, byte miss ratio 0.2840
tencentBlock.ns13645 S3FIFO-0.0100-1.9000 cache size      533, 2920002 req, miss ratio 0.1152, byte miss ratio 0.1152
tencentBlock.ns13645 S3FIFO-0.0100-1.9000 cache size     1599, 2920002 req, miss ratio 0.0930, byte miss ratio 0.0930
tencentBlock.ns13645 S3FIFO-0.0100-1.9000 cache size     5331, 2920002 req, miss ratio 0.0770, byte miss ratio 0.0770
tencentBlock.ns13645 S3FIFO-0.0100-1.9000 cache size    10663, 2920002 req, miss ratio 0.0620, byte miss ratio 0.0620
tencentBlock.ns13645 S3FIFO-0.0100-1.9000 cache size    21327, 2920002 req, miss ratio 0.0368, byte miss ratio 0.0368
tencentBlock.ns13645 S3FIFO-0.0100-1.9000 cache size    42654, 2920002 req, miss ratio 0.0193, byte miss ratio 0.0193
tencentBlock.ns13645 S3FIFO-0.2000-1.9000 cache size       53, 2920002 req, miss ratio 0.4298, byte miss ratio 0.4298
tencentBlock.ns13645 S3FIFO-0.2000-1.9000 cache size      159, 2920002 req, miss ratio 0.3252, byte miss ratio 0.3252
tencentBlock.ns13645 S3FIFO-0.2000-1.9000 cache size      533, 2920002 req, miss ratio 0.1090, byte miss ratio 0.1090
tencentBlock.ns13645 S3FIFO-0.2000-1.9000 cache size     1599, 2920002 req, miss ratio 0.0915, byte miss ratio 0.0915
tencentBlock.ns13645 S3FIFO-0.2000-1.9000 cache size     5331, 2920002 req, miss ratio 0.0818, byte miss ratio 0.0818
tencentBlock.ns13645 S3FIFO-0.2000-1.9000 cache size    10663, 2920002 req, miss ratio 0.0661, byte miss ratio 0.0661
tencentBlock.ns13645 S3FIFO-0.2000-1.9000 cache size    21327, 2920002 req, miss ratio 0.0368, byte miss ratio 0.0368
tencentBlock.ns13645 S3FIFO-0.2000-1.9000 cache size    42654, 2920002 req, miss ratio 0.0193, byte miss ratio 0.0193
tencentBlock.ns13645 S3FIFO-0.0050-1.9000 cache size       53, 2920002 req, miss ratio 1.0000, byte miss ratio 1.0000
