tencentBlock.ns17304 S3FIFO-0.4000-0.9000 cache size      266, 2543891 req, miss ratio 0.5084, byte miss ratio 0.5084
tencentBlock.ns17304 S3FIFO-0.4000-0.9000 cache size      798, 2543891 req, miss ratio 0.4921, byte miss ratio 0.4921
tencentBlock.ns17304 S3FIFO-0.4000-0.9000 cache size     2662, 2543891 req, miss ratio 0.4430, byte miss ratio 0.4430
tencentBlock.ns17304 S3FIFO-0.4000-0.9000 cache size     7986, 2543891 req, miss ratio 0.4293, byte miss ratio 0.4293
tencentBlock.ns17304 S3FIFO-0.4000-0.9000 cache size    26620, 2543891 req, miss ratio 0.3824, byte miss ratio 0.3824
tencentBlock.ns17304 S3FIFO-0.4000-0.9000 cache size    53241, 2543891 req, miss ratio 0.3471, byte miss ratio 0.3471
tencentBlock.ns17304 S3FIFO-0.4000-0.9000 cache size   106482, 2543891 req, miss ratio 0.2593, byte miss ratio 0.2593
tencentBlock.ns17304 S3FIFO-0.4000-0.9000 cache size   212965, 2543891 req, miss ratio 0.1063, byte miss ratio 0.1063
tencentBlock.ns17304 S3FIFO-0.2000-1.9000 cache size      266, 2543891 req, miss ratio 0.5105, byte miss ratio 0.5105
tencentBlock.ns17304 S3FIFO-0.2000-1.9000 cache size      798, 2543891 req, miss ratio 0.4857, byte miss ratio 0.4857
tencentBlock.ns17304 S3FIFO-0.2000-1.9000 cache size     2662, 2543891 req, miss ratio 0.4398, byte miss ratio 0.4398
tencentBlock.ns17304 S3FIFO-0.2000-1.9000 cache size     7986, 2543891 req, miss ratio 0.4245, byte miss ratio 0.4245
tencentBlock.ns17304 S3FIFO-0.2000-1.9000 cache size    26620, 2543891 req, miss ratio 0.3705, byte miss ratio 0.3705
tencentBlock.ns17304 S3FIFO-0.2000-1.9000 cache size    53241, 2543891 req, miss ratio 0.3592, byte miss ratio 0.3592
tencentBlock.ns17304 S3FIFO-0.2000-1.9000 cache size   106482, 2543891 req, miss ratio 0.2284, byte miss ratio 0.2284
tencentBlock.ns17304 S3FIFO-0.2000-1.9000 cache size   212965, 2543891 req, miss ratio 0.1048, byte miss ratio 0.1048
tencentBlock.ns17304 S3FIFO-0.3000-1.9000 cache size      266, 2543891 req, miss ratio 0.5076, byte miss ratio 0.5076
tencentBlock.ns17304 S3FIFO-0.3000-1.9000 cache size      798, 2543891 req, miss ratio 0.4879, byte miss ratio 0.4879
tencentBlock.ns17304 S3FIFO-0.3000-1.9000 cache size     2662, 2543891 req, miss ratio 0.4404, byte miss ratio 0.4404
tencentBlock.ns17304 S3FIFO-0.3000-1.9000 cache size     7986, 2543891 req, miss ratio 0.4266, byte miss ratio 0.4266
tencentBlock.ns17304 S3FIFO-0.3000-1.9000 cache size    26620, 2543891 req, miss ratio 0.3759, byte miss ratio 0.3759
tencentBlock.ns17304 S3FIFO-0.3000-1.9000 cache size    53241, 2543891 req, miss ratio 0.3603, byte miss ratio 0.3603
tencentBlock.ns17304 S3FIFO-0.3000-1.9000 cache size   106482, 2543891 req, miss ratio 0.2558, byte miss ratio 0.2558
tencentBlock.ns17304 S3FIFO-0.3000-1.9000 cache size   212965, 2543891 req, miss ratio 0.1049, byte miss ratio 0.1049
tencentBlock.ns17304 S3FIFO-0.2500-1.9000 cache size      266, 2543891 req, miss ratio 0.5082, byte miss ratio 0.5082
tencentBlock.ns17304 S3FIFO-0.2500-1.9000 cache size      798, 2543891 req, miss ratio 0.4867, byte miss ratio 0.4867
tencentBlock.ns17304 S3FIFO-0.2500-1.9000 cache size     2662, 2543891 req, miss ratio 0.4400, byte miss ratio 0.4400
tencentBlock.ns17304 S3FIFO-0.2500-1.9000 cache size     7986, 2543891 req, miss ratio 0.4255, byte miss ratio 0.4255
tencentBlock.ns17304 S3FIFO-0.2500-1.9000 cache size    26620, 2543891 req, miss ratio 0.3731, byte miss ratio 0.3731
tencentBlock.ns17304 S3FIFO-0.2500-1.9000 cache size    53241, 2543891 req, miss ratio 0.3593, byte miss ratio 0.3593
tencentBlock.ns17304 S3FIFO-0.2500-1.9000 cache size   106482, 2543891 req, miss ratio 0.2430, byte miss ratio 0.2430
tencentBlock.ns17304 S3FIFO-0.2500-1.9000 cache size   212965, 2543891 req, miss ratio 0.1048, byte miss ratio 0.1048
tencentBlock.ns17304 S3FIFO-0.6500-0.9000 cache size      266, 2543891 req, miss ratio 0.5176, byte miss ratio 0.5176
tencentBlock.ns17304 S3FIFO-0.6500-0.9000 cache size      798, 2543891 req, miss ratio 0.4963, byte miss ratio 0.4963
tencentBlock.ns17304 S3FIFO-0.6500-0.9000 cache size     2662, 2543891 req, miss ratio 0.4624, byte miss ratio 0.4624
tencentBlock.ns17304 S3FIFO-0.6500-0.9000 cache size     7986, 2543891 req, miss ratio 0.4347, byte miss ratio 0.4347
tencentBlock.ns17304 S3FIFO-0.6500-0.9000 cache size    26620, 2543891 req, miss ratio 0.4056, byte miss ratio 0.4056
tencentBlock.ns17304 S3FIFO-0.6500-0.9000 cache size    53241, 2543891 req, miss ratio 0.3709, byte miss ratio 0.3709
tencentBlock.ns17304 S3FIFO-0.6500-0.9000 cache size   106482, 2543891 req, miss ratio 0.2440, byte miss ratio 0.2440
tencentBlock.ns17304 S3FIFO-0.6500-0.9000 cache size   212965, 2543891 req, miss ratio 0.1130, byte miss ratio 0.1130
tencentBlock.ns17304 S3FIFO-0.9900-0.9000 cache size      266, 2543891 req, miss ratio 0.6537, byte miss ratio 0.6537
tencentBlock.ns17304 S3FIFO-0.9900-0.9000 cache size      798, 2543891 req, miss ratio 0.5493, byte miss ratio 0.5493
tencentBlock.ns17304 S3FIFO-0.9900-0.9000 cache size     2662, 2543891 req, miss ratio 0.4990, byte miss ratio 0.4990
tencentBlock.ns17304 S3FIFO-0.9900-0.9000 cache size     7986, 2543891 req, miss ratio 0.4676, byte miss ratio 0.4676
tencentBlock.ns17304 S3FIFO-0.9900-0.9000 cache size    26620, 2543891 req, miss ratio 0.4217, byte miss ratio 0.4217
tencentBlock.ns17304 S3FIFO-0.9900-0.9000 cache size    53241, 2543891 req, miss ratio 0.3677, byte miss ratio 0.3677
tencentBlock.ns17304 S3FIFO-0.9900-0.9000 cache size   106482, 2543891 req, miss ratio 0.2441, byte miss ratio 0.2441
tencentBlock.ns17304 S3FIFO-0.9900-0.9000 cache size   212965, 2543891 req, miss ratio 0.1326, byte miss ratio 0.1326
tencentBlock.ns17304 S3FIFO-0.9500-0.9000 cache size      266, 2543891 req, miss ratio 0.6424, byte miss ratio 0.6424
