tencentBlock.ns13626 S3FIFO-0.0050-0.9000 cache size       54, 2176806 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns13626 S3FIFO-0.0050-0.9000 cache size      163, 2176806 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns13626 S3FIFO-0.0050-0.9000 cache size      546, 2176806 req, miss ratio 0.1437, byte miss ratio 0.1437
tencentBlock.ns13626 S3FIFO-0.0050-0.9000 cache size     1639, 2176806 req, miss ratio 0.1225, byte miss ratio 0.1225
tencentBlock.ns13626 S3FIFO-0.0050-0.9000 cache size     5465, 2176806 req, miss ratio 0.1101, byte miss ratio 0.1101
tencentBlock.ns13626 S3FIFO-0.0050-0.9000 cache size    10930, 2176806 req, miss ratio 0.0940, byte miss ratio 0.0940
tencentBlock.ns13626 S3FIFO-0.0050-0.9000 cache size    21861, 2176806 req, miss ratio 0.0438, byte miss ratio 0.0438
tencentBlock.ns13626 S3FIFO-0.0050-0.9000 cache size    43722, 2176806 req, miss ratio 0.0255, byte miss ratio 0.0255
tencentBlock.ns13626 S3FIFO-0.3000-0.9000 cache size       54, 2176806 req, miss ratio 0.5118, byte miss ratio 0.5118
tencentBlock.ns13626 S3FIFO-0.3000-0.9000 cache size      163, 2176806 req, miss ratio 0.3835, byte miss ratio 0.3835
tencentBlock.ns13626 S3FIFO-0.3000-0.9000 cache size      546, 2176806 req, miss ratio 0.1380, byte miss ratio 0.1380
tencentBlock.ns13626 S3FIFO-0.3000-0.9000 cache size     1639, 2176806 req, miss ratio 0.1179, byte miss ratio 0.1179
tencentBlock.ns13626 S3FIFO-0.3000-0.9000 cache size     5465, 2176806 req, miss ratio 0.1119, byte miss ratio 0.1119
tencentBlock.ns13626 S3FIFO-0.3000-0.9000 cache size    10930, 2176806 req, miss ratio 0.1087, byte miss ratio 0.1087
tencentBlock.ns13626 S3FIFO-0.3000-0.9000 cache size    21861, 2176806 req, miss ratio 0.0496, byte miss ratio 0.0496
tencentBlock.ns13626 S3FIFO-0.3000-0.9000 cache size    43722, 2176806 req, miss ratio 0.0255, byte miss ratio 0.0255
tencentBlock.ns13626 S3FIFO-0.7000-0.9000 cache size       54, 2176806 req, miss ratio 0.5736, byte miss ratio 0.5736
tencentBlock.ns13626 S3FIFO-0.7000-0.9000 cache size      163, 2176806 req, miss ratio 0.4396, byte miss ratio 0.4396
