cdn1_colo28.ns413 S3FIFO-0.0100-0.9000 cache size       45, 4481032 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns413 S3FIFO-0.0100-0.9000 cache size      137, 4481032 req, miss ratio 0.7142, byte miss ratio 0.7142
cdn1_colo28.ns413 S3FIFO-0.0100-0.9000 cache size      459, 4481032 req, miss ratio 0.3748, byte miss ratio 0.3748
cdn1_colo28.ns413 S3FIFO-0.0100-0.9000 cache size     1377, 4481032 req, miss ratio 0.1225, byte miss ratio 0.1225
cdn1_colo28.ns413 S3FIFO-0.0100-0.9000 cache size     4591, 4481032 req, miss ratio 0.0313, byte miss ratio 0.0313
cdn1_colo28.ns413 S3FIFO-0.0100-0.9000 cache size     9182, 4481032 req, miss ratio 0.0167, byte miss ratio 0.0167
cdn1_colo28.ns413 S3FIFO-0.0100-0.9000 cache size    18365, 4481032 req, miss ratio 0.0138, byte miss ratio 0.0138
cdn1_colo28.ns413 S3FIFO-0.0100-0.9000 cache size    36731, 4481032 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_colo28.ns413 S3FIFO-0.5500-1.9000 cache size       45, 4481032 req, miss ratio 0.9313, byte miss ratio 0.9313
cdn1_colo28.ns413 S3FIFO-0.5500-1.9000 cache size      137, 4481032 req, miss ratio 0.8184, byte miss ratio 0.8184
cdn1_colo28.ns413 S3FIFO-0.5500-1.9000 cache size      459, 4481032 req, miss ratio 0.4931, byte miss ratio 0.4931
cdn1_colo28.ns413 S3FIFO-0.5500-1.9000 cache size     1377, 4481032 req, miss ratio 0.1713, byte miss ratio 0.1713
cdn1_colo28.ns413 S3FIFO-0.5500-1.9000 cache size     4591, 4481032 req, miss ratio 0.0363, byte miss ratio 0.0363
cdn1_colo28.ns413 S3FIFO-0.5500-1.9000 cache size     9182, 4481032 req, miss ratio 0.0130, byte miss ratio 0.0130
cdn1_colo28.ns413 S3FIFO-0.5500-1.9000 cache size    18365, 4481032 req, miss ratio 0.0104, byte miss ratio 0.0104
cdn1_colo28.ns413 S3FIFO-0.5500-1.9000 cache size    36731, 4481032 req, miss ratio 0.0103, byte miss ratio 0.0103
