tencentBlock.ns23689 S3FIFO-0.1000-0.9000 cache size     3609, 14503139 req, miss ratio 0.6255, byte miss ratio 0.6255
tencentBlock.ns23689 S3FIFO-0.1000-0.9000 cache size    10827, 14503139 req, miss ratio 0.6049, byte miss ratio 0.6049
tencentBlock.ns23689 S3FIFO-0.1000-0.9000 cache size    36091, 14503139 req, miss ratio 0.4222, byte miss ratio 0.4222
tencentBlock.ns23689 S3FIFO-0.1000-0.9000 cache size   108273, 14503139 req, miss ratio 0.2874, byte miss ratio 0.2874
tencentBlock.ns23689 S3FIFO-0.1000-0.9000 cache size   360913, 14503139 req, miss ratio 0.2656, byte miss ratio 0.2656
tencentBlock.ns23689 S3FIFO-0.1000-0.9000 cache size   721826, 14503139 req, miss ratio 0.2584, byte miss ratio 0.2584
tencentBlock.ns23689 S3FIFO-0.1000-0.9000 cache size  1443652, 14503139 req, miss ratio 0.2498, byte miss ratio 0.2498
tencentBlock.ns23689 S3FIFO-0.1000-0.9000 cache size  2887304, 14503139 req, miss ratio 0.2490, byte miss ratio 0.2490
tencentBlock.ns23689 S3FIFO-0.7000-0.9000 cache size     3609, 14503139 req, miss ratio 0.6474, byte miss ratio 0.6474
tencentBlock.ns23689 S3FIFO-0.7000-0.9000 cache size    10827, 14503139 req, miss ratio 0.6094, byte miss ratio 0.6094
tencentBlock.ns23689 S3FIFO-0.7000-0.9000 cache size    36091, 14503139 req, miss ratio 0.4816, byte miss ratio 0.4816
tencentBlock.ns23689 S3FIFO-0.7000-0.9000 cache size   108273, 14503139 req, miss ratio 0.3192, byte miss ratio 0.3192
tencentBlock.ns23689 S3FIFO-0.7000-0.9000 cache size   360913, 14503139 req, miss ratio 0.2656, byte miss ratio 0.2656
tencentBlock.ns23689 S3FIFO-0.7000-0.9000 cache size   721826, 14503139 req, miss ratio 0.2580, byte miss ratio 0.2580
tencentBlock.ns23689 S3FIFO-0.7000-0.9000 cache size  1443652, 14503139 req, miss ratio 0.2498, byte miss ratio 0.2498
tencentBlock.ns23689 S3FIFO-0.7000-0.9000 cache size  2887304, 14503139 req, miss ratio 0.2490, byte miss ratio 0.2490
tencentBlock.ns23689 S3FIFO-0.0250-1.9000 cache size     3609, 14503139 req, miss ratio 0.6290, byte miss ratio 0.6290
tencentBlock.ns23689 S3FIFO-0.0250-1.9000 cache size    10827, 14503139 req, miss ratio 0.6104, byte miss ratio 0.6104
tencentBlock.ns23689 S3FIFO-0.0250-1.9000 cache size    36091, 14503139 req, miss ratio 0.4063, byte miss ratio 0.4063
tencentBlock.ns23689 S3FIFO-0.0250-1.9000 cache size   108273, 14503139 req, miss ratio 0.2916, byte miss ratio 0.2916
tencentBlock.ns23689 S3FIFO-0.0250-1.9000 cache size   360913, 14503139 req, miss ratio 0.2658, byte miss ratio 0.2658
tencentBlock.ns23689 S3FIFO-0.0250-1.9000 cache size   721826, 14503139 req, miss ratio 0.2594, byte miss ratio 0.2594
tencentBlock.ns23689 S3FIFO-0.0250-1.9000 cache size  1443652, 14503139 req, miss ratio 0.2498, byte miss ratio 0.2498
tencentBlock.ns23689 S3FIFO-0.0250-1.9000 cache size  2887304, 14503139 req, miss ratio 0.2490, byte miss ratio 0.2490
tencentBlock.ns23689 S3FIFO-0.2000-1.9000 cache size     3609, 14503139 req, miss ratio 0.6219, byte miss ratio 0.6219
tencentBlock.ns23689 S3FIFO-0.2000-1.9000 cache size    10827, 14503139 req, miss ratio 0.6082, byte miss ratio 0.6082
tencentBlock.ns23689 S3FIFO-0.2000-1.9000 cache size    36091, 14503139 req, miss ratio 0.4398, byte miss ratio 0.4398
