tencentBlock.ns23007 S3FIFO-0.0100-0.9000 cache size      129, 1159696 req, miss ratio 0.5367, byte miss ratio 0.5367
tencentBlock.ns23007 S3FIFO-0.0100-0.9000 cache size      389, 1159696 req, miss ratio 0.4575, byte miss ratio 0.4575
tencentBlock.ns23007 S3FIFO-0.0100-0.9000 cache size     1296, 1159696 req, miss ratio 0.2511, byte miss ratio 0.2511
tencentBlock.ns23007 S3FIFO-0.0100-0.9000 cache size     3890, 1159696 req, miss ratio 0.2207, byte miss ratio 0.2207
tencentBlock.ns23007 S3FIFO-0.0100-0.9000 cache size    12968, 1159696 req, miss ratio 0.1825, byte miss ratio 0.1825
tencentBlock.ns23007 S3FIFO-0.0100-0.9000 cache size    25937, 1159696 req, miss ratio 0.1682, byte miss ratio 0.1682
tencentBlock.ns23007 S3FIFO-0.0100-0.9000 cache size    51874, 1159696 req, miss ratio 0.1503, byte miss ratio 0.1503
tencentBlock.ns23007 S3FIFO-0.0100-0.9000 cache size   103748, 1159696 req, miss ratio 0.1141, byte miss ratio 0.1141
tencentBlock.ns23007 S3FIFO-0.2500-1.9000 cache size      129, 1159696 req, miss ratio 0.5698, byte miss ratio 0.5698
tencentBlock.ns23007 S3FIFO-0.2500-1.9000 cache size      389, 1159696 req, miss ratio 0.4640, byte miss ratio 0.4640
tencentBlock.ns23007 S3FIFO-0.2500-1.9000 cache size     1296, 1159696 req, miss ratio 0.2849, byte miss ratio 0.2849
tencentBlock.ns23007 S3FIFO-0.2500-1.9000 cache size     3890, 1159696 req, miss ratio 0.2149, byte miss ratio 0.2149
tencentBlock.ns23007 S3FIFO-0.2500-1.9000 cache size    12968, 1159696 req, miss ratio 0.1771, byte miss ratio 0.1771
tencentBlock.ns23007 S3FIFO-0.2500-1.9000 cache size    25937, 1159696 req, miss ratio 0.1623, byte miss ratio 0.1623
tencentBlock.ns23007 S3FIFO-0.2500-1.9000 cache size    51874, 1159696 req, miss ratio 0.1481, byte miss ratio 0.1481
tencentBlock.ns23007 S3FIFO-0.2500-1.9000 cache size   103748, 1159696 req, miss ratio 0.1141, byte miss ratio 0.1141
tencentBlock.ns23007 S3FIFO-0.9500-1.9000 cache size      129, 1159696 req, miss ratio 0.8270, byte miss ratio 0.8270
tencentBlock.ns23007 S3FIFO-0.9500-1.9000 cache size      389, 1159696 req, miss ratio 0.5701, byte miss ratio 0.5701
tencentBlock.ns23007 S3FIFO-0.9500-1.9000 cache size     1296, 1159696 req, miss ratio 0.3931, byte miss ratio 0.3931
tencentBlock.ns23007 S3FIFO-0.9500-1.9000 cache size     3890, 1159696 req, miss ratio 0.2659, byte miss ratio 0.2659
tencentBlock.ns23007 S3FIFO-0.9500-1.9000 cache size    12968, 1159696 req, miss ratio 0.2005, byte miss ratio 0.2005
tencentBlock.ns23007 S3FIFO-0.9500-1.9000 cache size    25937, 1159696 req, miss ratio 0.1696, byte miss ratio 0.1696
tencentBlock.ns23007 S3FIFO-0.9500-1.9000 cache size    51874, 1159696 req, miss ratio 0.1356, byte miss ratio 0.1356
tencentBlock.ns23007 S3FIFO-0.9500-1.9000 cache size   103748, 1159696 req, miss ratio 0.1145, byte miss ratio 0.1145
tencentBlock.ns23007 S3FIFO-0.0100-1.9000 cache size      129, 1159696 req, miss ratio 0.5308, byte miss ratio 0.5308
tencentBlock.ns23007 S3FIFO-0.0100-1.9000 cache size      389, 1159696 req, miss ratio 0.4552, byte miss ratio 0.4552
tencentBlock.ns23007 S3FIFO-0.0100-1.9000 cache size     1296, 1159696 req, miss ratio 0.2531, byte miss ratio 0.2531
tencentBlock.ns23007 S3FIFO-0.0100-1.9000 cache size     3890, 1159696 req, miss ratio 0.2186, byte miss ratio 0.2186
tencentBlock.ns23007 S3FIFO-0.0100-1.9000 cache size    12968, 1159696 req, miss ratio 0.1805, byte miss ratio 0.1805
tencentBlock.ns23007 S3FIFO-0.0100-1.9000 cache size    25937, 1159696 req, miss ratio 0.1702, byte miss ratio 0.1702
tencentBlock.ns23007 S3FIFO-0.0100-1.9000 cache size    51874, 1159696 req, miss ratio 0.1502, byte miss ratio 0.1502
tencentBlock.ns23007 S3FIFO-0.0100-1.9000 cache size   103748, 1159696 req, miss ratio 0.1141, byte miss ratio 0.1141
tencentBlock.ns23007 S3FIFO-0.7000-1.9000 cache size      129, 1159696 req, miss ratio 0.8062, byte miss ratio 0.8062
tencentBlock.ns23007 S3FIFO-0.7000-1.9000 cache size      389, 1159696 req, miss ratio 0.4980, byte miss ratio 0.4980
tencentBlock.ns23007 S3FIFO-0.7000-1.9000 cache size     1296, 1159696 req, miss ratio 0.3577, byte miss ratio 0.3577
tencentBlock.ns23007 S3FIFO-0.7000-1.9000 cache size     3890, 1159696 req, miss ratio 0.2262, byte miss ratio 0.2262
tencentBlock.ns23007 S3FIFO-0.7000-1.9000 cache size    12968, 1159696 req, miss ratio 0.1856, byte miss ratio 0.1856
tencentBlock.ns23007 S3FIFO-0.7000-1.9000 cache size    25937, 1159696 req, miss ratio 0.1639, byte miss ratio 0.1639
tencentBlock.ns23007 S3FIFO-0.7000-1.9000 cache size    51874, 1159696 req, miss ratio 0.1464, byte miss ratio 0.1464
tencentBlock.ns23007 S3FIFO-0.7000-1.9000 cache size   103748, 1159696 req, miss ratio 0.1144, byte miss ratio 0.1144
tencentBlock.ns23007 S3FIFO-0.8000-1.9000 cache size      129, 1159696 req, miss ratio 0.8299, byte miss ratio 0.8299
tencentBlock.ns23007 S3FIFO-0.8000-1.9000 cache size      389, 1159696 req, miss ratio 0.5207, byte miss ratio 0.5207
tencentBlock.ns23007 S3FIFO-0.8000-1.9000 cache size     1296, 1159696 req, miss ratio 0.3701, byte miss ratio 0.3701
tencentBlock.ns23007 S3FIFO-0.8000-1.9000 cache size     3890, 1159696 req, miss ratio 0.2425, byte miss ratio 0.2425
tencentBlock.ns23007 S3FIFO-0.8000-1.9000 cache size    12968, 1159696 req, miss ratio 0.1888, byte miss ratio 0.1888
tencentBlock.ns23007 S3FIFO-0.8000-1.9000 cache size    25937, 1159696 req, miss ratio 0.1659, byte miss ratio 0.1659
tencentBlock.ns23007 S3FIFO-0.8000-1.9000 cache size    51874, 1159696 req, miss ratio 0.1405, byte miss ratio 0.1405
tencentBlock.ns23007 S3FIFO-0.8000-1.9000 cache size   103748, 1159696 req, miss ratio 0.1148, byte miss ratio 0.1148
tencentBlock.ns23007 S3FIFO-0.9900-0.9000 cache size      129, 1159696 req, miss ratio 0.8295, byte miss ratio 0.8295
tencentBlock.ns23007 S3FIFO-0.9900-0.9000 cache size      389, 1159696 req, miss ratio 0.5789, byte miss ratio 0.5789
tencentBlock.ns23007 S3FIFO-0.9900-0.9000 cache size     1296, 1159696 req, miss ratio 0.4043, byte miss ratio 0.4043
tencentBlock.ns23007 S3FIFO-0.9900-0.9000 cache size     3890, 1159696 req, miss ratio 0.2726, byte miss ratio 0.2726
tencentBlock.ns23007 S3FIFO-0.9900-0.9000 cache size    12968, 1159696 req, miss ratio 0.2052, byte miss ratio 0.2052
tencentBlock.ns23007 S3FIFO-0.9900-0.9000 cache size    25937, 1159696 req, miss ratio 0.1741, byte miss ratio 0.1741
tencentBlock.ns23007 S3FIFO-0.9900-0.9000 cache size    51874, 1159696 req, miss ratio 0.1366, byte miss ratio 0.1366
tencentBlock.ns23007 S3FIFO-0.9900-0.9000 cache size   103748, 1159696 req, miss ratio 0.1145, byte miss ratio 0.1145
tencentBlock.ns23007 S3FIFO-0.6500-0.9000 cache size      129, 1159696 req, miss ratio 0.7582, byte miss ratio 0.7582
tencentBlock.ns23007 S3FIFO-0.6500-0.9000 cache size      389, 1159696 req, miss ratio 0.4848, byte miss ratio 0.4848
tencentBlock.ns23007 S3FIFO-0.6500-0.9000 cache size     1296, 1159696 req, miss ratio 0.3487, byte miss ratio 0.3487
tencentBlock.ns23007 S3FIFO-0.6500-0.9000 cache size     3890, 1159696 req, miss ratio 0.2195, byte miss ratio 0.2195
tencentBlock.ns23007 S3FIFO-0.6500-0.9000 cache size    12968, 1159696 req, miss ratio 0.1839, byte miss ratio 0.1839
tencentBlock.ns23007 S3FIFO-0.6500-0.9000 cache size    25937, 1159696 req, miss ratio 0.1627, byte miss ratio 0.1627
tencentBlock.ns23007 S3FIFO-0.6500-0.9000 cache size    51874, 1159696 req, miss ratio 0.1508, byte miss ratio 0.1508
tencentBlock.ns23007 S3FIFO-0.6500-0.9000 cache size   103748, 1159696 req, miss ratio 0.1137, byte miss ratio 0.1137
tencentBlock.ns23007 S3FIFO-0.0500-0.9000 cache size      129, 1159696 req, miss ratio 0.5374, byte miss ratio 0.5374
tencentBlock.ns23007 S3FIFO-0.0500-0.9000 cache size      389, 1159696 req, miss ratio 0.4609, byte miss ratio 0.4609
tencentBlock.ns23007 S3FIFO-0.0500-0.9000 cache size     1296, 1159696 req, miss ratio 0.2461, byte miss ratio 0.2461
tencentBlock.ns23007 S3FIFO-0.0500-0.9000 cache size     3890, 1159696 req, miss ratio 0.2174, byte miss ratio 0.2174
tencentBlock.ns23007 S3FIFO-0.0500-0.9000 cache size    12968, 1159696 req, miss ratio 0.1802, byte miss ratio 0.1802
tencentBlock.ns23007 S3FIFO-0.0500-0.9000 cache size    25937, 1159696 req, miss ratio 0.1664, byte miss ratio 0.1664
tencentBlock.ns23007 S3FIFO-0.0500-0.9000 cache size    51874, 1159696 req, miss ratio 0.1477, byte miss ratio 0.1477
tencentBlock.ns23007 S3FIFO-0.0500-0.9000 cache size   103748, 1159696 req, miss ratio 0.1141, byte miss ratio 0.1141
tencentBlock.ns23007 S3FIFO-0.5500-1.9000 cache size      129, 1159696 req, miss ratio 0.7153, byte miss ratio 0.7153
tencentBlock.ns23007 S3FIFO-0.5500-1.9000 cache size      389, 1159696 req, miss ratio 0.4795, byte miss ratio 0.4795
tencentBlock.ns23007 S3FIFO-0.5500-1.9000 cache size     1296, 1159696 req, miss ratio 0.3366, byte miss ratio 0.3366
tencentBlock.ns23007 S3FIFO-0.5500-1.9000 cache size     3890, 1159696 req, miss ratio 0.2176, byte miss ratio 0.2176
tencentBlock.ns23007 S3FIFO-0.5500-1.9000 cache size    12968, 1159696 req, miss ratio 0.1819, byte miss ratio 0.1819
tencentBlock.ns23007 S3FIFO-0.5500-1.9000 cache size    25937, 1159696 req, miss ratio 0.1617, byte miss ratio 0.1617
tencentBlock.ns23007 S3FIFO-0.5500-1.9000 cache size    51874, 1159696 req, miss ratio 0.1541, byte miss ratio 0.1541
tencentBlock.ns23007 S3FIFO-0.5500-1.9000 cache size   103748, 1159696 req, miss ratio 0.1140, byte miss ratio 0.1140
tencentBlock.ns23007 S3FIFO-0.5000-0.9000 cache size      129, 1159696 req, miss ratio 0.6493, byte miss ratio 0.6493
tencentBlock.ns23007 S3FIFO-0.5000-0.9000 cache size      389, 1159696 req, miss ratio 0.4743, byte miss ratio 0.4743
tencentBlock.ns23007 S3FIFO-0.5000-0.9000 cache size     1296, 1159696 req, miss ratio 0.3257, byte miss ratio 0.3257
tencentBlock.ns23007 S3FIFO-0.5000-0.9000 cache size     3890, 1159696 req, miss ratio 0.2166, byte miss ratio 0.2166
tencentBlock.ns23007 S3FIFO-0.5000-0.9000 cache size    12968, 1159696 req, miss ratio 0.1805, byte miss ratio 0.1805
tencentBlock.ns23007 S3FIFO-0.5000-0.9000 cache size    25937, 1159696 req, miss ratio 0.1605, byte miss ratio 0.1605
