io_traces.ns455 S3FIFO-0.0050-0.9000 cache size      769, 16400000 req, miss ratio 0.5290, byte miss ratio 0.5290
io_traces.ns455 S3FIFO-0.0050-0.9000 cache size     2309, 16400000 req, miss ratio 0.4224, byte miss ratio 0.4224
io_traces.ns455 S3FIFO-0.0050-0.9000 cache size     7699, 16400000 req, miss ratio 0.3185, byte miss ratio 0.3185
io_traces.ns455 S3FIFO-0.0050-0.9000 cache size    23097, 16400000 req, miss ratio 0.2009, byte miss ratio 0.2009
io_traces.ns455 S3FIFO-0.0050-0.9000 cache size    76992, 16400000 req, miss ratio 0.1102, byte miss ratio 0.1102
io_traces.ns455 S3FIFO-0.0050-0.9000 cache size   153984, 16400000 req, miss ratio 0.0645, byte miss ratio 0.0645
io_traces.ns455 S3FIFO-0.0050-0.9000 cache size   307969, 16400000 req, miss ratio 0.0541, byte miss ratio 0.0541
io_traces.ns455 S3FIFO-0.0050-0.9000 cache size   615939, 16400000 req, miss ratio 0.0472, byte miss ratio 0.0472
io_traces.ns455 S3FIFO-0.8000-1.9000 cache size      769, 16400000 req, miss ratio 0.5890, byte miss ratio 0.5890
io_traces.ns455 S3FIFO-0.8000-1.9000 cache size     2309, 16400000 req, miss ratio 0.5022, byte miss ratio 0.5022
io_traces.ns455 S3FIFO-0.8000-1.9000 cache size     7699, 16400000 req, miss ratio 0.3824, byte miss ratio 0.3824
io_traces.ns455 S3FIFO-0.8000-1.9000 cache size    23097, 16400000 req, miss ratio 0.2370, byte miss ratio 0.2370
io_traces.ns455 S3FIFO-0.8000-1.9000 cache size    76992, 16400000 req, miss ratio 0.1158, byte miss ratio 0.1158
io_traces.ns455 S3FIFO-0.8000-1.9000 cache size   153984, 16400000 req, miss ratio 0.0734, byte miss ratio 0.0734
io_traces.ns455 S3FIFO-0.8000-1.9000 cache size   307969, 16400000 req, miss ratio 0.0540, byte miss ratio 0.0540
io_traces.ns455 S3FIFO-0.8000-1.9000 cache size   615939, 16400000 req, miss ratio 0.0473, byte miss ratio 0.0473
io_traces.ns455 S3FIFO-0.9500-1.9000 cache size      769, 16400000 req, miss ratio 0.6295, byte miss ratio 0.6295
io_traces.ns455 S3FIFO-0.9500-1.9000 cache size     2309, 16400000 req, miss ratio 0.5244, byte miss ratio 0.5244
io_traces.ns455 S3FIFO-0.9500-1.9000 cache size     7699, 16400000 req, miss ratio 0.3977, byte miss ratio 0.3977
io_traces.ns455 S3FIFO-0.9500-1.9000 cache size    23097, 16400000 req, miss ratio 0.2465, byte miss ratio 0.2465
io_traces.ns455 S3FIFO-0.9500-1.9000 cache size    76992, 16400000 req, miss ratio 0.1218, byte miss ratio 0.1218
io_traces.ns455 S3FIFO-0.9500-1.9000 cache size   153984, 16400000 req, miss ratio 0.0791, byte miss ratio 0.0791
io_traces.ns455 S3FIFO-0.9500-1.9000 cache size   307969, 16400000 req, miss ratio 0.0581, byte miss ratio 0.0581
io_traces.ns455 S3FIFO-0.9500-1.9000 cache size   615939, 16400000 req, miss ratio 0.0500, byte miss ratio 0.0500
io_traces.ns455 S3FIFO-0.8500-0.9000 cache size      769, 16400000 req, miss ratio 0.5922, byte miss ratio 0.5922
io_traces.ns455 S3FIFO-0.8500-0.9000 cache size     2309, 16400000 req, miss ratio 0.5059, byte miss ratio 0.5059
io_traces.ns455 S3FIFO-0.8500-0.9000 cache size     7699, 16400000 req, miss ratio 0.3871, byte miss ratio 0.3871
io_traces.ns455 S3FIFO-0.8500-0.9000 cache size    23097, 16400000 req, miss ratio 0.2431, byte miss ratio 0.2431
io_traces.ns455 S3FIFO-0.8500-0.9000 cache size    76992, 16400000 req, miss ratio 0.1187, byte miss ratio 0.1187
io_traces.ns455 S3FIFO-0.8500-0.9000 cache size   153984, 16400000 req, miss ratio 0.0752, byte miss ratio 0.0752
io_traces.ns455 S3FIFO-0.8500-0.9000 cache size   307969, 16400000 req, miss ratio 0.0555, byte miss ratio 0.0555
io_traces.ns455 S3FIFO-0.8500-0.9000 cache size   615939, 16400000 req, miss ratio 0.0475, byte miss ratio 0.0475
io_traces.ns455 S3FIFO-0.0100-1.9000 cache size      769, 16400000 req, miss ratio 0.5307, byte miss ratio 0.5307
io_traces.ns455 S3FIFO-0.0100-1.9000 cache size     2309, 16400000 req, miss ratio 0.4223, byte miss ratio 0.4223
io_traces.ns455 S3FIFO-0.0100-1.9000 cache size     7699, 16400000 req, miss ratio 0.3191, byte miss ratio 0.3191
io_traces.ns455 S3FIFO-0.0100-1.9000 cache size    23097, 16400000 req, miss ratio 0.2044, byte miss ratio 0.2044
io_traces.ns455 S3FIFO-0.0100-1.9000 cache size    76992, 16400000 req, miss ratio 0.1090, byte miss ratio 0.1090
io_traces.ns455 S3FIFO-0.0100-1.9000 cache size   153984, 16400000 req, miss ratio 0.0622, byte miss ratio 0.0622
io_traces.ns455 S3FIFO-0.0100-1.9000 cache size   307969, 16400000 req, miss ratio 0.0530, byte miss ratio 0.0530
io_traces.ns455 S3FIFO-0.0100-1.9000 cache size   615939, 16400000 req, miss ratio 0.0472, byte miss ratio 0.0472
io_traces.ns455 S3FIFO-0.1500-0.9000 cache size      769, 16400000 req, miss ratio 0.5351, byte miss ratio 0.5351
io_traces.ns455 S3FIFO-0.1500-0.9000 cache size     2309, 16400000 req, miss ratio 0.4176, byte miss ratio 0.4176
io_traces.ns455 S3FIFO-0.1500-0.9000 cache size     7699, 16400000 req, miss ratio 0.3239, byte miss ratio 0.3239
io_traces.ns455 S3FIFO-0.1500-0.9000 cache size    23097, 16400000 req, miss ratio 0.2015, byte miss ratio 0.2015
io_traces.ns455 S3FIFO-0.1500-0.9000 cache size    76992, 16400000 req, miss ratio 0.1026, byte miss ratio 0.1026
io_traces.ns455 S3FIFO-0.1500-0.9000 cache size   153984, 16400000 req, miss ratio 0.0569, byte miss ratio 0.0569
io_traces.ns455 S3FIFO-0.1500-0.9000 cache size   307969, 16400000 req, miss ratio 0.0518, byte miss ratio 0.0518
io_traces.ns455 S3FIFO-0.1500-0.9000 cache size   615939, 16400000 req, miss ratio 0.0472, byte miss ratio 0.0472
io_traces.ns455 S3FIFO-0.4500-0.9000 cache size      769, 16400000 req, miss ratio 0.5594, byte miss ratio 0.5594
io_traces.ns455 S3FIFO-0.4500-0.9000 cache size     2309, 16400000 req, miss ratio 0.4350, byte miss ratio 0.4350
io_traces.ns455 S3FIFO-0.4500-0.9000 cache size     7699, 16400000 req, miss ratio 0.3511, byte miss ratio 0.3511
io_traces.ns455 S3FIFO-0.4500-0.9000 cache size    23097, 16400000 req, miss ratio 0.2185, byte miss ratio 0.2185
io_traces.ns455 S3FIFO-0.4500-0.9000 cache size    76992, 16400000 req, miss ratio 0.1084, byte miss ratio 0.1084
io_traces.ns455 S3FIFO-0.4500-0.9000 cache size   153984, 16400000 req, miss ratio 0.0598, byte miss ratio 0.0598
io_traces.ns455 S3FIFO-0.4500-0.9000 cache size   307969, 16400000 req, miss ratio 0.0510, byte miss ratio 0.0510
io_traces.ns455 S3FIFO-0.4500-0.9000 cache size   615939, 16400000 req, miss ratio 0.0472, byte miss ratio 0.0472
io_traces.ns455 S3FIFO-0.0010-1.9000 cache size      769, 16400000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns455 S3FIFO-0.0010-1.9000 cache size     2309, 16400000 req, miss ratio 0.4251, byte miss ratio 0.4251
io_traces.ns455 S3FIFO-0.0010-1.9000 cache size     7699, 16400000 req, miss ratio 0.3266, byte miss ratio 0.3266
io_traces.ns455 S3FIFO-0.0010-1.9000 cache size    23097, 16400000 req, miss ratio 0.2087, byte miss ratio 0.2087
io_traces.ns455 S3FIFO-0.0010-1.9000 cache size    76992, 16400000 req, miss ratio 0.1132, byte miss ratio 0.1132
io_traces.ns455 S3FIFO-0.0010-1.9000 cache size   153984, 16400000 req, miss ratio 0.0673, byte miss ratio 0.0673
io_traces.ns455 S3FIFO-0.0010-1.9000 cache size   307969, 16400000 req, miss ratio 0.0564, byte miss ratio 0.0564
io_traces.ns455 S3FIFO-0.0010-1.9000 cache size   615939, 16400000 req, miss ratio 0.0472, byte miss ratio 0.0472
io_traces.ns455 S3FIFO-0.5000-1.9000 cache size      769, 16400000 req, miss ratio 0.5656, byte miss ratio 0.5656
io_traces.ns455 S3FIFO-0.5000-1.9000 cache size     2309, 16400000 req, miss ratio 0.4537, byte miss ratio 0.4537
io_traces.ns455 S3FIFO-0.5000-1.9000 cache size     7699, 16400000 req, miss ratio 0.3605, byte miss ratio 0.3605
io_traces.ns455 S3FIFO-0.5000-1.9000 cache size    23097, 16400000 req, miss ratio 0.2211, byte miss ratio 0.2211
