tencentBlock.ns3566 S3FIFO-0.5000-0.9000 cache size      384, 9453608 req, miss ratio 0.7070, byte miss ratio 0.7070
tencentBlock.ns3566 S3FIFO-0.5000-0.9000 cache size     1153, 9453608 req, miss ratio 0.4546, byte miss ratio 0.4546
tencentBlock.ns3566 S3FIFO-0.5000-0.9000 cache size     3844, 9453608 req, miss ratio 0.3981, byte miss ratio 0.3981
tencentBlock.ns3566 S3FIFO-0.5000-0.9000 cache size    11532, 9453608 req, miss ratio 0.2713, byte miss ratio 0.2713
tencentBlock.ns3566 S3FIFO-0.5000-0.9000 cache size    38442, 9453608 req, miss ratio 0.1525, byte miss ratio 0.1525
tencentBlock.ns3566 S3FIFO-0.5000-0.9000 cache size    76884, 9453608 req, miss ratio 0.1102, byte miss ratio 0.1102
tencentBlock.ns3566 S3FIFO-0.5000-0.9000 cache size   153768, 9453608 req, miss ratio 0.0595, byte miss ratio 0.0595
tencentBlock.ns3566 S3FIFO-0.5000-0.9000 cache size   307536, 9453608 req, miss ratio 0.0424, byte miss ratio 0.0424
tencentBlock.ns3566 S3FIFO-0.0010-0.9000 cache size      384, 9453608 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns3566 S3FIFO-0.0010-0.9000 cache size     1153, 9453608 req, miss ratio 0.4394, byte miss ratio 0.4394
tencentBlock.ns3566 S3FIFO-0.0010-0.9000 cache size     3844, 9453608 req, miss ratio 0.3757, byte miss ratio 0.3757
tencentBlock.ns3566 S3FIFO-0.0010-0.9000 cache size    11532, 9453608 req, miss ratio 0.2492, byte miss ratio 0.2492
tencentBlock.ns3566 S3FIFO-0.0010-0.9000 cache size    38442, 9453608 req, miss ratio 0.1470, byte miss ratio 0.1470
tencentBlock.ns3566 S3FIFO-0.0010-0.9000 cache size    76884, 9453608 req, miss ratio 0.1075, byte miss ratio 0.1075
tencentBlock.ns3566 S3FIFO-0.0010-0.9000 cache size   153768, 9453608 req, miss ratio 0.0636, byte miss ratio 0.0636
tencentBlock.ns3566 S3FIFO-0.0010-0.9000 cache size   307536, 9453608 req, miss ratio 0.0430, byte miss ratio 0.0430
tencentBlock.ns3566 S3FIFO-0.7500-0.9000 cache size      384, 9453608 req, miss ratio 0.7168, byte miss ratio 0.7168
tencentBlock.ns3566 S3FIFO-0.7500-0.9000 cache size     1153, 9453608 req, miss ratio 0.5127, byte miss ratio 0.5127
tencentBlock.ns3566 S3FIFO-0.7500-0.9000 cache size     3844, 9453608 req, miss ratio 0.4204, byte miss ratio 0.4204
tencentBlock.ns3566 S3FIFO-0.7500-0.9000 cache size    11532, 9453608 req, miss ratio 0.2925, byte miss ratio 0.2925
tencentBlock.ns3566 S3FIFO-0.7500-0.9000 cache size    38442, 9453608 req, miss ratio 0.1635, byte miss ratio 0.1635
tencentBlock.ns3566 S3FIFO-0.7500-0.9000 cache size    76884, 9453608 req, miss ratio 0.1186, byte miss ratio 0.1186
tencentBlock.ns3566 S3FIFO-0.7500-0.9000 cache size   153768, 9453608 req, miss ratio 0.0624, byte miss ratio 0.0624
tencentBlock.ns3566 S3FIFO-0.7500-0.9000 cache size   307536, 9453608 req, miss ratio 0.0429, byte miss ratio 0.0429
tencentBlock.ns3566 S3FIFO-0.3500-1.9000 cache size      384, 9453608 req, miss ratio 0.7012, byte miss ratio 0.7012
tencentBlock.ns3566 S3FIFO-0.3500-1.9000 cache size     1153, 9453608 req, miss ratio 0.4382, byte miss ratio 0.4382
tencentBlock.ns3566 S3FIFO-0.3500-1.9000 cache size     3844, 9453608 req, miss ratio 0.3961, byte miss ratio 0.3961
tencentBlock.ns3566 S3FIFO-0.3500-1.9000 cache size    11532, 9453608 req, miss ratio 0.2648, byte miss ratio 0.2648
tencentBlock.ns3566 S3FIFO-0.3500-1.9000 cache size    38442, 9453608 req, miss ratio 0.1481, byte miss ratio 0.1481
tencentBlock.ns3566 S3FIFO-0.3500-1.9000 cache size    76884, 9453608 req, miss ratio 0.1062, byte miss ratio 0.1062
tencentBlock.ns3566 S3FIFO-0.3500-1.9000 cache size   153768, 9453608 req, miss ratio 0.0586, byte miss ratio 0.0586
tencentBlock.ns3566 S3FIFO-0.3500-1.9000 cache size   307536, 9453608 req, miss ratio 0.0423, byte miss ratio 0.0423
tencentBlock.ns3566 S3FIFO-0.7000-1.9000 cache size      384, 9453608 req, miss ratio 0.7156, byte miss ratio 0.7156
tencentBlock.ns3566 S3FIFO-0.7000-1.9000 cache size     1153, 9453608 req, miss ratio 0.5074, byte miss ratio 0.5074
