tencentBlock.ns20635 S3FIFO-0.0010-1.9000 cache size       87, 2692687 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns20635 S3FIFO-0.0010-1.9000 cache size      261, 2692687 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns20635 S3FIFO-0.0010-1.9000 cache size      872, 2692687 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns20635 S3FIFO-0.0010-1.9000 cache size     2617, 2692687 req, miss ratio 0.1901, byte miss ratio 0.1901
tencentBlock.ns20635 S3FIFO-0.0010-1.9000 cache size     8724, 2692687 req, miss ratio 0.1654, byte miss ratio 0.1654
tencentBlock.ns20635 S3FIFO-0.0010-1.9000 cache size    17449, 2692687 req, miss ratio 0.1566, byte miss ratio 0.1566
tencentBlock.ns20635 S3FIFO-0.0010-1.9000 cache size    34898, 2692687 req, miss ratio 0.1071, byte miss ratio 0.1071
tencentBlock.ns20635 S3FIFO-0.0010-1.9000 cache size    69796, 2692687 req, miss ratio 0.0327, byte miss ratio 0.0327
tencentBlock.ns20635 S3FIFO-0.4000-1.9000 cache size       87, 2692687 req, miss ratio 0.5328, byte miss ratio 0.5328
tencentBlock.ns20635 S3FIFO-0.4000-1.9000 cache size      261, 2692687 req, miss ratio 0.3734, byte miss ratio 0.3734
tencentBlock.ns20635 S3FIFO-0.4000-1.9000 cache size      872, 2692687 req, miss ratio 0.1916, byte miss ratio 0.1916
tencentBlock.ns20635 S3FIFO-0.4000-1.9000 cache size     2617, 2692687 req, miss ratio 0.1813, byte miss ratio 0.1813
tencentBlock.ns20635 S3FIFO-0.4000-1.9000 cache size     8724, 2692687 req, miss ratio 0.1753, byte miss ratio 0.1753
tencentBlock.ns20635 S3FIFO-0.4000-1.9000 cache size    17449, 2692687 req, miss ratio 0.1753, byte miss ratio 0.1753
tencentBlock.ns20635 S3FIFO-0.4000-1.9000 cache size    34898, 2692687 req, miss ratio 0.1311, byte miss ratio 0.1311
tencentBlock.ns20635 S3FIFO-0.4000-1.9000 cache size    69796, 2692687 req, miss ratio 0.0387, byte miss ratio 0.0387
tencentBlock.ns20635 S3FIFO-0.1000-0.9000 cache size       87, 2692687 req, miss ratio 0.4893, byte miss ratio 0.4893
tencentBlock.ns20635 S3FIFO-0.1000-0.9000 cache size      261, 2692687 req, miss ratio 0.3207, byte miss ratio 0.3207
tencentBlock.ns20635 S3FIFO-0.1000-0.9000 cache size      872, 2692687 req, miss ratio 0.1883, byte miss ratio 0.1883
tencentBlock.ns20635 S3FIFO-0.1000-0.9000 cache size     2617, 2692687 req, miss ratio 0.1805, byte miss ratio 0.1805
tencentBlock.ns20635 S3FIFO-0.1000-0.9000 cache size     8724, 2692687 req, miss ratio 0.1696, byte miss ratio 0.1696
tencentBlock.ns20635 S3FIFO-0.1000-0.9000 cache size    17449, 2692687 req, miss ratio 0.1391, byte miss ratio 0.1391
tencentBlock.ns20635 S3FIFO-0.1000-0.9000 cache size    34898, 2692687 req, miss ratio 0.1145, byte miss ratio 0.1145
tencentBlock.ns20635 S3FIFO-0.1000-0.9000 cache size    69796, 2692687 req, miss ratio 0.0327, byte miss ratio 0.0327
tencentBlock.ns20635 S3FIFO-0.2000-0.9000 cache size       87, 2692687 req, miss ratio 0.4910, byte miss ratio 0.4910
tencentBlock.ns20635 S3FIFO-0.2000-0.9000 cache size      261, 2692687 req, miss ratio 0.3380, byte miss ratio 0.3380
tencentBlock.ns20635 S3FIFO-0.2000-0.9000 cache size      872, 2692687 req, miss ratio 0.1889, byte miss ratio 0.1889
tencentBlock.ns20635 S3FIFO-0.2000-0.9000 cache size     2617, 2692687 req, miss ratio 0.1808, byte miss ratio 0.1808
tencentBlock.ns20635 S3FIFO-0.2000-0.9000 cache size     8724, 2692687 req, miss ratio 0.1701, byte miss ratio 0.1701
tencentBlock.ns20635 S3FIFO-0.2000-0.9000 cache size    17449, 2692687 req, miss ratio 0.1436, byte miss ratio 0.1436
tencentBlock.ns20635 S3FIFO-0.2000-0.9000 cache size    34898, 2692687 req, miss ratio 0.1241, byte miss ratio 0.1241
tencentBlock.ns20635 S3FIFO-0.2000-0.9000 cache size    69796, 2692687 req, miss ratio 0.0339, byte miss ratio 0.0339
tencentBlock.ns20635 S3FIFO-0.6500-1.9000 cache size       87, 2692687 req, miss ratio 0.5615, byte miss ratio 0.5615
tencentBlock.ns20635 S3FIFO-0.6500-1.9000 cache size      261, 2692687 req, miss ratio 0.3939, byte miss ratio 0.3939
tencentBlock.ns20635 S3FIFO-0.6500-1.9000 cache size      872, 2692687 req, miss ratio 0.1984, byte miss ratio 0.1984
tencentBlock.ns20635 S3FIFO-0.6500-1.9000 cache size     2617, 2692687 req, miss ratio 0.1826, byte miss ratio 0.1826
tencentBlock.ns20635 S3FIFO-0.6500-1.9000 cache size     8724, 2692687 req, miss ratio 0.1795, byte miss ratio 0.1795
tencentBlock.ns20635 S3FIFO-0.6500-1.9000 cache size    17449, 2692687 req, miss ratio 0.1750, byte miss ratio 0.1750
tencentBlock.ns20635 S3FIFO-0.6500-1.9000 cache size    34898, 2692687 req, miss ratio 0.1254, byte miss ratio 0.1254
tencentBlock.ns20635 S3FIFO-0.6500-1.9000 cache size    69796, 2692687 req, miss ratio 0.0447, byte miss ratio 0.0447
tencentBlock.ns20635 S3FIFO-0.0500-1.9000 cache size       87, 2692687 req, miss ratio 0.4965, byte miss ratio 0.4965
tencentBlock.ns20635 S3FIFO-0.0500-1.9000 cache size      261, 2692687 req, miss ratio 0.3228, byte miss ratio 0.3228
tencentBlock.ns20635 S3FIFO-0.0500-1.9000 cache size      872, 2692687 req, miss ratio 0.1883, byte miss ratio 0.1883
tencentBlock.ns20635 S3FIFO-0.0500-1.9000 cache size     2617, 2692687 req, miss ratio 0.1804, byte miss ratio 0.1804
tencentBlock.ns20635 S3FIFO-0.0500-1.9000 cache size     8724, 2692687 req, miss ratio 0.1619, byte miss ratio 0.1619
tencentBlock.ns20635 S3FIFO-0.0500-1.9000 cache size    17449, 2692687 req, miss ratio 0.1564, byte miss ratio 0.1564
tencentBlock.ns20635 S3FIFO-0.0500-1.9000 cache size    34898, 2692687 req, miss ratio 0.1098, byte miss ratio 0.1098
