tencentBlock.ns25411 S3FIFO-0.1000-1.9000 cache size     1145, 8327680 req, miss ratio 0.3874, byte miss ratio 0.3874
tencentBlock.ns25411 S3FIFO-0.1000-1.9000 cache size     3437, 8327680 req, miss ratio 0.3223, byte miss ratio 0.3223
tencentBlock.ns25411 S3FIFO-0.1000-1.9000 cache size    11456, 8327680 req, miss ratio 0.2845, byte miss ratio 0.2845
tencentBlock.ns25411 S3FIFO-0.1000-1.9000 cache size    34370, 8327680 req, miss ratio 0.2505, byte miss ratio 0.2505
tencentBlock.ns25411 S3FIFO-0.1000-1.9000 cache size   114567, 8327680 req, miss ratio 0.1990, byte miss ratio 0.1990
tencentBlock.ns25411 S3FIFO-0.1000-1.9000 cache size   229135, 8327680 req, miss ratio 0.1674, byte miss ratio 0.1674
tencentBlock.ns25411 S3FIFO-0.1000-1.9000 cache size   458270, 8327680 req, miss ratio 0.1487, byte miss ratio 0.1487
tencentBlock.ns25411 S3FIFO-0.1000-1.9000 cache size   916540, 8327680 req, miss ratio 0.1383, byte miss ratio 0.1383
tencentBlock.ns25411 S3FIFO-0.2500-0.9000 cache size     1145, 8327680 req, miss ratio 0.3913, byte miss ratio 0.3913
tencentBlock.ns25411 S3FIFO-0.2500-0.9000 cache size     3437, 8327680 req, miss ratio 0.3225, byte miss ratio 0.3225
tencentBlock.ns25411 S3FIFO-0.2500-0.9000 cache size    11456, 8327680 req, miss ratio 0.2857, byte miss ratio 0.2857
tencentBlock.ns25411 S3FIFO-0.2500-0.9000 cache size    34370, 8327680 req, miss ratio 0.2495, byte miss ratio 0.2495
tencentBlock.ns25411 S3FIFO-0.2500-0.9000 cache size   114567, 8327680 req, miss ratio 0.1975, byte miss ratio 0.1975
tencentBlock.ns25411 S3FIFO-0.2500-0.9000 cache size   229135, 8327680 req, miss ratio 0.1662, byte miss ratio 0.1662
tencentBlock.ns25411 S3FIFO-0.2500-0.9000 cache size   458270, 8327680 req, miss ratio 0.1482, byte miss ratio 0.1482
tencentBlock.ns25411 S3FIFO-0.2500-0.9000 cache size   916540, 8327680 req, miss ratio 0.1383, byte miss ratio 0.1383
tencentBlock.ns25411 S3FIFO-0.2000-1.9000 cache size     1145, 8327680 req, miss ratio 0.3885, byte miss ratio 0.3885
tencentBlock.ns25411 S3FIFO-0.2000-1.9000 cache size     3437, 8327680 req, miss ratio 0.3223, byte miss ratio 0.3223
tencentBlock.ns25411 S3FIFO-0.2000-1.9000 cache size    11456, 8327680 req, miss ratio 0.2861, byte miss ratio 0.2861
tencentBlock.ns25411 S3FIFO-0.2000-1.9000 cache size    34370, 8327680 req, miss ratio 0.2499, byte miss ratio 0.2499
tencentBlock.ns25411 S3FIFO-0.2000-1.9000 cache size   114567, 8327680 req, miss ratio 0.1987, byte miss ratio 0.1987
tencentBlock.ns25411 S3FIFO-0.2000-1.9000 cache size   229135, 8327680 req, miss ratio 0.1660, byte miss ratio 0.1660
tencentBlock.ns25411 S3FIFO-0.2000-1.9000 cache size   458270, 8327680 req, miss ratio 0.1483, byte miss ratio 0.1483
tencentBlock.ns25411 S3FIFO-0.2000-1.9000 cache size   916540, 8327680 req, miss ratio 0.1383, byte miss ratio 0.1383
tencentBlock.ns25411 S3FIFO-0.7500-1.9000 cache size     1145, 8327680 req, miss ratio 0.4144, byte miss ratio 0.4144
tencentBlock.ns25411 S3FIFO-0.7500-1.9000 cache size     3437, 8327680 req, miss ratio 0.3512, byte miss ratio 0.3512
tencentBlock.ns25411 S3FIFO-0.7500-1.9000 cache size    11456, 8327680 req, miss ratio 0.3028, byte miss ratio 0.3028
tencentBlock.ns25411 S3FIFO-0.7500-1.9000 cache size    34370, 8327680 req, miss ratio 0.2564, byte miss ratio 0.2564
tencentBlock.ns25411 S3FIFO-0.7500-1.9000 cache size   114567, 8327680 req, miss ratio 0.2048, byte miss ratio 0.2048
tencentBlock.ns25411 S3FIFO-0.7500-1.9000 cache size   229135, 8327680 req, miss ratio 0.1746, byte miss ratio 0.1746
tencentBlock.ns25411 S3FIFO-0.7500-1.9000 cache size   458270, 8327680 req, miss ratio 0.1467, byte miss ratio 0.1467
tencentBlock.ns25411 S3FIFO-0.7500-1.9000 cache size   916540, 8327680 req, miss ratio 0.1383, byte miss ratio 0.1383
tencentBlock.ns25411 S3FIFO-0.2000-0.9000 cache size     1145, 8327680 req, miss ratio 0.3892, byte miss ratio 0.3892
