tencentBlock.ns10463 S3FIFO-0.0050-0.9000 cache size       78, 2131839 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns10463 S3FIFO-0.0050-0.9000 cache size      235, 2131839 req, miss ratio 0.2507, byte miss ratio 0.2507
tencentBlock.ns10463 S3FIFO-0.0050-0.9000 cache size      785, 2131839 req, miss ratio 0.2343, byte miss ratio 0.2343
tencentBlock.ns10463 S3FIFO-0.0050-0.9000 cache size     2356, 2131839 req, miss ratio 0.2079, byte miss ratio 0.2079
tencentBlock.ns10463 S3FIFO-0.0050-0.9000 cache size     7854, 2131839 req, miss ratio 0.1894, byte miss ratio 0.1894
tencentBlock.ns10463 S3FIFO-0.0050-0.9000 cache size    15708, 2131839 req, miss ratio 0.1728, byte miss ratio 0.1728
tencentBlock.ns10463 S3FIFO-0.0050-0.9000 cache size    31416, 2131839 req, miss ratio 0.1275, byte miss ratio 0.1275
tencentBlock.ns10463 S3FIFO-0.0050-0.9000 cache size    62832, 2131839 req, miss ratio 0.0416, byte miss ratio 0.0416
tencentBlock.ns10463 S3FIFO-0.5000-0.9000 cache size       78, 2131839 req, miss ratio 0.3247, byte miss ratio 0.3247
tencentBlock.ns10463 S3FIFO-0.5000-0.9000 cache size      235, 2131839 req, miss ratio 0.2348, byte miss ratio 0.2348
tencentBlock.ns10463 S3FIFO-0.5000-0.9000 cache size      785, 2131839 req, miss ratio 0.2175, byte miss ratio 0.2175
tencentBlock.ns10463 S3FIFO-0.5000-0.9000 cache size     2356, 2131839 req, miss ratio 0.2032, byte miss ratio 0.2032
tencentBlock.ns10463 S3FIFO-0.5000-0.9000 cache size     7854, 2131839 req, miss ratio 0.1943, byte miss ratio 0.1943
tencentBlock.ns10463 S3FIFO-0.5000-0.9000 cache size    15708, 2131839 req, miss ratio 0.1811, byte miss ratio 0.1811
tencentBlock.ns10463 S3FIFO-0.5000-0.9000 cache size    31416, 2131839 req, miss ratio 0.1695, byte miss ratio 0.1695
tencentBlock.ns10463 S3FIFO-0.5000-0.9000 cache size    62832, 2131839 req, miss ratio 0.0482, byte miss ratio 0.0482
tencentBlock.ns10463 S3FIFO-0.7500-0.9000 cache size       78, 2131839 req, miss ratio 0.3547, byte miss ratio 0.3547
tencentBlock.ns10463 S3FIFO-0.7500-0.9000 cache size      235, 2131839 req, miss ratio 0.2455, byte miss ratio 0.2455
tencentBlock.ns10463 S3FIFO-0.7500-0.9000 cache size      785, 2131839 req, miss ratio 0.2241, byte miss ratio 0.2241
tencentBlock.ns10463 S3FIFO-0.7500-0.9000 cache size     2356, 2131839 req, miss ratio 0.2109, byte miss ratio 0.2109
tencentBlock.ns10463 S3FIFO-0.7500-0.9000 cache size     7854, 2131839 req, miss ratio 0.1995, byte miss ratio 0.1995
