cdn1_allcolo.ns1359 S3FIFO-0.6000-0.9000 cache size      146, 1619112 req, miss ratio 0.5764, byte miss ratio 0.5764
cdn1_allcolo.ns1359 S3FIFO-0.6000-0.9000 cache size      438, 1619112 req, miss ratio 0.3904, byte miss ratio 0.3904
cdn1_allcolo.ns1359 S3FIFO-0.6000-0.9000 cache size     1462, 1619112 req, miss ratio 0.2942, byte miss ratio 0.2942
cdn1_allcolo.ns1359 S3FIFO-0.6000-0.9000 cache size     4387, 1619112 req, miss ratio 0.2438, byte miss ratio 0.2438
cdn1_allcolo.ns1359 S3FIFO-0.6000-0.9000 cache size    14623, 1619112 req, miss ratio 0.1978, byte miss ratio 0.1978
cdn1_allcolo.ns1359 S3FIFO-0.6000-0.9000 cache size    29246, 1619112 req, miss ratio 0.1639, byte miss ratio 0.1639
cdn1_allcolo.ns1359 S3FIFO-0.6000-0.9000 cache size    58493, 1619112 req, miss ratio 0.1227, byte miss ratio 0.1227
cdn1_allcolo.ns1359 S3FIFO-0.6000-0.9000 cache size   116987, 1619112 req, miss ratio 0.0925, byte miss ratio 0.0925
cdn1_allcolo.ns1359 S3FIFO-0.4000-1.9000 cache size      146, 1619112 req, miss ratio 0.5238, byte miss ratio 0.5238
cdn1_allcolo.ns1359 S3FIFO-0.4000-1.9000 cache size      438, 1619112 req, miss ratio 0.3607, byte miss ratio 0.3607
cdn1_allcolo.ns1359 S3FIFO-0.4000-1.9000 cache size     1462, 1619112 req, miss ratio 0.2799, byte miss ratio 0.2799
cdn1_allcolo.ns1359 S3FIFO-0.4000-1.9000 cache size     4387, 1619112 req, miss ratio 0.2371, byte miss ratio 0.2371
cdn1_allcolo.ns1359 S3FIFO-0.4000-1.9000 cache size    14623, 1619112 req, miss ratio 0.1922, byte miss ratio 0.1922
cdn1_allcolo.ns1359 S3FIFO-0.4000-1.9000 cache size    29246, 1619112 req, miss ratio 0.1577, byte miss ratio 0.1577
cdn1_allcolo.ns1359 S3FIFO-0.4000-1.9000 cache size    58493, 1619112 req, miss ratio 0.1180, byte miss ratio 0.1180
