cdn1_colo28.ns595 S3FIFO-0.5000-0.9000 cache size       60, 2346222 req, miss ratio 0.4881, byte miss ratio 0.4881
cdn1_colo28.ns595 S3FIFO-0.5000-0.9000 cache size      180, 2346222 req, miss ratio 0.3803, byte miss ratio 0.3803
cdn1_colo28.ns595 S3FIFO-0.5000-0.9000 cache size      600, 2346222 req, miss ratio 0.2463, byte miss ratio 0.2463
cdn1_colo28.ns595 S3FIFO-0.5000-0.9000 cache size     1800, 2346222 req, miss ratio 0.1346, byte miss ratio 0.1346
cdn1_colo28.ns595 S3FIFO-0.5000-0.9000 cache size     6001, 2346222 req, miss ratio 0.0647, byte miss ratio 0.0647
cdn1_colo28.ns595 S3FIFO-0.5000-0.9000 cache size    12002, 2346222 req, miss ratio 0.0448, byte miss ratio 0.0448
cdn1_colo28.ns595 S3FIFO-0.5000-0.9000 cache size    24005, 2346222 req, miss ratio 0.0326, byte miss ratio 0.0326
cdn1_colo28.ns595 S3FIFO-0.5000-0.9000 cache size    48011, 2346222 req, miss ratio 0.0260, byte miss ratio 0.0260
cdn1_colo28.ns595 S3FIFO-0.2500-1.9000 cache size       60, 2346222 req, miss ratio 0.4689, byte miss ratio 0.4689
cdn1_colo28.ns595 S3FIFO-0.2500-1.9000 cache size      180, 2346222 req, miss ratio 0.3617, byte miss ratio 0.3617
cdn1_colo28.ns595 S3FIFO-0.2500-1.9000 cache size      600, 2346222 req, miss ratio 0.2274, byte miss ratio 0.2274
cdn1_colo28.ns595 S3FIFO-0.2500-1.9000 cache size     1800, 2346222 req, miss ratio 0.1206, byte miss ratio 0.1206
cdn1_colo28.ns595 S3FIFO-0.2500-1.9000 cache size     6001, 2346222 req, miss ratio 0.0591, byte miss ratio 0.0591
cdn1_colo28.ns595 S3FIFO-0.2500-1.9000 cache size    12002, 2346222 req, miss ratio 0.0420, byte miss ratio 0.0420
cdn1_colo28.ns595 S3FIFO-0.2500-1.9000 cache size    24005, 2346222 req, miss ratio 0.0315, byte miss ratio 0.0315
cdn1_colo28.ns595 S3FIFO-0.2500-1.9000 cache size    48011, 2346222 req, miss ratio 0.0260, byte miss ratio 0.0260
cdn1_colo28.ns595 S3FIFO-0.0010-0.9000 cache size       60, 2346222 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns595 S3FIFO-0.0010-0.9000 cache size      180, 2346222 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns595 S3FIFO-0.0010-0.9000 cache size      600, 2346222 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns595 S3FIFO-0.0010-0.9000 cache size     1800, 2346222 req, miss ratio 0.1117, byte miss ratio 0.1117
cdn1_colo28.ns595 S3FIFO-0.0010-0.9000 cache size     6001, 2346222 req, miss ratio 0.0572, byte miss ratio 0.0572
cdn1_colo28.ns595 S3FIFO-0.0010-0.9000 cache size    12002, 2346222 req, miss ratio 0.0416, byte miss ratio 0.0416
cdn1_colo28.ns595 S3FIFO-0.0010-0.9000 cache size    24005, 2346222 req, miss ratio 0.0317, byte miss ratio 0.0317
cdn1_colo28.ns595 S3FIFO-0.0010-0.9000 cache size    48011, 2346222 req, miss ratio 0.0260, byte miss ratio 0.0260
cdn1_colo28.ns595 S3FIFO-0.6000-0.9000 cache size       60, 2346222 req, miss ratio 0.5005, byte miss ratio 0.5005
cdn1_colo28.ns595 S3FIFO-0.6000-0.9000 cache size      180, 2346222 req, miss ratio 0.3916, byte miss ratio 0.3916
cdn1_colo28.ns595 S3FIFO-0.6000-0.9000 cache size      600, 2346222 req, miss ratio 0.2570, byte miss ratio 0.2570
cdn1_colo28.ns595 S3FIFO-0.6000-0.9000 cache size     1800, 2346222 req, miss ratio 0.1422, byte miss ratio 0.1422
cdn1_colo28.ns595 S3FIFO-0.6000-0.9000 cache size     6001, 2346222 req, miss ratio 0.0682, byte miss ratio 0.0682
cdn1_colo28.ns595 S3FIFO-0.6000-0.9000 cache size    12002, 2346222 req, miss ratio 0.0466, byte miss ratio 0.0466
cdn1_colo28.ns595 S3FIFO-0.6000-0.9000 cache size    24005, 2346222 req, miss ratio 0.0333, byte miss ratio 0.0333
cdn1_colo28.ns595 S3FIFO-0.6000-0.9000 cache size    48011, 2346222 req, miss ratio 0.0261, byte miss ratio 0.0261
cdn1_colo28.ns595 S3FIFO-0.7500-0.9000 cache size       60, 2346222 req, miss ratio 0.5248, byte miss ratio 0.5248
cdn1_colo28.ns595 S3FIFO-0.7500-0.9000 cache size      180, 2346222 req, miss ratio 0.4102, byte miss ratio 0.4102
cdn1_colo28.ns595 S3FIFO-0.7500-0.9000 cache size      600, 2346222 req, miss ratio 0.2740, byte miss ratio 0.2740
cdn1_colo28.ns595 S3FIFO-0.7500-0.9000 cache size     1800, 2346222 req, miss ratio 0.1545, byte miss ratio 0.1545
cdn1_colo28.ns595 S3FIFO-0.7500-0.9000 cache size     6001, 2346222 req, miss ratio 0.0742, byte miss ratio 0.0742
cdn1_colo28.ns595 S3FIFO-0.7500-0.9000 cache size    12002, 2346222 req, miss ratio 0.0500, byte miss ratio 0.0500
cdn1_colo28.ns595 S3FIFO-0.7500-0.9000 cache size    24005, 2346222 req, miss ratio 0.0350, byte miss ratio 0.0350
cdn1_colo28.ns595 S3FIFO-0.7500-0.9000 cache size    48011, 2346222 req, miss ratio 0.0262, byte miss ratio 0.0262
cdn1_colo28.ns595 S3FIFO-0.5500-0.9000 cache size       60, 2346222 req, miss ratio 0.4941, byte miss ratio 0.4941
cdn1_colo28.ns595 S3FIFO-0.5500-0.9000 cache size      180, 2346222 req, miss ratio 0.3857, byte miss ratio 0.3857
cdn1_colo28.ns595 S3FIFO-0.5500-0.9000 cache size      600, 2346222 req, miss ratio 0.2515, byte miss ratio 0.2515
cdn1_colo28.ns595 S3FIFO-0.5500-0.9000 cache size     1800, 2346222 req, miss ratio 0.1384, byte miss ratio 0.1384
cdn1_colo28.ns595 S3FIFO-0.5500-0.9000 cache size     6001, 2346222 req, miss ratio 0.0664, byte miss ratio 0.0664
cdn1_colo28.ns595 S3FIFO-0.5500-0.9000 cache size    12002, 2346222 req, miss ratio 0.0457, byte miss ratio 0.0457
cdn1_colo28.ns595 S3FIFO-0.5500-0.9000 cache size    24005, 2346222 req, miss ratio 0.0329, byte miss ratio 0.0329
cdn1_colo28.ns595 S3FIFO-0.5500-0.9000 cache size    48011, 2346222 req, miss ratio 0.0260, byte miss ratio 0.0260
cdn1_colo28.ns595 S3FIFO-0.2000-0.9000 cache size       60, 2346222 req, miss ratio 0.4613, byte miss ratio 0.4613
cdn1_colo28.ns595 S3FIFO-0.2000-0.9000 cache size      180, 2346222 req, miss ratio 0.3520, byte miss ratio 0.3520
cdn1_colo28.ns595 S3FIFO-0.2000-0.9000 cache size      600, 2346222 req, miss ratio 0.2186, byte miss ratio 0.2186
cdn1_colo28.ns595 S3FIFO-0.2000-0.9000 cache size     1800, 2346222 req, miss ratio 0.1158, byte miss ratio 0.1158
cdn1_colo28.ns595 S3FIFO-0.2000-0.9000 cache size     6001, 2346222 req, miss ratio 0.0574, byte miss ratio 0.0574
cdn1_colo28.ns595 S3FIFO-0.2000-0.9000 cache size    12002, 2346222 req, miss ratio 0.0410, byte miss ratio 0.0410
