cdn1_allcolo.ns1849 S3FIFO-0.0100-0.9000 cache size      146, 4834707 req, miss ratio 0.5312, byte miss ratio 0.5312
cdn1_allcolo.ns1849 S3FIFO-0.0100-0.9000 cache size      440, 4834707 req, miss ratio 0.4342, byte miss ratio 0.4342
cdn1_allcolo.ns1849 S3FIFO-0.0100-0.9000 cache size     1469, 4834707 req, miss ratio 0.3199, byte miss ratio 0.3199
cdn1_allcolo.ns1849 S3FIFO-0.0100-0.9000 cache size     4408, 4834707 req, miss ratio 0.2130, byte miss ratio 0.2130
cdn1_allcolo.ns1849 S3FIFO-0.0100-0.9000 cache size    14695, 4834707 req, miss ratio 0.1059, byte miss ratio 0.1059
cdn1_allcolo.ns1849 S3FIFO-0.0100-0.9000 cache size    29390, 4834707 req, miss ratio 0.0576, byte miss ratio 0.0576
cdn1_allcolo.ns1849 S3FIFO-0.0100-0.9000 cache size    58781, 4834707 req, miss ratio 0.0360, byte miss ratio 0.0360
cdn1_allcolo.ns1849 S3FIFO-0.0100-0.9000 cache size   117563, 4834707 req, miss ratio 0.0307, byte miss ratio 0.0307
cdn1_allcolo.ns1849 S3FIFO-0.2500-0.9000 cache size      146, 4834707 req, miss ratio 0.5293, byte miss ratio 0.5293
cdn1_allcolo.ns1849 S3FIFO-0.2500-0.9000 cache size      440, 4834707 req, miss ratio 0.4344, byte miss ratio 0.4344
cdn1_allcolo.ns1849 S3FIFO-0.2500-0.9000 cache size     1469, 4834707 req, miss ratio 0.3208, byte miss ratio 0.3208
cdn1_allcolo.ns1849 S3FIFO-0.2500-0.9000 cache size     4408, 4834707 req, miss ratio 0.2171, byte miss ratio 0.2171
cdn1_allcolo.ns1849 S3FIFO-0.2500-0.9000 cache size    14695, 4834707 req, miss ratio 0.1120, byte miss ratio 0.1120
cdn1_allcolo.ns1849 S3FIFO-0.2500-0.9000 cache size    29390, 4834707 req, miss ratio 0.0625, byte miss ratio 0.0625
cdn1_allcolo.ns1849 S3FIFO-0.2500-0.9000 cache size    58781, 4834707 req, miss ratio 0.0365, byte miss ratio 0.0365
cdn1_allcolo.ns1849 S3FIFO-0.2500-0.9000 cache size   117563, 4834707 req, miss ratio 0.0307, byte miss ratio 0.0307
cdn1_allcolo.ns1849 S3FIFO-0.0250-1.9000 cache size      146, 4834707 req, miss ratio 0.5284, byte miss ratio 0.5284
cdn1_allcolo.ns1849 S3FIFO-0.0250-1.9000 cache size      440, 4834707 req, miss ratio 0.4336, byte miss ratio 0.4336
cdn1_allcolo.ns1849 S3FIFO-0.0250-1.9000 cache size     1469, 4834707 req, miss ratio 0.3193, byte miss ratio 0.3193
cdn1_allcolo.ns1849 S3FIFO-0.0250-1.9000 cache size     4408, 4834707 req, miss ratio 0.2143, byte miss ratio 0.2143
cdn1_allcolo.ns1849 S3FIFO-0.0250-1.9000 cache size    14695, 4834707 req, miss ratio 0.1072, byte miss ratio 0.1072
cdn1_allcolo.ns1849 S3FIFO-0.0250-1.9000 cache size    29390, 4834707 req, miss ratio 0.0577, byte miss ratio 0.0577
cdn1_allcolo.ns1849 S3FIFO-0.0250-1.9000 cache size    58781, 4834707 req, miss ratio 0.0359, byte miss ratio 0.0359
cdn1_allcolo.ns1849 S3FIFO-0.0250-1.9000 cache size   117563, 4834707 req, miss ratio 0.0307, byte miss ratio 0.0307
cdn1_allcolo.ns1849 S3FIFO-0.7000-0.9000 cache size      146, 4834707 req, miss ratio 0.5647, byte miss ratio 0.5647
cdn1_allcolo.ns1849 S3FIFO-0.7000-0.9000 cache size      440, 4834707 req, miss ratio 0.4712, byte miss ratio 0.4712
cdn1_allcolo.ns1849 S3FIFO-0.7000-0.9000 cache size     1469, 4834707 req, miss ratio 0.3586, byte miss ratio 0.3586
cdn1_allcolo.ns1849 S3FIFO-0.7000-0.9000 cache size     4408, 4834707 req, miss ratio 0.2507, byte miss ratio 0.2507
cdn1_allcolo.ns1849 S3FIFO-0.7000-0.9000 cache size    14695, 4834707 req, miss ratio 0.1335, byte miss ratio 0.1335
cdn1_allcolo.ns1849 S3FIFO-0.7000-0.9000 cache size    29390, 4834707 req, miss ratio 0.0775, byte miss ratio 0.0775
cdn1_allcolo.ns1849 S3FIFO-0.7000-0.9000 cache size    58781, 4834707 req, miss ratio 0.0438, byte miss ratio 0.0438
cdn1_allcolo.ns1849 S3FIFO-0.7000-0.9000 cache size   117563, 4834707 req, miss ratio 0.0312, byte miss ratio 0.0312
cdn1_allcolo.ns1849 S3FIFO-0.0100-1.9000 cache size      146, 4834707 req, miss ratio 0.5306, byte miss ratio 0.5306
cdn1_allcolo.ns1849 S3FIFO-0.0100-1.9000 cache size      440, 4834707 req, miss ratio 0.4360, byte miss ratio 0.4360
cdn1_allcolo.ns1849 S3FIFO-0.0100-1.9000 cache size     1469, 4834707 req, miss ratio 0.3220, byte miss ratio 0.3220
cdn1_allcolo.ns1849 S3FIFO-0.0100-1.9000 cache size     4408, 4834707 req, miss ratio 0.2162, byte miss ratio 0.2162
cdn1_allcolo.ns1849 S3FIFO-0.0100-1.9000 cache size    14695, 4834707 req, miss ratio 0.1079, byte miss ratio 0.1079
cdn1_allcolo.ns1849 S3FIFO-0.0100-1.9000 cache size    29390, 4834707 req, miss ratio 0.0580, byte miss ratio 0.0580
cdn1_allcolo.ns1849 S3FIFO-0.0100-1.9000 cache size    58781, 4834707 req, miss ratio 0.0360, byte miss ratio 0.0360
cdn1_allcolo.ns1849 S3FIFO-0.0100-1.9000 cache size   117563, 4834707 req, miss ratio 0.0307, byte miss ratio 0.0307
cdn1_allcolo.ns1849 S3FIFO-0.0250-0.9000 cache size      146, 4834707 req, miss ratio 0.5288, byte miss ratio 0.5288
cdn1_allcolo.ns1849 S3FIFO-0.0250-0.9000 cache size      440, 4834707 req, miss ratio 0.4317, byte miss ratio 0.4317
cdn1_allcolo.ns1849 S3FIFO-0.0250-0.9000 cache size     1469, 4834707 req, miss ratio 0.3170, byte miss ratio 0.3170
cdn1_allcolo.ns1849 S3FIFO-0.0250-0.9000 cache size     4408, 4834707 req, miss ratio 0.2109, byte miss ratio 0.2109
cdn1_allcolo.ns1849 S3FIFO-0.0250-0.9000 cache size    14695, 4834707 req, miss ratio 0.1051, byte miss ratio 0.1051
cdn1_allcolo.ns1849 S3FIFO-0.0250-0.9000 cache size    29390, 4834707 req, miss ratio 0.0572, byte miss ratio 0.0572
cdn1_allcolo.ns1849 S3FIFO-0.0250-0.9000 cache size    58781, 4834707 req, miss ratio 0.0359, byte miss ratio 0.0359
cdn1_allcolo.ns1849 S3FIFO-0.0250-0.9000 cache size   117563, 4834707 req, miss ratio 0.0307, byte miss ratio 0.0307
cdn1_allcolo.ns1849 S3FIFO-0.2500-1.9000 cache size      146, 4834707 req, miss ratio 0.5305, byte miss ratio 0.5305
cdn1_allcolo.ns1849 S3FIFO-0.2500-1.9000 cache size      440, 4834707 req, miss ratio 0.4374, byte miss ratio 0.4374
cdn1_allcolo.ns1849 S3FIFO-0.2500-1.9000 cache size     1469, 4834707 req, miss ratio 0.3249, byte miss ratio 0.3249
cdn1_allcolo.ns1849 S3FIFO-0.2500-1.9000 cache size     4408, 4834707 req, miss ratio 0.2215, byte miss ratio 0.2215
cdn1_allcolo.ns1849 S3FIFO-0.2500-1.9000 cache size    14695, 4834707 req, miss ratio 0.1134, byte miss ratio 0.1134
cdn1_allcolo.ns1849 S3FIFO-0.2500-1.9000 cache size    29390, 4834707 req, miss ratio 0.0629, byte miss ratio 0.0629
cdn1_allcolo.ns1849 S3FIFO-0.2500-1.9000 cache size    58781, 4834707 req, miss ratio 0.0365, byte miss ratio 0.0365
cdn1_allcolo.ns1849 S3FIFO-0.2500-1.9000 cache size   117563, 4834707 req, miss ratio 0.0307, byte miss ratio 0.0307
cdn1_allcolo.ns1849 S3FIFO-0.9500-1.9000 cache size      146, 4834707 req, miss ratio 0.6158, byte miss ratio 0.6158
cdn1_allcolo.ns1849 S3FIFO-0.9500-1.9000 cache size      440, 4834707 req, miss ratio 0.5137, byte miss ratio 0.5137
cdn1_allcolo.ns1849 S3FIFO-0.9500-1.9000 cache size     1469, 4834707 req, miss ratio 0.3936, byte miss ratio 0.3936
cdn1_allcolo.ns1849 S3FIFO-0.9500-1.9000 cache size     4408, 4834707 req, miss ratio 0.2742, byte miss ratio 0.2742
cdn1_allcolo.ns1849 S3FIFO-0.9500-1.9000 cache size    14695, 4834707 req, miss ratio 0.1471, byte miss ratio 0.1471
cdn1_allcolo.ns1849 S3FIFO-0.9500-1.9000 cache size    29390, 4834707 req, miss ratio 0.0877, byte miss ratio 0.0877
cdn1_allcolo.ns1849 S3FIFO-0.9500-1.9000 cache size    58781, 4834707 req, miss ratio 0.0508, byte miss ratio 0.0508
cdn1_allcolo.ns1849 S3FIFO-0.9500-1.9000 cache size   117563, 4834707 req, miss ratio 0.0351, byte miss ratio 0.0351
cdn1_allcolo.ns1849 S3FIFO-0.9900-1.9000 cache size      146, 4834707 req, miss ratio 0.6279, byte miss ratio 0.6279
cdn1_allcolo.ns1849 S3FIFO-0.9900-1.9000 cache size      440, 4834707 req, miss ratio 0.5227, byte miss ratio 0.5227
cdn1_allcolo.ns1849 S3FIFO-0.9900-1.9000 cache size     1469, 4834707 req, miss ratio 0.3998, byte miss ratio 0.3998
cdn1_allcolo.ns1849 S3FIFO-0.9900-1.9000 cache size     4408, 4834707 req, miss ratio 0.2784, byte miss ratio 0.2784
cdn1_allcolo.ns1849 S3FIFO-0.9900-1.9000 cache size    14695, 4834707 req, miss ratio 0.1498, byte miss ratio 0.1498
cdn1_allcolo.ns1849 S3FIFO-0.9900-1.9000 cache size    29390, 4834707 req, miss ratio 0.0897, byte miss ratio 0.0897
cdn1_allcolo.ns1849 S3FIFO-0.9900-1.9000 cache size    58781, 4834707 req, miss ratio 0.0518, byte miss ratio 0.0518
cdn1_allcolo.ns1849 S3FIFO-0.9900-1.9000 cache size   117563, 4834707 req, miss ratio 0.0358, byte miss ratio 0.0358
cdn1_allcolo.ns1849 S3FIFO-0.3500-1.9000 cache size      146, 4834707 req, miss ratio 0.5358, byte miss ratio 0.5358
cdn1_allcolo.ns1849 S3FIFO-0.3500-1.9000 cache size      440, 4834707 req, miss ratio 0.4435, byte miss ratio 0.4435
cdn1_allcolo.ns1849 S3FIFO-0.3500-1.9000 cache size     1469, 4834707 req, miss ratio 0.3310, byte miss ratio 0.3310
cdn1_allcolo.ns1849 S3FIFO-0.3500-1.9000 cache size     4408, 4834707 req, miss ratio 0.2275, byte miss ratio 0.2275
cdn1_allcolo.ns1849 S3FIFO-0.3500-1.9000 cache size    14695, 4834707 req, miss ratio 0.1175, byte miss ratio 0.1175
cdn1_allcolo.ns1849 S3FIFO-0.3500-1.9000 cache size    29390, 4834707 req, miss ratio 0.0660, byte miss ratio 0.0660
cdn1_allcolo.ns1849 S3FIFO-0.3500-1.9000 cache size    58781, 4834707 req, miss ratio 0.0374, byte miss ratio 0.0374
cdn1_allcolo.ns1849 S3FIFO-0.3500-1.9000 cache size   117563, 4834707 req, miss ratio 0.0307, byte miss ratio 0.0307
cdn1_allcolo.ns1849 S3FIFO-0.2000-1.9000 cache size      146, 4834707 req, miss ratio 0.5287, byte miss ratio 0.5287
cdn1_allcolo.ns1849 S3FIFO-0.2000-1.9000 cache size      440, 4834707 req, miss ratio 0.4349, byte miss ratio 0.4349
cdn1_allcolo.ns1849 S3FIFO-0.2000-1.9000 cache size     1469, 4834707 req, miss ratio 0.3223, byte miss ratio 0.3223
cdn1_allcolo.ns1849 S3FIFO-0.2000-1.9000 cache size     4408, 4834707 req, miss ratio 0.2187, byte miss ratio 0.2187
cdn1_allcolo.ns1849 S3FIFO-0.2000-1.9000 cache size    14695, 4834707 req, miss ratio 0.1116, byte miss ratio 0.1116
cdn1_allcolo.ns1849 S3FIFO-0.2000-1.9000 cache size    29390, 4834707 req, miss ratio 0.0613, byte miss ratio 0.0613
cdn1_allcolo.ns1849 S3FIFO-0.2000-1.9000 cache size    58781, 4834707 req, miss ratio 0.0362, byte miss ratio 0.0362
cdn1_allcolo.ns1849 S3FIFO-0.2000-1.9000 cache size   117563, 4834707 req, miss ratio 0.0307, byte miss ratio 0.0307
cdn1_allcolo.ns1849 S3FIFO-0.4000-1.9000 cache size      146, 4834707 req, miss ratio 0.5389, byte miss ratio 0.5389
cdn1_allcolo.ns1849 S3FIFO-0.4000-1.9000 cache size      440, 4834707 req, miss ratio 0.4471, byte miss ratio 0.4471
cdn1_allcolo.ns1849 S3FIFO-0.4000-1.9000 cache size     1469, 4834707 req, miss ratio 0.3345, byte miss ratio 0.3345
cdn1_allcolo.ns1849 S3FIFO-0.4000-1.9000 cache size     4408, 4834707 req, miss ratio 0.2307, byte miss ratio 0.2307
cdn1_allcolo.ns1849 S3FIFO-0.4000-1.9000 cache size    14695, 4834707 req, miss ratio 0.1195, byte miss ratio 0.1195
cdn1_allcolo.ns1849 S3FIFO-0.4000-1.9000 cache size    29390, 4834707 req, miss ratio 0.0675, byte miss ratio 0.0675
cdn1_allcolo.ns1849 S3FIFO-0.4000-1.9000 cache size    58781, 4834707 req, miss ratio 0.0379, byte miss ratio 0.0379
cdn1_allcolo.ns1849 S3FIFO-0.4000-1.9000 cache size   117563, 4834707 req, miss ratio 0.0307, byte miss ratio 0.0307
cdn1_allcolo.ns1849 S3FIFO-0.8500-0.9000 cache size      146, 4834707 req, miss ratio 0.5898, byte miss ratio 0.5898
cdn1_allcolo.ns1849 S3FIFO-0.8500-0.9000 cache size      440, 4834707 req, miss ratio 0.4924, byte miss ratio 0.4924
cdn1_allcolo.ns1849 S3FIFO-0.8500-0.9000 cache size     1469, 4834707 req, miss ratio 0.3778, byte miss ratio 0.3778
cdn1_allcolo.ns1849 S3FIFO-0.8500-0.9000 cache size     4408, 4834707 req, miss ratio 0.2653, byte miss ratio 0.2653
cdn1_allcolo.ns1849 S3FIFO-0.8500-0.9000 cache size    14695, 4834707 req, miss ratio 0.1424, byte miss ratio 0.1424
cdn1_allcolo.ns1849 S3FIFO-0.8500-0.9000 cache size    29390, 4834707 req, miss ratio 0.0837, byte miss ratio 0.0837
cdn1_allcolo.ns1849 S3FIFO-0.8500-0.9000 cache size    58781, 4834707 req, miss ratio 0.0480, byte miss ratio 0.0480
cdn1_allcolo.ns1849 S3FIFO-0.8500-0.9000 cache size   117563, 4834707 req, miss ratio 0.0332, byte miss ratio 0.0332
cdn1_allcolo.ns1849 S3FIFO-0.8500-1.9000 cache size      146, 4834707 req, miss ratio 0.5936, byte miss ratio 0.5936
cdn1_allcolo.ns1849 S3FIFO-0.8500-1.9000 cache size      440, 4834707 req, miss ratio 0.4958, byte miss ratio 0.4958
cdn1_allcolo.ns1849 S3FIFO-0.8500-1.9000 cache size     1469, 4834707 req, miss ratio 0.3802, byte miss ratio 0.3802
cdn1_allcolo.ns1849 S3FIFO-0.8500-1.9000 cache size     4408, 4834707 req, miss ratio 0.2645, byte miss ratio 0.2645
cdn1_allcolo.ns1849 S3FIFO-0.8500-1.9000 cache size    14695, 4834707 req, miss ratio 0.1411, byte miss ratio 0.1411
cdn1_allcolo.ns1849 S3FIFO-0.8500-1.9000 cache size    29390, 4834707 req, miss ratio 0.0832, byte miss ratio 0.0832
cdn1_allcolo.ns1849 S3FIFO-0.8500-1.9000 cache size    58781, 4834707 req, miss ratio 0.0480, byte miss ratio 0.0480
cdn1_allcolo.ns1849 S3FIFO-0.8500-1.9000 cache size   117563, 4834707 req, miss ratio 0.0332, byte miss ratio 0.0332
cdn1_allcolo.ns1849 S3FIFO-0.0500-1.9000 cache size      146, 4834707 req, miss ratio 0.5266, byte miss ratio 0.5266
cdn1_allcolo.ns1849 S3FIFO-0.0500-1.9000 cache size      440, 4834707 req, miss ratio 0.4322, byte miss ratio 0.4322
cdn1_allcolo.ns1849 S3FIFO-0.0500-1.9000 cache size     1469, 4834707 req, miss ratio 0.3179, byte miss ratio 0.3179
cdn1_allcolo.ns1849 S3FIFO-0.0500-1.9000 cache size     4408, 4834707 req, miss ratio 0.2135, byte miss ratio 0.2135
cdn1_allcolo.ns1849 S3FIFO-0.0500-1.9000 cache size    14695, 4834707 req, miss ratio 0.1073, byte miss ratio 0.1073
cdn1_allcolo.ns1849 S3FIFO-0.0500-1.9000 cache size    29390, 4834707 req, miss ratio 0.0578, byte miss ratio 0.0578
cdn1_allcolo.ns1849 S3FIFO-0.0500-1.9000 cache size    58781, 4834707 req, miss ratio 0.0358, byte miss ratio 0.0358
cdn1_allcolo.ns1849 S3FIFO-0.0500-1.9000 cache size   117563, 4834707 req, miss ratio 0.0307, byte miss ratio 0.0307
cdn1_allcolo.ns1849 S3FIFO-0.1000-0.9000 cache size      146, 4834707 req, miss ratio 0.5262, byte miss ratio 0.5262
cdn1_allcolo.ns1849 S3FIFO-0.1000-0.9000 cache size      440, 4834707 req, miss ratio 0.4294, byte miss ratio 0.4294
cdn1_allcolo.ns1849 S3FIFO-0.1000-0.9000 cache size     1469, 4834707 req, miss ratio 0.3151, byte miss ratio 0.3151
cdn1_allcolo.ns1849 S3FIFO-0.1000-0.9000 cache size     4408, 4834707 req, miss ratio 0.2101, byte miss ratio 0.2101
cdn1_allcolo.ns1849 S3FIFO-0.1000-0.9000 cache size    14695, 4834707 req, miss ratio 0.1063, byte miss ratio 0.1063
cdn1_allcolo.ns1849 S3FIFO-0.1000-0.9000 cache size    29390, 4834707 req, miss ratio 0.0582, byte miss ratio 0.0582
cdn1_allcolo.ns1849 S3FIFO-0.1000-0.9000 cache size    58781, 4834707 req, miss ratio 0.0359, byte miss ratio 0.0359
cdn1_allcolo.ns1849 S3FIFO-0.1000-0.9000 cache size   117563, 4834707 req, miss ratio 0.0307, byte miss ratio 0.0307
cdn1_allcolo.ns1849 S3FIFO-0.7500-0.9000 cache size      146, 4834707 req, miss ratio 0.5717, byte miss ratio 0.5717
cdn1_allcolo.ns1849 S3FIFO-0.7500-0.9000 cache size      440, 4834707 req, miss ratio 0.4775, byte miss ratio 0.4775
cdn1_allcolo.ns1849 S3FIFO-0.7500-0.9000 cache size     1469, 4834707 req, miss ratio 0.3646, byte miss ratio 0.3646
cdn1_allcolo.ns1849 S3FIFO-0.7500-0.9000 cache size     4408, 4834707 req, miss ratio 0.2553, byte miss ratio 0.2553
cdn1_allcolo.ns1849 S3FIFO-0.7500-0.9000 cache size    14695, 4834707 req, miss ratio 0.1363, byte miss ratio 0.1363
cdn1_allcolo.ns1849 S3FIFO-0.7500-0.9000 cache size    29390, 4834707 req, miss ratio 0.0795, byte miss ratio 0.0795
cdn1_allcolo.ns1849 S3FIFO-0.7500-0.9000 cache size    58781, 4834707 req, miss ratio 0.0452, byte miss ratio 0.0452
