cdn1_colo28.ns2184 S3FIFO-0.0010-0.9000 cache size      868, 9683293 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2184 S3FIFO-0.0010-0.9000 cache size     2605, 9683293 req, miss ratio 0.3635, byte miss ratio 0.3635
cdn1_colo28.ns2184 S3FIFO-0.0010-0.9000 cache size     8683, 9683293 req, miss ratio 0.2303, byte miss ratio 0.2303
cdn1_colo28.ns2184 S3FIFO-0.0010-0.9000 cache size    26050, 9683293 req, miss ratio 0.1717, byte miss ratio 0.1717
cdn1_colo28.ns2184 S3FIFO-0.0010-0.9000 cache size    86834, 9683293 req, miss ratio 0.1329, byte miss ratio 0.1329
cdn1_colo28.ns2184 S3FIFO-0.0010-0.9000 cache size   173668, 9683293 req, miss ratio 0.1200, byte miss ratio 0.1200
cdn1_colo28.ns2184 S3FIFO-0.0010-0.9000 cache size   347337, 9683293 req, miss ratio 0.1020, byte miss ratio 0.1020
cdn1_colo28.ns2184 S3FIFO-0.0010-0.9000 cache size   694674, 9683293 req, miss ratio 0.0897, byte miss ratio 0.0897
cdn1_colo28.ns2184 S3FIFO-0.3500-0.9000 cache size      868, 9683293 req, miss ratio 0.7279, byte miss ratio 0.7279
cdn1_colo28.ns2184 S3FIFO-0.3500-0.9000 cache size     2605, 9683293 req, miss ratio 0.4468, byte miss ratio 0.4468
cdn1_colo28.ns2184 S3FIFO-0.3500-0.9000 cache size     8683, 9683293 req, miss ratio 0.2443, byte miss ratio 0.2443
cdn1_colo28.ns2184 S3FIFO-0.3500-0.9000 cache size    26050, 9683293 req, miss ratio 0.1686, byte miss ratio 0.1686
cdn1_colo28.ns2184 S3FIFO-0.3500-0.9000 cache size    86834, 9683293 req, miss ratio 0.1073, byte miss ratio 0.1073
cdn1_colo28.ns2184 S3FIFO-0.3500-0.9000 cache size   173668, 9683293 req, miss ratio 0.0941, byte miss ratio 0.0941
cdn1_colo28.ns2184 S3FIFO-0.3500-0.9000 cache size   347337, 9683293 req, miss ratio 0.0903, byte miss ratio 0.0903
cdn1_colo28.ns2184 S3FIFO-0.3500-0.9000 cache size   694674, 9683293 req, miss ratio 0.0897, byte miss ratio 0.0897
cdn1_colo28.ns2184 S3FIFO-0.1500-1.9000 cache size      868, 9683293 req, miss ratio 0.7099, byte miss ratio 0.7099
cdn1_colo28.ns2184 S3FIFO-0.1500-1.9000 cache size     2605, 9683293 req, miss ratio 0.4047, byte miss ratio 0.4047
cdn1_colo28.ns2184 S3FIFO-0.1500-1.9000 cache size     8683, 9683293 req, miss ratio 0.2373, byte miss ratio 0.2373
cdn1_colo28.ns2184 S3FIFO-0.1500-1.9000 cache size    26050, 9683293 req, miss ratio 0.1685, byte miss ratio 0.1685
cdn1_colo28.ns2184 S3FIFO-0.1500-1.9000 cache size    86834, 9683293 req, miss ratio 0.1165, byte miss ratio 0.1165
cdn1_colo28.ns2184 S3FIFO-0.1500-1.9000 cache size   173668, 9683293 req, miss ratio 0.1006, byte miss ratio 0.1006
cdn1_colo28.ns2184 S3FIFO-0.1500-1.9000 cache size   347337, 9683293 req, miss ratio 0.0913, byte miss ratio 0.0913
cdn1_colo28.ns2184 S3FIFO-0.1500-1.9000 cache size   694674, 9683293 req, miss ratio 0.0897, byte miss ratio 0.0897
cdn1_colo28.ns2184 S3FIFO-0.9000-0.9000 cache size      868, 9683293 req, miss ratio 0.7935, byte miss ratio 0.7935
cdn1_colo28.ns2184 S3FIFO-0.9000-0.9000 cache size     2605, 9683293 req, miss ratio 0.5762, byte miss ratio 0.5762
cdn1_colo28.ns2184 S3FIFO-0.9000-0.9000 cache size     8683, 9683293 req, miss ratio 0.3266, byte miss ratio 0.3266
cdn1_colo28.ns2184 S3FIFO-0.9000-0.9000 cache size    26050, 9683293 req, miss ratio 0.1960, byte miss ratio 0.1960
cdn1_colo28.ns2184 S3FIFO-0.9000-0.9000 cache size    86834, 9683293 req, miss ratio 0.1094, byte miss ratio 0.1094
cdn1_colo28.ns2184 S3FIFO-0.9000-0.9000 cache size   173668, 9683293 req, miss ratio 0.0954, byte miss ratio 0.0954
cdn1_colo28.ns2184 S3FIFO-0.9000-0.9000 cache size   347337, 9683293 req, miss ratio 0.0917, byte miss ratio 0.0917
cdn1_colo28.ns2184 S3FIFO-0.9000-0.9000 cache size   694674, 9683293 req, miss ratio 0.0897, byte miss ratio 0.0897
cdn1_colo28.ns2184 S3FIFO-0.6000-0.9000 cache size      868, 9683293 req, miss ratio 0.7589, byte miss ratio 0.7589
cdn1_colo28.ns2184 S3FIFO-0.6000-0.9000 cache size     2605, 9683293 req, miss ratio 0.5126, byte miss ratio 0.5126
cdn1_colo28.ns2184 S3FIFO-0.6000-0.9000 cache size     8683, 9683293 req, miss ratio 0.2698, byte miss ratio 0.2698
cdn1_colo28.ns2184 S3FIFO-0.6000-0.9000 cache size    26050, 9683293 req, miss ratio 0.1762, byte miss ratio 0.1762
cdn1_colo28.ns2184 S3FIFO-0.6000-0.9000 cache size    86834, 9683293 req, miss ratio 0.1043, byte miss ratio 0.1043
cdn1_colo28.ns2184 S3FIFO-0.6000-0.9000 cache size   173668, 9683293 req, miss ratio 0.0926, byte miss ratio 0.0926
cdn1_colo28.ns2184 S3FIFO-0.6000-0.9000 cache size   347337, 9683293 req, miss ratio 0.0906, byte miss ratio 0.0906
cdn1_colo28.ns2184 S3FIFO-0.6000-0.9000 cache size   694674, 9683293 req, miss ratio 0.0897, byte miss ratio 0.0897
cdn1_colo28.ns2184 S3FIFO-0.0250-0.9000 cache size      868, 9683293 req, miss ratio 0.6799, byte miss ratio 0.6799
cdn1_colo28.ns2184 S3FIFO-0.0250-0.9000 cache size     2605, 9683293 req, miss ratio 0.3679, byte miss ratio 0.3679
cdn1_colo28.ns2184 S3FIFO-0.0250-0.9000 cache size     8683, 9683293 req, miss ratio 0.2307, byte miss ratio 0.2307
cdn1_colo28.ns2184 S3FIFO-0.0250-0.9000 cache size    26050, 9683293 req, miss ratio 0.1704, byte miss ratio 0.1704
cdn1_colo28.ns2184 S3FIFO-0.0250-0.9000 cache size    86834, 9683293 req, miss ratio 0.1287, byte miss ratio 0.1287
cdn1_colo28.ns2184 S3FIFO-0.0250-0.9000 cache size   173668, 9683293 req, miss ratio 0.1145, byte miss ratio 0.1145
cdn1_colo28.ns2184 S3FIFO-0.0250-0.9000 cache size   347337, 9683293 req, miss ratio 0.0984, byte miss ratio 0.0984
cdn1_colo28.ns2184 S3FIFO-0.0250-0.9000 cache size   694674, 9683293 req, miss ratio 0.0897, byte miss ratio 0.0897
cdn1_colo28.ns2184 S3FIFO-0.6500-1.9000 cache size      868, 9683293 req, miss ratio 0.7716, byte miss ratio 0.7716
cdn1_colo28.ns2184 S3FIFO-0.6500-1.9000 cache size     2605, 9683293 req, miss ratio 0.5287, byte miss ratio 0.5287
cdn1_colo28.ns2184 S3FIFO-0.6500-1.9000 cache size     8683, 9683293 req, miss ratio 0.2799, byte miss ratio 0.2799
cdn1_colo28.ns2184 S3FIFO-0.6500-1.9000 cache size    26050, 9683293 req, miss ratio 0.1787, byte miss ratio 0.1787
cdn1_colo28.ns2184 S3FIFO-0.6500-1.9000 cache size    86834, 9683293 req, miss ratio 0.1046, byte miss ratio 0.1046
cdn1_colo28.ns2184 S3FIFO-0.6500-1.9000 cache size   173668, 9683293 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns2184 S3FIFO-0.6500-1.9000 cache size   347337, 9683293 req, miss ratio 0.0906, byte miss ratio 0.0906
cdn1_colo28.ns2184 S3FIFO-0.6500-1.9000 cache size   694674, 9683293 req, miss ratio 0.0897, byte miss ratio 0.0897
cdn1_colo28.ns2184 S3FIFO-0.9500-0.9000 cache size      868, 9683293 req, miss ratio 0.8004, byte miss ratio 0.8004
cdn1_colo28.ns2184 S3FIFO-0.9500-0.9000 cache size     2605, 9683293 req, miss ratio 0.5858, byte miss ratio 0.5858
cdn1_colo28.ns2184 S3FIFO-0.9500-0.9000 cache size     8683, 9683293 req, miss ratio 0.3362, byte miss ratio 0.3362
cdn1_colo28.ns2184 S3FIFO-0.9500-0.9000 cache size    26050, 9683293 req, miss ratio 0.2025, byte miss ratio 0.2025
cdn1_colo28.ns2184 S3FIFO-0.9500-0.9000 cache size    86834, 9683293 req, miss ratio 0.1111, byte miss ratio 0.1111
cdn1_colo28.ns2184 S3FIFO-0.9500-0.9000 cache size   173668, 9683293 req, miss ratio 0.0962, byte miss ratio 0.0962
cdn1_colo28.ns2184 S3FIFO-0.9500-0.9000 cache size   347337, 9683293 req, miss ratio 0.0921, byte miss ratio 0.0921
cdn1_colo28.ns2184 S3FIFO-0.9500-0.9000 cache size   694674, 9683293 req, miss ratio 0.0897, byte miss ratio 0.0897
cdn1_colo28.ns2184 S3FIFO-0.5000-0.9000 cache size      868, 9683293 req, miss ratio 0.7470, byte miss ratio 0.7470
cdn1_colo28.ns2184 S3FIFO-0.5000-0.9000 cache size     2605, 9683293 req, miss ratio 0.4874, byte miss ratio 0.4874
cdn1_colo28.ns2184 S3FIFO-0.5000-0.9000 cache size     8683, 9683293 req, miss ratio 0.2579, byte miss ratio 0.2579
cdn1_colo28.ns2184 S3FIFO-0.5000-0.9000 cache size    26050, 9683293 req, miss ratio 0.1730, byte miss ratio 0.1730
cdn1_colo28.ns2184 S3FIFO-0.5000-0.9000 cache size    86834, 9683293 req, miss ratio 0.1045, byte miss ratio 0.1045
cdn1_colo28.ns2184 S3FIFO-0.5000-0.9000 cache size   173668, 9683293 req, miss ratio 0.0930, byte miss ratio 0.0930
cdn1_colo28.ns2184 S3FIFO-0.5000-0.9000 cache size   347337, 9683293 req, miss ratio 0.0905, byte miss ratio 0.0905
cdn1_colo28.ns2184 S3FIFO-0.5000-0.9000 cache size   694674, 9683293 req, miss ratio 0.0897, byte miss ratio 0.0897
cdn1_colo28.ns2184 S3FIFO-0.2500-0.9000 cache size      868, 9683293 req, miss ratio 0.7140, byte miss ratio 0.7140
cdn1_colo28.ns2184 S3FIFO-0.2500-0.9000 cache size     2605, 9683293 req, miss ratio 0.4197, byte miss ratio 0.4197
cdn1_colo28.ns2184 S3FIFO-0.2500-0.9000 cache size     8683, 9683293 req, miss ratio 0.2383, byte miss ratio 0.2383
cdn1_colo28.ns2184 S3FIFO-0.2500-0.9000 cache size    26050, 9683293 req, miss ratio 0.1678, byte miss ratio 0.1678
cdn1_colo28.ns2184 S3FIFO-0.2500-0.9000 cache size    86834, 9683293 req, miss ratio 0.1111, byte miss ratio 0.1111
cdn1_colo28.ns2184 S3FIFO-0.2500-0.9000 cache size   173668, 9683293 req, miss ratio 0.0958, byte miss ratio 0.0958
