tencentBlock.ns3865 S3FIFO-0.0500-0.9000 cache size       87, 1431815 req, miss ratio 0.5897, byte miss ratio 0.5897
tencentBlock.ns3865 S3FIFO-0.0500-0.9000 cache size      262, 1431815 req, miss ratio 0.5187, byte miss ratio 0.5187
tencentBlock.ns3865 S3FIFO-0.0500-0.9000 cache size      876, 1431815 req, miss ratio 0.3407, byte miss ratio 0.3407
tencentBlock.ns3865 S3FIFO-0.0500-0.9000 cache size     2629, 1431815 req, miss ratio 0.2659, byte miss ratio 0.2659
tencentBlock.ns3865 S3FIFO-0.0500-0.9000 cache size     8764, 1431815 req, miss ratio 0.2043, byte miss ratio 0.2043
tencentBlock.ns3865 S3FIFO-0.0500-0.9000 cache size    17529, 1431815 req, miss ratio 0.1914, byte miss ratio 0.1914
tencentBlock.ns3865 S3FIFO-0.0500-0.9000 cache size    35059, 1431815 req, miss ratio 0.1504, byte miss ratio 0.1504
tencentBlock.ns3865 S3FIFO-0.0500-0.9000 cache size    70119, 1431815 req, miss ratio 0.0656, byte miss ratio 0.0656
tencentBlock.ns3865 S3FIFO-0.7000-0.9000 cache size       87, 1431815 req, miss ratio 0.6307, byte miss ratio 0.6307
tencentBlock.ns3865 S3FIFO-0.7000-0.9000 cache size      262, 1431815 req, miss ratio 0.5553, byte miss ratio 0.5553
tencentBlock.ns3865 S3FIFO-0.7000-0.9000 cache size      876, 1431815 req, miss ratio 0.5075, byte miss ratio 0.5075
tencentBlock.ns3865 S3FIFO-0.7000-0.9000 cache size     2629, 1431815 req, miss ratio 0.3164, byte miss ratio 0.3164
tencentBlock.ns3865 S3FIFO-0.7000-0.9000 cache size     8764, 1431815 req, miss ratio 0.2386, byte miss ratio 0.2386
tencentBlock.ns3865 S3FIFO-0.7000-0.9000 cache size    17529, 1431815 req, miss ratio 0.2033, byte miss ratio 0.2033
tencentBlock.ns3865 S3FIFO-0.7000-0.9000 cache size    35059, 1431815 req, miss ratio 0.1594, byte miss ratio 0.1594
tencentBlock.ns3865 S3FIFO-0.7000-0.9000 cache size    70119, 1431815 req, miss ratio 0.0745, byte miss ratio 0.0745
tencentBlock.ns3865 S3FIFO-0.5000-0.9000 cache size       87, 1431815 req, miss ratio 0.5987, byte miss ratio 0.5987
tencentBlock.ns3865 S3FIFO-0.5000-0.9000 cache size      262, 1431815 req, miss ratio 0.5327, byte miss ratio 0.5327
tencentBlock.ns3865 S3FIFO-0.5000-0.9000 cache size      876, 1431815 req, miss ratio 0.4646, byte miss ratio 0.4646
tencentBlock.ns3865 S3FIFO-0.5000-0.9000 cache size     2629, 1431815 req, miss ratio 0.2807, byte miss ratio 0.2807
tencentBlock.ns3865 S3FIFO-0.5000-0.9000 cache size     8764, 1431815 req, miss ratio 0.2181, byte miss ratio 0.2181
tencentBlock.ns3865 S3FIFO-0.5000-0.9000 cache size    17529, 1431815 req, miss ratio 0.1949, byte miss ratio 0.1949
tencentBlock.ns3865 S3FIFO-0.5000-0.9000 cache size    35059, 1431815 req, miss ratio 0.1667, byte miss ratio 0.1667
tencentBlock.ns3865 S3FIFO-0.5000-0.9000 cache size    70119, 1431815 req, miss ratio 0.0739, byte miss ratio 0.0739
tencentBlock.ns3865 S3FIFO-0.3000-0.9000 cache size       87, 1431815 req, miss ratio 0.5822, byte miss ratio 0.5822
tencentBlock.ns3865 S3FIFO-0.3000-0.9000 cache size      262, 1431815 req, miss ratio 0.5191, byte miss ratio 0.5191
tencentBlock.ns3865 S3FIFO-0.3000-0.9000 cache size      876, 1431815 req, miss ratio 0.4071, byte miss ratio 0.4071
tencentBlock.ns3865 S3FIFO-0.3000-0.9000 cache size     2629, 1431815 req, miss ratio 0.2706, byte miss ratio 0.2706
tencentBlock.ns3865 S3FIFO-0.3000-0.9000 cache size     8764, 1431815 req, miss ratio 0.2081, byte miss ratio 0.2081
tencentBlock.ns3865 S3FIFO-0.3000-0.9000 cache size    17529, 1431815 req, miss ratio 0.1922, byte miss ratio 0.1922
tencentBlock.ns3865 S3FIFO-0.3000-0.9000 cache size    35059, 1431815 req, miss ratio 0.1697, byte miss ratio 0.1697
tencentBlock.ns3865 S3FIFO-0.3000-0.9000 cache size    70119, 1431815 req, miss ratio 0.0683, byte miss ratio 0.0683
tencentBlock.ns3865 S3FIFO-0.8500-1.9000 cache size       87, 1431815 req, miss ratio 0.6694, byte miss ratio 0.6694
tencentBlock.ns3865 S3FIFO-0.8500-1.9000 cache size      262, 1431815 req, miss ratio 0.5778, byte miss ratio 0.5778
tencentBlock.ns3865 S3FIFO-0.8500-1.9000 cache size      876, 1431815 req, miss ratio 0.5261, byte miss ratio 0.5261
tencentBlock.ns3865 S3FIFO-0.8500-1.9000 cache size     2629, 1431815 req, miss ratio 0.3579, byte miss ratio 0.3579
tencentBlock.ns3865 S3FIFO-0.8500-1.9000 cache size     8764, 1431815 req, miss ratio 0.2546, byte miss ratio 0.2546
tencentBlock.ns3865 S3FIFO-0.8500-1.9000 cache size    17529, 1431815 req, miss ratio 0.2175, byte miss ratio 0.2175
tencentBlock.ns3865 S3FIFO-0.8500-1.9000 cache size    35059, 1431815 req, miss ratio 0.1543, byte miss ratio 0.1543
tencentBlock.ns3865 S3FIFO-0.8500-1.9000 cache size    70119, 1431815 req, miss ratio 0.0755, byte miss ratio 0.0755
tencentBlock.ns3865 S3FIFO-0.8000-1.9000 cache size       87, 1431815 req, miss ratio 0.6563, byte miss ratio 0.6563
tencentBlock.ns3865 S3FIFO-0.8000-1.9000 cache size      262, 1431815 req, miss ratio 0.5673, byte miss ratio 0.5673
tencentBlock.ns3865 S3FIFO-0.8000-1.9000 cache size      876, 1431815 req, miss ratio 0.5249, byte miss ratio 0.5249
tencentBlock.ns3865 S3FIFO-0.8000-1.9000 cache size     2629, 1431815 req, miss ratio 0.3460, byte miss ratio 0.3460
tencentBlock.ns3865 S3FIFO-0.8000-1.9000 cache size     8764, 1431815 req, miss ratio 0.2491, byte miss ratio 0.2491
tencentBlock.ns3865 S3FIFO-0.8000-1.9000 cache size    17529, 1431815 req, miss ratio 0.2164, byte miss ratio 0.2164
tencentBlock.ns3865 S3FIFO-0.8000-1.9000 cache size    35059, 1431815 req, miss ratio 0.1546, byte miss ratio 0.1546
tencentBlock.ns3865 S3FIFO-0.8000-1.9000 cache size    70119, 1431815 req, miss ratio 0.0746, byte miss ratio 0.0746
tencentBlock.ns3865 S3FIFO-0.9900-0.9000 cache size       87, 1431815 req, miss ratio 0.7073, byte miss ratio 0.7073
tencentBlock.ns3865 S3FIFO-0.9900-0.9000 cache size      262, 1431815 req, miss ratio 0.6131, byte miss ratio 0.6131
