tencentBlock.ns20815 S3FIFO-0.0500-0.9000 cache size       87, 1542875 req, miss ratio 0.4525, byte miss ratio 0.4525
tencentBlock.ns20815 S3FIFO-0.0500-0.9000 cache size      261, 1542875 req, miss ratio 0.4099, byte miss ratio 0.4099
tencentBlock.ns20815 S3FIFO-0.0500-0.9000 cache size      872, 1542875 req, miss ratio 0.3211, byte miss ratio 0.3211
tencentBlock.ns20815 S3FIFO-0.0500-0.9000 cache size     2617, 1542875 req, miss ratio 0.3161, byte miss ratio 0.3161
tencentBlock.ns20815 S3FIFO-0.0500-0.9000 cache size     8726, 1542875 req, miss ratio 0.3136, byte miss ratio 0.3136
tencentBlock.ns20815 S3FIFO-0.0500-0.9000 cache size    17453, 1542875 req, miss ratio 0.2581, byte miss ratio 0.2581
tencentBlock.ns20815 S3FIFO-0.0500-0.9000 cache size    34906, 1542875 req, miss ratio 0.2167, byte miss ratio 0.2167
tencentBlock.ns20815 S3FIFO-0.0500-0.9000 cache size    69812, 1542875 req, miss ratio 0.0855, byte miss ratio 0.0855
tencentBlock.ns20815 S3FIFO-0.0050-1.9000 cache size       87, 1542875 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns20815 S3FIFO-0.0050-1.9000 cache size      261, 1542875 req, miss ratio 0.3844, byte miss ratio 0.3844
tencentBlock.ns20815 S3FIFO-0.0050-1.9000 cache size      872, 1542875 req, miss ratio 0.3298, byte miss ratio 0.3298
tencentBlock.ns20815 S3FIFO-0.0050-1.9000 cache size     2617, 1542875 req, miss ratio 0.3223, byte miss ratio 0.3223
tencentBlock.ns20815 S3FIFO-0.0050-1.9000 cache size     8726, 1542875 req, miss ratio 0.2918, byte miss ratio 0.2918
tencentBlock.ns20815 S3FIFO-0.0050-1.9000 cache size    17453, 1542875 req, miss ratio 0.2785, byte miss ratio 0.2785
tencentBlock.ns20815 S3FIFO-0.0050-1.9000 cache size    34906, 1542875 req, miss ratio 0.2084, byte miss ratio 0.2084
tencentBlock.ns20815 S3FIFO-0.0050-1.9000 cache size    69812, 1542875 req, miss ratio 0.0805, byte miss ratio 0.0805
tencentBlock.ns20815 S3FIFO-0.0100-0.9000 cache size       87, 1542875 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns20815 S3FIFO-0.0100-0.9000 cache size      261, 1542875 req, miss ratio 0.4138, byte miss ratio 0.4138
tencentBlock.ns20815 S3FIFO-0.0100-0.9000 cache size      872, 1542875 req, miss ratio 0.3283, byte miss ratio 0.3283
tencentBlock.ns20815 S3FIFO-0.0100-0.9000 cache size     2617, 1542875 req, miss ratio 0.3197, byte miss ratio 0.3197
tencentBlock.ns20815 S3FIFO-0.0100-0.9000 cache size     8726, 1542875 req, miss ratio 0.3143, byte miss ratio 0.3143
tencentBlock.ns20815 S3FIFO-0.0100-0.9000 cache size    17453, 1542875 req, miss ratio 0.2589, byte miss ratio 0.2589
tencentBlock.ns20815 S3FIFO-0.0100-0.9000 cache size    34906, 1542875 req, miss ratio 0.2086, byte miss ratio 0.2086
tencentBlock.ns20815 S3FIFO-0.0100-0.9000 cache size    69812, 1542875 req, miss ratio 0.0811, byte miss ratio 0.0811
tencentBlock.ns20815 S3FIFO-0.5500-0.9000 cache size       87, 1542875 req, miss ratio 0.5177, byte miss ratio 0.5177
tencentBlock.ns20815 S3FIFO-0.5500-0.9000 cache size      261, 1542875 req, miss ratio 0.4065, byte miss ratio 0.4065
tencentBlock.ns20815 S3FIFO-0.5500-0.9000 cache size      872, 1542875 req, miss ratio 0.3235, byte miss ratio 0.3235
tencentBlock.ns20815 S3FIFO-0.5500-0.9000 cache size     2617, 1542875 req, miss ratio 0.3152, byte miss ratio 0.3152
tencentBlock.ns20815 S3FIFO-0.5500-0.9000 cache size     8726, 1542875 req, miss ratio 0.3135, byte miss ratio 0.3135
tencentBlock.ns20815 S3FIFO-0.5500-0.9000 cache size    17453, 1542875 req, miss ratio 0.2890, byte miss ratio 0.2890
tencentBlock.ns20815 S3FIFO-0.5500-0.9000 cache size    34906, 1542875 req, miss ratio 0.2378, byte miss ratio 0.2378
tencentBlock.ns20815 S3FIFO-0.5500-0.9000 cache size    69812, 1542875 req, miss ratio 0.0845, byte miss ratio 0.0845
tencentBlock.ns20815 S3FIFO-0.7500-1.9000 cache size       87, 1542875 req, miss ratio 0.6277, byte miss ratio 0.6277
tencentBlock.ns20815 S3FIFO-0.7500-1.9000 cache size      261, 1542875 req, miss ratio 0.4390, byte miss ratio 0.4390
tencentBlock.ns20815 S3FIFO-0.7500-1.9000 cache size      872, 1542875 req, miss ratio 0.3846, byte miss ratio 0.3846
tencentBlock.ns20815 S3FIFO-0.7500-1.9000 cache size     2617, 1542875 req, miss ratio 0.3160, byte miss ratio 0.3160
tencentBlock.ns20815 S3FIFO-0.7500-1.9000 cache size     8726, 1542875 req, miss ratio 0.3146, byte miss ratio 0.3146
tencentBlock.ns20815 S3FIFO-0.7500-1.9000 cache size    17453, 1542875 req, miss ratio 0.2894, byte miss ratio 0.2894
tencentBlock.ns20815 S3FIFO-0.7500-1.9000 cache size    34906, 1542875 req, miss ratio 0.2099, byte miss ratio 0.2099
tencentBlock.ns20815 S3FIFO-0.7500-1.9000 cache size    69812, 1542875 req, miss ratio 0.0900, byte miss ratio 0.0900
tencentBlock.ns20815 S3FIFO-0.4000-1.9000 cache size       87, 1542875 req, miss ratio 0.4788, byte miss ratio 0.4788
tencentBlock.ns20815 S3FIFO-0.4000-1.9000 cache size      261, 1542875 req, miss ratio 0.3930, byte miss ratio 0.3930
tencentBlock.ns20815 S3FIFO-0.4000-1.9000 cache size      872, 1542875 req, miss ratio 0.3196, byte miss ratio 0.3196
tencentBlock.ns20815 S3FIFO-0.4000-1.9000 cache size     2617, 1542875 req, miss ratio 0.3147, byte miss ratio 0.3147
tencentBlock.ns20815 S3FIFO-0.4000-1.9000 cache size     8726, 1542875 req, miss ratio 0.2959, byte miss ratio 0.2959
