cdn1_allcolo.ns173 S3FIFO-0.7500-0.9000 cache size      102, 1881805 req, miss ratio 0.7628, byte miss ratio 0.7628
cdn1_allcolo.ns173 S3FIFO-0.7500-0.9000 cache size      306, 1881805 req, miss ratio 0.6461, byte miss ratio 0.6461
cdn1_allcolo.ns173 S3FIFO-0.7500-0.9000 cache size     1022, 1881805 req, miss ratio 0.4923, byte miss ratio 0.4923
cdn1_allcolo.ns173 S3FIFO-0.7500-0.9000 cache size     3068, 1881805 req, miss ratio 0.3397, byte miss ratio 0.3397
cdn1_allcolo.ns173 S3FIFO-0.7500-0.9000 cache size    10227, 1881805 req, miss ratio 0.1890, byte miss ratio 0.1890
cdn1_allcolo.ns173 S3FIFO-0.7500-0.9000 cache size    20455, 1881805 req, miss ratio 0.1254, byte miss ratio 0.1254
cdn1_allcolo.ns173 S3FIFO-0.7500-0.9000 cache size    40910, 1881805 req, miss ratio 0.0811, byte miss ratio 0.0811
cdn1_allcolo.ns173 S3FIFO-0.7500-0.9000 cache size    81820, 1881805 req, miss ratio 0.0568, byte miss ratio 0.0568
cdn1_allcolo.ns173 S3FIFO-0.8000-0.9000 cache size      102, 1881805 req, miss ratio 0.7712, byte miss ratio 0.7712
cdn1_allcolo.ns173 S3FIFO-0.8000-0.9000 cache size      306, 1881805 req, miss ratio 0.6555, byte miss ratio 0.6555
cdn1_allcolo.ns173 S3FIFO-0.8000-0.9000 cache size     1022, 1881805 req, miss ratio 0.5017, byte miss ratio 0.5017
cdn1_allcolo.ns173 S3FIFO-0.8000-0.9000 cache size     3068, 1881805 req, miss ratio 0.3474, byte miss ratio 0.3474
cdn1_allcolo.ns173 S3FIFO-0.8000-0.9000 cache size    10227, 1881805 req, miss ratio 0.1940, byte miss ratio 0.1940
cdn1_allcolo.ns173 S3FIFO-0.8000-0.9000 cache size    20455, 1881805 req, miss ratio 0.1286, byte miss ratio 0.1286
cdn1_allcolo.ns173 S3FIFO-0.8000-0.9000 cache size    40910, 1881805 req, miss ratio 0.0830, byte miss ratio 0.0830
cdn1_allcolo.ns173 S3FIFO-0.8000-0.9000 cache size    81820, 1881805 req, miss ratio 0.0575, byte miss ratio 0.0575
cdn1_allcolo.ns173 S3FIFO-0.9900-0.9000 cache size      102, 1881805 req, miss ratio 0.8098, byte miss ratio 0.8098
cdn1_allcolo.ns173 S3FIFO-0.9900-0.9000 cache size      306, 1881805 req, miss ratio 0.6985, byte miss ratio 0.6985
cdn1_allcolo.ns173 S3FIFO-0.9900-0.9000 cache size     1022, 1881805 req, miss ratio 0.5423, byte miss ratio 0.5423
cdn1_allcolo.ns173 S3FIFO-0.9900-0.9000 cache size     3068, 1881805 req, miss ratio 0.3797, byte miss ratio 0.3797
cdn1_allcolo.ns173 S3FIFO-0.9900-0.9000 cache size    10227, 1881805 req, miss ratio 0.2150, byte miss ratio 0.2150
cdn1_allcolo.ns173 S3FIFO-0.9900-0.9000 cache size    20455, 1881805 req, miss ratio 0.1431, byte miss ratio 0.1431
cdn1_allcolo.ns173 S3FIFO-0.9900-0.9000 cache size    40910, 1881805 req, miss ratio 0.0919, byte miss ratio 0.0919
cdn1_allcolo.ns173 S3FIFO-0.9900-0.9000 cache size    81820, 1881805 req, miss ratio 0.0629, byte miss ratio 0.0629
cdn1_allcolo.ns173 S3FIFO-0.0500-1.9000 cache size      102, 1881805 req, miss ratio 0.7103, byte miss ratio 0.7103
