cdn1_allcolo.ns1900 S3FIFO-0.3000-0.9000 cache size       92, 4031763 req, miss ratio 0.2216, byte miss ratio 0.2216
cdn1_allcolo.ns1900 S3FIFO-0.3000-0.9000 cache size      278, 4031763 req, miss ratio 0.1715, byte miss ratio 0.1715
cdn1_allcolo.ns1900 S3FIFO-0.3000-0.9000 cache size      926, 4031763 req, miss ratio 0.1305, byte miss ratio 0.1305
cdn1_allcolo.ns1900 S3FIFO-0.3000-0.9000 cache size     2780, 4031763 req, miss ratio 0.0983, byte miss ratio 0.0983
cdn1_allcolo.ns1900 S3FIFO-0.3000-0.9000 cache size     9267, 4031763 req, miss ratio 0.0658, byte miss ratio 0.0658
cdn1_allcolo.ns1900 S3FIFO-0.3000-0.9000 cache size    18534, 4031763 req, miss ratio 0.0480, byte miss ratio 0.0480
cdn1_allcolo.ns1900 S3FIFO-0.3000-0.9000 cache size    37069, 4031763 req, miss ratio 0.0330, byte miss ratio 0.0330
cdn1_allcolo.ns1900 S3FIFO-0.3000-0.9000 cache size    74139, 4031763 req, miss ratio 0.0246, byte miss ratio 0.0246
cdn1_allcolo.ns1900 S3FIFO-0.5000-1.9000 cache size       92, 4031763 req, miss ratio 0.2348, byte miss ratio 0.2348
cdn1_allcolo.ns1900 S3FIFO-0.5000-1.9000 cache size      278, 4031763 req, miss ratio 0.1800, byte miss ratio 0.1800
cdn1_allcolo.ns1900 S3FIFO-0.5000-1.9000 cache size      926, 4031763 req, miss ratio 0.1367, byte miss ratio 0.1367
cdn1_allcolo.ns1900 S3FIFO-0.5000-1.9000 cache size     2780, 4031763 req, miss ratio 0.1029, byte miss ratio 0.1029
cdn1_allcolo.ns1900 S3FIFO-0.5000-1.9000 cache size     9267, 4031763 req, miss ratio 0.0685, byte miss ratio 0.0685
cdn1_allcolo.ns1900 S3FIFO-0.5000-1.9000 cache size    18534, 4031763 req, miss ratio 0.0500, byte miss ratio 0.0500
cdn1_allcolo.ns1900 S3FIFO-0.5000-1.9000 cache size    37069, 4031763 req, miss ratio 0.0341, byte miss ratio 0.0341
cdn1_allcolo.ns1900 S3FIFO-0.5000-1.9000 cache size    74139, 4031763 req, miss ratio 0.0246, byte miss ratio 0.0246
cdn1_allcolo.ns1900 S3FIFO-0.2000-0.9000 cache size       92, 4031763 req, miss ratio 0.2175, byte miss ratio 0.2175
cdn1_allcolo.ns1900 S3FIFO-0.2000-0.9000 cache size      278, 4031763 req, miss ratio 0.1688, byte miss ratio 0.1688
cdn1_allcolo.ns1900 S3FIFO-0.2000-0.9000 cache size      926, 4031763 req, miss ratio 0.1284, byte miss ratio 0.1284
cdn1_allcolo.ns1900 S3FIFO-0.2000-0.9000 cache size     2780, 4031763 req, miss ratio 0.0967, byte miss ratio 0.0967
cdn1_allcolo.ns1900 S3FIFO-0.2000-0.9000 cache size     9267, 4031763 req, miss ratio 0.0646, byte miss ratio 0.0646
cdn1_allcolo.ns1900 S3FIFO-0.2000-0.9000 cache size    18534, 4031763 req, miss ratio 0.0471, byte miss ratio 0.0471
cdn1_allcolo.ns1900 S3FIFO-0.2000-0.9000 cache size    37069, 4031763 req, miss ratio 0.0327, byte miss ratio 0.0327
cdn1_allcolo.ns1900 S3FIFO-0.2000-0.9000 cache size    74139, 4031763 req, miss ratio 0.0246, byte miss ratio 0.0246
cdn1_allcolo.ns1900 S3FIFO-0.3000-1.9000 cache size       92, 4031763 req, miss ratio 0.2228, byte miss ratio 0.2228
cdn1_allcolo.ns1900 S3FIFO-0.3000-1.9000 cache size      278, 4031763 req, miss ratio 0.1723, byte miss ratio 0.1723
cdn1_allcolo.ns1900 S3FIFO-0.3000-1.9000 cache size      926, 4031763 req, miss ratio 0.1314, byte miss ratio 0.1314
cdn1_allcolo.ns1900 S3FIFO-0.3000-1.9000 cache size     2780, 4031763 req, miss ratio 0.0991, byte miss ratio 0.0991
cdn1_allcolo.ns1900 S3FIFO-0.3000-1.9000 cache size     9267, 4031763 req, miss ratio 0.0659, byte miss ratio 0.0659
cdn1_allcolo.ns1900 S3FIFO-0.3000-1.9000 cache size    18534, 4031763 req, miss ratio 0.0480, byte miss ratio 0.0480
cdn1_allcolo.ns1900 S3FIFO-0.3000-1.9000 cache size    37069, 4031763 req, miss ratio 0.0330, byte miss ratio 0.0330
cdn1_allcolo.ns1900 S3FIFO-0.3000-1.9000 cache size    74139, 4031763 req, miss ratio 0.0246, byte miss ratio 0.0246
cdn1_allcolo.ns1900 S3FIFO-0.1500-0.9000 cache size       92, 4031763 req, miss ratio 0.2154, byte miss ratio 0.2154
cdn1_allcolo.ns1900 S3FIFO-0.1500-0.9000 cache size      278, 4031763 req, miss ratio 0.1676, byte miss ratio 0.1676
cdn1_allcolo.ns1900 S3FIFO-0.1500-0.9000 cache size      926, 4031763 req, miss ratio 0.1275, byte miss ratio 0.1275
cdn1_allcolo.ns1900 S3FIFO-0.1500-0.9000 cache size     2780, 4031763 req, miss ratio 0.0959, byte miss ratio 0.0959
cdn1_allcolo.ns1900 S3FIFO-0.1500-0.9000 cache size     9267, 4031763 req, miss ratio 0.0641, byte miss ratio 0.0641
cdn1_allcolo.ns1900 S3FIFO-0.1500-0.9000 cache size    18534, 4031763 req, miss ratio 0.0467, byte miss ratio 0.0467
cdn1_allcolo.ns1900 S3FIFO-0.1500-0.9000 cache size    37069, 4031763 req, miss ratio 0.0325, byte miss ratio 0.0325
cdn1_allcolo.ns1900 S3FIFO-0.1500-0.9000 cache size    74139, 4031763 req, miss ratio 0.0246, byte miss ratio 0.0246
cdn1_allcolo.ns1900 S3FIFO-0.9000-1.9000 cache size       92, 4031763 req, miss ratio 0.2725, byte miss ratio 0.2725
cdn1_allcolo.ns1900 S3FIFO-0.9000-1.9000 cache size      278, 4031763 req, miss ratio 0.2042, byte miss ratio 0.2042
cdn1_allcolo.ns1900 S3FIFO-0.9000-1.9000 cache size      926, 4031763 req, miss ratio 0.1515, byte miss ratio 0.1515
cdn1_allcolo.ns1900 S3FIFO-0.9000-1.9000 cache size     2780, 4031763 req, miss ratio 0.1126, byte miss ratio 0.1126
cdn1_allcolo.ns1900 S3FIFO-0.9000-1.9000 cache size     9267, 4031763 req, miss ratio 0.0750, byte miss ratio 0.0750
cdn1_allcolo.ns1900 S3FIFO-0.9000-1.9000 cache size    18534, 4031763 req, miss ratio 0.0555, byte miss ratio 0.0555
cdn1_allcolo.ns1900 S3FIFO-0.9000-1.9000 cache size    37069, 4031763 req, miss ratio 0.0379, byte miss ratio 0.0379
cdn1_allcolo.ns1900 S3FIFO-0.9000-1.9000 cache size    74139, 4031763 req, miss ratio 0.0256, byte miss ratio 0.0256
cdn1_allcolo.ns1900 S3FIFO-0.3500-0.9000 cache size       92, 4031763 req, miss ratio 0.2243, byte miss ratio 0.2243
cdn1_allcolo.ns1900 S3FIFO-0.3500-0.9000 cache size      278, 4031763 req, miss ratio 0.1730, byte miss ratio 0.1730
cdn1_allcolo.ns1900 S3FIFO-0.3500-0.9000 cache size      926, 4031763 req, miss ratio 0.1317, byte miss ratio 0.1317
cdn1_allcolo.ns1900 S3FIFO-0.3500-0.9000 cache size     2780, 4031763 req, miss ratio 0.0992, byte miss ratio 0.0992
cdn1_allcolo.ns1900 S3FIFO-0.3500-0.9000 cache size     9267, 4031763 req, miss ratio 0.0664, byte miss ratio 0.0664
cdn1_allcolo.ns1900 S3FIFO-0.3500-0.9000 cache size    18534, 4031763 req, miss ratio 0.0484, byte miss ratio 0.0484
cdn1_allcolo.ns1900 S3FIFO-0.3500-0.9000 cache size    37069, 4031763 req, miss ratio 0.0333, byte miss ratio 0.0333
cdn1_allcolo.ns1900 S3FIFO-0.3500-0.9000 cache size    74139, 4031763 req, miss ratio 0.0246, byte miss ratio 0.0246
cdn1_allcolo.ns1900 S3FIFO-0.4500-0.9000 cache size       92, 4031763 req, miss ratio 0.2295, byte miss ratio 0.2295
cdn1_allcolo.ns1900 S3FIFO-0.4500-0.9000 cache size      278, 4031763 req, miss ratio 0.1765, byte miss ratio 0.1765
cdn1_allcolo.ns1900 S3FIFO-0.4500-0.9000 cache size      926, 4031763 req, miss ratio 0.1342, byte miss ratio 0.1342
cdn1_allcolo.ns1900 S3FIFO-0.4500-0.9000 cache size     2780, 4031763 req, miss ratio 0.1012, byte miss ratio 0.1012
cdn1_allcolo.ns1900 S3FIFO-0.4500-0.9000 cache size     9267, 4031763 req, miss ratio 0.0677, byte miss ratio 0.0677
