cdn1_allcolo.ns576 S3FIFO-0.0250-0.9000 cache size      676, 2028836 req, miss ratio 0.3420, byte miss ratio 0.3420
cdn1_allcolo.ns576 S3FIFO-0.0250-0.9000 cache size     2029, 2028836 req, miss ratio 0.3415, byte miss ratio 0.3415
cdn1_allcolo.ns576 S3FIFO-0.0250-0.9000 cache size     6765, 2028836 req, miss ratio 0.3404, byte miss ratio 0.3404
cdn1_allcolo.ns576 S3FIFO-0.0250-0.9000 cache size    20295, 2028836 req, miss ratio 0.3384, byte miss ratio 0.3384
cdn1_allcolo.ns576 S3FIFO-0.0250-0.9000 cache size    67651, 2028836 req, miss ratio 0.3360, byte miss ratio 0.3360
cdn1_allcolo.ns576 S3FIFO-0.0250-0.9000 cache size   135303, 2028836 req, miss ratio 0.3346, byte miss ratio 0.3346
cdn1_allcolo.ns576 S3FIFO-0.0250-0.9000 cache size   270606, 2028836 req, miss ratio 0.3339, byte miss ratio 0.3339
cdn1_allcolo.ns576 S3FIFO-0.0250-0.9000 cache size   541212, 2028836 req, miss ratio 0.3335, byte miss ratio 0.3335
cdn1_allcolo.ns576 S3FIFO-0.0010-1.9000 cache size      676, 2028836 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns576 S3FIFO-0.0010-1.9000 cache size     2029, 2028836 req, miss ratio 0.3421, byte miss ratio 0.3421
cdn1_allcolo.ns576 S3FIFO-0.0010-1.9000 cache size     6765, 2028836 req, miss ratio 0.3408, byte miss ratio 0.3408
cdn1_allcolo.ns576 S3FIFO-0.0010-1.9000 cache size    20295, 2028836 req, miss ratio 0.3386, byte miss ratio 0.3386
cdn1_allcolo.ns576 S3FIFO-0.0010-1.9000 cache size    67651, 2028836 req, miss ratio 0.3360, byte miss ratio 0.3360
cdn1_allcolo.ns576 S3FIFO-0.0010-1.9000 cache size   135303, 2028836 req, miss ratio 0.3346, byte miss ratio 0.3346
cdn1_allcolo.ns576 S3FIFO-0.0010-1.9000 cache size   270606, 2028836 req, miss ratio 0.3339, byte miss ratio 0.3339
cdn1_allcolo.ns576 S3FIFO-0.0010-1.9000 cache size   541212, 2028836 req, miss ratio 0.3335, byte miss ratio 0.3335
cdn1_allcolo.ns576 S3FIFO-0.5000-1.9000 cache size      676, 2028836 req, miss ratio 0.3413, byte miss ratio 0.3413
cdn1_allcolo.ns576 S3FIFO-0.5000-1.9000 cache size     2029, 2028836 req, miss ratio 0.3406, byte miss ratio 0.3406
cdn1_allcolo.ns576 S3FIFO-0.5000-1.9000 cache size     6765, 2028836 req, miss ratio 0.3394, byte miss ratio 0.3394
cdn1_allcolo.ns576 S3FIFO-0.5000-1.9000 cache size    20295, 2028836 req, miss ratio 0.3382, byte miss ratio 0.3382
cdn1_allcolo.ns576 S3FIFO-0.5000-1.9000 cache size    67651, 2028836 req, miss ratio 0.3360, byte miss ratio 0.3360
cdn1_allcolo.ns576 S3FIFO-0.5000-1.9000 cache size   135303, 2028836 req, miss ratio 0.3346, byte miss ratio 0.3346
cdn1_allcolo.ns576 S3FIFO-0.5000-1.9000 cache size   270606, 2028836 req, miss ratio 0.3339, byte miss ratio 0.3339
cdn1_allcolo.ns576 S3FIFO-0.5000-1.9000 cache size   541212, 2028836 req, miss ratio 0.3335, byte miss ratio 0.3335
cdn1_allcolo.ns576 S3FIFO-0.4500-1.9000 cache size      676, 2028836 req, miss ratio 0.3413, byte miss ratio 0.3413
cdn1_allcolo.ns576 S3FIFO-0.4500-1.9000 cache size     2029, 2028836 req, miss ratio 0.3406, byte miss ratio 0.3406
cdn1_allcolo.ns576 S3FIFO-0.4500-1.9000 cache size     6765, 2028836 req, miss ratio 0.3395, byte miss ratio 0.3395
cdn1_allcolo.ns576 S3FIFO-0.4500-1.9000 cache size    20295, 2028836 req, miss ratio 0.3383, byte miss ratio 0.3383
cdn1_allcolo.ns576 S3FIFO-0.4500-1.9000 cache size    67651, 2028836 req, miss ratio 0.3360, byte miss ratio 0.3360
cdn1_allcolo.ns576 S3FIFO-0.4500-1.9000 cache size   135303, 2028836 req, miss ratio 0.3346, byte miss ratio 0.3346
cdn1_allcolo.ns576 S3FIFO-0.4500-1.9000 cache size   270606, 2028836 req, miss ratio 0.3339, byte miss ratio 0.3339
cdn1_allcolo.ns576 S3FIFO-0.4500-1.9000 cache size   541212, 2028836 req, miss ratio 0.3335, byte miss ratio 0.3335
cdn1_allcolo.ns576 S3FIFO-0.4000-0.9000 cache size      676, 2028836 req, miss ratio 0.3414, byte miss ratio 0.3414
cdn1_allcolo.ns576 S3FIFO-0.4000-0.9000 cache size     2029, 2028836 req, miss ratio 0.3407, byte miss ratio 0.3407
cdn1_allcolo.ns576 S3FIFO-0.4000-0.9000 cache size     6765, 2028836 req, miss ratio 0.3395, byte miss ratio 0.3395
cdn1_allcolo.ns576 S3FIFO-0.4000-0.9000 cache size    20295, 2028836 req, miss ratio 0.3383, byte miss ratio 0.3383
cdn1_allcolo.ns576 S3FIFO-0.4000-0.9000 cache size    67651, 2028836 req, miss ratio 0.3360, byte miss ratio 0.3360
cdn1_allcolo.ns576 S3FIFO-0.4000-0.9000 cache size   135303, 2028836 req, miss ratio 0.3346, byte miss ratio 0.3346
cdn1_allcolo.ns576 S3FIFO-0.4000-0.9000 cache size   270606, 2028836 req, miss ratio 0.3339, byte miss ratio 0.3339
cdn1_allcolo.ns576 S3FIFO-0.4000-0.9000 cache size   541212, 2028836 req, miss ratio 0.3335, byte miss ratio 0.3335
cdn1_allcolo.ns576 S3FIFO-0.2000-1.9000 cache size      676, 2028836 req, miss ratio 0.3416, byte miss ratio 0.3416
cdn1_allcolo.ns576 S3FIFO-0.2000-1.9000 cache size     2029, 2028836 req, miss ratio 0.3410, byte miss ratio 0.3410
cdn1_allcolo.ns576 S3FIFO-0.2000-1.9000 cache size     6765, 2028836 req, miss ratio 0.3399, byte miss ratio 0.3399
cdn1_allcolo.ns576 S3FIFO-0.2000-1.9000 cache size    20295, 2028836 req, miss ratio 0.3385, byte miss ratio 0.3385
cdn1_allcolo.ns576 S3FIFO-0.2000-1.9000 cache size    67651, 2028836 req, miss ratio 0.3360, byte miss ratio 0.3360
cdn1_allcolo.ns576 S3FIFO-0.2000-1.9000 cache size   135303, 2028836 req, miss ratio 0.3346, byte miss ratio 0.3346
cdn1_allcolo.ns576 S3FIFO-0.2000-1.9000 cache size   270606, 2028836 req, miss ratio 0.3339, byte miss ratio 0.3339
cdn1_allcolo.ns576 S3FIFO-0.2000-1.9000 cache size   541212, 2028836 req, miss ratio 0.3335, byte miss ratio 0.3335
cdn1_allcolo.ns576 S3FIFO-0.3000-0.9000 cache size      676, 2028836 req, miss ratio 0.3415, byte miss ratio 0.3415
cdn1_allcolo.ns576 S3FIFO-0.3000-0.9000 cache size     2029, 2028836 req, miss ratio 0.3408, byte miss ratio 0.3408
cdn1_allcolo.ns576 S3FIFO-0.3000-0.9000 cache size     6765, 2028836 req, miss ratio 0.3397, byte miss ratio 0.3397
cdn1_allcolo.ns576 S3FIFO-0.3000-0.9000 cache size    20295, 2028836 req, miss ratio 0.3384, byte miss ratio 0.3384
cdn1_allcolo.ns576 S3FIFO-0.3000-0.9000 cache size    67651, 2028836 req, miss ratio 0.3360, byte miss ratio 0.3360
cdn1_allcolo.ns576 S3FIFO-0.3000-0.9000 cache size   135303, 2028836 req, miss ratio 0.3346, byte miss ratio 0.3346
cdn1_allcolo.ns576 S3FIFO-0.3000-0.9000 cache size   270606, 2028836 req, miss ratio 0.3339, byte miss ratio 0.3339
cdn1_allcolo.ns576 S3FIFO-0.3000-0.9000 cache size   541212, 2028836 req, miss ratio 0.3335, byte miss ratio 0.3335
cdn1_allcolo.ns576 S3FIFO-0.3500-1.9000 cache size      676, 2028836 req, miss ratio 0.3414, byte miss ratio 0.3414
cdn1_allcolo.ns576 S3FIFO-0.3500-1.9000 cache size     2029, 2028836 req, miss ratio 0.3407, byte miss ratio 0.3407
cdn1_allcolo.ns576 S3FIFO-0.3500-1.9000 cache size     6765, 2028836 req, miss ratio 0.3396, byte miss ratio 0.3396
cdn1_allcolo.ns576 S3FIFO-0.3500-1.9000 cache size    20295, 2028836 req, miss ratio 0.3383, byte miss ratio 0.3383
cdn1_allcolo.ns576 S3FIFO-0.3500-1.9000 cache size    67651, 2028836 req, miss ratio 0.3360, byte miss ratio 0.3360
