tencentBlock.ns13313 S3FIFO-0.9500-0.9000 cache size       53, 1243561 req, miss ratio 0.3653, byte miss ratio 0.3653
tencentBlock.ns13313 S3FIFO-0.9500-0.9000 cache size      160, 1243561 req, miss ratio 0.2532, byte miss ratio 0.2532
tencentBlock.ns13313 S3FIFO-0.9500-0.9000 cache size      534, 1243561 req, miss ratio 0.2025, byte miss ratio 0.2025
tencentBlock.ns13313 S3FIFO-0.9500-0.9000 cache size     1602, 1243561 req, miss ratio 0.1886, byte miss ratio 0.1886
tencentBlock.ns13313 S3FIFO-0.9500-0.9000 cache size     5342, 1243561 req, miss ratio 0.1830, byte miss ratio 0.1830
tencentBlock.ns13313 S3FIFO-0.9500-0.9000 cache size    10685, 1243561 req, miss ratio 0.1429, byte miss ratio 0.1429
tencentBlock.ns13313 S3FIFO-0.9500-0.9000 cache size    21370, 1243561 req, miss ratio 0.0843, byte miss ratio 0.0843
tencentBlock.ns13313 S3FIFO-0.9500-0.9000 cache size    42741, 1243561 req, miss ratio 0.0587, byte miss ratio 0.0587
tencentBlock.ns13313 S3FIFO-0.5000-0.9000 cache size       53, 1243561 req, miss ratio 0.2833, byte miss ratio 0.2833
tencentBlock.ns13313 S3FIFO-0.5000-0.9000 cache size      160, 1243561 req, miss ratio 0.1998, byte miss ratio 0.1998
tencentBlock.ns13313 S3FIFO-0.5000-0.9000 cache size      534, 1243561 req, miss ratio 0.1878, byte miss ratio 0.1878
tencentBlock.ns13313 S3FIFO-0.5000-0.9000 cache size     1602, 1243561 req, miss ratio 0.1839, byte miss ratio 0.1839
tencentBlock.ns13313 S3FIFO-0.5000-0.9000 cache size     5342, 1243561 req, miss ratio 0.1760, byte miss ratio 0.1760
tencentBlock.ns13313 S3FIFO-0.5000-0.9000 cache size    10685, 1243561 req, miss ratio 0.1710, byte miss ratio 0.1710
tencentBlock.ns13313 S3FIFO-0.5000-0.9000 cache size    21370, 1243561 req, miss ratio 0.0724, byte miss ratio 0.0724
tencentBlock.ns13313 S3FIFO-0.5000-0.9000 cache size    42741, 1243561 req, miss ratio 0.0474, byte miss ratio 0.0474
tencentBlock.ns13313 S3FIFO-0.9900-1.9000 cache size       53, 1243561 req, miss ratio 0.3676, byte miss ratio 0.3676
tencentBlock.ns13313 S3FIFO-0.9900-1.9000 cache size      160, 1243561 req, miss ratio 0.2614, byte miss ratio 0.2614
tencentBlock.ns13313 S3FIFO-0.9900-1.9000 cache size      534, 1243561 req, miss ratio 0.2076, byte miss ratio 0.2076
tencentBlock.ns13313 S3FIFO-0.9900-1.9000 cache size     1602, 1243561 req, miss ratio 0.1926, byte miss ratio 0.1926
tencentBlock.ns13313 S3FIFO-0.9900-1.9000 cache size     5342, 1243561 req, miss ratio 0.1831, byte miss ratio 0.1831
tencentBlock.ns13313 S3FIFO-0.9900-1.9000 cache size    10685, 1243561 req, miss ratio 0.1428, byte miss ratio 0.1428
tencentBlock.ns13313 S3FIFO-0.9900-1.9000 cache size    21370, 1243561 req, miss ratio 0.0841, byte miss ratio 0.0841
tencentBlock.ns13313 S3FIFO-0.9900-1.9000 cache size    42741, 1243561 req, miss ratio 0.0591, byte miss ratio 0.0591
tencentBlock.ns13313 S3FIFO-0.0100-0.9000 cache size       53, 1243561 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns13313 S3FIFO-0.0100-0.9000 cache size      160, 1243561 req, miss ratio 0.2155, byte miss ratio 0.2155
tencentBlock.ns13313 S3FIFO-0.0100-0.9000 cache size      534, 1243561 req, miss ratio 0.1947, byte miss ratio 0.1947
tencentBlock.ns13313 S3FIFO-0.0100-0.9000 cache size     1602, 1243561 req, miss ratio 0.1834, byte miss ratio 0.1834
tencentBlock.ns13313 S3FIFO-0.0100-0.9000 cache size     5342, 1243561 req, miss ratio 0.1691, byte miss ratio 0.1691
tencentBlock.ns13313 S3FIFO-0.0100-0.9000 cache size    10685, 1243561 req, miss ratio 0.1298, byte miss ratio 0.1298
tencentBlock.ns13313 S3FIFO-0.0100-0.9000 cache size    21370, 1243561 req, miss ratio 0.0635, byte miss ratio 0.0635
tencentBlock.ns13313 S3FIFO-0.0100-0.9000 cache size    42741, 1243561 req, miss ratio 0.0434, byte miss ratio 0.0434
tencentBlock.ns13313 S3FIFO-0.0050-1.9000 cache size       53, 1243561 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns13313 S3FIFO-0.0050-1.9000 cache size      160, 1243561 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns13313 S3FIFO-0.0050-1.9000 cache size      534, 1243561 req, miss ratio 0.2013, byte miss ratio 0.2013
tencentBlock.ns13313 S3FIFO-0.0050-1.9000 cache size     1602, 1243561 req, miss ratio 0.1853, byte miss ratio 0.1853
tencentBlock.ns13313 S3FIFO-0.0050-1.9000 cache size     5342, 1243561 req, miss ratio 0.1784, byte miss ratio 0.1784
tencentBlock.ns13313 S3FIFO-0.0050-1.9000 cache size    10685, 1243561 req, miss ratio 0.1295, byte miss ratio 0.1295
tencentBlock.ns13313 S3FIFO-0.0050-1.9000 cache size    21370, 1243561 req, miss ratio 0.0632, byte miss ratio 0.0632
tencentBlock.ns13313 S3FIFO-0.0050-1.9000 cache size    42741, 1243561 req, miss ratio 0.0434, byte miss ratio 0.0434
tencentBlock.ns13313 S3FIFO-0.2000-1.9000 cache size       53, 1243561 req, miss ratio 0.2671, byte miss ratio 0.2671
tencentBlock.ns13313 S3FIFO-0.2000-1.9000 cache size      160, 1243561 req, miss ratio 0.1919, byte miss ratio 0.1919
tencentBlock.ns13313 S3FIFO-0.2000-1.9000 cache size      534, 1243561 req, miss ratio 0.1868, byte miss ratio 0.1868
tencentBlock.ns13313 S3FIFO-0.2000-1.9000 cache size     1602, 1243561 req, miss ratio 0.1827, byte miss ratio 0.1827
tencentBlock.ns13313 S3FIFO-0.2000-1.9000 cache size     5342, 1243561 req, miss ratio 0.1795, byte miss ratio 0.1795
tencentBlock.ns13313 S3FIFO-0.2000-1.9000 cache size    10685, 1243561 req, miss ratio 0.1480, byte miss ratio 0.1480
tencentBlock.ns13313 S3FIFO-0.2000-1.9000 cache size    21370, 1243561 req, miss ratio 0.0652, byte miss ratio 0.0652
tencentBlock.ns13313 S3FIFO-0.2000-1.9000 cache size    42741, 1243561 req, miss ratio 0.0434, byte miss ratio 0.0434
tencentBlock.ns13313 S3FIFO-0.4500-1.9000 cache size       53, 1243561 req, miss ratio 0.2821, byte miss ratio 0.2821
tencentBlock.ns13313 S3FIFO-0.4500-1.9000 cache size      160, 1243561 req, miss ratio 0.1956, byte miss ratio 0.1956
