cdn1_allcolo.ns133 S3FIFO-0.2500-1.9000 cache size       51, 8957305 req, miss ratio 0.3091, byte miss ratio 0.3091
cdn1_allcolo.ns133 S3FIFO-0.2500-1.9000 cache size      154, 8957305 req, miss ratio 0.1569, byte miss ratio 0.1569
cdn1_allcolo.ns133 S3FIFO-0.2500-1.9000 cache size      514, 8957305 req, miss ratio 0.0479, byte miss ratio 0.0479
cdn1_allcolo.ns133 S3FIFO-0.2500-1.9000 cache size     1544, 8957305 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_allcolo.ns133 S3FIFO-0.2500-1.9000 cache size     5148, 8957305 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_allcolo.ns133 S3FIFO-0.2500-1.9000 cache size    10297, 8957305 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_allcolo.ns133 S3FIFO-0.2500-1.9000 cache size    20594, 8957305 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_allcolo.ns133 S3FIFO-0.2500-1.9000 cache size    41188, 8957305 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_allcolo.ns133 S3FIFO-0.9900-1.9000 cache size       51, 8957305 req, miss ratio 0.4137, byte miss ratio 0.4137
cdn1_allcolo.ns133 S3FIFO-0.9900-1.9000 cache size      154, 8957305 req, miss ratio 0.2176, byte miss ratio 0.2176
cdn1_allcolo.ns133 S3FIFO-0.9900-1.9000 cache size      514, 8957305 req, miss ratio 0.0755, byte miss ratio 0.0755
cdn1_allcolo.ns133 S3FIFO-0.9900-1.9000 cache size     1544, 8957305 req, miss ratio 0.0217, byte miss ratio 0.0217
cdn1_allcolo.ns133 S3FIFO-0.9900-1.9000 cache size     5148, 8957305 req, miss ratio 0.0093, byte miss ratio 0.0093
cdn1_allcolo.ns133 S3FIFO-0.9900-1.9000 cache size    10297, 8957305 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_allcolo.ns133 S3FIFO-0.9900-1.9000 cache size    20594, 8957305 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_allcolo.ns133 S3FIFO-0.9900-1.9000 cache size    41188, 8957305 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_allcolo.ns133 S3FIFO-0.0050-0.9000 cache size       51, 8957305 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns133 S3FIFO-0.0050-0.9000 cache size      154, 8957305 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns133 S3FIFO-0.0050-0.9000 cache size      514, 8957305 req, miss ratio 0.0399, byte miss ratio 0.0399
cdn1_allcolo.ns133 S3FIFO-0.0050-0.9000 cache size     1544, 8957305 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_allcolo.ns133 S3FIFO-0.0050-0.9000 cache size     5148, 8957305 req, miss ratio 0.0059, byte miss ratio 0.0059
