tencentBlock.ns3858 S3FIFO-0.1500-0.9000 cache size      626, 14019103 req, miss ratio 0.7429, byte miss ratio 0.7429
tencentBlock.ns3858 S3FIFO-0.1500-0.9000 cache size     1879, 14019103 req, miss ratio 0.4141, byte miss ratio 0.4141
tencentBlock.ns3858 S3FIFO-0.1500-0.9000 cache size     6265, 14019103 req, miss ratio 0.1120, byte miss ratio 0.1120
tencentBlock.ns3858 S3FIFO-0.1500-0.9000 cache size    18795, 14019103 req, miss ratio 0.0718, byte miss ratio 0.0718
tencentBlock.ns3858 S3FIFO-0.1500-0.9000 cache size    62650, 14019103 req, miss ratio 0.0568, byte miss ratio 0.0568
tencentBlock.ns3858 S3FIFO-0.1500-0.9000 cache size   125300, 14019103 req, miss ratio 0.0477, byte miss ratio 0.0477
tencentBlock.ns3858 S3FIFO-0.1500-0.9000 cache size   250601, 14019103 req, miss ratio 0.0454, byte miss ratio 0.0454
tencentBlock.ns3858 S3FIFO-0.1500-0.9000 cache size   501203, 14019103 req, miss ratio 0.0450, byte miss ratio 0.0450
tencentBlock.ns3858 S3FIFO-0.0250-1.9000 cache size      626, 14019103 req, miss ratio 0.7757, byte miss ratio 0.7757
tencentBlock.ns3858 S3FIFO-0.0250-1.9000 cache size     1879, 14019103 req, miss ratio 0.3883, byte miss ratio 0.3883
tencentBlock.ns3858 S3FIFO-0.0250-1.9000 cache size     6265, 14019103 req, miss ratio 0.1281, byte miss ratio 0.1281
tencentBlock.ns3858 S3FIFO-0.0250-1.9000 cache size    18795, 14019103 req, miss ratio 0.0729, byte miss ratio 0.0729
tencentBlock.ns3858 S3FIFO-0.0250-1.9000 cache size    62650, 14019103 req, miss ratio 0.0568, byte miss ratio 0.0568
tencentBlock.ns3858 S3FIFO-0.0250-1.9000 cache size   125300, 14019103 req, miss ratio 0.0478, byte miss ratio 0.0478
tencentBlock.ns3858 S3FIFO-0.0250-1.9000 cache size   250601, 14019103 req, miss ratio 0.0454, byte miss ratio 0.0454
tencentBlock.ns3858 S3FIFO-0.0250-1.9000 cache size   501203, 14019103 req, miss ratio 0.0450, byte miss ratio 0.0450
tencentBlock.ns3858 S3FIFO-0.5500-1.9000 cache size      626, 14019103 req, miss ratio 0.8184, byte miss ratio 0.8184
tencentBlock.ns3858 S3FIFO-0.5500-1.9000 cache size     1879, 14019103 req, miss ratio 0.5020, byte miss ratio 0.5020
tencentBlock.ns3858 S3FIFO-0.5500-1.9000 cache size     6265, 14019103 req, miss ratio 0.1253, byte miss ratio 0.1253
tencentBlock.ns3858 S3FIFO-0.5500-1.9000 cache size    18795, 14019103 req, miss ratio 0.0789, byte miss ratio 0.0789
tencentBlock.ns3858 S3FIFO-0.5500-1.9000 cache size    62650, 14019103 req, miss ratio 0.0601, byte miss ratio 0.0601
tencentBlock.ns3858 S3FIFO-0.5500-1.9000 cache size   125300, 14019103 req, miss ratio 0.0511, byte miss ratio 0.0511
tencentBlock.ns3858 S3FIFO-0.5500-1.9000 cache size   250601, 14019103 req, miss ratio 0.0460, byte miss ratio 0.0460
tencentBlock.ns3858 S3FIFO-0.5500-1.9000 cache size   501203, 14019103 req, miss ratio 0.0450, byte miss ratio 0.0450
tencentBlock.ns3858 S3FIFO-0.0050-1.9000 cache size      626, 14019103 req, miss ratio 0.7777, byte miss ratio 0.7777
tencentBlock.ns3858 S3FIFO-0.0050-1.9000 cache size     1879, 14019103 req, miss ratio 0.3884, byte miss ratio 0.3884
tencentBlock.ns3858 S3FIFO-0.0050-1.9000 cache size     6265, 14019103 req, miss ratio 0.1383, byte miss ratio 0.1383
tencentBlock.ns3858 S3FIFO-0.0050-1.9000 cache size    18795, 14019103 req, miss ratio 0.0792, byte miss ratio 0.0792
tencentBlock.ns3858 S3FIFO-0.0050-1.9000 cache size    62650, 14019103 req, miss ratio 0.0596, byte miss ratio 0.0596
tencentBlock.ns3858 S3FIFO-0.0050-1.9000 cache size   125300, 14019103 req, miss ratio 0.0483, byte miss ratio 0.0483
tencentBlock.ns3858 S3FIFO-0.0050-1.9000 cache size   250601, 14019103 req, miss ratio 0.0456, byte miss ratio 0.0456
tencentBlock.ns3858 S3FIFO-0.0050-1.9000 cache size   501203, 14019103 req, miss ratio 0.0450, byte miss ratio 0.0450
tencentBlock.ns3858 S3FIFO-0.9900-1.9000 cache size      626, 14019103 req, miss ratio 0.8335, byte miss ratio 0.8335
tencentBlock.ns3858 S3FIFO-0.9900-1.9000 cache size     1879, 14019103 req, miss ratio 0.4894, byte miss ratio 0.4894
tencentBlock.ns3858 S3FIFO-0.9900-1.9000 cache size     6265, 14019103 req, miss ratio 0.1685, byte miss ratio 0.1685
tencentBlock.ns3858 S3FIFO-0.9900-1.9000 cache size    18795, 14019103 req, miss ratio 0.0978, byte miss ratio 0.0978
tencentBlock.ns3858 S3FIFO-0.9900-1.9000 cache size    62650, 14019103 req, miss ratio 0.0689, byte miss ratio 0.0689
