tencentBlock.ns17837 S3FIFO-0.9500-0.9000 cache size     2311, 60329543 req, miss ratio 0.7458, byte miss ratio 0.7458
tencentBlock.ns17837 S3FIFO-0.9500-0.9000 cache size     6934, 60329543 req, miss ratio 0.6247, byte miss ratio 0.6247
tencentBlock.ns17837 S3FIFO-0.9500-0.9000 cache size    23115, 60329543 req, miss ratio 0.5230, byte miss ratio 0.5230
tencentBlock.ns17837 S3FIFO-0.9500-0.9000 cache size    69347, 60329543 req, miss ratio 0.4177, byte miss ratio 0.4177
tencentBlock.ns17837 S3FIFO-0.9500-0.9000 cache size   231159, 60329543 req, miss ratio 0.2462, byte miss ratio 0.2462
tencentBlock.ns17837 S3FIFO-0.9500-0.9000 cache size   462318, 60329543 req, miss ratio 0.1582, byte miss ratio 0.1582
tencentBlock.ns17837 S3FIFO-0.9500-0.9000 cache size   924637, 60329543 req, miss ratio 0.0825, byte miss ratio 0.0825
tencentBlock.ns17837 S3FIFO-0.9500-0.9000 cache size  1849274, 60329543 req, miss ratio 0.0459, byte miss ratio 0.0459
tencentBlock.ns17837 S3FIFO-0.2000-0.9000 cache size     2311, 60329543 req, miss ratio 0.7059, byte miss ratio 0.7059
tencentBlock.ns17837 S3FIFO-0.2000-0.9000 cache size     6934, 60329543 req, miss ratio 0.6014, byte miss ratio 0.6014
tencentBlock.ns17837 S3FIFO-0.2000-0.9000 cache size    23115, 60329543 req, miss ratio 0.4864, byte miss ratio 0.4864
tencentBlock.ns17837 S3FIFO-0.2000-0.9000 cache size    69347, 60329543 req, miss ratio 0.3813, byte miss ratio 0.3813
tencentBlock.ns17837 S3FIFO-0.2000-0.9000 cache size   231159, 60329543 req, miss ratio 0.2097, byte miss ratio 0.2097
tencentBlock.ns17837 S3FIFO-0.2000-0.9000 cache size   462318, 60329543 req, miss ratio 0.1212, byte miss ratio 0.1212
tencentBlock.ns17837 S3FIFO-0.2000-0.9000 cache size   924637, 60329543 req, miss ratio 0.0624, byte miss ratio 0.0624
tencentBlock.ns17837 S3FIFO-0.2000-0.9000 cache size  1849274, 60329543 req, miss ratio 0.0398, byte miss ratio 0.0398
tencentBlock.ns17837 S3FIFO-0.9900-1.9000 cache size     2311, 60329543 req, miss ratio 0.7479, byte miss ratio 0.7479
tencentBlock.ns17837 S3FIFO-0.9900-1.9000 cache size     6934, 60329543 req, miss ratio 0.6312, byte miss ratio 0.6312
tencentBlock.ns17837 S3FIFO-0.9900-1.9000 cache size    23115, 60329543 req, miss ratio 0.5339, byte miss ratio 0.5339
tencentBlock.ns17837 S3FIFO-0.9900-1.9000 cache size    69347, 60329543 req, miss ratio 0.4258, byte miss ratio 0.4258
tencentBlock.ns17837 S3FIFO-0.9900-1.9000 cache size   231159, 60329543 req, miss ratio 0.2489, byte miss ratio 0.2489
tencentBlock.ns17837 S3FIFO-0.9900-1.9000 cache size   462318, 60329543 req, miss ratio 0.1603, byte miss ratio 0.1603
tencentBlock.ns17837 S3FIFO-0.9900-1.9000 cache size   924637, 60329543 req, miss ratio 0.0838, byte miss ratio 0.0838
tencentBlock.ns17837 S3FIFO-0.9900-1.9000 cache size  1849274, 60329543 req, miss ratio 0.0467, byte miss ratio 0.0467
tencentBlock.ns17837 S3FIFO-0.5000-1.9000 cache size     2311, 60329543 req, miss ratio 0.7050, byte miss ratio 0.7050
tencentBlock.ns17837 S3FIFO-0.5000-1.9000 cache size     6934, 60329543 req, miss ratio 0.5924, byte miss ratio 0.5924
tencentBlock.ns17837 S3FIFO-0.5000-1.9000 cache size    23115, 60329543 req, miss ratio 0.4919, byte miss ratio 0.4919
tencentBlock.ns17837 S3FIFO-0.5000-1.9000 cache size    69347, 60329543 req, miss ratio 0.3960, byte miss ratio 0.3960
tencentBlock.ns17837 S3FIFO-0.5000-1.9000 cache size   231159, 60329543 req, miss ratio 0.2194, byte miss ratio 0.2194
tencentBlock.ns17837 S3FIFO-0.5000-1.9000 cache size   462318, 60329543 req, miss ratio 0.1320, byte miss ratio 0.1320
tencentBlock.ns17837 S3FIFO-0.5000-1.9000 cache size   924637, 60329543 req, miss ratio 0.0666, byte miss ratio 0.0666
tencentBlock.ns17837 S3FIFO-0.5000-1.9000 cache size  1849274, 60329543 req, miss ratio 0.0404, byte miss ratio 0.0404
tencentBlock.ns17837 S3FIFO-0.3500-0.9000 cache size     2311, 60329543 req, miss ratio 0.7027, byte miss ratio 0.7027
tencentBlock.ns17837 S3FIFO-0.3500-0.9000 cache size     6934, 60329543 req, miss ratio 0.5924, byte miss ratio 0.5924
tencentBlock.ns17837 S3FIFO-0.3500-0.9000 cache size    23115, 60329543 req, miss ratio 0.4851, byte miss ratio 0.4851
tencentBlock.ns17837 S3FIFO-0.3500-0.9000 cache size    69347, 60329543 req, miss ratio 0.3878, byte miss ratio 0.3878
tencentBlock.ns17837 S3FIFO-0.3500-0.9000 cache size   231159, 60329543 req, miss ratio 0.2128, byte miss ratio 0.2128
