cdn1_allcolo.ns961 S3FIFO-0.0010-0.9000 cache size      129, 4291330 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns961 S3FIFO-0.0010-0.9000 cache size      389, 4291330 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns961 S3FIFO-0.0010-0.9000 cache size     1297, 4291330 req, miss ratio 0.2098, byte miss ratio 0.2098
cdn1_allcolo.ns961 S3FIFO-0.0010-0.9000 cache size     3891, 4291330 req, miss ratio 0.1388, byte miss ratio 0.1388
cdn1_allcolo.ns961 S3FIFO-0.0010-0.9000 cache size    12972, 4291330 req, miss ratio 0.0745, byte miss ratio 0.0745
cdn1_allcolo.ns961 S3FIFO-0.0010-0.9000 cache size    25944, 4291330 req, miss ratio 0.0508, byte miss ratio 0.0508
cdn1_allcolo.ns961 S3FIFO-0.0010-0.9000 cache size    51889, 4291330 req, miss ratio 0.0377, byte miss ratio 0.0377
cdn1_allcolo.ns961 S3FIFO-0.0010-0.9000 cache size   103778, 4291330 req, miss ratio 0.0314, byte miss ratio 0.0314
cdn1_allcolo.ns961 S3FIFO-0.3000-0.9000 cache size      129, 4291330 req, miss ratio 0.3720, byte miss ratio 0.3720
cdn1_allcolo.ns961 S3FIFO-0.3000-0.9000 cache size      389, 4291330 req, miss ratio 0.3010, byte miss ratio 0.3010
cdn1_allcolo.ns961 S3FIFO-0.3000-0.9000 cache size     1297, 4291330 req, miss ratio 0.2200, byte miss ratio 0.2200
cdn1_allcolo.ns961 S3FIFO-0.3000-0.9000 cache size     3891, 4291330 req, miss ratio 0.1476, byte miss ratio 0.1476
cdn1_allcolo.ns961 S3FIFO-0.3000-0.9000 cache size    12972, 4291330 req, miss ratio 0.0816, byte miss ratio 0.0816
cdn1_allcolo.ns961 S3FIFO-0.3000-0.9000 cache size    25944, 4291330 req, miss ratio 0.0553, byte miss ratio 0.0553
cdn1_allcolo.ns961 S3FIFO-0.3000-0.9000 cache size    51889, 4291330 req, miss ratio 0.0390, byte miss ratio 0.0390
cdn1_allcolo.ns961 S3FIFO-0.3000-0.9000 cache size   103778, 4291330 req, miss ratio 0.0314, byte miss ratio 0.0314
cdn1_allcolo.ns961 S3FIFO-0.2000-1.9000 cache size      129, 4291330 req, miss ratio 0.3691, byte miss ratio 0.3691
cdn1_allcolo.ns961 S3FIFO-0.2000-1.9000 cache size      389, 4291330 req, miss ratio 0.2986, byte miss ratio 0.2986
cdn1_allcolo.ns961 S3FIFO-0.2000-1.9000 cache size     1297, 4291330 req, miss ratio 0.2179, byte miss ratio 0.2179
cdn1_allcolo.ns961 S3FIFO-0.2000-1.9000 cache size     3891, 4291330 req, miss ratio 0.1457, byte miss ratio 0.1457
