cdn1_colo28.ns1682 S3FIFO-0.2500-1.9000 cache size       14, 1187253 req, miss ratio 0.1302, byte miss ratio 0.1302
cdn1_colo28.ns1682 S3FIFO-0.2500-1.9000 cache size       42, 1187253 req, miss ratio 0.0700, byte miss ratio 0.0700
cdn1_colo28.ns1682 S3FIFO-0.2500-1.9000 cache size      141, 1187253 req, miss ratio 0.0415, byte miss ratio 0.0415
cdn1_colo28.ns1682 S3FIFO-0.2500-1.9000 cache size      425, 1187253 req, miss ratio 0.0327, byte miss ratio 0.0327
cdn1_colo28.ns1682 S3FIFO-0.2500-1.9000 cache size     1417, 1187253 req, miss ratio 0.0244, byte miss ratio 0.0244
cdn1_colo28.ns1682 S3FIFO-0.2500-1.9000 cache size     2835, 1187253 req, miss ratio 0.0175, byte miss ratio 0.0175
cdn1_colo28.ns1682 S3FIFO-0.2500-1.9000 cache size     5671, 1187253 req, miss ratio 0.0131, byte miss ratio 0.0131
cdn1_colo28.ns1682 S3FIFO-0.2500-1.9000 cache size    11342, 1187253 req, miss ratio 0.0120, byte miss ratio 0.0120
cdn1_colo28.ns1682 S3FIFO-0.5000-0.9000 cache size       14, 1187253 req, miss ratio 0.1842, byte miss ratio 0.1842
cdn1_colo28.ns1682 S3FIFO-0.5000-0.9000 cache size       42, 1187253 req, miss ratio 0.0742, byte miss ratio 0.0742
cdn1_colo28.ns1682 S3FIFO-0.5000-0.9000 cache size      141, 1187253 req, miss ratio 0.0443, byte miss ratio 0.0443
cdn1_colo28.ns1682 S3FIFO-0.5000-0.9000 cache size      425, 1187253 req, miss ratio 0.0334, byte miss ratio 0.0334
cdn1_colo28.ns1682 S3FIFO-0.5000-0.9000 cache size     1417, 1187253 req, miss ratio 0.0251, byte miss ratio 0.0251
cdn1_colo28.ns1682 S3FIFO-0.5000-0.9000 cache size     2835, 1187253 req, miss ratio 0.0193, byte miss ratio 0.0193
cdn1_colo28.ns1682 S3FIFO-0.5000-0.9000 cache size     5671, 1187253 req, miss ratio 0.0138, byte miss ratio 0.0138
cdn1_colo28.ns1682 S3FIFO-0.5000-0.9000 cache size    11342, 1187253 req, miss ratio 0.0120, byte miss ratio 0.0120
cdn1_colo28.ns1682 S3FIFO-0.0050-1.9000 cache size       14, 1187253 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1682 S3FIFO-0.0050-1.9000 cache size       42, 1187253 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1682 S3FIFO-0.0050-1.9000 cache size      141, 1187253 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1682 S3FIFO-0.0050-1.9000 cache size      425, 1187253 req, miss ratio 0.0327, byte miss ratio 0.0327
cdn1_colo28.ns1682 S3FIFO-0.0050-1.9000 cache size     1417, 1187253 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_colo28.ns1682 S3FIFO-0.0050-1.9000 cache size     2835, 1187253 req, miss ratio 0.0160, byte miss ratio 0.0160
cdn1_colo28.ns1682 S3FIFO-0.0050-1.9000 cache size     5671, 1187253 req, miss ratio 0.0130, byte miss ratio 0.0130
cdn1_colo28.ns1682 S3FIFO-0.0050-1.9000 cache size    11342, 1187253 req, miss ratio 0.0120, byte miss ratio 0.0120
cdn1_colo28.ns1682 S3FIFO-0.3500-1.9000 cache size       14, 1187253 req, miss ratio 0.1463, byte miss ratio 0.1463
cdn1_colo28.ns1682 S3FIFO-0.3500-1.9000 cache size       42, 1187253 req, miss ratio 0.0720, byte miss ratio 0.0720
cdn1_colo28.ns1682 S3FIFO-0.3500-1.9000 cache size      141, 1187253 req, miss ratio 0.0427, byte miss ratio 0.0427
cdn1_colo28.ns1682 S3FIFO-0.3500-1.9000 cache size      425, 1187253 req, miss ratio 0.0330, byte miss ratio 0.0330
cdn1_colo28.ns1682 S3FIFO-0.3500-1.9000 cache size     1417, 1187253 req, miss ratio 0.0247, byte miss ratio 0.0247
cdn1_colo28.ns1682 S3FIFO-0.3500-1.9000 cache size     2835, 1187253 req, miss ratio 0.0183, byte miss ratio 0.0183
cdn1_colo28.ns1682 S3FIFO-0.3500-1.9000 cache size     5671, 1187253 req, miss ratio 0.0132, byte miss ratio 0.0132
cdn1_colo28.ns1682 S3FIFO-0.3500-1.9000 cache size    11342, 1187253 req, miss ratio 0.0120, byte miss ratio 0.0120
cdn1_colo28.ns1682 S3FIFO-0.9900-0.9000 cache size       14, 1187253 req, miss ratio 0.2344, byte miss ratio 0.2344
cdn1_colo28.ns1682 S3FIFO-0.9900-0.9000 cache size       42, 1187253 req, miss ratio 0.0997, byte miss ratio 0.0997
