cdn1_allcolo.ns123 S3FIFO-0.0010-1.9000 cache size      592, 5983751 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns123 S3FIFO-0.0010-1.9000 cache size     1778, 5983751 req, miss ratio 0.2036, byte miss ratio 0.2036
cdn1_allcolo.ns123 S3FIFO-0.0010-1.9000 cache size     5927, 5983751 req, miss ratio 0.1869, byte miss ratio 0.1869
cdn1_allcolo.ns123 S3FIFO-0.0010-1.9000 cache size    17783, 5983751 req, miss ratio 0.1720, byte miss ratio 0.1720
cdn1_allcolo.ns123 S3FIFO-0.0010-1.9000 cache size    59276, 5983751 req, miss ratio 0.1512, byte miss ratio 0.1512
cdn1_allcolo.ns123 S3FIFO-0.0010-1.9000 cache size   118553, 5983751 req, miss ratio 0.1354, byte miss ratio 0.1354
cdn1_allcolo.ns123 S3FIFO-0.0010-1.9000 cache size   237106, 5983751 req, miss ratio 0.1167, byte miss ratio 0.1167
cdn1_allcolo.ns123 S3FIFO-0.0010-1.9000 cache size   474213, 5983751 req, miss ratio 0.1020, byte miss ratio 0.1020
cdn1_allcolo.ns123 S3FIFO-0.4500-0.9000 cache size      592, 5983751 req, miss ratio 0.2216, byte miss ratio 0.2216
cdn1_allcolo.ns123 S3FIFO-0.4500-0.9000 cache size     1778, 5983751 req, miss ratio 0.2045, byte miss ratio 0.2045
cdn1_allcolo.ns123 S3FIFO-0.4500-0.9000 cache size     5927, 5983751 req, miss ratio 0.1881, byte miss ratio 0.1881
cdn1_allcolo.ns123 S3FIFO-0.4500-0.9000 cache size    17783, 5983751 req, miss ratio 0.1730, byte miss ratio 0.1730
cdn1_allcolo.ns123 S3FIFO-0.4500-0.9000 cache size    59276, 5983751 req, miss ratio 0.1531, byte miss ratio 0.1531
cdn1_allcolo.ns123 S3FIFO-0.4500-0.9000 cache size   118553, 5983751 req, miss ratio 0.1370, byte miss ratio 0.1370
cdn1_allcolo.ns123 S3FIFO-0.4500-0.9000 cache size   237106, 5983751 req, miss ratio 0.1181, byte miss ratio 0.1181
cdn1_allcolo.ns123 S3FIFO-0.4500-0.9000 cache size   474213, 5983751 req, miss ratio 0.1020, byte miss ratio 0.1020
cdn1_allcolo.ns123 S3FIFO-0.4500-1.9000 cache size      592, 5983751 req, miss ratio 0.2216, byte miss ratio 0.2216
cdn1_allcolo.ns123 S3FIFO-0.4500-1.9000 cache size     1778, 5983751 req, miss ratio 0.2044, byte miss ratio 0.2044
cdn1_allcolo.ns123 S3FIFO-0.4500-1.9000 cache size     5927, 5983751 req, miss ratio 0.1881, byte miss ratio 0.1881
cdn1_allcolo.ns123 S3FIFO-0.4500-1.9000 cache size    17783, 5983751 req, miss ratio 0.1730, byte miss ratio 0.1730
cdn1_allcolo.ns123 S3FIFO-0.4500-1.9000 cache size    59276, 5983751 req, miss ratio 0.1531, byte miss ratio 0.1531
cdn1_allcolo.ns123 S3FIFO-0.4500-1.9000 cache size   118553, 5983751 req, miss ratio 0.1370, byte miss ratio 0.1370
cdn1_allcolo.ns123 S3FIFO-0.4500-1.9000 cache size   237106, 5983751 req, miss ratio 0.1181, byte miss ratio 0.1181
cdn1_allcolo.ns123 S3FIFO-0.4500-1.9000 cache size   474213, 5983751 req, miss ratio 0.1020, byte miss ratio 0.1020
cdn1_allcolo.ns123 S3FIFO-0.1000-0.9000 cache size      592, 5983751 req, miss ratio 0.2177, byte miss ratio 0.2177
cdn1_allcolo.ns123 S3FIFO-0.1000-0.9000 cache size     1778, 5983751 req, miss ratio 0.2018, byte miss ratio 0.2018
cdn1_allcolo.ns123 S3FIFO-0.1000-0.9000 cache size     5927, 5983751 req, miss ratio 0.1861, byte miss ratio 0.1861
cdn1_allcolo.ns123 S3FIFO-0.1000-0.9000 cache size    17783, 5983751 req, miss ratio 0.1715, byte miss ratio 0.1715
cdn1_allcolo.ns123 S3FIFO-0.1000-0.9000 cache size    59276, 5983751 req, miss ratio 0.1511, byte miss ratio 0.1511
cdn1_allcolo.ns123 S3FIFO-0.1000-0.9000 cache size   118553, 5983751 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_allcolo.ns123 S3FIFO-0.1000-0.9000 cache size   237106, 5983751 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_allcolo.ns123 S3FIFO-0.1000-0.9000 cache size   474213, 5983751 req, miss ratio 0.1020, byte miss ratio 0.1020
cdn1_allcolo.ns123 S3FIFO-0.5500-1.9000 cache size      592, 5983751 req, miss ratio 0.2232, byte miss ratio 0.2232
cdn1_allcolo.ns123 S3FIFO-0.5500-1.9000 cache size     1778, 5983751 req, miss ratio 0.2055, byte miss ratio 0.2055
cdn1_allcolo.ns123 S3FIFO-0.5500-1.9000 cache size     5927, 5983751 req, miss ratio 0.1888, byte miss ratio 0.1888
cdn1_allcolo.ns123 S3FIFO-0.5500-1.9000 cache size    17783, 5983751 req, miss ratio 0.1736, byte miss ratio 0.1736
cdn1_allcolo.ns123 S3FIFO-0.5500-1.9000 cache size    59276, 5983751 req, miss ratio 0.1538, byte miss ratio 0.1538
cdn1_allcolo.ns123 S3FIFO-0.5500-1.9000 cache size   118553, 5983751 req, miss ratio 0.1378, byte miss ratio 0.1378
cdn1_allcolo.ns123 S3FIFO-0.5500-1.9000 cache size   237106, 5983751 req, miss ratio 0.1187, byte miss ratio 0.1187
cdn1_allcolo.ns123 S3FIFO-0.5500-1.9000 cache size   474213, 5983751 req, miss ratio 0.1020, byte miss ratio 0.1020
cdn1_allcolo.ns123 S3FIFO-0.9500-0.9000 cache size      592, 5983751 req, miss ratio 0.2333, byte miss ratio 0.2333
cdn1_allcolo.ns123 S3FIFO-0.9500-0.9000 cache size     1778, 5983751 req, miss ratio 0.2134, byte miss ratio 0.2134
cdn1_allcolo.ns123 S3FIFO-0.9500-0.9000 cache size     5927, 5983751 req, miss ratio 0.1940, byte miss ratio 0.1940
cdn1_allcolo.ns123 S3FIFO-0.9500-0.9000 cache size    17783, 5983751 req, miss ratio 0.1775, byte miss ratio 0.1775
cdn1_allcolo.ns123 S3FIFO-0.9500-0.9000 cache size    59276, 5983751 req, miss ratio 0.1573, byte miss ratio 0.1573
cdn1_allcolo.ns123 S3FIFO-0.9500-0.9000 cache size   118553, 5983751 req, miss ratio 0.1415, byte miss ratio 0.1415
cdn1_allcolo.ns123 S3FIFO-0.9500-0.9000 cache size   237106, 5983751 req, miss ratio 0.1222, byte miss ratio 0.1222
cdn1_allcolo.ns123 S3FIFO-0.9500-0.9000 cache size   474213, 5983751 req, miss ratio 0.1026, byte miss ratio 0.1026
cdn1_allcolo.ns123 S3FIFO-0.2500-1.9000 cache size      592, 5983751 req, miss ratio 0.2191, byte miss ratio 0.2191
cdn1_allcolo.ns123 S3FIFO-0.2500-1.9000 cache size     1778, 5983751 req, miss ratio 0.2027, byte miss ratio 0.2027
cdn1_allcolo.ns123 S3FIFO-0.2500-1.9000 cache size     5927, 5983751 req, miss ratio 0.1869, byte miss ratio 0.1869
cdn1_allcolo.ns123 S3FIFO-0.2500-1.9000 cache size    17783, 5983751 req, miss ratio 0.1720, byte miss ratio 0.1720
cdn1_allcolo.ns123 S3FIFO-0.2500-1.9000 cache size    59276, 5983751 req, miss ratio 0.1518, byte miss ratio 0.1518
cdn1_allcolo.ns123 S3FIFO-0.2500-1.9000 cache size   118553, 5983751 req, miss ratio 0.1358, byte miss ratio 0.1358
cdn1_allcolo.ns123 S3FIFO-0.2500-1.9000 cache size   237106, 5983751 req, miss ratio 0.1172, byte miss ratio 0.1172
cdn1_allcolo.ns123 S3FIFO-0.2500-1.9000 cache size   474213, 5983751 req, miss ratio 0.1020, byte miss ratio 0.1020
cdn1_allcolo.ns123 S3FIFO-0.3500-1.9000 cache size      592, 5983751 req, miss ratio 0.2202, byte miss ratio 0.2202
cdn1_allcolo.ns123 S3FIFO-0.3500-1.9000 cache size     1778, 5983751 req, miss ratio 0.2035, byte miss ratio 0.2035
cdn1_allcolo.ns123 S3FIFO-0.3500-1.9000 cache size     5927, 5983751 req, miss ratio 0.1874, byte miss ratio 0.1874
cdn1_allcolo.ns123 S3FIFO-0.3500-1.9000 cache size    17783, 5983751 req, miss ratio 0.1724, byte miss ratio 0.1724
cdn1_allcolo.ns123 S3FIFO-0.3500-1.9000 cache size    59276, 5983751 req, miss ratio 0.1524, byte miss ratio 0.1524
