cdn1_allcolo.ns2845 S3FIFO-0.1500-1.9000 cache size       10, 1351352 req, miss ratio 0.6995, byte miss ratio 0.6995
cdn1_allcolo.ns2845 S3FIFO-0.1500-1.9000 cache size       35, 1351352 req, miss ratio 0.4500, byte miss ratio 0.4500
cdn1_allcolo.ns2845 S3FIFO-0.1500-1.9000 cache size      106, 1351352 req, miss ratio 0.1477, byte miss ratio 0.1477
cdn1_allcolo.ns2845 S3FIFO-0.1500-1.9000 cache size      353, 1351352 req, miss ratio 0.0321, byte miss ratio 0.0321
cdn1_allcolo.ns2845 S3FIFO-0.1500-1.9000 cache size      706, 1351352 req, miss ratio 0.0126, byte miss ratio 0.0126
cdn1_allcolo.ns2845 S3FIFO-0.1500-1.9000 cache size     1413, 1351352 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns2845 S3FIFO-0.1500-1.9000 cache size     2827, 1351352 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns2845 S3FIFO-0.4500-1.9000 cache size       10, 1351352 req, miss ratio 0.7370, byte miss ratio 0.7370
cdn1_allcolo.ns2845 S3FIFO-0.4500-1.9000 cache size       35, 1351352 req, miss ratio 0.4905, byte miss ratio 0.4905
cdn1_allcolo.ns2845 S3FIFO-0.4500-1.9000 cache size      106, 1351352 req, miss ratio 0.1801, byte miss ratio 0.1801
cdn1_allcolo.ns2845 S3FIFO-0.4500-1.9000 cache size      353, 1351352 req, miss ratio 0.0374, byte miss ratio 0.0374
cdn1_allcolo.ns2845 S3FIFO-0.4500-1.9000 cache size      706, 1351352 req, miss ratio 0.0145, byte miss ratio 0.0145
cdn1_allcolo.ns2845 S3FIFO-0.4500-1.9000 cache size     1413, 1351352 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_allcolo.ns2845 S3FIFO-0.4500-1.9000 cache size     2827, 1351352 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns2845 S3FIFO-0.9500-1.9000 cache size       10, 1351352 req, miss ratio 0.8043, byte miss ratio 0.8043
cdn1_allcolo.ns2845 S3FIFO-0.9500-1.9000 cache size       35, 1351352 req, miss ratio 0.5552, byte miss ratio 0.5552
