cdn1_allcolo.ns348 S3FIFO-0.2000-1.9000 cache size        7, 2450568 req, miss ratio 0.3502, byte miss ratio 0.3502
cdn1_allcolo.ns348 S3FIFO-0.2000-1.9000 cache size       24, 2450568 req, miss ratio 0.2032, byte miss ratio 0.2032
cdn1_allcolo.ns348 S3FIFO-0.2000-1.9000 cache size       72, 2450568 req, miss ratio 0.1016, byte miss ratio 0.1016
cdn1_allcolo.ns348 S3FIFO-0.2000-1.9000 cache size      240, 2450568 req, miss ratio 0.0291, byte miss ratio 0.0291
cdn1_allcolo.ns348 S3FIFO-0.2000-1.9000 cache size      480, 2450568 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_allcolo.ns348 S3FIFO-0.2000-1.9000 cache size      961, 2450568 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns348 S3FIFO-0.2000-1.9000 cache size     1923, 2450568 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns348 S3FIFO-0.0050-0.9000 cache size        7, 2450568 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns348 S3FIFO-0.0050-0.9000 cache size       24, 2450568 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns348 S3FIFO-0.0050-0.9000 cache size       72, 2450568 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns348 S3FIFO-0.0050-0.9000 cache size      240, 2450568 req, miss ratio 0.0266, byte miss ratio 0.0266
cdn1_allcolo.ns348 S3FIFO-0.0050-0.9000 cache size      480, 2450568 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns348 S3FIFO-0.0050-0.9000 cache size      961, 2450568 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns348 S3FIFO-0.0050-0.9000 cache size     1923, 2450568 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns348 S3FIFO-0.4500-1.9000 cache size        7, 2450568 req, miss ratio 0.3774, byte miss ratio 0.3774
cdn1_allcolo.ns348 S3FIFO-0.4500-1.9000 cache size       24, 2450568 req, miss ratio 0.2237, byte miss ratio 0.2237
cdn1_allcolo.ns348 S3FIFO-0.4500-1.9000 cache size       72, 2450568 req, miss ratio 0.1109, byte miss ratio 0.1109
cdn1_allcolo.ns348 S3FIFO-0.4500-1.9000 cache size      240, 2450568 req, miss ratio 0.0325, byte miss ratio 0.0325
cdn1_allcolo.ns348 S3FIFO-0.4500-1.9000 cache size      480, 2450568 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_allcolo.ns348 S3FIFO-0.4500-1.9000 cache size      961, 2450568 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns348 S3FIFO-0.4500-1.9000 cache size     1923, 2450568 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns348 S3FIFO-0.1500-1.9000 cache size        7, 2450568 req, miss ratio 0.3502, byte miss ratio 0.3502
cdn1_allcolo.ns348 S3FIFO-0.1500-1.9000 cache size       24, 2450568 req, miss ratio 0.2002, byte miss ratio 0.2002
cdn1_allcolo.ns348 S3FIFO-0.1500-1.9000 cache size       72, 2450568 req, miss ratio 0.0998, byte miss ratio 0.0998
cdn1_allcolo.ns348 S3FIFO-0.1500-1.9000 cache size      240, 2450568 req, miss ratio 0.0285, byte miss ratio 0.0285
cdn1_allcolo.ns348 S3FIFO-0.1500-1.9000 cache size      480, 2450568 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_allcolo.ns348 S3FIFO-0.1500-1.9000 cache size      961, 2450568 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns348 S3FIFO-0.1500-1.9000 cache size     1923, 2450568 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns348 S3FIFO-0.5500-1.9000 cache size        7, 2450568 req, miss ratio 0.3774, byte miss ratio 0.3774
cdn1_allcolo.ns348 S3FIFO-0.5500-1.9000 cache size       24, 2450568 req, miss ratio 0.2344, byte miss ratio 0.2344
cdn1_allcolo.ns348 S3FIFO-0.5500-1.9000 cache size       72, 2450568 req, miss ratio 0.1152, byte miss ratio 0.1152
cdn1_allcolo.ns348 S3FIFO-0.5500-1.9000 cache size      240, 2450568 req, miss ratio 0.0340, byte miss ratio 0.0340
cdn1_allcolo.ns348 S3FIFO-0.5500-1.9000 cache size      480, 2450568 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_allcolo.ns348 S3FIFO-0.5500-1.9000 cache size      961, 2450568 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns348 S3FIFO-0.5500-1.9000 cache size     1923, 2450568 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns348 S3FIFO-0.5000-1.9000 cache size        7, 2450568 req, miss ratio 0.3774, byte miss ratio 0.3774
cdn1_allcolo.ns348 S3FIFO-0.5000-1.9000 cache size       24, 2450568 req, miss ratio 0.2308, byte miss ratio 0.2308
cdn1_allcolo.ns348 S3FIFO-0.5000-1.9000 cache size       72, 2450568 req, miss ratio 0.1133, byte miss ratio 0.1133
cdn1_allcolo.ns348 S3FIFO-0.5000-1.9000 cache size      240, 2450568 req, miss ratio 0.0333, byte miss ratio 0.0333
cdn1_allcolo.ns348 S3FIFO-0.5000-1.9000 cache size      480, 2450568 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_allcolo.ns348 S3FIFO-0.5000-1.9000 cache size      961, 2450568 req, miss ratio 0.0017, byte miss ratio 0.0017
