cdn1_colo28.ns463 S3FIFO-0.5000-1.9000 cache size       42, 2514608 req, miss ratio 0.7419, byte miss ratio 0.7419
cdn1_colo28.ns463 S3FIFO-0.5000-1.9000 cache size      128, 2514608 req, miss ratio 0.5924, byte miss ratio 0.5924
cdn1_colo28.ns463 S3FIFO-0.5000-1.9000 cache size      429, 2514608 req, miss ratio 0.3938, byte miss ratio 0.3938
cdn1_colo28.ns463 S3FIFO-0.5000-1.9000 cache size     1289, 2514608 req, miss ratio 0.1813, byte miss ratio 0.1813
cdn1_colo28.ns463 S3FIFO-0.5000-1.9000 cache size     4298, 2514608 req, miss ratio 0.0664, byte miss ratio 0.0664
cdn1_colo28.ns463 S3FIFO-0.5000-1.9000 cache size     8596, 2514608 req, miss ratio 0.0378, byte miss ratio 0.0378
cdn1_colo28.ns463 S3FIFO-0.5000-1.9000 cache size    17193, 2514608 req, miss ratio 0.0257, byte miss ratio 0.0257
cdn1_colo28.ns463 S3FIFO-0.5000-1.9000 cache size    34387, 2514608 req, miss ratio 0.0178, byte miss ratio 0.0178
cdn1_colo28.ns463 S3FIFO-0.6500-0.9000 cache size       42, 2514608 req, miss ratio 0.7718, byte miss ratio 0.7718
cdn1_colo28.ns463 S3FIFO-0.6500-0.9000 cache size      128, 2514608 req, miss ratio 0.6046, byte miss ratio 0.6046
cdn1_colo28.ns463 S3FIFO-0.6500-0.9000 cache size      429, 2514608 req, miss ratio 0.4114, byte miss ratio 0.4114
cdn1_colo28.ns463 S3FIFO-0.6500-0.9000 cache size     1289, 2514608 req, miss ratio 0.1984, byte miss ratio 0.1984
cdn1_colo28.ns463 S3FIFO-0.6500-0.9000 cache size     4298, 2514608 req, miss ratio 0.0731, byte miss ratio 0.0731
cdn1_colo28.ns463 S3FIFO-0.6500-0.9000 cache size     8596, 2514608 req, miss ratio 0.0416, byte miss ratio 0.0416
cdn1_colo28.ns463 S3FIFO-0.6500-0.9000 cache size    17193, 2514608 req, miss ratio 0.0267, byte miss ratio 0.0267
cdn1_colo28.ns463 S3FIFO-0.6500-0.9000 cache size    34387, 2514608 req, miss ratio 0.0180, byte miss ratio 0.0180
cdn1_colo28.ns463 S3FIFO-0.6000-0.9000 cache size       42, 2514608 req, miss ratio 0.7553, byte miss ratio 0.7553
cdn1_colo28.ns463 S3FIFO-0.6000-0.9000 cache size      128, 2514608 req, miss ratio 0.5962, byte miss ratio 0.5962
cdn1_colo28.ns463 S3FIFO-0.6000-0.9000 cache size      429, 2514608 req, miss ratio 0.4035, byte miss ratio 0.4035
cdn1_colo28.ns463 S3FIFO-0.6000-0.9000 cache size     1289, 2514608 req, miss ratio 0.1922, byte miss ratio 0.1922
cdn1_colo28.ns463 S3FIFO-0.6000-0.9000 cache size     4298, 2514608 req, miss ratio 0.0707, byte miss ratio 0.0707
cdn1_colo28.ns463 S3FIFO-0.6000-0.9000 cache size     8596, 2514608 req, miss ratio 0.0402, byte miss ratio 0.0402
cdn1_colo28.ns463 S3FIFO-0.6000-0.9000 cache size    17193, 2514608 req, miss ratio 0.0262, byte miss ratio 0.0262
cdn1_colo28.ns463 S3FIFO-0.6000-0.9000 cache size    34387, 2514608 req, miss ratio 0.0179, byte miss ratio 0.0179
cdn1_colo28.ns463 S3FIFO-0.7500-1.9000 cache size       42, 2514608 req, miss ratio 0.8166, byte miss ratio 0.8166
cdn1_colo28.ns463 S3FIFO-0.7500-1.9000 cache size      128, 2514608 req, miss ratio 0.6344, byte miss ratio 0.6344
cdn1_colo28.ns463 S3FIFO-0.7500-1.9000 cache size      429, 2514608 req, miss ratio 0.4281, byte miss ratio 0.4281
cdn1_colo28.ns463 S3FIFO-0.7500-1.9000 cache size     1289, 2514608 req, miss ratio 0.2090, byte miss ratio 0.2090
cdn1_colo28.ns463 S3FIFO-0.7500-1.9000 cache size     4298, 2514608 req, miss ratio 0.0773, byte miss ratio 0.0773
cdn1_colo28.ns463 S3FIFO-0.7500-1.9000 cache size     8596, 2514608 req, miss ratio 0.0432, byte miss ratio 0.0432
cdn1_colo28.ns463 S3FIFO-0.7500-1.9000 cache size    17193, 2514608 req, miss ratio 0.0278, byte miss ratio 0.0278
cdn1_colo28.ns463 S3FIFO-0.7500-1.9000 cache size    34387, 2514608 req, miss ratio 0.0182, byte miss ratio 0.0182
cdn1_colo28.ns463 S3FIFO-0.5000-0.9000 cache size       42, 2514608 req, miss ratio 0.7253, byte miss ratio 0.7253
cdn1_colo28.ns463 S3FIFO-0.5000-0.9000 cache size      128, 2514608 req, miss ratio 0.5826, byte miss ratio 0.5826
cdn1_colo28.ns463 S3FIFO-0.5000-0.9000 cache size      429, 2514608 req, miss ratio 0.3872, byte miss ratio 0.3872
cdn1_colo28.ns463 S3FIFO-0.5000-0.9000 cache size     1289, 2514608 req, miss ratio 0.1801, byte miss ratio 0.1801
cdn1_colo28.ns463 S3FIFO-0.5000-0.9000 cache size     4298, 2514608 req, miss ratio 0.0661, byte miss ratio 0.0661
cdn1_colo28.ns463 S3FIFO-0.5000-0.9000 cache size     8596, 2514608 req, miss ratio 0.0378, byte miss ratio 0.0378
cdn1_colo28.ns463 S3FIFO-0.5000-0.9000 cache size    17193, 2514608 req, miss ratio 0.0257, byte miss ratio 0.0257
cdn1_colo28.ns463 S3FIFO-0.5000-0.9000 cache size    34387, 2514608 req, miss ratio 0.0178, byte miss ratio 0.0178
cdn1_colo28.ns463 S3FIFO-0.0010-1.9000 cache size       42, 2514608 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns463 S3FIFO-0.0010-1.9000 cache size      128, 2514608 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns463 S3FIFO-0.0010-1.9000 cache size      429, 2514608 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns463 S3FIFO-0.0010-1.9000 cache size     1289, 2514608 req, miss ratio 0.1392, byte miss ratio 0.1392
cdn1_colo28.ns463 S3FIFO-0.0010-1.9000 cache size     4298, 2514608 req, miss ratio 0.0498, byte miss ratio 0.0498
cdn1_colo28.ns463 S3FIFO-0.0010-1.9000 cache size     8596, 2514608 req, miss ratio 0.0315, byte miss ratio 0.0315
cdn1_colo28.ns463 S3FIFO-0.0010-1.9000 cache size    17193, 2514608 req, miss ratio 0.0239, byte miss ratio 0.0239
cdn1_colo28.ns463 S3FIFO-0.0010-1.9000 cache size    34387, 2514608 req, miss ratio 0.0177, byte miss ratio 0.0177
cdn1_colo28.ns463 S3FIFO-0.1000-1.9000 cache size       42, 2514608 req, miss ratio 0.6705, byte miss ratio 0.6705
cdn1_colo28.ns463 S3FIFO-0.1000-1.9000 cache size      128, 2514608 req, miss ratio 0.5443, byte miss ratio 0.5443
cdn1_colo28.ns463 S3FIFO-0.1000-1.9000 cache size      429, 2514608 req, miss ratio 0.3341, byte miss ratio 0.3341
cdn1_colo28.ns463 S3FIFO-0.1000-1.9000 cache size     1289, 2514608 req, miss ratio 0.1456, byte miss ratio 0.1456
cdn1_colo28.ns463 S3FIFO-0.1000-1.9000 cache size     4298, 2514608 req, miss ratio 0.0520, byte miss ratio 0.0520
cdn1_colo28.ns463 S3FIFO-0.1000-1.9000 cache size     8596, 2514608 req, miss ratio 0.0319, byte miss ratio 0.0319
cdn1_colo28.ns463 S3FIFO-0.1000-1.9000 cache size    17193, 2514608 req, miss ratio 0.0241, byte miss ratio 0.0241
cdn1_colo28.ns463 S3FIFO-0.1000-1.9000 cache size    34387, 2514608 req, miss ratio 0.0177, byte miss ratio 0.0177
cdn1_colo28.ns463 S3FIFO-0.7000-0.9000 cache size       42, 2514608 req, miss ratio 0.7884, byte miss ratio 0.7884
cdn1_colo28.ns463 S3FIFO-0.7000-0.9000 cache size      128, 2514608 req, miss ratio 0.6126, byte miss ratio 0.6126
cdn1_colo28.ns463 S3FIFO-0.7000-0.9000 cache size      429, 2514608 req, miss ratio 0.4194, byte miss ratio 0.4194
cdn1_colo28.ns463 S3FIFO-0.7000-0.9000 cache size     1289, 2514608 req, miss ratio 0.2049, byte miss ratio 0.2049
cdn1_colo28.ns463 S3FIFO-0.7000-0.9000 cache size     4298, 2514608 req, miss ratio 0.0754, byte miss ratio 0.0754
cdn1_colo28.ns463 S3FIFO-0.7000-0.9000 cache size     8596, 2514608 req, miss ratio 0.0429, byte miss ratio 0.0429
cdn1_colo28.ns463 S3FIFO-0.7000-0.9000 cache size    17193, 2514608 req, miss ratio 0.0272, byte miss ratio 0.0272
cdn1_colo28.ns463 S3FIFO-0.7000-0.9000 cache size    34387, 2514608 req, miss ratio 0.0181, byte miss ratio 0.0181
cdn1_colo28.ns463 S3FIFO-0.8500-1.9000 cache size       42, 2514608 req, miss ratio 0.8382, byte miss ratio 0.8382
cdn1_colo28.ns463 S3FIFO-0.8500-1.9000 cache size      128, 2514608 req, miss ratio 0.6607, byte miss ratio 0.6607
