io_traces.ns750 S3FIFO-0.9000-1.9000 cache size      390, 8400000 req, miss ratio 0.4623, byte miss ratio 0.4623
io_traces.ns750 S3FIFO-0.9000-1.9000 cache size     1170, 8400000 req, miss ratio 0.3510, byte miss ratio 0.3510
io_traces.ns750 S3FIFO-0.9000-1.9000 cache size     3900, 8400000 req, miss ratio 0.2406, byte miss ratio 0.2406
io_traces.ns750 S3FIFO-0.9000-1.9000 cache size    11700, 8400000 req, miss ratio 0.1735, byte miss ratio 0.1735
io_traces.ns750 S3FIFO-0.9000-1.9000 cache size    39003, 8400000 req, miss ratio 0.1079, byte miss ratio 0.1079
io_traces.ns750 S3FIFO-0.9000-1.9000 cache size    78006, 8400000 req, miss ratio 0.0761, byte miss ratio 0.0761
io_traces.ns750 S3FIFO-0.9000-1.9000 cache size   156013, 8400000 req, miss ratio 0.0576, byte miss ratio 0.0576
io_traces.ns750 S3FIFO-0.9000-1.9000 cache size   312026, 8400000 req, miss ratio 0.0487, byte miss ratio 0.0487
io_traces.ns750 S3FIFO-0.8500-1.9000 cache size      390, 8400000 req, miss ratio 0.4498, byte miss ratio 0.4498
io_traces.ns750 S3FIFO-0.8500-1.9000 cache size     1170, 8400000 req, miss ratio 0.3465, byte miss ratio 0.3465
io_traces.ns750 S3FIFO-0.8500-1.9000 cache size     3900, 8400000 req, miss ratio 0.2351, byte miss ratio 0.2351
io_traces.ns750 S3FIFO-0.8500-1.9000 cache size    11700, 8400000 req, miss ratio 0.1702, byte miss ratio 0.1702
io_traces.ns750 S3FIFO-0.8500-1.9000 cache size    39003, 8400000 req, miss ratio 0.1072, byte miss ratio 0.1072
io_traces.ns750 S3FIFO-0.8500-1.9000 cache size    78006, 8400000 req, miss ratio 0.0754, byte miss ratio 0.0754
io_traces.ns750 S3FIFO-0.8500-1.9000 cache size   156013, 8400000 req, miss ratio 0.0565, byte miss ratio 0.0565
io_traces.ns750 S3FIFO-0.8500-1.9000 cache size   312026, 8400000 req, miss ratio 0.0478, byte miss ratio 0.0478
io_traces.ns750 S3FIFO-0.7000-1.9000 cache size      390, 8400000 req, miss ratio 0.4279, byte miss ratio 0.4279
io_traces.ns750 S3FIFO-0.7000-1.9000 cache size     1170, 8400000 req, miss ratio 0.3347, byte miss ratio 0.3347
io_traces.ns750 S3FIFO-0.7000-1.9000 cache size     3900, 8400000 req, miss ratio 0.2156, byte miss ratio 0.2156
