cdn1_allcolo.ns1334 S3FIFO-0.2500-0.9000 cache size        7, 1617866 req, miss ratio 0.6450, byte miss ratio 0.6450
cdn1_allcolo.ns1334 S3FIFO-0.2500-0.9000 cache size       25, 1617866 req, miss ratio 0.4597, byte miss ratio 0.4597
cdn1_allcolo.ns1334 S3FIFO-0.2500-0.9000 cache size       51, 1617866 req, miss ratio 0.3297, byte miss ratio 0.3297
cdn1_allcolo.ns1334 S3FIFO-0.2500-0.9000 cache size      103, 1617866 req, miss ratio 0.1839, byte miss ratio 0.1839
cdn1_allcolo.ns1334 S3FIFO-0.2500-0.9000 cache size      207, 1617866 req, miss ratio 0.0123, byte miss ratio 0.0123
cdn1_allcolo.ns1334 S3FIFO-0.0050-0.9000 cache size        7, 1617866 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1334 S3FIFO-0.0050-0.9000 cache size       25, 1617866 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1334 S3FIFO-0.0050-0.9000 cache size       51, 1617866 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1334 S3FIFO-0.0050-0.9000 cache size      103, 1617866 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1334 S3FIFO-0.0050-0.9000 cache size      207, 1617866 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns1334 S3FIFO-0.0250-1.9000 cache size        7, 1617866 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1334 S3FIFO-0.0250-1.9000 cache size       25, 1617866 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1334 S3FIFO-0.0250-1.9000 cache size       51, 1617866 req, miss ratio 0.3281, byte miss ratio 0.3281
cdn1_allcolo.ns1334 S3FIFO-0.0250-1.9000 cache size      103, 1617866 req, miss ratio 0.1768, byte miss ratio 0.1768
cdn1_allcolo.ns1334 S3FIFO-0.0250-1.9000 cache size      207, 1617866 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_allcolo.ns1334 S3FIFO-0.1500-1.9000 cache size        7, 1617866 req, miss ratio 0.6560, byte miss ratio 0.6560
cdn1_allcolo.ns1334 S3FIFO-0.1500-1.9000 cache size       25, 1617866 req, miss ratio 0.4622, byte miss ratio 0.4622
cdn1_allcolo.ns1334 S3FIFO-0.1500-1.9000 cache size       51, 1617866 req, miss ratio 0.3346, byte miss ratio 0.3346
cdn1_allcolo.ns1334 S3FIFO-0.1500-1.9000 cache size      103, 1617866 req, miss ratio 0.1803, byte miss ratio 0.1803
cdn1_allcolo.ns1334 S3FIFO-0.1500-1.9000 cache size      207, 1617866 req, miss ratio 0.0114, byte miss ratio 0.0114
cdn1_allcolo.ns1334 S3FIFO-0.8500-0.9000 cache size        7, 1617866 req, miss ratio 0.7311, byte miss ratio 0.7311
cdn1_allcolo.ns1334 S3FIFO-0.8500-0.9000 cache size       25, 1617866 req, miss ratio 0.5530, byte miss ratio 0.5530
cdn1_allcolo.ns1334 S3FIFO-0.8500-0.9000 cache size       51, 1617866 req, miss ratio 0.3971, byte miss ratio 0.3971
cdn1_allcolo.ns1334 S3FIFO-0.8500-0.9000 cache size      103, 1617866 req, miss ratio 0.2181, byte miss ratio 0.2181
cdn1_allcolo.ns1334 S3FIFO-0.8500-0.9000 cache size      207, 1617866 req, miss ratio 0.0170, byte miss ratio 0.0170
cdn1_allcolo.ns1334 S3FIFO-0.8000-1.9000 cache size        7, 1617866 req, miss ratio 0.7407, byte miss ratio 0.7407
cdn1_allcolo.ns1334 S3FIFO-0.8000-1.9000 cache size       25, 1617866 req, miss ratio 0.5475, byte miss ratio 0.5475
cdn1_allcolo.ns1334 S3FIFO-0.8000-1.9000 cache size       51, 1617866 req, miss ratio 0.3840, byte miss ratio 0.3840
cdn1_allcolo.ns1334 S3FIFO-0.8000-1.9000 cache size      103, 1617866 req, miss ratio 0.2145, byte miss ratio 0.2145
cdn1_allcolo.ns1334 S3FIFO-0.8000-1.9000 cache size      207, 1617866 req, miss ratio 0.0163, byte miss ratio 0.0163
cdn1_allcolo.ns1334 S3FIFO-0.3000-1.9000 cache size        7, 1617866 req, miss ratio 0.6740, byte miss ratio 0.6740
cdn1_allcolo.ns1334 S3FIFO-0.3000-1.9000 cache size       25, 1617866 req, miss ratio 0.4793, byte miss ratio 0.4793
cdn1_allcolo.ns1334 S3FIFO-0.3000-1.9000 cache size       51, 1617866 req, miss ratio 0.3451, byte miss ratio 0.3451
cdn1_allcolo.ns1334 S3FIFO-0.3000-1.9000 cache size      103, 1617866 req, miss ratio 0.1858, byte miss ratio 0.1858
cdn1_allcolo.ns1334 S3FIFO-0.3000-1.9000 cache size      207, 1617866 req, miss ratio 0.0125, byte miss ratio 0.0125
cdn1_allcolo.ns1334 S3FIFO-0.5500-0.9000 cache size        7, 1617866 req, miss ratio 0.6826, byte miss ratio 0.6826
cdn1_allcolo.ns1334 S3FIFO-0.5500-0.9000 cache size       25, 1617866 req, miss ratio 0.4968, byte miss ratio 0.4968
cdn1_allcolo.ns1334 S3FIFO-0.5500-0.9000 cache size       51, 1617866 req, miss ratio 0.3636, byte miss ratio 0.3636
cdn1_allcolo.ns1334 S3FIFO-0.5500-0.9000 cache size      103, 1617866 req, miss ratio 0.1980, byte miss ratio 0.1980
cdn1_allcolo.ns1334 S3FIFO-0.5500-0.9000 cache size      207, 1617866 req, miss ratio 0.0141, byte miss ratio 0.0141
cdn1_allcolo.ns1334 S3FIFO-0.5000-1.9000 cache size        7, 1617866 req, miss ratio 0.6939, byte miss ratio 0.6939
cdn1_allcolo.ns1334 S3FIFO-0.5000-1.9000 cache size       25, 1617866 req, miss ratio 0.5035, byte miss ratio 0.5035
cdn1_allcolo.ns1334 S3FIFO-0.5000-1.9000 cache size       51, 1617866 req, miss ratio 0.3599, byte miss ratio 0.3599
cdn1_allcolo.ns1334 S3FIFO-0.5000-1.9000 cache size      103, 1617866 req, miss ratio 0.1954, byte miss ratio 0.1954
cdn1_allcolo.ns1334 S3FIFO-0.5000-1.9000 cache size      207, 1617866 req, miss ratio 0.0138, byte miss ratio 0.0138
cdn1_allcolo.ns1334 S3FIFO-0.2500-1.9000 cache size        7, 1617866 req, miss ratio 0.6560, byte miss ratio 0.6560
cdn1_allcolo.ns1334 S3FIFO-0.2500-1.9000 cache size       25, 1617866 req, miss ratio 0.4749, byte miss ratio 0.4749
