io_traces.ns409 S3FIFO-0.0050-1.9000 cache size      108, 2200000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns409 S3FIFO-0.0050-1.9000 cache size      325, 2200000 req, miss ratio 0.3940, byte miss ratio 0.3940
io_traces.ns409 S3FIFO-0.0050-1.9000 cache size     1083, 2200000 req, miss ratio 0.3565, byte miss ratio 0.3565
io_traces.ns409 S3FIFO-0.0050-1.9000 cache size     3251, 2200000 req, miss ratio 0.3296, byte miss ratio 0.3296
io_traces.ns409 S3FIFO-0.0050-1.9000 cache size    10838, 2200000 req, miss ratio 0.2812, byte miss ratio 0.2812
io_traces.ns409 S3FIFO-0.0050-1.9000 cache size    21677, 2200000 req, miss ratio 0.1961, byte miss ratio 0.1961
io_traces.ns409 S3FIFO-0.0050-1.9000 cache size    43354, 2200000 req, miss ratio 0.0713, byte miss ratio 0.0713
io_traces.ns409 S3FIFO-0.0050-1.9000 cache size    86709, 2200000 req, miss ratio 0.0524, byte miss ratio 0.0524
io_traces.ns409 S3FIFO-0.9000-1.9000 cache size      108, 2200000 req, miss ratio 0.5772, byte miss ratio 0.5772
io_traces.ns409 S3FIFO-0.9000-1.9000 cache size      325, 2200000 req, miss ratio 0.4538, byte miss ratio 0.4538
io_traces.ns409 S3FIFO-0.9000-1.9000 cache size     1083, 2200000 req, miss ratio 0.3893, byte miss ratio 0.3893
io_traces.ns409 S3FIFO-0.9000-1.9000 cache size     3251, 2200000 req, miss ratio 0.3545, byte miss ratio 0.3545
io_traces.ns409 S3FIFO-0.9000-1.9000 cache size    10838, 2200000 req, miss ratio 0.3049, byte miss ratio 0.3049
io_traces.ns409 S3FIFO-0.9000-1.9000 cache size    21677, 2200000 req, miss ratio 0.2248, byte miss ratio 0.2248
io_traces.ns409 S3FIFO-0.9000-1.9000 cache size    43354, 2200000 req, miss ratio 0.1182, byte miss ratio 0.1182
io_traces.ns409 S3FIFO-0.9000-1.9000 cache size    86709, 2200000 req, miss ratio 0.0641, byte miss ratio 0.0641
io_traces.ns409 S3FIFO-0.9900-1.9000 cache size      108, 2200000 req, miss ratio 0.6042, byte miss ratio 0.6042
io_traces.ns409 S3FIFO-0.9900-1.9000 cache size      325, 2200000 req, miss ratio 0.4835, byte miss ratio 0.4835
io_traces.ns409 S3FIFO-0.9900-1.9000 cache size     1083, 2200000 req, miss ratio 0.4142, byte miss ratio 0.4142
io_traces.ns409 S3FIFO-0.9900-1.9000 cache size     3251, 2200000 req, miss ratio 0.3707, byte miss ratio 0.3707
