tencentBlock.ns21204 S3FIFO-0.5500-1.9000 cache size       91, 2057218 req, miss ratio 0.4676, byte miss ratio 0.4676
tencentBlock.ns21204 S3FIFO-0.5500-1.9000 cache size      273, 2057218 req, miss ratio 0.2909, byte miss ratio 0.2909
tencentBlock.ns21204 S3FIFO-0.5500-1.9000 cache size      912, 2057218 req, miss ratio 0.2604, byte miss ratio 0.2604
tencentBlock.ns21204 S3FIFO-0.5500-1.9000 cache size     2736, 2057218 req, miss ratio 0.2442, byte miss ratio 0.2442
tencentBlock.ns21204 S3FIFO-0.5500-1.9000 cache size     9122, 2057218 req, miss ratio 0.2287, byte miss ratio 0.2287
tencentBlock.ns21204 S3FIFO-0.5500-1.9000 cache size    18244, 2057218 req, miss ratio 0.2266, byte miss ratio 0.2266
tencentBlock.ns21204 S3FIFO-0.5500-1.9000 cache size    36488, 2057218 req, miss ratio 0.1835, byte miss ratio 0.1835
tencentBlock.ns21204 S3FIFO-0.5500-1.9000 cache size    72976, 2057218 req, miss ratio 0.0579, byte miss ratio 0.0579
tencentBlock.ns21204 S3FIFO-0.1000-1.9000 cache size       91, 2057218 req, miss ratio 0.3742, byte miss ratio 0.3742
tencentBlock.ns21204 S3FIFO-0.1000-1.9000 cache size      273, 2057218 req, miss ratio 0.2815, byte miss ratio 0.2815
tencentBlock.ns21204 S3FIFO-0.1000-1.9000 cache size      912, 2057218 req, miss ratio 0.2581, byte miss ratio 0.2581
tencentBlock.ns21204 S3FIFO-0.1000-1.9000 cache size     2736, 2057218 req, miss ratio 0.2363, byte miss ratio 0.2363
tencentBlock.ns21204 S3FIFO-0.1000-1.9000 cache size     9122, 2057218 req, miss ratio 0.2187, byte miss ratio 0.2187
tencentBlock.ns21204 S3FIFO-0.1000-1.9000 cache size    18244, 2057218 req, miss ratio 0.2151, byte miss ratio 0.2151
tencentBlock.ns21204 S3FIFO-0.1000-1.9000 cache size    36488, 2057218 req, miss ratio 0.1625, byte miss ratio 0.1625
tencentBlock.ns21204 S3FIFO-0.1000-1.9000 cache size    72976, 2057218 req, miss ratio 0.0452, byte miss ratio 0.0452
tencentBlock.ns21204 S3FIFO-0.8500-1.9000 cache size       91, 2057218 req, miss ratio 0.5014, byte miss ratio 0.5014
tencentBlock.ns21204 S3FIFO-0.8500-1.9000 cache size      273, 2057218 req, miss ratio 0.3338, byte miss ratio 0.3338
tencentBlock.ns21204 S3FIFO-0.8500-1.9000 cache size      912, 2057218 req, miss ratio 0.2678, byte miss ratio 0.2678
tencentBlock.ns21204 S3FIFO-0.8500-1.9000 cache size     2736, 2057218 req, miss ratio 0.2571, byte miss ratio 0.2571
tencentBlock.ns21204 S3FIFO-0.8500-1.9000 cache size     9122, 2057218 req, miss ratio 0.2391, byte miss ratio 0.2391
tencentBlock.ns21204 S3FIFO-0.8500-1.9000 cache size    18244, 2057218 req, miss ratio 0.2239, byte miss ratio 0.2239
tencentBlock.ns21204 S3FIFO-0.8500-1.9000 cache size    36488, 2057218 req, miss ratio 0.1746, byte miss ratio 0.1746
tencentBlock.ns21204 S3FIFO-0.8500-1.9000 cache size    72976, 2057218 req, miss ratio 0.0680, byte miss ratio 0.0680
tencentBlock.ns21204 S3FIFO-0.4000-0.9000 cache size       91, 2057218 req, miss ratio 0.4253, byte miss ratio 0.4253
tencentBlock.ns21204 S3FIFO-0.4000-0.9000 cache size      273, 2057218 req, miss ratio 0.2843, byte miss ratio 0.2843
tencentBlock.ns21204 S3FIFO-0.4000-0.9000 cache size      912, 2057218 req, miss ratio 0.2591, byte miss ratio 0.2591
tencentBlock.ns21204 S3FIFO-0.4000-0.9000 cache size     2736, 2057218 req, miss ratio 0.2419, byte miss ratio 0.2419
tencentBlock.ns21204 S3FIFO-0.4000-0.9000 cache size     9122, 2057218 req, miss ratio 0.2245, byte miss ratio 0.2245
tencentBlock.ns21204 S3FIFO-0.4000-0.9000 cache size    18244, 2057218 req, miss ratio 0.2033, byte miss ratio 0.2033
