cdn1_allcolo.ns2637 S3FIFO-0.7000-1.9000 cache size      191, 4340144 req, miss ratio 0.8305, byte miss ratio 0.8305
cdn1_allcolo.ns2637 S3FIFO-0.7000-1.9000 cache size      574, 4340144 req, miss ratio 0.7297, byte miss ratio 0.7297
cdn1_allcolo.ns2637 S3FIFO-0.7000-1.9000 cache size     1915, 4340144 req, miss ratio 0.5821, byte miss ratio 0.5821
cdn1_allcolo.ns2637 S3FIFO-0.7000-1.9000 cache size     5745, 4340144 req, miss ratio 0.4175, byte miss ratio 0.4175
cdn1_allcolo.ns2637 S3FIFO-0.7000-1.9000 cache size    19152, 4340144 req, miss ratio 0.2277, byte miss ratio 0.2277
cdn1_allcolo.ns2637 S3FIFO-0.7000-1.9000 cache size    38305, 4340144 req, miss ratio 0.1381, byte miss ratio 0.1381
cdn1_allcolo.ns2637 S3FIFO-0.7000-1.9000 cache size    76610, 4340144 req, miss ratio 0.0775, byte miss ratio 0.0775
cdn1_allcolo.ns2637 S3FIFO-0.7000-1.9000 cache size   153221, 4340144 req, miss ratio 0.0472, byte miss ratio 0.0472
cdn1_allcolo.ns2637 S3FIFO-0.7500-0.9000 cache size      191, 4340144 req, miss ratio 0.8333, byte miss ratio 0.8333
cdn1_allcolo.ns2637 S3FIFO-0.7500-0.9000 cache size      574, 4340144 req, miss ratio 0.7320, byte miss ratio 0.7320
cdn1_allcolo.ns2637 S3FIFO-0.7500-0.9000 cache size     1915, 4340144 req, miss ratio 0.5846, byte miss ratio 0.5846
cdn1_allcolo.ns2637 S3FIFO-0.7500-0.9000 cache size     5745, 4340144 req, miss ratio 0.4219, byte miss ratio 0.4219
cdn1_allcolo.ns2637 S3FIFO-0.7500-0.9000 cache size    19152, 4340144 req, miss ratio 0.2340, byte miss ratio 0.2340
cdn1_allcolo.ns2637 S3FIFO-0.7500-0.9000 cache size    38305, 4340144 req, miss ratio 0.1429, byte miss ratio 0.1429
cdn1_allcolo.ns2637 S3FIFO-0.7500-0.9000 cache size    76610, 4340144 req, miss ratio 0.0795, byte miss ratio 0.0795
cdn1_allcolo.ns2637 S3FIFO-0.7500-0.9000 cache size   153221, 4340144 req, miss ratio 0.0477, byte miss ratio 0.0477
cdn1_allcolo.ns2637 S3FIFO-0.9500-0.9000 cache size      191, 4340144 req, miss ratio 0.8745, byte miss ratio 0.8745
cdn1_allcolo.ns2637 S3FIFO-0.9500-0.9000 cache size      574, 4340144 req, miss ratio 0.7822, byte miss ratio 0.7822
cdn1_allcolo.ns2637 S3FIFO-0.9500-0.9000 cache size     1915, 4340144 req, miss ratio 0.6327, byte miss ratio 0.6327
cdn1_allcolo.ns2637 S3FIFO-0.9500-0.9000 cache size     5745, 4340144 req, miss ratio 0.4594, byte miss ratio 0.4594
