tencentBlock.ns17402 S3FIFO-0.9900-1.9000 cache size       92, 3300980 req, miss ratio 0.2965, byte miss ratio 0.2965
tencentBlock.ns17402 S3FIFO-0.9900-1.9000 cache size      277, 3300980 req, miss ratio 0.1994, byte miss ratio 0.1994
tencentBlock.ns17402 S3FIFO-0.9900-1.9000 cache size      926, 3300980 req, miss ratio 0.1466, byte miss ratio 0.1466
tencentBlock.ns17402 S3FIFO-0.9900-1.9000 cache size     2779, 3300980 req, miss ratio 0.1275, byte miss ratio 0.1275
tencentBlock.ns17402 S3FIFO-0.9900-1.9000 cache size     9266, 3300980 req, miss ratio 0.1033, byte miss ratio 0.1033
tencentBlock.ns17402 S3FIFO-0.9900-1.9000 cache size    18532, 3300980 req, miss ratio 0.0759, byte miss ratio 0.0759
tencentBlock.ns17402 S3FIFO-0.9900-1.9000 cache size    37065, 3300980 req, miss ratio 0.0470, byte miss ratio 0.0470
tencentBlock.ns17402 S3FIFO-0.9900-1.9000 cache size    74130, 3300980 req, miss ratio 0.0327, byte miss ratio 0.0327
tencentBlock.ns17402 S3FIFO-0.0050-1.9000 cache size       92, 3300980 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns17402 S3FIFO-0.0050-1.9000 cache size      277, 3300980 req, miss ratio 0.1634, byte miss ratio 0.1634
tencentBlock.ns17402 S3FIFO-0.0050-1.9000 cache size      926, 3300980 req, miss ratio 0.1390, byte miss ratio 0.1390
tencentBlock.ns17402 S3FIFO-0.0050-1.9000 cache size     2779, 3300980 req, miss ratio 0.1124, byte miss ratio 0.1124
tencentBlock.ns17402 S3FIFO-0.0050-1.9000 cache size     9266, 3300980 req, miss ratio 0.1012, byte miss ratio 0.1012
tencentBlock.ns17402 S3FIFO-0.0050-1.9000 cache size    18532, 3300980 req, miss ratio 0.0669, byte miss ratio 0.0669
tencentBlock.ns17402 S3FIFO-0.0050-1.9000 cache size    37065, 3300980 req, miss ratio 0.0375, byte miss ratio 0.0375
tencentBlock.ns17402 S3FIFO-0.0050-1.9000 cache size    74130, 3300980 req, miss ratio 0.0285, byte miss ratio 0.0285
tencentBlock.ns17402 S3FIFO-0.2000-1.9000 cache size       92, 3300980 req, miss ratio 0.2181, byte miss ratio 0.2181
tencentBlock.ns17402 S3FIFO-0.2000-1.9000 cache size      277, 3300980 req, miss ratio 0.1520, byte miss ratio 0.1520
tencentBlock.ns17402 S3FIFO-0.2000-1.9000 cache size      926, 3300980 req, miss ratio 0.1254, byte miss ratio 0.1254
tencentBlock.ns17402 S3FIFO-0.2000-1.9000 cache size     2779, 3300980 req, miss ratio 0.1058, byte miss ratio 0.1058
tencentBlock.ns17402 S3FIFO-0.2000-1.9000 cache size     9266, 3300980 req, miss ratio 0.1009, byte miss ratio 0.1009
tencentBlock.ns17402 S3FIFO-0.2000-1.9000 cache size    18532, 3300980 req, miss ratio 0.0729, byte miss ratio 0.0729
tencentBlock.ns17402 S3FIFO-0.2000-1.9000 cache size    37065, 3300980 req, miss ratio 0.0381, byte miss ratio 0.0381
tencentBlock.ns17402 S3FIFO-0.2000-1.9000 cache size    74130, 3300980 req, miss ratio 0.0285, byte miss ratio 0.0285
tencentBlock.ns17402 S3FIFO-0.0250-1.9000 cache size       92, 3300980 req, miss ratio 0.2202, byte miss ratio 0.2202
tencentBlock.ns17402 S3FIFO-0.0250-1.9000 cache size      277, 3300980 req, miss ratio 0.1582, byte miss ratio 0.1582
tencentBlock.ns17402 S3FIFO-0.0250-1.9000 cache size      926, 3300980 req, miss ratio 0.1297, byte miss ratio 0.1297
