cdn1_allcolo.ns128 S3FIFO-0.7000-0.9000 cache size      239, 399761267 req, miss ratio 0.0052, byte miss ratio 0.0052
cdn1_allcolo.ns128 S3FIFO-0.7000-0.9000 cache size      717, 399761267 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns128 S3FIFO-0.7000-0.9000 cache size     2392, 399761267 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns128 S3FIFO-0.7000-0.9000 cache size     7177, 399761267 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns128 S3FIFO-0.7000-0.9000 cache size    23926, 399761267 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns128 S3FIFO-0.7000-0.9000 cache size    47852, 399761267 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns128 S3FIFO-0.7000-0.9000 cache size    95705, 399761267 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns128 S3FIFO-0.7000-0.9000 cache size   191411, 399761267 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns128 S3FIFO-0.1500-1.9000 cache size      239, 399761267 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_allcolo.ns128 S3FIFO-0.1500-1.9000 cache size      717, 399761267 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns128 S3FIFO-0.1500-1.9000 cache size     2392, 399761267 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns128 S3FIFO-0.1500-1.9000 cache size     7177, 399761267 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns128 S3FIFO-0.1500-1.9000 cache size    23926, 399761267 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns128 S3FIFO-0.1500-1.9000 cache size    47852, 399761267 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns128 S3FIFO-0.1500-1.9000 cache size    95705, 399761267 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns128 S3FIFO-0.1500-1.9000 cache size   191411, 399761267 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns128 S3FIFO-0.0050-1.9000 cache size      239, 399761267 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_allcolo.ns128 S3FIFO-0.0050-1.9000 cache size      717, 399761267 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns128 S3FIFO-0.0050-1.9000 cache size     2392, 399761267 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns128 S3FIFO-0.0050-1.9000 cache size     7177, 399761267 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns128 S3FIFO-0.0050-1.9000 cache size    23926, 399761267 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns128 S3FIFO-0.0050-1.9000 cache size    47852, 399761267 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns128 S3FIFO-0.0050-1.9000 cache size    95705, 399761267 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns128 S3FIFO-0.0050-1.9000 cache size   191411, 399761267 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns128 S3FIFO-0.4500-0.9000 cache size      239, 399761267 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_allcolo.ns128 S3FIFO-0.4500-0.9000 cache size      717, 399761267 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns128 S3FIFO-0.4500-0.9000 cache size     2392, 399761267 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns128 S3FIFO-0.4500-0.9000 cache size     7177, 399761267 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns128 S3FIFO-0.4500-0.9000 cache size    23926, 399761267 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns128 S3FIFO-0.4500-0.9000 cache size    47852, 399761267 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns128 S3FIFO-0.4500-0.9000 cache size    95705, 399761267 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns128 S3FIFO-0.4500-0.9000 cache size   191411, 399761267 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns128 S3FIFO-0.6500-0.9000 cache size      239, 399761267 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_allcolo.ns128 S3FIFO-0.6500-0.9000 cache size      717, 399761267 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns128 S3FIFO-0.6500-0.9000 cache size     2392, 399761267 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns128 S3FIFO-0.6500-0.9000 cache size     7177, 399761267 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns128 S3FIFO-0.6500-0.9000 cache size    23926, 399761267 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns128 S3FIFO-0.6500-0.9000 cache size    47852, 399761267 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns128 S3FIFO-0.6500-0.9000 cache size    95705, 399761267 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns128 S3FIFO-0.6500-0.9000 cache size   191411, 399761267 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns128 S3FIFO-0.2500-1.9000 cache size      239, 399761267 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_allcolo.ns128 S3FIFO-0.2500-1.9000 cache size      717, 399761267 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns128 S3FIFO-0.2500-1.9000 cache size     2392, 399761267 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns128 S3FIFO-0.2500-1.9000 cache size     7177, 399761267 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns128 S3FIFO-0.2500-1.9000 cache size    23926, 399761267 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns128 S3FIFO-0.2500-1.9000 cache size    47852, 399761267 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns128 S3FIFO-0.2500-1.9000 cache size    95705, 399761267 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns128 S3FIFO-0.2500-1.9000 cache size   191411, 399761267 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns128 S3FIFO-0.5500-0.9000 cache size      239, 399761267 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_allcolo.ns128 S3FIFO-0.5500-0.9000 cache size      717, 399761267 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns128 S3FIFO-0.5500-0.9000 cache size     2392, 399761267 req, miss ratio 0.0016, byte miss ratio 0.0016
