cdn1_allcolo.ns4285 S3FIFO-0.2500-1.9000 cache size       14, 1562867 req, miss ratio 0.1248, byte miss ratio 0.1248
cdn1_allcolo.ns4285 S3FIFO-0.2500-1.9000 cache size       49, 1562867 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns4285 S3FIFO-0.2500-1.9000 cache size       98, 1562867 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns4285 S3FIFO-0.2500-1.9000 cache size      197, 1562867 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns4285 S3FIFO-0.2500-1.9000 cache size      394, 1562867 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns4285 S3FIFO-0.5500-1.9000 cache size       14, 1562867 req, miss ratio 0.1507, byte miss ratio 0.1507
cdn1_allcolo.ns4285 S3FIFO-0.5500-1.9000 cache size       49, 1562867 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns4285 S3FIFO-0.5500-1.9000 cache size       98, 1562867 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_allcolo.ns4285 S3FIFO-0.5500-1.9000 cache size      197, 1562867 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns4285 S3FIFO-0.5500-1.9000 cache size      394, 1562867 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns4285 S3FIFO-0.3000-1.9000 cache size       14, 1562867 req, miss ratio 0.1310, byte miss ratio 0.1310
cdn1_allcolo.ns4285 S3FIFO-0.3000-1.9000 cache size       49, 1562867 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_allcolo.ns4285 S3FIFO-0.3000-1.9000 cache size       98, 1562867 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns4285 S3FIFO-0.3000-1.9000 cache size      197, 1562867 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns4285 S3FIFO-0.3000-1.9000 cache size      394, 1562867 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns4285 S3FIFO-0.6000-0.9000 cache size       14, 1562867 req, miss ratio 0.1591, byte miss ratio 0.1591
