cdn1_allcolo.ns820 S3FIFO-0.3000-0.9000 cache size      361, 5890774 req, miss ratio 0.2764, byte miss ratio 0.2764
cdn1_allcolo.ns820 S3FIFO-0.3000-0.9000 cache size     1084, 5890774 req, miss ratio 0.2458, byte miss ratio 0.2458
cdn1_allcolo.ns820 S3FIFO-0.3000-0.9000 cache size     3614, 5890774 req, miss ratio 0.2126, byte miss ratio 0.2126
cdn1_allcolo.ns820 S3FIFO-0.3000-0.9000 cache size    10843, 5890774 req, miss ratio 0.1831, byte miss ratio 0.1831
cdn1_allcolo.ns820 S3FIFO-0.3000-0.9000 cache size    36144, 5890774 req, miss ratio 0.1476, byte miss ratio 0.1476
cdn1_allcolo.ns820 S3FIFO-0.3000-0.9000 cache size    72288, 5890774 req, miss ratio 0.1221, byte miss ratio 0.1221
cdn1_allcolo.ns820 S3FIFO-0.3000-0.9000 cache size   144576, 5890774 req, miss ratio 0.0912, byte miss ratio 0.0912
cdn1_allcolo.ns820 S3FIFO-0.3000-0.9000 cache size   289152, 5890774 req, miss ratio 0.0628, byte miss ratio 0.0628
cdn1_allcolo.ns820 S3FIFO-0.1500-0.9000 cache size      361, 5890774 req, miss ratio 0.2785, byte miss ratio 0.2785
cdn1_allcolo.ns820 S3FIFO-0.1500-0.9000 cache size     1084, 5890774 req, miss ratio 0.2488, byte miss ratio 0.2488
cdn1_allcolo.ns820 S3FIFO-0.1500-0.9000 cache size     3614, 5890774 req, miss ratio 0.2125, byte miss ratio 0.2125
cdn1_allcolo.ns820 S3FIFO-0.1500-0.9000 cache size    10843, 5890774 req, miss ratio 0.1823, byte miss ratio 0.1823
cdn1_allcolo.ns820 S3FIFO-0.1500-0.9000 cache size    36144, 5890774 req, miss ratio 0.1459, byte miss ratio 0.1459
cdn1_allcolo.ns820 S3FIFO-0.1500-0.9000 cache size    72288, 5890774 req, miss ratio 0.1194, byte miss ratio 0.1194
cdn1_allcolo.ns820 S3FIFO-0.1500-0.9000 cache size   144576, 5890774 req, miss ratio 0.0877, byte miss ratio 0.0877
cdn1_allcolo.ns820 S3FIFO-0.1500-0.9000 cache size   289152, 5890774 req, miss ratio 0.0628, byte miss ratio 0.0628
cdn1_allcolo.ns820 S3FIFO-0.8500-0.9000 cache size      361, 5890774 req, miss ratio 0.2865, byte miss ratio 0.2865
cdn1_allcolo.ns820 S3FIFO-0.8500-0.9000 cache size     1084, 5890774 req, miss ratio 0.2554, byte miss ratio 0.2554
cdn1_allcolo.ns820 S3FIFO-0.8500-0.9000 cache size     3614, 5890774 req, miss ratio 0.2251, byte miss ratio 0.2251
cdn1_allcolo.ns820 S3FIFO-0.8500-0.9000 cache size    10843, 5890774 req, miss ratio 0.1968, byte miss ratio 0.1968
cdn1_allcolo.ns820 S3FIFO-0.8500-0.9000 cache size    36144, 5890774 req, miss ratio 0.1615, byte miss ratio 0.1615
cdn1_allcolo.ns820 S3FIFO-0.8500-0.9000 cache size    72288, 5890774 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_allcolo.ns820 S3FIFO-0.8500-0.9000 cache size   144576, 5890774 req, miss ratio 0.1041, byte miss ratio 0.1041
cdn1_allcolo.ns820 S3FIFO-0.8500-0.9000 cache size   289152, 5890774 req, miss ratio 0.0677, byte miss ratio 0.0677
cdn1_allcolo.ns820 S3FIFO-0.9000-1.9000 cache size      361, 5890774 req, miss ratio 0.2899, byte miss ratio 0.2899
cdn1_allcolo.ns820 S3FIFO-0.9000-1.9000 cache size     1084, 5890774 req, miss ratio 0.2589, byte miss ratio 0.2589
cdn1_allcolo.ns820 S3FIFO-0.9000-1.9000 cache size     3614, 5890774 req, miss ratio 0.2284, byte miss ratio 0.2284
cdn1_allcolo.ns820 S3FIFO-0.9000-1.9000 cache size    10843, 5890774 req, miss ratio 0.1998, byte miss ratio 0.1998
cdn1_allcolo.ns820 S3FIFO-0.9000-1.9000 cache size    36144, 5890774 req, miss ratio 0.1639, byte miss ratio 0.1639
cdn1_allcolo.ns820 S3FIFO-0.9000-1.9000 cache size    72288, 5890774 req, miss ratio 0.1366, byte miss ratio 0.1366
cdn1_allcolo.ns820 S3FIFO-0.9000-1.9000 cache size   144576, 5890774 req, miss ratio 0.1055, byte miss ratio 0.1055
cdn1_allcolo.ns820 S3FIFO-0.9000-1.9000 cache size   289152, 5890774 req, miss ratio 0.0688, byte miss ratio 0.0688
cdn1_allcolo.ns820 S3FIFO-0.1000-1.9000 cache size      361, 5890774 req, miss ratio 0.2786, byte miss ratio 0.2786
cdn1_allcolo.ns820 S3FIFO-0.1000-1.9000 cache size     1084, 5890774 req, miss ratio 0.2494, byte miss ratio 0.2494
cdn1_allcolo.ns820 S3FIFO-0.1000-1.9000 cache size     3614, 5890774 req, miss ratio 0.2137, byte miss ratio 0.2137
cdn1_allcolo.ns820 S3FIFO-0.1000-1.9000 cache size    10843, 5890774 req, miss ratio 0.1831, byte miss ratio 0.1831
cdn1_allcolo.ns820 S3FIFO-0.1000-1.9000 cache size    36144, 5890774 req, miss ratio 0.1470, byte miss ratio 0.1470
cdn1_allcolo.ns820 S3FIFO-0.1000-1.9000 cache size    72288, 5890774 req, miss ratio 0.1205, byte miss ratio 0.1205
cdn1_allcolo.ns820 S3FIFO-0.1000-1.9000 cache size   144576, 5890774 req, miss ratio 0.0866, byte miss ratio 0.0866
cdn1_allcolo.ns820 S3FIFO-0.1000-1.9000 cache size   289152, 5890774 req, miss ratio 0.0628, byte miss ratio 0.0628
cdn1_allcolo.ns820 S3FIFO-0.9900-0.9000 cache size      361, 5890774 req, miss ratio 0.2957, byte miss ratio 0.2957
cdn1_allcolo.ns820 S3FIFO-0.9900-0.9000 cache size     1084, 5890774 req, miss ratio 0.2646, byte miss ratio 0.2646
cdn1_allcolo.ns820 S3FIFO-0.9900-0.9000 cache size     3614, 5890774 req, miss ratio 0.2337, byte miss ratio 0.2337
cdn1_allcolo.ns820 S3FIFO-0.9900-0.9000 cache size    10843, 5890774 req, miss ratio 0.2045, byte miss ratio 0.2045
cdn1_allcolo.ns820 S3FIFO-0.9900-0.9000 cache size    36144, 5890774 req, miss ratio 0.1676, byte miss ratio 0.1676
cdn1_allcolo.ns820 S3FIFO-0.9900-0.9000 cache size    72288, 5890774 req, miss ratio 0.1400, byte miss ratio 0.1400
cdn1_allcolo.ns820 S3FIFO-0.9900-0.9000 cache size   144576, 5890774 req, miss ratio 0.1082, byte miss ratio 0.1082
cdn1_allcolo.ns820 S3FIFO-0.9900-0.9000 cache size   289152, 5890774 req, miss ratio 0.0708, byte miss ratio 0.0708
cdn1_allcolo.ns820 S3FIFO-0.1000-0.9000 cache size      361, 5890774 req, miss ratio 0.2793, byte miss ratio 0.2793
cdn1_allcolo.ns820 S3FIFO-0.1000-0.9000 cache size     1084, 5890774 req, miss ratio 0.2503, byte miss ratio 0.2503
cdn1_allcolo.ns820 S3FIFO-0.1000-0.9000 cache size     3614, 5890774 req, miss ratio 0.2140, byte miss ratio 0.2140
cdn1_allcolo.ns820 S3FIFO-0.1000-0.9000 cache size    10843, 5890774 req, miss ratio 0.1825, byte miss ratio 0.1825
cdn1_allcolo.ns820 S3FIFO-0.1000-0.9000 cache size    36144, 5890774 req, miss ratio 0.1457, byte miss ratio 0.1457
cdn1_allcolo.ns820 S3FIFO-0.1000-0.9000 cache size    72288, 5890774 req, miss ratio 0.1188, byte miss ratio 0.1188
cdn1_allcolo.ns820 S3FIFO-0.1000-0.9000 cache size   144576, 5890774 req, miss ratio 0.0866, byte miss ratio 0.0866
cdn1_allcolo.ns820 S3FIFO-0.1000-0.9000 cache size   289152, 5890774 req, miss ratio 0.0628, byte miss ratio 0.0628
cdn1_allcolo.ns820 S3FIFO-0.1500-1.9000 cache size      361, 5890774 req, miss ratio 0.2779, byte miss ratio 0.2779
cdn1_allcolo.ns820 S3FIFO-0.1500-1.9000 cache size     1084, 5890774 req, miss ratio 0.2480, byte miss ratio 0.2480
cdn1_allcolo.ns820 S3FIFO-0.1500-1.9000 cache size     3614, 5890774 req, miss ratio 0.2124, byte miss ratio 0.2124
cdn1_allcolo.ns820 S3FIFO-0.1500-1.9000 cache size    10843, 5890774 req, miss ratio 0.1830, byte miss ratio 0.1830
cdn1_allcolo.ns820 S3FIFO-0.1500-1.9000 cache size    36144, 5890774 req, miss ratio 0.1472, byte miss ratio 0.1472
