cdn1_colo28.ns2138 S3FIFO-0.0250-0.9000 cache size       12, 1752139 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2138 S3FIFO-0.0250-0.9000 cache size       24, 1752139 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2138 S3FIFO-0.0250-0.9000 cache size       49, 1752139 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2138 S3FIFO-0.0250-0.9000 cache size       98, 1752139 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2138 S3FIFO-0.0010-1.9000 cache size       12, 1752139 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2138 S3FIFO-0.0010-1.9000 cache size       24, 1752139 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2138 S3FIFO-0.0010-1.9000 cache size       49, 1752139 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2138 S3FIFO-0.0010-1.9000 cache size       98, 1752139 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2138 S3FIFO-0.8500-1.9000 cache size       12, 1752139 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_colo28.ns2138 S3FIFO-0.8500-1.9000 cache size       24, 1752139 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns2138 S3FIFO-0.8500-1.9000 cache size       49, 1752139 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2138 S3FIFO-0.8500-1.9000 cache size       98, 1752139 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2138 S3FIFO-0.2000-0.9000 cache size       12, 1752139 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_colo28.ns2138 S3FIFO-0.2000-0.9000 cache size       24, 1752139 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_colo28.ns2138 S3FIFO-0.2000-0.9000 cache size       49, 1752139 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2138 S3FIFO-0.2000-0.9000 cache size       98, 1752139 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2138 S3FIFO-0.2500-1.9000 cache size       12, 1752139 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_colo28.ns2138 S3FIFO-0.2500-1.9000 cache size       24, 1752139 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_colo28.ns2138 S3FIFO-0.2500-1.9000 cache size       49, 1752139 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2138 S3FIFO-0.2500-1.9000 cache size       98, 1752139 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2138 S3FIFO-0.6000-0.9000 cache size       12, 1752139 req, miss ratio 0.0090, byte miss ratio 0.0090
cdn1_colo28.ns2138 S3FIFO-0.6000-0.9000 cache size       24, 1752139 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns2138 S3FIFO-0.6000-0.9000 cache size       49, 1752139 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2138 S3FIFO-0.6000-0.9000 cache size       98, 1752139 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2138 S3FIFO-0.0500-0.9000 cache size       12, 1752139 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2138 S3FIFO-0.0500-0.9000 cache size       24, 1752139 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns2138 S3FIFO-0.0500-0.9000 cache size       49, 1752139 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2138 S3FIFO-0.0500-0.9000 cache size       98, 1752139 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns2138 S3FIFO-0.0050-0.9000 cache size       12, 1752139 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2138 S3FIFO-0.0050-0.9000 cache size       24, 1752139 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2138 S3FIFO-0.0050-0.9000 cache size       49, 1752139 req, miss ratio 1.0000, byte miss ratio 1.0000
