tencentBlock.ns23026 S3FIFO-0.8000-1.9000 cache size      527, 6625678 req, miss ratio 0.5311, byte miss ratio 0.5311
tencentBlock.ns23026 S3FIFO-0.8000-1.9000 cache size     1582, 6625678 req, miss ratio 0.3975, byte miss ratio 0.3975
tencentBlock.ns23026 S3FIFO-0.8000-1.9000 cache size     5274, 6625678 req, miss ratio 0.3159, byte miss ratio 0.3159
tencentBlock.ns23026 S3FIFO-0.8000-1.9000 cache size    15823, 6625678 req, miss ratio 0.2682, byte miss ratio 0.2682
tencentBlock.ns23026 S3FIFO-0.8000-1.9000 cache size    52745, 6625678 req, miss ratio 0.2155, byte miss ratio 0.2155
tencentBlock.ns23026 S3FIFO-0.8000-1.9000 cache size   105490, 6625678 req, miss ratio 0.1589, byte miss ratio 0.1589
tencentBlock.ns23026 S3FIFO-0.8000-1.9000 cache size   210980, 6625678 req, miss ratio 0.1091, byte miss ratio 0.1091
tencentBlock.ns23026 S3FIFO-0.8000-1.9000 cache size   421960, 6625678 req, miss ratio 0.0848, byte miss ratio 0.0848
tencentBlock.ns23026 S3FIFO-0.0250-0.9000 cache size      527, 6625678 req, miss ratio 0.4710, byte miss ratio 0.4710
tencentBlock.ns23026 S3FIFO-0.0250-0.9000 cache size     1582, 6625678 req, miss ratio 0.3669, byte miss ratio 0.3669
tencentBlock.ns23026 S3FIFO-0.0250-0.9000 cache size     5274, 6625678 req, miss ratio 0.2851, byte miss ratio 0.2851
tencentBlock.ns23026 S3FIFO-0.0250-0.9000 cache size    15823, 6625678 req, miss ratio 0.2554, byte miss ratio 0.2554
tencentBlock.ns23026 S3FIFO-0.0250-0.9000 cache size    52745, 6625678 req, miss ratio 0.2131, byte miss ratio 0.2131
tencentBlock.ns23026 S3FIFO-0.0250-0.9000 cache size   105490, 6625678 req, miss ratio 0.1459, byte miss ratio 0.1459
tencentBlock.ns23026 S3FIFO-0.0250-0.9000 cache size   210980, 6625678 req, miss ratio 0.0973, byte miss ratio 0.0973
tencentBlock.ns23026 S3FIFO-0.0250-0.9000 cache size   421960, 6625678 req, miss ratio 0.0806, byte miss ratio 0.0806
tencentBlock.ns23026 S3FIFO-0.7000-0.9000 cache size      527, 6625678 req, miss ratio 0.5035, byte miss ratio 0.5035
tencentBlock.ns23026 S3FIFO-0.7000-0.9000 cache size     1582, 6625678 req, miss ratio 0.3884, byte miss ratio 0.3884
tencentBlock.ns23026 S3FIFO-0.7000-0.9000 cache size     5274, 6625678 req, miss ratio 0.2999, byte miss ratio 0.2999
tencentBlock.ns23026 S3FIFO-0.7000-0.9000 cache size    15823, 6625678 req, miss ratio 0.2642, byte miss ratio 0.2642
tencentBlock.ns23026 S3FIFO-0.7000-0.9000 cache size    52745, 6625678 req, miss ratio 0.2127, byte miss ratio 0.2127
tencentBlock.ns23026 S3FIFO-0.7000-0.9000 cache size   105490, 6625678 req, miss ratio 0.1597, byte miss ratio 0.1597
tencentBlock.ns23026 S3FIFO-0.7000-0.9000 cache size   210980, 6625678 req, miss ratio 0.1056, byte miss ratio 0.1056
tencentBlock.ns23026 S3FIFO-0.7000-0.9000 cache size   421960, 6625678 req, miss ratio 0.0827, byte miss ratio 0.0827
tencentBlock.ns23026 S3FIFO-0.3500-0.9000 cache size      527, 6625678 req, miss ratio 0.4515, byte miss ratio 0.4515
tencentBlock.ns23026 S3FIFO-0.3500-0.9000 cache size     1582, 6625678 req, miss ratio 0.3627, byte miss ratio 0.3627
tencentBlock.ns23026 S3FIFO-0.3500-0.9000 cache size     5274, 6625678 req, miss ratio 0.2834, byte miss ratio 0.2834
tencentBlock.ns23026 S3FIFO-0.3500-0.9000 cache size    15823, 6625678 req, miss ratio 0.2584, byte miss ratio 0.2584
tencentBlock.ns23026 S3FIFO-0.3500-0.9000 cache size    52745, 6625678 req, miss ratio 0.2106, byte miss ratio 0.2106
tencentBlock.ns23026 S3FIFO-0.3500-0.9000 cache size   105490, 6625678 req, miss ratio 0.1534, byte miss ratio 0.1534
tencentBlock.ns23026 S3FIFO-0.3500-0.9000 cache size   210980, 6625678 req, miss ratio 0.0950, byte miss ratio 0.0950
tencentBlock.ns23026 S3FIFO-0.3500-0.9000 cache size   421960, 6625678 req, miss ratio 0.0807, byte miss ratio 0.0807
tencentBlock.ns23026 S3FIFO-0.2000-0.9000 cache size      527, 6625678 req, miss ratio 0.4579, byte miss ratio 0.4579
tencentBlock.ns23026 S3FIFO-0.2000-0.9000 cache size     1582, 6625678 req, miss ratio 0.3507, byte miss ratio 0.3507
tencentBlock.ns23026 S3FIFO-0.2000-0.9000 cache size     5274, 6625678 req, miss ratio 0.2811, byte miss ratio 0.2811
tencentBlock.ns23026 S3FIFO-0.2000-0.9000 cache size    15823, 6625678 req, miss ratio 0.2555, byte miss ratio 0.2555
tencentBlock.ns23026 S3FIFO-0.2000-0.9000 cache size    52745, 6625678 req, miss ratio 0.2129, byte miss ratio 0.2129
tencentBlock.ns23026 S3FIFO-0.2000-0.9000 cache size   105490, 6625678 req, miss ratio 0.1492, byte miss ratio 0.1492
tencentBlock.ns23026 S3FIFO-0.2000-0.9000 cache size   210980, 6625678 req, miss ratio 0.0941, byte miss ratio 0.0941
tencentBlock.ns23026 S3FIFO-0.2000-0.9000 cache size   421960, 6625678 req, miss ratio 0.0806, byte miss ratio 0.0806
tencentBlock.ns23026 S3FIFO-0.6500-1.9000 cache size      527, 6625678 req, miss ratio 0.4957, byte miss ratio 0.4957
tencentBlock.ns23026 S3FIFO-0.6500-1.9000 cache size     1582, 6625678 req, miss ratio 0.3864, byte miss ratio 0.3864
