tencentBlock.ns5009 S3FIFO-0.0250-0.9000 cache size       94, 2345067 req, miss ratio 0.2254, byte miss ratio 0.2254
tencentBlock.ns5009 S3FIFO-0.0250-0.9000 cache size      284, 2345067 req, miss ratio 0.1793, byte miss ratio 0.1793
tencentBlock.ns5009 S3FIFO-0.0250-0.9000 cache size      948, 2345067 req, miss ratio 0.1512, byte miss ratio 0.1512
tencentBlock.ns5009 S3FIFO-0.0250-0.9000 cache size     2846, 2345067 req, miss ratio 0.1253, byte miss ratio 0.1253
tencentBlock.ns5009 S3FIFO-0.0250-0.9000 cache size     9486, 2345067 req, miss ratio 0.1040, byte miss ratio 0.1040
tencentBlock.ns5009 S3FIFO-0.0250-0.9000 cache size    18973, 2345067 req, miss ratio 0.0829, byte miss ratio 0.0829
tencentBlock.ns5009 S3FIFO-0.0250-0.9000 cache size    37947, 2345067 req, miss ratio 0.0577, byte miss ratio 0.0577
tencentBlock.ns5009 S3FIFO-0.0250-0.9000 cache size    75895, 2345067 req, miss ratio 0.0470, byte miss ratio 0.0470
tencentBlock.ns5009 S3FIFO-0.0100-0.9000 cache size       94, 2345067 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns5009 S3FIFO-0.0100-0.9000 cache size      284, 2345067 req, miss ratio 0.1881, byte miss ratio 0.1881
tencentBlock.ns5009 S3FIFO-0.0100-0.9000 cache size      948, 2345067 req, miss ratio 0.1575, byte miss ratio 0.1575
tencentBlock.ns5009 S3FIFO-0.0100-0.9000 cache size     2846, 2345067 req, miss ratio 0.1278, byte miss ratio 0.1278
tencentBlock.ns5009 S3FIFO-0.0100-0.9000 cache size     9486, 2345067 req, miss ratio 0.1037, byte miss ratio 0.1037
tencentBlock.ns5009 S3FIFO-0.0100-0.9000 cache size    18973, 2345067 req, miss ratio 0.0828, byte miss ratio 0.0828
tencentBlock.ns5009 S3FIFO-0.0100-0.9000 cache size    37947, 2345067 req, miss ratio 0.0575, byte miss ratio 0.0575
tencentBlock.ns5009 S3FIFO-0.0100-0.9000 cache size    75895, 2345067 req, miss ratio 0.0470, byte miss ratio 0.0470
tencentBlock.ns5009 S3FIFO-0.1500-0.9000 cache size       94, 2345067 req, miss ratio 0.2153, byte miss ratio 0.2153
tencentBlock.ns5009 S3FIFO-0.1500-0.9000 cache size      284, 2345067 req, miss ratio 0.1668, byte miss ratio 0.1668
tencentBlock.ns5009 S3FIFO-0.1500-0.9000 cache size      948, 2345067 req, miss ratio 0.1480, byte miss ratio 0.1480
tencentBlock.ns5009 S3FIFO-0.1500-0.9000 cache size     2846, 2345067 req, miss ratio 0.1245, byte miss ratio 0.1245
tencentBlock.ns5009 S3FIFO-0.1500-0.9000 cache size     9486, 2345067 req, miss ratio 0.1051, byte miss ratio 0.1051
tencentBlock.ns5009 S3FIFO-0.1500-0.9000 cache size    18973, 2345067 req, miss ratio 0.0860, byte miss ratio 0.0860
tencentBlock.ns5009 S3FIFO-0.1500-0.9000 cache size    37947, 2345067 req, miss ratio 0.0592, byte miss ratio 0.0592
tencentBlock.ns5009 S3FIFO-0.1500-0.9000 cache size    75895, 2345067 req, miss ratio 0.0470, byte miss ratio 0.0470
tencentBlock.ns5009 S3FIFO-0.4000-0.9000 cache size       94, 2345067 req, miss ratio 0.2722, byte miss ratio 0.2722
tencentBlock.ns5009 S3FIFO-0.4000-0.9000 cache size      284, 2345067 req, miss ratio 0.1719, byte miss ratio 0.1719
tencentBlock.ns5009 S3FIFO-0.4000-0.9000 cache size      948, 2345067 req, miss ratio 0.1495, byte miss ratio 0.1495
