tencentBlock.ns2706 S3FIFO-0.7500-0.9000 cache size     1520, 10659334 req, miss ratio 0.5554, byte miss ratio 0.5554
tencentBlock.ns2706 S3FIFO-0.7500-0.9000 cache size     4562, 10659334 req, miss ratio 0.3866, byte miss ratio 0.3866
tencentBlock.ns2706 S3FIFO-0.7500-0.9000 cache size    15209, 10659334 req, miss ratio 0.3428, byte miss ratio 0.3428
tencentBlock.ns2706 S3FIFO-0.7500-0.9000 cache size    45627, 10659334 req, miss ratio 0.2654, byte miss ratio 0.2654
tencentBlock.ns2706 S3FIFO-0.7500-0.9000 cache size   152092, 10659334 req, miss ratio 0.2031, byte miss ratio 0.2031
tencentBlock.ns2706 S3FIFO-0.7500-0.9000 cache size   304184, 10659334 req, miss ratio 0.1710, byte miss ratio 0.1710
tencentBlock.ns2706 S3FIFO-0.7500-0.9000 cache size   608369, 10659334 req, miss ratio 0.1511, byte miss ratio 0.1511
tencentBlock.ns2706 S3FIFO-0.7500-0.9000 cache size  1216738, 10659334 req, miss ratio 0.1436, byte miss ratio 0.1436
tencentBlock.ns2706 S3FIFO-0.9900-1.9000 cache size     1520, 10659334 req, miss ratio 0.6185, byte miss ratio 0.6185
tencentBlock.ns2706 S3FIFO-0.9900-1.9000 cache size     4562, 10659334 req, miss ratio 0.4540, byte miss ratio 0.4540
tencentBlock.ns2706 S3FIFO-0.9900-1.9000 cache size    15209, 10659334 req, miss ratio 0.3620, byte miss ratio 0.3620
tencentBlock.ns2706 S3FIFO-0.9900-1.9000 cache size    45627, 10659334 req, miss ratio 0.2746, byte miss ratio 0.2746
tencentBlock.ns2706 S3FIFO-0.9900-1.9000 cache size   152092, 10659334 req, miss ratio 0.2123, byte miss ratio 0.2123
tencentBlock.ns2706 S3FIFO-0.9900-1.9000 cache size   304184, 10659334 req, miss ratio 0.1832, byte miss ratio 0.1832
tencentBlock.ns2706 S3FIFO-0.9900-1.9000 cache size   608369, 10659334 req, miss ratio 0.1599, byte miss ratio 0.1599
tencentBlock.ns2706 S3FIFO-0.9900-1.9000 cache size  1216738, 10659334 req, miss ratio 0.1491, byte miss ratio 0.1491
tencentBlock.ns2706 S3FIFO-0.3500-1.9000 cache size     1520, 10659334 req, miss ratio 0.4460, byte miss ratio 0.4460
tencentBlock.ns2706 S3FIFO-0.3500-1.9000 cache size     4562, 10659334 req, miss ratio 0.3724, byte miss ratio 0.3724
tencentBlock.ns2706 S3FIFO-0.3500-1.9000 cache size    15209, 10659334 req, miss ratio 0.3313, byte miss ratio 0.3313
tencentBlock.ns2706 S3FIFO-0.3500-1.9000 cache size    45627, 10659334 req, miss ratio 0.2636, byte miss ratio 0.2636
tencentBlock.ns2706 S3FIFO-0.3500-1.9000 cache size   152092, 10659334 req, miss ratio 0.1868, byte miss ratio 0.1868
tencentBlock.ns2706 S3FIFO-0.3500-1.9000 cache size   304184, 10659334 req, miss ratio 0.1612, byte miss ratio 0.1612
tencentBlock.ns2706 S3FIFO-0.3500-1.9000 cache size   608369, 10659334 req, miss ratio 0.1474, byte miss ratio 0.1474
tencentBlock.ns2706 S3FIFO-0.3500-1.9000 cache size  1216738, 10659334 req, miss ratio 0.1433, byte miss ratio 0.1433
tencentBlock.ns2706 S3FIFO-0.9000-1.9000 cache size     1520, 10659334 req, miss ratio 0.5966, byte miss ratio 0.5966
tencentBlock.ns2706 S3FIFO-0.9000-1.9000 cache size     4562, 10659334 req, miss ratio 0.4311, byte miss ratio 0.4311
tencentBlock.ns2706 S3FIFO-0.9000-1.9000 cache size    15209, 10659334 req, miss ratio 0.3475, byte miss ratio 0.3475
tencentBlock.ns2706 S3FIFO-0.9000-1.9000 cache size    45627, 10659334 req, miss ratio 0.2721, byte miss ratio 0.2721
tencentBlock.ns2706 S3FIFO-0.9000-1.9000 cache size   152092, 10659334 req, miss ratio 0.2099, byte miss ratio 0.2099
tencentBlock.ns2706 S3FIFO-0.9000-1.9000 cache size   304184, 10659334 req, miss ratio 0.1803, byte miss ratio 0.1803
tencentBlock.ns2706 S3FIFO-0.9000-1.9000 cache size   608369, 10659334 req, miss ratio 0.1566, byte miss ratio 0.1566
tencentBlock.ns2706 S3FIFO-0.9000-1.9000 cache size  1216738, 10659334 req, miss ratio 0.1453, byte miss ratio 0.1453
tencentBlock.ns2706 S3FIFO-0.6500-0.9000 cache size     1520, 10659334 req, miss ratio 0.5303, byte miss ratio 0.5303
tencentBlock.ns2706 S3FIFO-0.6500-0.9000 cache size     4562, 10659334 req, miss ratio 0.3769, byte miss ratio 0.3769
tencentBlock.ns2706 S3FIFO-0.6500-0.9000 cache size    15209, 10659334 req, miss ratio 0.3409, byte miss ratio 0.3409
tencentBlock.ns2706 S3FIFO-0.6500-0.9000 cache size    45627, 10659334 req, miss ratio 0.2633, byte miss ratio 0.2633
tencentBlock.ns2706 S3FIFO-0.6500-0.9000 cache size   152092, 10659334 req, miss ratio 0.1989, byte miss ratio 0.1989
tencentBlock.ns2706 S3FIFO-0.6500-0.9000 cache size   304184, 10659334 req, miss ratio 0.1678, byte miss ratio 0.1678
tencentBlock.ns2706 S3FIFO-0.6500-0.9000 cache size   608369, 10659334 req, miss ratio 0.1487, byte miss ratio 0.1487
tencentBlock.ns2706 S3FIFO-0.6500-0.9000 cache size  1216738, 10659334 req, miss ratio 0.1434, byte miss ratio 0.1434
tencentBlock.ns2706 S3FIFO-0.3000-1.9000 cache size     1520, 10659334 req, miss ratio 0.4313, byte miss ratio 0.4313
tencentBlock.ns2706 S3FIFO-0.3000-1.9000 cache size     4562, 10659334 req, miss ratio 0.3722, byte miss ratio 0.3722
tencentBlock.ns2706 S3FIFO-0.3000-1.9000 cache size    15209, 10659334 req, miss ratio 0.3275, byte miss ratio 0.3275
tencentBlock.ns2706 S3FIFO-0.3000-1.9000 cache size    45627, 10659334 req, miss ratio 0.2646, byte miss ratio 0.2646
tencentBlock.ns2706 S3FIFO-0.3000-1.9000 cache size   152092, 10659334 req, miss ratio 0.1830, byte miss ratio 0.1830
tencentBlock.ns2706 S3FIFO-0.3000-1.9000 cache size   304184, 10659334 req, miss ratio 0.1597, byte miss ratio 0.1597
tencentBlock.ns2706 S3FIFO-0.3000-1.9000 cache size   608369, 10659334 req, miss ratio 0.1474, byte miss ratio 0.1474
tencentBlock.ns2706 S3FIFO-0.3000-1.9000 cache size  1216738, 10659334 req, miss ratio 0.1433, byte miss ratio 0.1433
tencentBlock.ns2706 S3FIFO-0.3000-0.9000 cache size     1520, 10659334 req, miss ratio 0.4273, byte miss ratio 0.4273
tencentBlock.ns2706 S3FIFO-0.3000-0.9000 cache size     4562, 10659334 req, miss ratio 0.3735, byte miss ratio 0.3735
tencentBlock.ns2706 S3FIFO-0.3000-0.9000 cache size    15209, 10659334 req, miss ratio 0.3273, byte miss ratio 0.3273
tencentBlock.ns2706 S3FIFO-0.3000-0.9000 cache size    45627, 10659334 req, miss ratio 0.2657, byte miss ratio 0.2657
tencentBlock.ns2706 S3FIFO-0.3000-0.9000 cache size   152092, 10659334 req, miss ratio 0.1829, byte miss ratio 0.1829
tencentBlock.ns2706 S3FIFO-0.3000-0.9000 cache size   304184, 10659334 req, miss ratio 0.1595, byte miss ratio 0.1595
tencentBlock.ns2706 S3FIFO-0.3000-0.9000 cache size   608369, 10659334 req, miss ratio 0.1474, byte miss ratio 0.1474
tencentBlock.ns2706 S3FIFO-0.3000-0.9000 cache size  1216738, 10659334 req, miss ratio 0.1433, byte miss ratio 0.1433
tencentBlock.ns2706 S3FIFO-0.5000-1.9000 cache size     1520, 10659334 req, miss ratio 0.4922, byte miss ratio 0.4922
tencentBlock.ns2706 S3FIFO-0.5000-1.9000 cache size     4562, 10659334 req, miss ratio 0.3738, byte miss ratio 0.3738
