io_traces.ns470 S3FIFO-0.0100-1.9000 cache size     4348, 9800000 req, miss ratio 0.6229, byte miss ratio 0.6229
io_traces.ns470 S3FIFO-0.6500-0.9000 cache size   869789, 9800000 req, miss ratio 0.4660, byte miss ratio 0.4660
io_traces.ns470 S3FIFO-0.6500-0.9000 cache size  1739578, 9800000 req, miss ratio 0.4576, byte miss ratio 0.4576
io_traces.ns470 S3FIFO-0.6500-0.9000 cache size  3479157, 9800000 req, miss ratio 0.4455, byte miss ratio 0.4455
io_traces.ns470 S3FIFO-0.0010-0.9000 cache size     4348, 9800000 req, miss ratio 0.6520, byte miss ratio 0.6520
io_traces.ns470 S3FIFO-0.0010-0.9000 cache size    13046, 9800000 req, miss ratio 0.6235, byte miss ratio 0.6235
io_traces.ns470 S3FIFO-0.0010-0.9000 cache size    43489, 9800000 req, miss ratio 0.5385, byte miss ratio 0.5385
io_traces.ns470 S3FIFO-0.0010-0.9000 cache size   130468, 9800000 req, miss ratio 0.4874, byte miss ratio 0.4874
io_traces.ns470 S3FIFO-0.0010-0.9000 cache size   434894, 9800000 req, miss ratio 0.4698, byte miss ratio 0.4698
io_traces.ns470 S3FIFO-0.0010-0.9000 cache size   869789, 9800000 req, miss ratio 0.4658, byte miss ratio 0.4658
io_traces.ns470 S3FIFO-0.0010-0.9000 cache size  1739578, 9800000 req, miss ratio 0.4576, byte miss ratio 0.4576
io_traces.ns470 S3FIFO-0.0010-0.9000 cache size  3479157, 9800000 req, miss ratio 0.4455, byte miss ratio 0.4455
io_traces.ns470 S3FIFO-0.8000-1.9000 cache size     4348, 9800000 req, miss ratio 0.6134, byte miss ratio 0.6134
io_traces.ns470 S3FIFO-0.8000-1.9000 cache size    13046, 9800000 req, miss ratio 0.6036, byte miss ratio 0.6036
io_traces.ns470 S3FIFO-0.8000-1.9000 cache size    43489, 9800000 req, miss ratio 0.5741, byte miss ratio 0.5741
io_traces.ns470 S3FIFO-0.8000-1.9000 cache size   130468, 9800000 req, miss ratio 0.5250, byte miss ratio 0.5250
io_traces.ns470 S3FIFO-0.8000-1.9000 cache size   434894, 9800000 req, miss ratio 0.4736, byte miss ratio 0.4736
io_traces.ns470 S3FIFO-0.8000-1.9000 cache size   869789, 9800000 req, miss ratio 0.4686, byte miss ratio 0.4686
io_traces.ns470 S3FIFO-0.8000-1.9000 cache size  1739578, 9800000 req, miss ratio 0.4578, byte miss ratio 0.4578
io_traces.ns470 S3FIFO-0.8000-1.9000 cache size  3479157, 9800000 req, miss ratio 0.4455, byte miss ratio 0.4455
io_traces.ns470 S3FIFO-0.0100-0.9000 cache size     4348, 9800000 req, miss ratio 0.6244, byte miss ratio 0.6244
io_traces.ns470 S3FIFO-0.0100-0.9000 cache size    13046, 9800000 req, miss ratio 0.6022, byte miss ratio 0.6022
io_traces.ns470 S3FIFO-0.0100-0.9000 cache size    43489, 9800000 req, miss ratio 0.5218, byte miss ratio 0.5218
io_traces.ns470 S3FIFO-0.0100-0.9000 cache size   130468, 9800000 req, miss ratio 0.4819, byte miss ratio 0.4819
io_traces.ns470 S3FIFO-0.0100-0.9000 cache size   434894, 9800000 req, miss ratio 0.4697, byte miss ratio 0.4697
io_traces.ns470 S3FIFO-0.0100-0.9000 cache size   869789, 9800000 req, miss ratio 0.4658, byte miss ratio 0.4658
io_traces.ns470 S3FIFO-0.0100-0.9000 cache size  1739578, 9800000 req, miss ratio 0.4576, byte miss ratio 0.4576
io_traces.ns470 S3FIFO-0.0100-0.9000 cache size  3479157, 9800000 req, miss ratio 0.4455, byte miss ratio 0.4455
io_traces.ns470 S3FIFO-0.5000-0.9000 cache size     4348, 9800000 req, miss ratio 0.6111, byte miss ratio 0.6111
io_traces.ns470 S3FIFO-0.5000-0.9000 cache size    13046, 9800000 req, miss ratio 0.5982, byte miss ratio 0.5982
io_traces.ns470 S3FIFO-0.5000-0.9000 cache size    43489, 9800000 req, miss ratio 0.5529, byte miss ratio 0.5529
io_traces.ns470 S3FIFO-0.5000-0.9000 cache size   130468, 9800000 req, miss ratio 0.4838, byte miss ratio 0.4838
io_traces.ns470 S3FIFO-0.5000-0.9000 cache size   434894, 9800000 req, miss ratio 0.4703, byte miss ratio 0.4703
io_traces.ns470 S3FIFO-0.5000-0.9000 cache size   869789, 9800000 req, miss ratio 0.4659, byte miss ratio 0.4659
io_traces.ns470 S3FIFO-0.5000-0.9000 cache size  1739578, 9800000 req, miss ratio 0.4576, byte miss ratio 0.4576
io_traces.ns470 S3FIFO-0.5000-0.9000 cache size  3479157, 9800000 req, miss ratio 0.4455, byte miss ratio 0.4455
io_traces.ns470 S3FIFO-0.9500-0.9000 cache size     4348, 9800000 req, miss ratio 0.6208, byte miss ratio 0.6208
io_traces.ns470 S3FIFO-0.9500-0.9000 cache size    13046, 9800000 req, miss ratio 0.6090, byte miss ratio 0.6090
io_traces.ns470 S3FIFO-0.9500-0.9000 cache size    43489, 9800000 req, miss ratio 0.5841, byte miss ratio 0.5841
io_traces.ns470 S3FIFO-0.9500-0.9000 cache size   130468, 9800000 req, miss ratio 0.5485, byte miss ratio 0.5485
io_traces.ns470 S3FIFO-0.9500-0.9000 cache size   434894, 9800000 req, miss ratio 0.4973, byte miss ratio 0.4973
io_traces.ns470 S3FIFO-0.9500-0.9000 cache size   869789, 9800000 req, miss ratio 0.4790, byte miss ratio 0.4790
io_traces.ns470 S3FIFO-0.9500-0.9000 cache size  1739578, 9800000 req, miss ratio 0.4594, byte miss ratio 0.4594
io_traces.ns470 S3FIFO-0.9500-0.9000 cache size  3479157, 9800000 req, miss ratio 0.4456, byte miss ratio 0.4456
io_traces.ns470 S3FIFO-0.9000-0.9000 cache size     4348, 9800000 req, miss ratio 0.6181, byte miss ratio 0.6181
io_traces.ns470 S3FIFO-0.9000-0.9000 cache size    13046, 9800000 req, miss ratio 0.6064, byte miss ratio 0.6064
io_traces.ns470 S3FIFO-0.9000-0.9000 cache size    43489, 9800000 req, miss ratio 0.5803, byte miss ratio 0.5803
io_traces.ns470 S3FIFO-0.9000-0.9000 cache size   130468, 9800000 req, miss ratio 0.5406, byte miss ratio 0.5406
io_traces.ns470 S3FIFO-0.9000-0.9000 cache size   434894, 9800000 req, miss ratio 0.4850, byte miss ratio 0.4850
io_traces.ns470 S3FIFO-0.9000-0.9000 cache size   869789, 9800000 req, miss ratio 0.4712, byte miss ratio 0.4712
io_traces.ns470 S3FIFO-0.9000-0.9000 cache size  1739578, 9800000 req, miss ratio 0.4588, byte miss ratio 0.4588
io_traces.ns470 S3FIFO-0.9000-0.9000 cache size  3479157, 9800000 req, miss ratio 0.4455, byte miss ratio 0.4455
io_traces.ns470 S3FIFO-0.1000-0.9000 cache size     4348, 9800000 req, miss ratio 0.6127, byte miss ratio 0.6127
io_traces.ns470 S3FIFO-0.1000-0.9000 cache size    13046, 9800000 req, miss ratio 0.5931, byte miss ratio 0.5931
io_traces.ns470 S3FIFO-0.1000-0.9000 cache size    43489, 9800000 req, miss ratio 0.5247, byte miss ratio 0.5247
io_traces.ns470 S3FIFO-0.1000-0.9000 cache size   130468, 9800000 req, miss ratio 0.4816, byte miss ratio 0.4816
io_traces.ns470 S3FIFO-0.1000-0.9000 cache size   434894, 9800000 req, miss ratio 0.4697, byte miss ratio 0.4697
io_traces.ns470 S3FIFO-0.1000-0.9000 cache size   869789, 9800000 req, miss ratio 0.4658, byte miss ratio 0.4658
io_traces.ns470 S3FIFO-0.1000-0.9000 cache size  1739578, 9800000 req, miss ratio 0.4576, byte miss ratio 0.4576
io_traces.ns470 S3FIFO-0.1000-0.9000 cache size  3479157, 9800000 req, miss ratio 0.4455, byte miss ratio 0.4455
io_traces.ns470 S3FIFO-0.7500-0.9000 cache size     4348, 9800000 req, miss ratio 0.6120, byte miss ratio 0.6120
io_traces.ns470 S3FIFO-0.7500-0.9000 cache size    13046, 9800000 req, miss ratio 0.6034, byte miss ratio 0.6034
io_traces.ns470 S3FIFO-0.7500-0.9000 cache size    43489, 9800000 req, miss ratio 0.5708, byte miss ratio 0.5708
io_traces.ns470 S3FIFO-0.7500-0.9000 cache size   130468, 9800000 req, miss ratio 0.5145, byte miss ratio 0.5145
io_traces.ns470 S3FIFO-0.7500-0.9000 cache size   434894, 9800000 req, miss ratio 0.4727, byte miss ratio 0.4727
io_traces.ns470 S3FIFO-0.7500-0.9000 cache size   869789, 9800000 req, miss ratio 0.4670, byte miss ratio 0.4670
io_traces.ns470 S3FIFO-0.7500-0.9000 cache size  1739578, 9800000 req, miss ratio 0.4575, byte miss ratio 0.4575
io_traces.ns470 S3FIFO-0.7500-0.9000 cache size  3479157, 9800000 req, miss ratio 0.4455, byte miss ratio 0.4455
io_traces.ns470 S3FIFO-0.4000-0.9000 cache size     4348, 9800000 req, miss ratio 0.6109, byte miss ratio 0.6109
io_traces.ns470 S3FIFO-0.4000-0.9000 cache size    13046, 9800000 req, miss ratio 0.5964, byte miss ratio 0.5964
io_traces.ns470 S3FIFO-0.4000-0.9000 cache size    43489, 9800000 req, miss ratio 0.5455, byte miss ratio 0.5455
io_traces.ns470 S3FIFO-0.4000-0.9000 cache size   130468, 9800000 req, miss ratio 0.4816, byte miss ratio 0.4816
io_traces.ns470 S3FIFO-0.4000-0.9000 cache size   434894, 9800000 req, miss ratio 0.4700, byte miss ratio 0.4700
io_traces.ns470 S3FIFO-0.4000-0.9000 cache size   869789, 9800000 req, miss ratio 0.4658, byte miss ratio 0.4658
io_traces.ns470 S3FIFO-0.4000-0.9000 cache size  1739578, 9800000 req, miss ratio 0.4576, byte miss ratio 0.4576
io_traces.ns470 S3FIFO-0.4000-0.9000 cache size  3479157, 9800000 req, miss ratio 0.4455, byte miss ratio 0.4455
io_traces.ns470 S3FIFO-0.5000-1.9000 cache size     4348, 9800000 req, miss ratio 0.6084, byte miss ratio 0.6084
io_traces.ns470 S3FIFO-0.5000-1.9000 cache size    13046, 9800000 req, miss ratio 0.5970, byte miss ratio 0.5970
io_traces.ns470 S3FIFO-0.5000-1.9000 cache size    43489, 9800000 req, miss ratio 0.5515, byte miss ratio 0.5515
io_traces.ns470 S3FIFO-0.5000-1.9000 cache size   130468, 9800000 req, miss ratio 0.4817, byte miss ratio 0.4817
io_traces.ns470 S3FIFO-0.5000-1.9000 cache size   434894, 9800000 req, miss ratio 0.4701, byte miss ratio 0.4701
io_traces.ns470 S3FIFO-0.5000-1.9000 cache size   869789, 9800000 req, miss ratio 0.4639, byte miss ratio 0.4639
io_traces.ns470 S3FIFO-0.5000-1.9000 cache size  1739578, 9800000 req, miss ratio 0.4576, byte miss ratio 0.4576
io_traces.ns470 S3FIFO-0.5000-1.9000 cache size  3479157, 9800000 req, miss ratio 0.4455, byte miss ratio 0.4455
io_traces.ns470 S3FIFO-0.4000-1.9000 cache size     4348, 9800000 req, miss ratio 0.6087, byte miss ratio 0.6087
io_traces.ns470 S3FIFO-0.4000-1.9000 cache size    13046, 9800000 req, miss ratio 0.5947, byte miss ratio 0.5947
io_traces.ns470 S3FIFO-0.4000-1.9000 cache size    43489, 9800000 req, miss ratio 0.5434, byte miss ratio 0.5434
io_traces.ns470 S3FIFO-0.4000-1.9000 cache size   130468, 9800000 req, miss ratio 0.4785, byte miss ratio 0.4785
io_traces.ns470 S3FIFO-0.4000-1.9000 cache size   434894, 9800000 req, miss ratio 0.4697, byte miss ratio 0.4697
io_traces.ns470 S3FIFO-0.4000-1.9000 cache size   869789, 9800000 req, miss ratio 0.4637, byte miss ratio 0.4637
io_traces.ns470 S3FIFO-0.4000-1.9000 cache size  1739578, 9800000 req, miss ratio 0.4576, byte miss ratio 0.4576
io_traces.ns470 S3FIFO-0.4000-1.9000 cache size  3479157, 9800000 req, miss ratio 0.4455, byte miss ratio 0.4455
io_traces.ns470 S3FIFO-0.6000-0.9000 cache size     4348, 9800000 req, miss ratio 0.6114, byte miss ratio 0.6114
io_traces.ns470 S3FIFO-0.6000-0.9000 cache size    13046, 9800000 req, miss ratio 0.6002, byte miss ratio 0.6002
io_traces.ns470 S3FIFO-0.6000-0.9000 cache size    43489, 9800000 req, miss ratio 0.5603, byte miss ratio 0.5603
io_traces.ns470 S3FIFO-0.6000-0.9000 cache size   130468, 9800000 req, miss ratio 0.4896, byte miss ratio 0.4896
io_traces.ns470 S3FIFO-0.6000-0.9000 cache size   434894, 9800000 req, miss ratio 0.4713, byte miss ratio 0.4713
io_traces.ns470 S3FIFO-0.6000-0.9000 cache size   869789, 9800000 req, miss ratio 0.4660, byte miss ratio 0.4660
io_traces.ns470 S3FIFO-0.6000-0.9000 cache size  1739578, 9800000 req, miss ratio 0.4576, byte miss ratio 0.4576
io_traces.ns470 S3FIFO-0.6000-0.9000 cache size  3479157, 9800000 req, miss ratio 0.4455, byte miss ratio 0.4455
io_traces.ns470 S3FIFO-0.3500-1.9000 cache size     4348, 9800000 req, miss ratio 0.6098, byte miss ratio 0.6098
io_traces.ns470 S3FIFO-0.3500-1.9000 cache size    13046, 9800000 req, miss ratio 0.5936, byte miss ratio 0.5936
io_traces.ns470 S3FIFO-0.3500-1.9000 cache size    43489, 9800000 req, miss ratio 0.5401, byte miss ratio 0.5401
io_traces.ns470 S3FIFO-0.3500-1.9000 cache size   130468, 9800000 req, miss ratio 0.4777, byte miss ratio 0.4777
io_traces.ns470 S3FIFO-0.3500-1.9000 cache size   434894, 9800000 req, miss ratio 0.4695, byte miss ratio 0.4695
io_traces.ns470 S3FIFO-0.3500-1.9000 cache size   869789, 9800000 req, miss ratio 0.4637, byte miss ratio 0.4637
io_traces.ns470 S3FIFO-0.3500-1.9000 cache size  1739578, 9800000 req, miss ratio 0.4576, byte miss ratio 0.4576
io_traces.ns470 S3FIFO-0.3500-1.9000 cache size  3479157, 9800000 req, miss ratio 0.4455, byte miss ratio 0.4455
io_traces.ns470 S3FIFO-0.8500-0.9000 cache size     4348, 9800000 req, miss ratio 0.6155, byte miss ratio 0.6155
io_traces.ns470 S3FIFO-0.8500-0.9000 cache size    13046, 9800000 req, miss ratio 0.6050, byte miss ratio 0.6050
io_traces.ns470 S3FIFO-0.8500-0.9000 cache size    43489, 9800000 req, miss ratio 0.5767, byte miss ratio 0.5767
io_traces.ns470 S3FIFO-0.8500-0.9000 cache size   130468, 9800000 req, miss ratio 0.5322, byte miss ratio 0.5322
io_traces.ns470 S3FIFO-0.8500-0.9000 cache size   434894, 9800000 req, miss ratio 0.4761, byte miss ratio 0.4761
io_traces.ns470 S3FIFO-0.8500-0.9000 cache size   869789, 9800000 req, miss ratio 0.4693, byte miss ratio 0.4693
io_traces.ns470 S3FIFO-0.8500-0.9000 cache size  1739578, 9800000 req, miss ratio 0.4583, byte miss ratio 0.4583
io_traces.ns470 S3FIFO-0.8500-0.9000 cache size  3479157, 9800000 req, miss ratio 0.4455, byte miss ratio 0.4455
io_traces.ns470 S3FIFO-0.9500-1.9000 cache size     4348, 9800000 req, miss ratio 0.6211, byte miss ratio 0.6211
io_traces.ns470 S3FIFO-0.9500-1.9000 cache size    13046, 9800000 req, miss ratio 0.6093, byte miss ratio 0.6093
io_traces.ns470 S3FIFO-0.9500-1.9000 cache size    43489, 9800000 req, miss ratio 0.5863, byte miss ratio 0.5863
io_traces.ns470 S3FIFO-0.9500-1.9000 cache size   130468, 9800000 req, miss ratio 0.5503, byte miss ratio 0.5503
io_traces.ns470 S3FIFO-0.9500-1.9000 cache size   434894, 9800000 req, miss ratio 0.4978, byte miss ratio 0.4978
io_traces.ns470 S3FIFO-0.9500-1.9000 cache size   869789, 9800000 req, miss ratio 0.4795, byte miss ratio 0.4795
io_traces.ns470 S3FIFO-0.9500-1.9000 cache size  1739578, 9800000 req, miss ratio 0.4594, byte miss ratio 0.4594
io_traces.ns470 S3FIFO-0.9500-1.9000 cache size  3479157, 9800000 req, miss ratio 0.4456, byte miss ratio 0.4456
io_traces.ns470 S3FIFO-0.1500-1.9000 cache size     4348, 9800000 req, miss ratio 0.6100, byte miss ratio 0.6100
io_traces.ns470 S3FIFO-0.1500-1.9000 cache size    13046, 9800000 req, miss ratio 0.5895, byte miss ratio 0.5895
io_traces.ns470 S3FIFO-0.1500-1.9000 cache size    43489, 9800000 req, miss ratio 0.5239, byte miss ratio 0.5239
io_traces.ns470 S3FIFO-0.1500-1.9000 cache size   130468, 9800000 req, miss ratio 0.4767, byte miss ratio 0.4767
io_traces.ns470 S3FIFO-0.1500-1.9000 cache size   434894, 9800000 req, miss ratio 0.4692, byte miss ratio 0.4692
io_traces.ns470 S3FIFO-0.1500-1.9000 cache size   869789, 9800000 req, miss ratio 0.4637, byte miss ratio 0.4637
io_traces.ns470 S3FIFO-0.1500-1.9000 cache size  1739578, 9800000 req, miss ratio 0.4576, byte miss ratio 0.4576
io_traces.ns470 S3FIFO-0.1500-1.9000 cache size  3479157, 9800000 req, miss ratio 0.4455, byte miss ratio 0.4455
io_traces.ns470 S3FIFO-0.0250-0.9000 cache size     4348, 9800000 req, miss ratio 0.6192, byte miss ratio 0.6192
io_traces.ns470 S3FIFO-0.0250-0.9000 cache size    13046, 9800000 req, miss ratio 0.5968, byte miss ratio 0.5968
io_traces.ns470 S3FIFO-0.0250-0.9000 cache size    43489, 9800000 req, miss ratio 0.5207, byte miss ratio 0.5207
io_traces.ns470 S3FIFO-0.0250-0.9000 cache size   130468, 9800000 req, miss ratio 0.4818, byte miss ratio 0.4818
io_traces.ns470 S3FIFO-0.0250-0.9000 cache size   434894, 9800000 req, miss ratio 0.4697, byte miss ratio 0.4697
io_traces.ns470 S3FIFO-0.0250-0.9000 cache size   869789, 9800000 req, miss ratio 0.4658, byte miss ratio 0.4658
io_traces.ns470 S3FIFO-0.0250-0.9000 cache size  1739578, 9800000 req, miss ratio 0.4576, byte miss ratio 0.4576
io_traces.ns470 S3FIFO-0.0250-0.9000 cache size  3479157, 9800000 req, miss ratio 0.4455, byte miss ratio 0.4455
io_traces.ns470 S3FIFO-0.1500-0.9000 cache size     4348, 9800000 req, miss ratio 0.6113, byte miss ratio 0.6113
io_traces.ns470 S3FIFO-0.1500-0.9000 cache size    13046, 9800000 req, miss ratio 0.5933, byte miss ratio 0.5933
io_traces.ns470 S3FIFO-0.1500-0.9000 cache size    43489, 9800000 req, miss ratio 0.5283, byte miss ratio 0.5283
io_traces.ns470 S3FIFO-0.1500-0.9000 cache size   130468, 9800000 req, miss ratio 0.4817, byte miss ratio 0.4817
io_traces.ns470 S3FIFO-0.1500-0.9000 cache size   434894, 9800000 req, miss ratio 0.4697, byte miss ratio 0.4697
io_traces.ns470 S3FIFO-0.1500-0.9000 cache size   869789, 9800000 req, miss ratio 0.4658, byte miss ratio 0.4658
io_traces.ns470 S3FIFO-0.1500-0.9000 cache size  1739578, 9800000 req, miss ratio 0.4576, byte miss ratio 0.4576
io_traces.ns470 S3FIFO-0.1500-0.9000 cache size  3479157, 9800000 req, miss ratio 0.4455, byte miss ratio 0.4455
io_traces.ns470 S3FIFO-0.0050-0.9000 cache size     4348, 9800000 req, miss ratio 0.6341, byte miss ratio 0.6341
io_traces.ns470 S3FIFO-0.0050-0.9000 cache size    13046, 9800000 req, miss ratio 0.6045, byte miss ratio 0.6045
io_traces.ns470 S3FIFO-0.0050-0.9000 cache size    43489, 9800000 req, miss ratio 0.5278, byte miss ratio 0.5278
io_traces.ns470 S3FIFO-0.0050-0.9000 cache size   130468, 9800000 req, miss ratio 0.4823, byte miss ratio 0.4823
io_traces.ns470 S3FIFO-0.0050-0.9000 cache size   434894, 9800000 req, miss ratio 0.4697, byte miss ratio 0.4697
io_traces.ns470 S3FIFO-0.0050-0.9000 cache size   869789, 9800000 req, miss ratio 0.4658, byte miss ratio 0.4658
io_traces.ns470 S3FIFO-0.0050-0.9000 cache size  1739578, 9800000 req, miss ratio 0.4576, byte miss ratio 0.4576
io_traces.ns470 S3FIFO-0.0050-0.9000 cache size  3479157, 9800000 req, miss ratio 0.4455, byte miss ratio 0.4455
io_traces.ns470 S3FIFO-0.7500-1.9000 cache size     4348, 9800000 req, miss ratio 0.6117, byte miss ratio 0.6117
io_traces.ns470 S3FIFO-0.7500-1.9000 cache size    13046, 9800000 req, miss ratio 0.6028, byte miss ratio 0.6028
io_traces.ns470 S3FIFO-0.7500-1.9000 cache size    43489, 9800000 req, miss ratio 0.5709, byte miss ratio 0.5709
io_traces.ns470 S3FIFO-0.7500-1.9000 cache size   130468, 9800000 req, miss ratio 0.5158, byte miss ratio 0.5158
io_traces.ns470 S3FIFO-0.7500-1.9000 cache size   434894, 9800000 req, miss ratio 0.4728, byte miss ratio 0.4728
io_traces.ns470 S3FIFO-0.7500-1.9000 cache size   869789, 9800000 req, miss ratio 0.4678, byte miss ratio 0.4678
io_traces.ns470 S3FIFO-0.7500-1.9000 cache size  1739578, 9800000 req, miss ratio 0.4575, byte miss ratio 0.4575
io_traces.ns470 S3FIFO-0.7500-1.9000 cache size  3479157, 9800000 req, miss ratio 0.4455, byte miss ratio 0.4455
io_traces.ns470 S3FIFO-0.9000-1.9000 cache size     4348, 9800000 req, miss ratio 0.6186, byte miss ratio 0.6186
io_traces.ns470 S3FIFO-0.9000-1.9000 cache size    13046, 9800000 req, miss ratio 0.6066, byte miss ratio 0.6066
io_traces.ns470 S3FIFO-0.9000-1.9000 cache size    43489, 9800000 req, miss ratio 0.5819, byte miss ratio 0.5819
io_traces.ns470 S3FIFO-0.9000-1.9000 cache size   130468, 9800000 req, miss ratio 0.5422, byte miss ratio 0.5422
io_traces.ns470 S3FIFO-0.9000-1.9000 cache size   434894, 9800000 req, miss ratio 0.4856, byte miss ratio 0.4856
io_traces.ns470 S3FIFO-0.9000-1.9000 cache size   869789, 9800000 req, miss ratio 0.4716, byte miss ratio 0.4716
io_traces.ns470 S3FIFO-0.9000-1.9000 cache size  1739578, 9800000 req, miss ratio 0.4590, byte miss ratio 0.4590
io_traces.ns470 S3FIFO-0.9000-1.9000 cache size  3479157, 9800000 req, miss ratio 0.4455, byte miss ratio 0.4455
