io_traces.ns743 S3FIFO-0.0250-0.9000 cache size     1698, 2800000 req, miss ratio 0.9179, byte miss ratio 0.9179
io_traces.ns743 S3FIFO-0.0250-0.9000 cache size     5096, 2800000 req, miss ratio 0.9166, byte miss ratio 0.9166
io_traces.ns743 S3FIFO-0.0250-0.9000 cache size    16988, 2800000 req, miss ratio 0.9156, byte miss ratio 0.9156
io_traces.ns743 S3FIFO-0.0250-0.9000 cache size    50965, 2800000 req, miss ratio 0.9143, byte miss ratio 0.9143
io_traces.ns743 S3FIFO-0.0250-0.9000 cache size   169886, 2800000 req, miss ratio 0.8882, byte miss ratio 0.8882
io_traces.ns743 S3FIFO-0.0250-0.9000 cache size   339772, 2800000 req, miss ratio 0.8255, byte miss ratio 0.8255
io_traces.ns743 S3FIFO-0.0250-0.9000 cache size   679545, 2800000 req, miss ratio 0.7108, byte miss ratio 0.7108
io_traces.ns743 S3FIFO-0.0250-0.9000 cache size  1359091, 2800000 req, miss ratio 0.6190, byte miss ratio 0.6190
io_traces.ns743 S3FIFO-0.0100-0.9000 cache size     1698, 2800000 req, miss ratio 0.9180, byte miss ratio 0.9180
io_traces.ns743 S3FIFO-0.0100-0.9000 cache size     5096, 2800000 req, miss ratio 0.9167, byte miss ratio 0.9167
io_traces.ns743 S3FIFO-0.0100-0.9000 cache size    16988, 2800000 req, miss ratio 0.9156, byte miss ratio 0.9156
io_traces.ns743 S3FIFO-0.0100-0.9000 cache size    50965, 2800000 req, miss ratio 0.9143, byte miss ratio 0.9143
io_traces.ns743 S3FIFO-0.0100-0.9000 cache size   169886, 2800000 req, miss ratio 0.8882, byte miss ratio 0.8882
io_traces.ns743 S3FIFO-0.0100-0.9000 cache size   339772, 2800000 req, miss ratio 0.8255, byte miss ratio 0.8255
io_traces.ns743 S3FIFO-0.0100-0.9000 cache size   679545, 2800000 req, miss ratio 0.7108, byte miss ratio 0.7108
io_traces.ns743 S3FIFO-0.0100-0.9000 cache size  1359091, 2800000 req, miss ratio 0.6190, byte miss ratio 0.6190
io_traces.ns743 S3FIFO-0.9000-1.9000 cache size     1698, 2800000 req, miss ratio 0.9194, byte miss ratio 0.9194
io_traces.ns743 S3FIFO-0.9000-1.9000 cache size     5096, 2800000 req, miss ratio 0.9166, byte miss ratio 0.9166
io_traces.ns743 S3FIFO-0.9000-1.9000 cache size    16988, 2800000 req, miss ratio 0.9157, byte miss ratio 0.9157
io_traces.ns743 S3FIFO-0.9000-1.9000 cache size    50965, 2800000 req, miss ratio 0.9146, byte miss ratio 0.9146
io_traces.ns743 S3FIFO-0.9000-1.9000 cache size   169886, 2800000 req, miss ratio 0.8975, byte miss ratio 0.8975
io_traces.ns743 S3FIFO-0.9000-1.9000 cache size   339772, 2800000 req, miss ratio 0.8668, byte miss ratio 0.8668
io_traces.ns743 S3FIFO-0.9000-1.9000 cache size   679545, 2800000 req, miss ratio 0.7610, byte miss ratio 0.7610
