cdn1_allcolo.ns355 S3FIFO-0.1500-0.9000 cache size       84, 7029560 req, miss ratio 0.3931, byte miss ratio 0.3931
cdn1_allcolo.ns355 S3FIFO-0.1500-0.9000 cache size      252, 7029560 req, miss ratio 0.3300, byte miss ratio 0.3300
cdn1_allcolo.ns355 S3FIFO-0.1500-0.9000 cache size      841, 7029560 req, miss ratio 0.2429, byte miss ratio 0.2429
cdn1_allcolo.ns355 S3FIFO-0.1500-0.9000 cache size     2523, 7029560 req, miss ratio 0.1522, byte miss ratio 0.1522
cdn1_allcolo.ns355 S3FIFO-0.1500-0.9000 cache size     8412, 7029560 req, miss ratio 0.0672, byte miss ratio 0.0672
cdn1_allcolo.ns355 S3FIFO-0.1500-0.9000 cache size    16825, 7029560 req, miss ratio 0.0348, byte miss ratio 0.0348
cdn1_allcolo.ns355 S3FIFO-0.1500-0.9000 cache size    33650, 7029560 req, miss ratio 0.0177, byte miss ratio 0.0177
cdn1_allcolo.ns355 S3FIFO-0.1500-0.9000 cache size    67301, 7029560 req, miss ratio 0.0123, byte miss ratio 0.0123
cdn1_allcolo.ns355 S3FIFO-0.9500-0.9000 cache size       84, 7029560 req, miss ratio 0.4563, byte miss ratio 0.4563
cdn1_allcolo.ns355 S3FIFO-0.9500-0.9000 cache size      252, 7029560 req, miss ratio 0.3989, byte miss ratio 0.3989
cdn1_allcolo.ns355 S3FIFO-0.9500-0.9000 cache size      841, 7029560 req, miss ratio 0.3127, byte miss ratio 0.3127
cdn1_allcolo.ns355 S3FIFO-0.9500-0.9000 cache size     2523, 7029560 req, miss ratio 0.2120, byte miss ratio 0.2120
cdn1_allcolo.ns355 S3FIFO-0.9500-0.9000 cache size     8412, 7029560 req, miss ratio 0.1014, byte miss ratio 0.1014
cdn1_allcolo.ns355 S3FIFO-0.9500-0.9000 cache size    16825, 7029560 req, miss ratio 0.0550, byte miss ratio 0.0550
cdn1_allcolo.ns355 S3FIFO-0.9500-0.9000 cache size    33650, 7029560 req, miss ratio 0.0271, byte miss ratio 0.0271
cdn1_allcolo.ns355 S3FIFO-0.9500-0.9000 cache size    67301, 7029560 req, miss ratio 0.0148, byte miss ratio 0.0148
cdn1_allcolo.ns355 S3FIFO-0.6000-0.9000 cache size       84, 7029560 req, miss ratio 0.4179, byte miss ratio 0.4179
cdn1_allcolo.ns355 S3FIFO-0.6000-0.9000 cache size      252, 7029560 req, miss ratio 0.3599, byte miss ratio 0.3599
cdn1_allcolo.ns355 S3FIFO-0.6000-0.9000 cache size      841, 7029560 req, miss ratio 0.2756, byte miss ratio 0.2756
cdn1_allcolo.ns355 S3FIFO-0.6000-0.9000 cache size     2523, 7029560 req, miss ratio 0.1824, byte miss ratio 0.1824
cdn1_allcolo.ns355 S3FIFO-0.6000-0.9000 cache size     8412, 7029560 req, miss ratio 0.0843, byte miss ratio 0.0843
cdn1_allcolo.ns355 S3FIFO-0.6000-0.9000 cache size    16825, 7029560 req, miss ratio 0.0446, byte miss ratio 0.0446
cdn1_allcolo.ns355 S3FIFO-0.6000-0.9000 cache size    33650, 7029560 req, miss ratio 0.0218, byte miss ratio 0.0218
cdn1_allcolo.ns355 S3FIFO-0.6000-0.9000 cache size    67301, 7029560 req, miss ratio 0.0126, byte miss ratio 0.0126
cdn1_allcolo.ns355 S3FIFO-0.0250-0.9000 cache size       84, 7029560 req, miss ratio 0.3888, byte miss ratio 0.3888
cdn1_allcolo.ns355 S3FIFO-0.0250-0.9000 cache size      252, 7029560 req, miss ratio 0.3251, byte miss ratio 0.3251
cdn1_allcolo.ns355 S3FIFO-0.0250-0.9000 cache size      841, 7029560 req, miss ratio 0.2370, byte miss ratio 0.2370
cdn1_allcolo.ns355 S3FIFO-0.0250-0.9000 cache size     2523, 7029560 req, miss ratio 0.1466, byte miss ratio 0.1466
