cdn1_allcolo.ns181 S3FIFO-0.7500-1.9000 cache size      789, 111893686 req, miss ratio 0.0079, byte miss ratio 0.0079
cdn1_allcolo.ns181 S3FIFO-0.7500-1.9000 cache size     2367, 111893686 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_allcolo.ns181 S3FIFO-0.7500-1.9000 cache size     7892, 111893686 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_allcolo.ns181 S3FIFO-0.7500-1.9000 cache size    23677, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.7500-1.9000 cache size    78926, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.7500-1.9000 cache size   157852, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.7500-1.9000 cache size   315704, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.7500-1.9000 cache size   631408, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.0250-1.9000 cache size      789, 111893686 req, miss ratio 0.0074, byte miss ratio 0.0074
cdn1_allcolo.ns181 S3FIFO-0.0250-1.9000 cache size     2367, 111893686 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_allcolo.ns181 S3FIFO-0.0250-1.9000 cache size     7892, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.0250-1.9000 cache size    23677, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.0250-1.9000 cache size    78926, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.0250-1.9000 cache size   157852, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.0250-1.9000 cache size   315704, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.0250-1.9000 cache size   631408, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.8000-1.9000 cache size      789, 111893686 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns181 S3FIFO-0.8000-1.9000 cache size     2367, 111893686 req, miss ratio 0.0074, byte miss ratio 0.0074
cdn1_allcolo.ns181 S3FIFO-0.8000-1.9000 cache size     7892, 111893686 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_allcolo.ns181 S3FIFO-0.8000-1.9000 cache size    23677, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.8000-1.9000 cache size    78926, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.8000-1.9000 cache size   157852, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.8000-1.9000 cache size   315704, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.8000-1.9000 cache size   631408, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.0050-0.9000 cache size      789, 111893686 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_allcolo.ns181 S3FIFO-0.0050-0.9000 cache size     2367, 111893686 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_allcolo.ns181 S3FIFO-0.0050-0.9000 cache size     7892, 111893686 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_allcolo.ns181 S3FIFO-0.0050-0.9000 cache size    23677, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.0050-0.9000 cache size    78926, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.0050-0.9000 cache size   157852, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.0050-0.9000 cache size   315704, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.0050-0.9000 cache size   631408, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.5000-1.9000 cache size      789, 111893686 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_allcolo.ns181 S3FIFO-0.5000-1.9000 cache size     2367, 111893686 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_allcolo.ns181 S3FIFO-0.5000-1.9000 cache size     7892, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.5000-1.9000 cache size    23677, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.5000-1.9000 cache size    78926, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.5000-1.9000 cache size   157852, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.5000-1.9000 cache size   315704, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.5000-1.9000 cache size   631408, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.4000-0.9000 cache size      789, 111893686 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_allcolo.ns181 S3FIFO-0.4000-0.9000 cache size     2367, 111893686 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_allcolo.ns181 S3FIFO-0.4000-0.9000 cache size     7892, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.4000-0.9000 cache size    23677, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.4000-0.9000 cache size    78926, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.4000-0.9000 cache size   157852, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.4000-0.9000 cache size   315704, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.4000-0.9000 cache size   631408, 111893686 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns181 S3FIFO-0.0010-0.9000 cache size      789, 111893686 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns181 S3FIFO-0.0010-0.9000 cache size     2367, 111893686 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_allcolo.ns181 S3FIFO-0.0010-0.9000 cache size     7892, 111893686 req, miss ratio 0.0073, byte miss ratio 0.0073
