tencentBlock.ns14591 S3FIFO-0.7500-1.9000 cache size      610, 86987154 req, miss ratio 0.9464, byte miss ratio 0.9464
tencentBlock.ns14591 S3FIFO-0.7500-1.9000 cache size     1831, 86987154 req, miss ratio 0.9221, byte miss ratio 0.9221
tencentBlock.ns14591 S3FIFO-0.7500-1.9000 cache size     6105, 86987154 req, miss ratio 0.5654, byte miss ratio 0.5654
tencentBlock.ns14591 S3FIFO-0.7500-1.9000 cache size    18316, 86987154 req, miss ratio 0.1022, byte miss ratio 0.1022
tencentBlock.ns14591 S3FIFO-0.7500-1.9000 cache size    61053, 86987154 req, miss ratio 0.0249, byte miss ratio 0.0249
tencentBlock.ns14591 S3FIFO-0.7500-1.9000 cache size   122107, 86987154 req, miss ratio 0.0147, byte miss ratio 0.0147
tencentBlock.ns14591 S3FIFO-0.7500-1.9000 cache size   244215, 86987154 req, miss ratio 0.0094, byte miss ratio 0.0094
tencentBlock.ns14591 S3FIFO-0.7500-1.9000 cache size   488430, 86987154 req, miss ratio 0.0075, byte miss ratio 0.0075
tencentBlock.ns14591 S3FIFO-0.3000-1.9000 cache size      610, 86987154 req, miss ratio 0.9061, byte miss ratio 0.9061
tencentBlock.ns14591 S3FIFO-0.3000-1.9000 cache size     1831, 86987154 req, miss ratio 0.8880, byte miss ratio 0.8880
tencentBlock.ns14591 S3FIFO-0.3000-1.9000 cache size     6105, 86987154 req, miss ratio 0.5329, byte miss ratio 0.5329
tencentBlock.ns14591 S3FIFO-0.3000-1.9000 cache size    18316, 86987154 req, miss ratio 0.0740, byte miss ratio 0.0740
tencentBlock.ns14591 S3FIFO-0.3000-1.9000 cache size    61053, 86987154 req, miss ratio 0.0203, byte miss ratio 0.0203
tencentBlock.ns14591 S3FIFO-0.3000-1.9000 cache size   122107, 86987154 req, miss ratio 0.0138, byte miss ratio 0.0138
tencentBlock.ns14591 S3FIFO-0.3000-1.9000 cache size   244215, 86987154 req, miss ratio 0.0082, byte miss ratio 0.0082
tencentBlock.ns14591 S3FIFO-0.3000-1.9000 cache size   488430, 86987154 req, miss ratio 0.0072, byte miss ratio 0.0072
tencentBlock.ns14591 S3FIFO-0.9000-1.9000 cache size      610, 86987154 req, miss ratio 0.9575, byte miss ratio 0.9575
tencentBlock.ns14591 S3FIFO-0.9000-1.9000 cache size     1831, 86987154 req, miss ratio 0.9245, byte miss ratio 0.9245
tencentBlock.ns14591 S3FIFO-0.9000-1.9000 cache size     6105, 86987154 req, miss ratio 0.5424, byte miss ratio 0.5424
tencentBlock.ns14591 S3FIFO-0.9000-1.9000 cache size    18316, 86987154 req, miss ratio 0.1180, byte miss ratio 0.1180
tencentBlock.ns14591 S3FIFO-0.9000-1.9000 cache size    61053, 86987154 req, miss ratio 0.0272, byte miss ratio 0.0272
tencentBlock.ns14591 S3FIFO-0.9000-1.9000 cache size   122107, 86987154 req, miss ratio 0.0153, byte miss ratio 0.0153
tencentBlock.ns14591 S3FIFO-0.9000-1.9000 cache size   244215, 86987154 req, miss ratio 0.0099, byte miss ratio 0.0099
tencentBlock.ns14591 S3FIFO-0.9000-1.9000 cache size   488430, 86987154 req, miss ratio 0.0078, byte miss ratio 0.0078
tencentBlock.ns14591 S3FIFO-0.1000-1.9000 cache size      610, 86987154 req, miss ratio 0.8848, byte miss ratio 0.8848
tencentBlock.ns14591 S3FIFO-0.1000-1.9000 cache size     1831, 86987154 req, miss ratio 0.8325, byte miss ratio 0.8325
tencentBlock.ns14591 S3FIFO-0.1000-1.9000 cache size     6105, 86987154 req, miss ratio 0.4326, byte miss ratio 0.4326
tencentBlock.ns14591 S3FIFO-0.1000-1.9000 cache size    18316, 86987154 req, miss ratio 0.0694, byte miss ratio 0.0694
tencentBlock.ns14591 S3FIFO-0.1000-1.9000 cache size    61053, 86987154 req, miss ratio 0.0199, byte miss ratio 0.0199
tencentBlock.ns14591 S3FIFO-0.1000-1.9000 cache size   122107, 86987154 req, miss ratio 0.0138, byte miss ratio 0.0138
tencentBlock.ns14591 S3FIFO-0.1000-1.9000 cache size   244215, 86987154 req, miss ratio 0.0085, byte miss ratio 0.0085
tencentBlock.ns14591 S3FIFO-0.1000-1.9000 cache size   488430, 86987154 req, miss ratio 0.0072, byte miss ratio 0.0072
tencentBlock.ns14591 S3FIFO-0.5500-0.9000 cache size      610, 86987154 req, miss ratio 0.9209, byte miss ratio 0.9209
