tencentBlock.ns10467 S3FIFO-0.9900-0.9000 cache size       44, 1618568 req, miss ratio 0.5165, byte miss ratio 0.5165
tencentBlock.ns10467 S3FIFO-0.9900-0.9000 cache size      133, 1618568 req, miss ratio 0.3141, byte miss ratio 0.3141
tencentBlock.ns10467 S3FIFO-0.9900-0.9000 cache size      446, 1618568 req, miss ratio 0.1889, byte miss ratio 0.1889
tencentBlock.ns10467 S3FIFO-0.9900-0.9000 cache size     1339, 1618568 req, miss ratio 0.1434, byte miss ratio 0.1434
tencentBlock.ns10467 S3FIFO-0.9900-0.9000 cache size     4465, 1618568 req, miss ratio 0.1145, byte miss ratio 0.1145
tencentBlock.ns10467 S3FIFO-0.9900-0.9000 cache size     8931, 1618568 req, miss ratio 0.0940, byte miss ratio 0.0940
tencentBlock.ns10467 S3FIFO-0.9900-0.9000 cache size    17862, 1618568 req, miss ratio 0.0649, byte miss ratio 0.0649
tencentBlock.ns10467 S3FIFO-0.9900-0.9000 cache size    35724, 1618568 req, miss ratio 0.0352, byte miss ratio 0.0352
tencentBlock.ns10467 S3FIFO-0.4500-0.9000 cache size       44, 1618568 req, miss ratio 0.4377, byte miss ratio 0.4377
tencentBlock.ns10467 S3FIFO-0.4500-0.9000 cache size      133, 1618568 req, miss ratio 0.2702, byte miss ratio 0.2702
tencentBlock.ns10467 S3FIFO-0.4500-0.9000 cache size      446, 1618568 req, miss ratio 0.1486, byte miss ratio 0.1486
tencentBlock.ns10467 S3FIFO-0.4500-0.9000 cache size     1339, 1618568 req, miss ratio 0.1203, byte miss ratio 0.1203
tencentBlock.ns10467 S3FIFO-0.4500-0.9000 cache size     4465, 1618568 req, miss ratio 0.1025, byte miss ratio 0.1025
tencentBlock.ns10467 S3FIFO-0.4500-0.9000 cache size     8931, 1618568 req, miss ratio 0.0887, byte miss ratio 0.0887
tencentBlock.ns10467 S3FIFO-0.4500-0.9000 cache size    17862, 1618568 req, miss ratio 0.0623, byte miss ratio 0.0623
tencentBlock.ns10467 S3FIFO-0.4500-0.9000 cache size    35724, 1618568 req, miss ratio 0.0305, byte miss ratio 0.0305
tencentBlock.ns10467 S3FIFO-0.2000-0.9000 cache size       44, 1618568 req, miss ratio 0.4134, byte miss ratio 0.4134
tencentBlock.ns10467 S3FIFO-0.2000-0.9000 cache size      133, 1618568 req, miss ratio 0.2508, byte miss ratio 0.2508
tencentBlock.ns10467 S3FIFO-0.2000-0.9000 cache size      446, 1618568 req, miss ratio 0.1399, byte miss ratio 0.1399
tencentBlock.ns10467 S3FIFO-0.2000-0.9000 cache size     1339, 1618568 req, miss ratio 0.1136, byte miss ratio 0.1136
tencentBlock.ns10467 S3FIFO-0.2000-0.9000 cache size     4465, 1618568 req, miss ratio 0.0979, byte miss ratio 0.0979
tencentBlock.ns10467 S3FIFO-0.2000-0.9000 cache size     8931, 1618568 req, miss ratio 0.0892, byte miss ratio 0.0892
tencentBlock.ns10467 S3FIFO-0.2000-0.9000 cache size    17862, 1618568 req, miss ratio 0.0612, byte miss ratio 0.0612
tencentBlock.ns10467 S3FIFO-0.2000-0.9000 cache size    35724, 1618568 req, miss ratio 0.0297, byte miss ratio 0.0297
tencentBlock.ns10467 S3FIFO-0.1500-0.9000 cache size       44, 1618568 req, miss ratio 0.4049, byte miss ratio 0.4049
tencentBlock.ns10467 S3FIFO-0.1500-0.9000 cache size      133, 1618568 req, miss ratio 0.2446, byte miss ratio 0.2446
tencentBlock.ns10467 S3FIFO-0.1500-0.9000 cache size      446, 1618568 req, miss ratio 0.1397, byte miss ratio 0.1397
tencentBlock.ns10467 S3FIFO-0.1500-0.9000 cache size     1339, 1618568 req, miss ratio 0.1126, byte miss ratio 0.1126
tencentBlock.ns10467 S3FIFO-0.1500-0.9000 cache size     4465, 1618568 req, miss ratio 0.0972, byte miss ratio 0.0972
tencentBlock.ns10467 S3FIFO-0.1500-0.9000 cache size     8931, 1618568 req, miss ratio 0.0880, byte miss ratio 0.0880
tencentBlock.ns10467 S3FIFO-0.1500-0.9000 cache size    17862, 1618568 req, miss ratio 0.0608, byte miss ratio 0.0608
tencentBlock.ns10467 S3FIFO-0.1500-0.9000 cache size    35724, 1618568 req, miss ratio 0.0295, byte miss ratio 0.0295
tencentBlock.ns10467 S3FIFO-0.9000-1.9000 cache size       44, 1618568 req, miss ratio 0.5088, byte miss ratio 0.5088
tencentBlock.ns10467 S3FIFO-0.9000-1.9000 cache size      133, 1618568 req, miss ratio 0.3022, byte miss ratio 0.3022
tencentBlock.ns10467 S3FIFO-0.9000-1.9000 cache size      446, 1618568 req, miss ratio 0.1792, byte miss ratio 0.1792
tencentBlock.ns10467 S3FIFO-0.9000-1.9000 cache size     1339, 1618568 req, miss ratio 0.1370, byte miss ratio 0.1370
tencentBlock.ns10467 S3FIFO-0.9000-1.9000 cache size     4465, 1618568 req, miss ratio 0.1098, byte miss ratio 0.1098
tencentBlock.ns10467 S3FIFO-0.9000-1.9000 cache size     8931, 1618568 req, miss ratio 0.0928, byte miss ratio 0.0928
tencentBlock.ns10467 S3FIFO-0.9000-1.9000 cache size    17862, 1618568 req, miss ratio 0.0646, byte miss ratio 0.0646
tencentBlock.ns10467 S3FIFO-0.9000-1.9000 cache size    35724, 1618568 req, miss ratio 0.0342, byte miss ratio 0.0342
tencentBlock.ns10467 S3FIFO-0.6000-0.9000 cache size       44, 1618568 req, miss ratio 0.4570, byte miss ratio 0.4570
tencentBlock.ns10467 S3FIFO-0.6000-0.9000 cache size      133, 1618568 req, miss ratio 0.2766, byte miss ratio 0.2766
tencentBlock.ns10467 S3FIFO-0.6000-0.9000 cache size      446, 1618568 req, miss ratio 0.1575, byte miss ratio 0.1575
tencentBlock.ns10467 S3FIFO-0.6000-0.9000 cache size     1339, 1618568 req, miss ratio 0.1231, byte miss ratio 0.1231
tencentBlock.ns10467 S3FIFO-0.6000-0.9000 cache size     4465, 1618568 req, miss ratio 0.1038, byte miss ratio 0.1038
tencentBlock.ns10467 S3FIFO-0.6000-0.9000 cache size     8931, 1618568 req, miss ratio 0.0915, byte miss ratio 0.0915
tencentBlock.ns10467 S3FIFO-0.6000-0.9000 cache size    17862, 1618568 req, miss ratio 0.0633, byte miss ratio 0.0633
tencentBlock.ns10467 S3FIFO-0.6000-0.9000 cache size    35724, 1618568 req, miss ratio 0.0316, byte miss ratio 0.0316
tencentBlock.ns10467 S3FIFO-0.6500-0.9000 cache size       44, 1618568 req, miss ratio 0.4613, byte miss ratio 0.4613
tencentBlock.ns10467 S3FIFO-0.6500-0.9000 cache size      133, 1618568 req, miss ratio 0.2795, byte miss ratio 0.2795
tencentBlock.ns10467 S3FIFO-0.6500-0.9000 cache size      446, 1618568 req, miss ratio 0.1604, byte miss ratio 0.1604
tencentBlock.ns10467 S3FIFO-0.6500-0.9000 cache size     1339, 1618568 req, miss ratio 0.1245, byte miss ratio 0.1245
tencentBlock.ns10467 S3FIFO-0.6500-0.9000 cache size     4465, 1618568 req, miss ratio 0.1043, byte miss ratio 0.1043
tencentBlock.ns10467 S3FIFO-0.6500-0.9000 cache size     8931, 1618568 req, miss ratio 0.0921, byte miss ratio 0.0921
tencentBlock.ns10467 S3FIFO-0.6500-0.9000 cache size    17862, 1618568 req, miss ratio 0.0637, byte miss ratio 0.0637
tencentBlock.ns10467 S3FIFO-0.6500-0.9000 cache size    35724, 1618568 req, miss ratio 0.0319, byte miss ratio 0.0319
tencentBlock.ns10467 S3FIFO-0.4000-0.9000 cache size       44, 1618568 req, miss ratio 0.4322, byte miss ratio 0.4322
tencentBlock.ns10467 S3FIFO-0.4000-0.9000 cache size      133, 1618568 req, miss ratio 0.2670, byte miss ratio 0.2670
tencentBlock.ns10467 S3FIFO-0.4000-0.9000 cache size      446, 1618568 req, miss ratio 0.1445, byte miss ratio 0.1445
tencentBlock.ns10467 S3FIFO-0.4000-0.9000 cache size     1339, 1618568 req, miss ratio 0.1185, byte miss ratio 0.1185
tencentBlock.ns10467 S3FIFO-0.4000-0.9000 cache size     4465, 1618568 req, miss ratio 0.1019, byte miss ratio 0.1019
tencentBlock.ns10467 S3FIFO-0.4000-0.9000 cache size     8931, 1618568 req, miss ratio 0.0902, byte miss ratio 0.0902
tencentBlock.ns10467 S3FIFO-0.4000-0.9000 cache size    17862, 1618568 req, miss ratio 0.0623, byte miss ratio 0.0623
tencentBlock.ns10467 S3FIFO-0.4000-0.9000 cache size    35724, 1618568 req, miss ratio 0.0303, byte miss ratio 0.0303
tencentBlock.ns10467 S3FIFO-0.3000-0.9000 cache size       44, 1618568 req, miss ratio 0.4229, byte miss ratio 0.4229
tencentBlock.ns10467 S3FIFO-0.3000-0.9000 cache size      133, 1618568 req, miss ratio 0.2601, byte miss ratio 0.2601
tencentBlock.ns10467 S3FIFO-0.3000-0.9000 cache size      446, 1618568 req, miss ratio 0.1411, byte miss ratio 0.1411
tencentBlock.ns10467 S3FIFO-0.3000-0.9000 cache size     1339, 1618568 req, miss ratio 0.1157, byte miss ratio 0.1157
tencentBlock.ns10467 S3FIFO-0.3000-0.9000 cache size     4465, 1618568 req, miss ratio 0.1000, byte miss ratio 0.1000
tencentBlock.ns10467 S3FIFO-0.3000-0.9000 cache size     8931, 1618568 req, miss ratio 0.0912, byte miss ratio 0.0912
tencentBlock.ns10467 S3FIFO-0.3000-0.9000 cache size    17862, 1618568 req, miss ratio 0.0621, byte miss ratio 0.0621
tencentBlock.ns10467 S3FIFO-0.3000-0.9000 cache size    35724, 1618568 req, miss ratio 0.0300, byte miss ratio 0.0300
tencentBlock.ns10467 S3FIFO-0.8000-1.9000 cache size       44, 1618568 req, miss ratio 0.4917, byte miss ratio 0.4917
tencentBlock.ns10467 S3FIFO-0.8000-1.9000 cache size      133, 1618568 req, miss ratio 0.2923, byte miss ratio 0.2923
tencentBlock.ns10467 S3FIFO-0.8000-1.9000 cache size      446, 1618568 req, miss ratio 0.1718, byte miss ratio 0.1718
tencentBlock.ns10467 S3FIFO-0.8000-1.9000 cache size     1339, 1618568 req, miss ratio 0.1315, byte miss ratio 0.1315
tencentBlock.ns10467 S3FIFO-0.8000-1.9000 cache size     4465, 1618568 req, miss ratio 0.1083, byte miss ratio 0.1083
