cdn1_allcolo.ns3020 S3FIFO-0.0500-0.9000 cache size       13, 1108286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3020 S3FIFO-0.0500-0.9000 cache size       45, 1108286 req, miss ratio 0.0513, byte miss ratio 0.0513
cdn1_allcolo.ns3020 S3FIFO-0.0500-0.9000 cache size       91, 1108286 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_allcolo.ns3020 S3FIFO-0.0500-0.9000 cache size      182, 1108286 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns3020 S3FIFO-0.0500-0.9000 cache size      364, 1108286 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3020 S3FIFO-0.2500-0.9000 cache size       13, 1108286 req, miss ratio 0.2063, byte miss ratio 0.2063
cdn1_allcolo.ns3020 S3FIFO-0.2500-0.9000 cache size       45, 1108286 req, miss ratio 0.0562, byte miss ratio 0.0562
cdn1_allcolo.ns3020 S3FIFO-0.2500-0.9000 cache size       91, 1108286 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns3020 S3FIFO-0.2500-0.9000 cache size      182, 1108286 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns3020 S3FIFO-0.2500-0.9000 cache size      364, 1108286 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3020 S3FIFO-0.1000-0.9000 cache size       13, 1108286 req, miss ratio 0.1922, byte miss ratio 0.1922
cdn1_allcolo.ns3020 S3FIFO-0.1000-0.9000 cache size       45, 1108286 req, miss ratio 0.0523, byte miss ratio 0.0523
cdn1_allcolo.ns3020 S3FIFO-0.1000-0.9000 cache size       91, 1108286 req, miss ratio 0.0088, byte miss ratio 0.0088
cdn1_allcolo.ns3020 S3FIFO-0.1000-0.9000 cache size      182, 1108286 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns3020 S3FIFO-0.1000-0.9000 cache size      364, 1108286 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3020 S3FIFO-0.0050-1.9000 cache size       13, 1108286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3020 S3FIFO-0.0050-1.9000 cache size       45, 1108286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3020 S3FIFO-0.0050-1.9000 cache size       91, 1108286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3020 S3FIFO-0.0050-1.9000 cache size      182, 1108286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3020 S3FIFO-0.0050-1.9000 cache size      364, 1108286 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3020 S3FIFO-0.4000-1.9000 cache size       13, 1108286 req, miss ratio 0.2270, byte miss ratio 0.2270
cdn1_allcolo.ns3020 S3FIFO-0.4000-1.9000 cache size       45, 1108286 req, miss ratio 0.0607, byte miss ratio 0.0607
cdn1_allcolo.ns3020 S3FIFO-0.4000-1.9000 cache size       91, 1108286 req, miss ratio 0.0119, byte miss ratio 0.0119
cdn1_allcolo.ns3020 S3FIFO-0.4000-1.9000 cache size      182, 1108286 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns3020 S3FIFO-0.4000-1.9000 cache size      364, 1108286 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns3020 S3FIFO-0.9900-1.9000 cache size       13, 1108286 req, miss ratio 0.2755, byte miss ratio 0.2755
cdn1_allcolo.ns3020 S3FIFO-0.9900-1.9000 cache size       45, 1108286 req, miss ratio 0.0805, byte miss ratio 0.0805
cdn1_allcolo.ns3020 S3FIFO-0.9900-1.9000 cache size       91, 1108286 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns3020 S3FIFO-0.9900-1.9000 cache size      182, 1108286 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_allcolo.ns3020 S3FIFO-0.9900-1.9000 cache size      364, 1108286 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns3020 S3FIFO-0.0250-0.9000 cache size       13, 1108286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3020 S3FIFO-0.0250-0.9000 cache size       45, 1108286 req, miss ratio 0.0510, byte miss ratio 0.0510
cdn1_allcolo.ns3020 S3FIFO-0.0250-0.9000 cache size       91, 1108286 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_allcolo.ns3020 S3FIFO-0.0250-0.9000 cache size      182, 1108286 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns3020 S3FIFO-0.0250-0.9000 cache size      364, 1108286 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3020 S3FIFO-0.5500-0.9000 cache size       13, 1108286 req, miss ratio 0.2358, byte miss ratio 0.2358
cdn1_allcolo.ns3020 S3FIFO-0.5500-0.9000 cache size       45, 1108286 req, miss ratio 0.0650, byte miss ratio 0.0650
cdn1_allcolo.ns3020 S3FIFO-0.5500-0.9000 cache size       91, 1108286 req, miss ratio 0.0136, byte miss ratio 0.0136
cdn1_allcolo.ns3020 S3FIFO-0.5500-0.9000 cache size      182, 1108286 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns3020 S3FIFO-0.5500-0.9000 cache size      364, 1108286 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns3020 S3FIFO-0.3500-0.9000 cache size       13, 1108286 req, miss ratio 0.2140, byte miss ratio 0.2140
cdn1_allcolo.ns3020 S3FIFO-0.3500-0.9000 cache size       45, 1108286 req, miss ratio 0.0588, byte miss ratio 0.0588
cdn1_allcolo.ns3020 S3FIFO-0.3500-0.9000 cache size       91, 1108286 req, miss ratio 0.0112, byte miss ratio 0.0112
cdn1_allcolo.ns3020 S3FIFO-0.3500-0.9000 cache size      182, 1108286 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns3020 S3FIFO-0.3500-0.9000 cache size      364, 1108286 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3020 S3FIFO-0.6000-0.9000 cache size       13, 1108286 req, miss ratio 0.2358, byte miss ratio 0.2358
cdn1_allcolo.ns3020 S3FIFO-0.6000-0.9000 cache size       45, 1108286 req, miss ratio 0.0672, byte miss ratio 0.0672
cdn1_allcolo.ns3020 S3FIFO-0.6000-0.9000 cache size       91, 1108286 req, miss ratio 0.0142, byte miss ratio 0.0142
cdn1_allcolo.ns3020 S3FIFO-0.6000-0.9000 cache size      182, 1108286 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns3020 S3FIFO-0.6000-0.9000 cache size      364, 1108286 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns3020 S3FIFO-0.2000-1.9000 cache size       13, 1108286 req, miss ratio 0.2082, byte miss ratio 0.2082
cdn1_allcolo.ns3020 S3FIFO-0.2000-1.9000 cache size       45, 1108286 req, miss ratio 0.0553, byte miss ratio 0.0553
cdn1_allcolo.ns3020 S3FIFO-0.2000-1.9000 cache size       91, 1108286 req, miss ratio 0.0098, byte miss ratio 0.0098
cdn1_allcolo.ns3020 S3FIFO-0.2000-1.9000 cache size      182, 1108286 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns3020 S3FIFO-0.2000-1.9000 cache size      364, 1108286 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3020 S3FIFO-0.5000-0.9000 cache size       13, 1108286 req, miss ratio 0.2288, byte miss ratio 0.2288
cdn1_allcolo.ns3020 S3FIFO-0.5000-0.9000 cache size       45, 1108286 req, miss ratio 0.0635, byte miss ratio 0.0635
cdn1_allcolo.ns3020 S3FIFO-0.5000-0.9000 cache size       91, 1108286 req, miss ratio 0.0130, byte miss ratio 0.0130
cdn1_allcolo.ns3020 S3FIFO-0.5000-0.9000 cache size      182, 1108286 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns3020 S3FIFO-0.5000-0.9000 cache size      364, 1108286 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns3020 S3FIFO-0.7000-1.9000 cache size       13, 1108286 req, miss ratio 0.2508, byte miss ratio 0.2508
cdn1_allcolo.ns3020 S3FIFO-0.7000-1.9000 cache size       45, 1108286 req, miss ratio 0.0696, byte miss ratio 0.0696
cdn1_allcolo.ns3020 S3FIFO-0.7000-1.9000 cache size       91, 1108286 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns3020 S3FIFO-0.7000-1.9000 cache size      182, 1108286 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns3020 S3FIFO-0.7000-1.9000 cache size      364, 1108286 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns3020 S3FIFO-0.4500-0.9000 cache size       13, 1108286 req, miss ratio 0.2216, byte miss ratio 0.2216
cdn1_allcolo.ns3020 S3FIFO-0.4500-0.9000 cache size       45, 1108286 req, miss ratio 0.0620, byte miss ratio 0.0620
cdn1_allcolo.ns3020 S3FIFO-0.4500-0.9000 cache size       91, 1108286 req, miss ratio 0.0124, byte miss ratio 0.0124
cdn1_allcolo.ns3020 S3FIFO-0.4500-0.9000 cache size      182, 1108286 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns3020 S3FIFO-0.4500-0.9000 cache size      364, 1108286 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns3020 S3FIFO-0.9900-0.9000 cache size       13, 1108286 req, miss ratio 0.2822, byte miss ratio 0.2822
cdn1_allcolo.ns3020 S3FIFO-0.9900-0.9000 cache size       45, 1108286 req, miss ratio 0.0821, byte miss ratio 0.0821
cdn1_allcolo.ns3020 S3FIFO-0.9900-0.9000 cache size       91, 1108286 req, miss ratio 0.0193, byte miss ratio 0.0193
cdn1_allcolo.ns3020 S3FIFO-0.9900-0.9000 cache size      182, 1108286 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_allcolo.ns3020 S3FIFO-0.9900-0.9000 cache size      364, 1108286 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns3020 S3FIFO-0.0250-1.9000 cache size       13, 1108286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3020 S3FIFO-0.0250-1.9000 cache size       45, 1108286 req, miss ratio 0.0520, byte miss ratio 0.0520
cdn1_allcolo.ns3020 S3FIFO-0.0250-1.9000 cache size       91, 1108286 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_allcolo.ns3020 S3FIFO-0.0250-1.9000 cache size      182, 1108286 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns3020 S3FIFO-0.0250-1.9000 cache size      364, 1108286 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3020 S3FIFO-0.9500-1.9000 cache size       13, 1108286 req, miss ratio 0.2755, byte miss ratio 0.2755
cdn1_allcolo.ns3020 S3FIFO-0.9500-1.9000 cache size       45, 1108286 req, miss ratio 0.0792, byte miss ratio 0.0792
cdn1_allcolo.ns3020 S3FIFO-0.9500-1.9000 cache size       91, 1108286 req, miss ratio 0.0185, byte miss ratio 0.0185
cdn1_allcolo.ns3020 S3FIFO-0.9500-1.9000 cache size      182, 1108286 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns3020 S3FIFO-0.9500-1.9000 cache size      364, 1108286 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns3020 S3FIFO-0.8000-1.9000 cache size       13, 1108286 req, miss ratio 0.2604, byte miss ratio 0.2604
cdn1_allcolo.ns3020 S3FIFO-0.8000-1.9000 cache size       45, 1108286 req, miss ratio 0.0736, byte miss ratio 0.0736
cdn1_allcolo.ns3020 S3FIFO-0.8000-1.9000 cache size       91, 1108286 req, miss ratio 0.0164, byte miss ratio 0.0164
cdn1_allcolo.ns3020 S3FIFO-0.8000-1.9000 cache size      182, 1108286 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns3020 S3FIFO-0.8000-1.9000 cache size      364, 1108286 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns3020 S3FIFO-0.6500-1.9000 cache size       13, 1108286 req, miss ratio 0.2440, byte miss ratio 0.2440
cdn1_allcolo.ns3020 S3FIFO-0.6500-1.9000 cache size       45, 1108286 req, miss ratio 0.0682, byte miss ratio 0.0682
cdn1_allcolo.ns3020 S3FIFO-0.6500-1.9000 cache size       91, 1108286 req, miss ratio 0.0148, byte miss ratio 0.0148
cdn1_allcolo.ns3020 S3FIFO-0.6500-1.9000 cache size      182, 1108286 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns3020 S3FIFO-0.6500-1.9000 cache size      364, 1108286 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns3020 S3FIFO-0.2000-0.9000 cache size       13, 1108286 req, miss ratio 0.1987, byte miss ratio 0.1987
cdn1_allcolo.ns3020 S3FIFO-0.2000-0.9000 cache size       45, 1108286 req, miss ratio 0.0551, byte miss ratio 0.0551
cdn1_allcolo.ns3020 S3FIFO-0.2000-0.9000 cache size       91, 1108286 req, miss ratio 0.0098, byte miss ratio 0.0098
cdn1_allcolo.ns3020 S3FIFO-0.2000-0.9000 cache size      182, 1108286 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns3020 S3FIFO-0.2000-0.9000 cache size      364, 1108286 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3020 S3FIFO-0.0050-0.9000 cache size       13, 1108286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3020 S3FIFO-0.0050-0.9000 cache size       45, 1108286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3020 S3FIFO-0.0050-0.9000 cache size       91, 1108286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3020 S3FIFO-0.0050-0.9000 cache size      182, 1108286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3020 S3FIFO-0.0050-0.9000 cache size      364, 1108286 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3020 S3FIFO-0.9500-0.9000 cache size       13, 1108286 req, miss ratio 0.2822, byte miss ratio 0.2822
cdn1_allcolo.ns3020 S3FIFO-0.9500-0.9000 cache size       45, 1108286 req, miss ratio 0.0804, byte miss ratio 0.0804
cdn1_allcolo.ns3020 S3FIFO-0.9500-0.9000 cache size       91, 1108286 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns3020 S3FIFO-0.9500-0.9000 cache size      182, 1108286 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns3020 S3FIFO-0.9500-0.9000 cache size      364, 1108286 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns3020 S3FIFO-0.1000-1.9000 cache size       13, 1108286 req, miss ratio 0.2018, byte miss ratio 0.2018
cdn1_allcolo.ns3020 S3FIFO-0.1000-1.9000 cache size       45, 1108286 req, miss ratio 0.0529, byte miss ratio 0.0529
cdn1_allcolo.ns3020 S3FIFO-0.1000-1.9000 cache size       91, 1108286 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns3020 S3FIFO-0.1000-1.9000 cache size      182, 1108286 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns3020 S3FIFO-0.1000-1.9000 cache size      364, 1108286 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3020 S3FIFO-0.0100-1.9000 cache size       13, 1108286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3020 S3FIFO-0.0100-1.9000 cache size       45, 1108286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3020 S3FIFO-0.0100-1.9000 cache size       91, 1108286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3020 S3FIFO-0.0100-1.9000 cache size      182, 1108286 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns3020 S3FIFO-0.0100-1.9000 cache size      364, 1108286 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3020 S3FIFO-0.2500-1.9000 cache size       13, 1108286 req, miss ratio 0.2147, byte miss ratio 0.2147
cdn1_allcolo.ns3020 S3FIFO-0.2500-1.9000 cache size       45, 1108286 req, miss ratio 0.0564, byte miss ratio 0.0564
cdn1_allcolo.ns3020 S3FIFO-0.2500-1.9000 cache size       91, 1108286 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns3020 S3FIFO-0.2500-1.9000 cache size      182, 1108286 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns3020 S3FIFO-0.2500-1.9000 cache size      364, 1108286 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3020 S3FIFO-0.3500-1.9000 cache size       13, 1108286 req, miss ratio 0.2209, byte miss ratio 0.2209
cdn1_allcolo.ns3020 S3FIFO-0.3500-1.9000 cache size       45, 1108286 req, miss ratio 0.0589, byte miss ratio 0.0589
cdn1_allcolo.ns3020 S3FIFO-0.3500-1.9000 cache size       91, 1108286 req, miss ratio 0.0112, byte miss ratio 0.0112
cdn1_allcolo.ns3020 S3FIFO-0.3500-1.9000 cache size      182, 1108286 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns3020 S3FIFO-0.3500-1.9000 cache size      364, 1108286 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3020 S3FIFO-0.0010-1.9000 cache size       13, 1108286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3020 S3FIFO-0.0010-1.9000 cache size       45, 1108286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3020 S3FIFO-0.0010-1.9000 cache size       91, 1108286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3020 S3FIFO-0.0010-1.9000 cache size      182, 1108286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3020 S3FIFO-0.0010-1.9000 cache size      364, 1108286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3020 S3FIFO-0.4000-0.9000 cache size       13, 1108286 req, miss ratio 0.2216, byte miss ratio 0.2216
cdn1_allcolo.ns3020 S3FIFO-0.4000-0.9000 cache size       45, 1108286 req, miss ratio 0.0608, byte miss ratio 0.0608
