tencentBlock.ns21118 S3FIFO-0.9900-0.9000 cache size       68, 2698231 req, miss ratio 0.3930, byte miss ratio 0.3930
tencentBlock.ns21118 S3FIFO-0.9900-0.9000 cache size      206, 2698231 req, miss ratio 0.2516, byte miss ratio 0.2516
tencentBlock.ns21118 S3FIFO-0.9900-0.9000 cache size      686, 2698231 req, miss ratio 0.1929, byte miss ratio 0.1929
tencentBlock.ns21118 S3FIFO-0.9900-0.9000 cache size     2060, 2698231 req, miss ratio 0.1676, byte miss ratio 0.1676
tencentBlock.ns21118 S3FIFO-0.9900-0.9000 cache size     6868, 2698231 req, miss ratio 0.1456, byte miss ratio 0.1456
tencentBlock.ns21118 S3FIFO-0.9900-0.9000 cache size    13737, 2698231 req, miss ratio 0.1194, byte miss ratio 0.1194
tencentBlock.ns21118 S3FIFO-0.9900-0.9000 cache size    27475, 2698231 req, miss ratio 0.0743, byte miss ratio 0.0743
tencentBlock.ns21118 S3FIFO-0.9900-0.9000 cache size    54950, 2698231 req, miss ratio 0.0327, byte miss ratio 0.0327
tencentBlock.ns21118 S3FIFO-0.9500-1.9000 cache size       68, 2698231 req, miss ratio 0.3834, byte miss ratio 0.3834
tencentBlock.ns21118 S3FIFO-0.9500-1.9000 cache size      206, 2698231 req, miss ratio 0.2461, byte miss ratio 0.2461
tencentBlock.ns21118 S3FIFO-0.9500-1.9000 cache size      686, 2698231 req, miss ratio 0.1872, byte miss ratio 0.1872
tencentBlock.ns21118 S3FIFO-0.9500-1.9000 cache size     2060, 2698231 req, miss ratio 0.1640, byte miss ratio 0.1640
tencentBlock.ns21118 S3FIFO-0.9500-1.9000 cache size     6868, 2698231 req, miss ratio 0.1413, byte miss ratio 0.1413
tencentBlock.ns21118 S3FIFO-0.9500-1.9000 cache size    13737, 2698231 req, miss ratio 0.1186, byte miss ratio 0.1186
tencentBlock.ns21118 S3FIFO-0.9500-1.9000 cache size    27475, 2698231 req, miss ratio 0.0746, byte miss ratio 0.0746
tencentBlock.ns21118 S3FIFO-0.9500-1.9000 cache size    54950, 2698231 req, miss ratio 0.0325, byte miss ratio 0.0325
tencentBlock.ns21118 S3FIFO-0.4000-0.9000 cache size       68, 2698231 req, miss ratio 0.2990, byte miss ratio 0.2990
tencentBlock.ns21118 S3FIFO-0.4000-0.9000 cache size      206, 2698231 req, miss ratio 0.1847, byte miss ratio 0.1847
tencentBlock.ns21118 S3FIFO-0.4000-0.9000 cache size      686, 2698231 req, miss ratio 0.1653, byte miss ratio 0.1653
tencentBlock.ns21118 S3FIFO-0.4000-0.9000 cache size     2060, 2698231 req, miss ratio 0.1501, byte miss ratio 0.1501
tencentBlock.ns21118 S3FIFO-0.4000-0.9000 cache size     6868, 2698231 req, miss ratio 0.1188, byte miss ratio 0.1188
tencentBlock.ns21118 S3FIFO-0.4000-0.9000 cache size    13737, 2698231 req, miss ratio 0.1104, byte miss ratio 0.1104
tencentBlock.ns21118 S3FIFO-0.4000-0.9000 cache size    27475, 2698231 req, miss ratio 0.0827, byte miss ratio 0.0827
tencentBlock.ns21118 S3FIFO-0.4000-0.9000 cache size    54950, 2698231 req, miss ratio 0.0269, byte miss ratio 0.0269
tencentBlock.ns21118 S3FIFO-0.0100-1.9000 cache size       68, 2698231 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns21118 S3FIFO-0.0100-1.9000 cache size      206, 2698231 req, miss ratio 0.1863, byte miss ratio 0.1863
tencentBlock.ns21118 S3FIFO-0.0100-1.9000 cache size      686, 2698231 req, miss ratio 0.1696, byte miss ratio 0.1696
tencentBlock.ns21118 S3FIFO-0.0100-1.9000 cache size     2060, 2698231 req, miss ratio 0.1449, byte miss ratio 0.1449
tencentBlock.ns21118 S3FIFO-0.0100-1.9000 cache size     6868, 2698231 req, miss ratio 0.1116, byte miss ratio 0.1116
tencentBlock.ns21118 S3FIFO-0.0100-1.9000 cache size    13737, 2698231 req, miss ratio 0.1024, byte miss ratio 0.1024
tencentBlock.ns21118 S3FIFO-0.0100-1.9000 cache size    27475, 2698231 req, miss ratio 0.0580, byte miss ratio 0.0580
tencentBlock.ns21118 S3FIFO-0.0100-1.9000 cache size    54950, 2698231 req, miss ratio 0.0260, byte miss ratio 0.0260
tencentBlock.ns21118 S3FIFO-0.3500-0.9000 cache size       68, 2698231 req, miss ratio 0.2855, byte miss ratio 0.2855
tencentBlock.ns21118 S3FIFO-0.3500-0.9000 cache size      206, 2698231 req, miss ratio 0.1797, byte miss ratio 0.1797
tencentBlock.ns21118 S3FIFO-0.3500-0.9000 cache size      686, 2698231 req, miss ratio 0.1650, byte miss ratio 0.1650
tencentBlock.ns21118 S3FIFO-0.3500-0.9000 cache size     2060, 2698231 req, miss ratio 0.1490, byte miss ratio 0.1490
