tencentBlock.ns11034 S3FIFO-0.5000-0.9000 cache size     1519, 10706139 req, miss ratio 0.4884, byte miss ratio 0.4884
tencentBlock.ns11034 S3FIFO-0.5000-0.9000 cache size     4557, 10706139 req, miss ratio 0.3737, byte miss ratio 0.3737
tencentBlock.ns11034 S3FIFO-0.5000-0.9000 cache size    15193, 10706139 req, miss ratio 0.3367, byte miss ratio 0.3367
tencentBlock.ns11034 S3FIFO-0.5000-0.9000 cache size    45579, 10706139 req, miss ratio 0.2654, byte miss ratio 0.2654
tencentBlock.ns11034 S3FIFO-0.5000-0.9000 cache size   151931, 10706139 req, miss ratio 0.1910, byte miss ratio 0.1910
tencentBlock.ns11034 S3FIFO-0.5000-0.9000 cache size   303863, 10706139 req, miss ratio 0.1659, byte miss ratio 0.1659
tencentBlock.ns11034 S3FIFO-0.5000-0.9000 cache size   607726, 10706139 req, miss ratio 0.1476, byte miss ratio 0.1476
tencentBlock.ns11034 S3FIFO-0.5000-0.9000 cache size  1215453, 10706139 req, miss ratio 0.1426, byte miss ratio 0.1426
tencentBlock.ns11034 S3FIFO-0.0010-0.9000 cache size     1519, 10706139 req, miss ratio 0.4218, byte miss ratio 0.4218
tencentBlock.ns11034 S3FIFO-0.0010-0.9000 cache size     4557, 10706139 req, miss ratio 0.4051, byte miss ratio 0.4051
tencentBlock.ns11034 S3FIFO-0.0010-0.9000 cache size    15193, 10706139 req, miss ratio 0.3606, byte miss ratio 0.3606
tencentBlock.ns11034 S3FIFO-0.0010-0.9000 cache size    45579, 10706139 req, miss ratio 0.3038, byte miss ratio 0.3038
tencentBlock.ns11034 S3FIFO-0.0010-0.9000 cache size   151931, 10706139 req, miss ratio 0.2157, byte miss ratio 0.2157
tencentBlock.ns11034 S3FIFO-0.0010-0.9000 cache size   303863, 10706139 req, miss ratio 0.1849, byte miss ratio 0.1849
