cdn1_allcolo.ns460 S3FIFO-0.9900-1.9000 cache size       15, 4501638 req, miss ratio 0.1108, byte miss ratio 0.1108
cdn1_allcolo.ns460 S3FIFO-0.9900-1.9000 cache size       47, 4501638 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_allcolo.ns460 S3FIFO-0.9900-1.9000 cache size      156, 4501638 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_allcolo.ns460 S3FIFO-0.9900-1.9000 cache size      470, 4501638 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns460 S3FIFO-0.9900-1.9000 cache size     1567, 4501638 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns460 S3FIFO-0.9900-1.9000 cache size     3135, 4501638 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns460 S3FIFO-0.9900-1.9000 cache size     6270, 4501638 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns460 S3FIFO-0.9900-1.9000 cache size    12540, 4501638 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns460 S3FIFO-0.1500-0.9000 cache size       15, 4501638 req, miss ratio 0.0858, byte miss ratio 0.0858
cdn1_allcolo.ns460 S3FIFO-0.1500-0.9000 cache size       47, 4501638 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_allcolo.ns460 S3FIFO-0.1500-0.9000 cache size      156, 4501638 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_allcolo.ns460 S3FIFO-0.1500-0.9000 cache size      470, 4501638 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns460 S3FIFO-0.1500-0.9000 cache size     1567, 4501638 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns460 S3FIFO-0.1500-0.9000 cache size     3135, 4501638 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns460 S3FIFO-0.1500-0.9000 cache size     6270, 4501638 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns460 S3FIFO-0.1500-0.9000 cache size    12540, 4501638 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns460 S3FIFO-0.2000-0.9000 cache size       15, 4501638 req, miss ratio 0.0917, byte miss ratio 0.0917
cdn1_allcolo.ns460 S3FIFO-0.2000-0.9000 cache size       47, 4501638 req, miss ratio 0.0042, byte miss ratio 0.0042
