tencentBlock.ns6006 S3FIFO-0.8500-0.9000 cache size       76, 1731139 req, miss ratio 0.5010, byte miss ratio 0.5010
tencentBlock.ns6006 S3FIFO-0.8500-0.9000 cache size      229, 1731139 req, miss ratio 0.3807, byte miss ratio 0.3807
tencentBlock.ns6006 S3FIFO-0.8500-0.9000 cache size      766, 1731139 req, miss ratio 0.3112, byte miss ratio 0.3112
tencentBlock.ns6006 S3FIFO-0.8500-0.9000 cache size     2299, 1731139 req, miss ratio 0.2915, byte miss ratio 0.2915
tencentBlock.ns6006 S3FIFO-0.8500-0.9000 cache size     7664, 1731139 req, miss ratio 0.1984, byte miss ratio 0.1984
tencentBlock.ns6006 S3FIFO-0.8500-0.9000 cache size    15329, 1731139 req, miss ratio 0.1332, byte miss ratio 0.1332
tencentBlock.ns6006 S3FIFO-0.8500-0.9000 cache size    30658, 1731139 req, miss ratio 0.0785, byte miss ratio 0.0785
tencentBlock.ns6006 S3FIFO-0.8500-0.9000 cache size    61316, 1731139 req, miss ratio 0.0480, byte miss ratio 0.0480
tencentBlock.ns6006 S3FIFO-0.9900-0.9000 cache size       76, 1731139 req, miss ratio 0.5259, byte miss ratio 0.5259
tencentBlock.ns6006 S3FIFO-0.9900-0.9000 cache size      229, 1731139 req, miss ratio 0.4002, byte miss ratio 0.4002
tencentBlock.ns6006 S3FIFO-0.9900-0.9000 cache size      766, 1731139 req, miss ratio 0.3241, byte miss ratio 0.3241
tencentBlock.ns6006 S3FIFO-0.9900-0.9000 cache size     2299, 1731139 req, miss ratio 0.2957, byte miss ratio 0.2957
tencentBlock.ns6006 S3FIFO-0.9900-0.9000 cache size     7664, 1731139 req, miss ratio 0.2018, byte miss ratio 0.2018
tencentBlock.ns6006 S3FIFO-0.9900-0.9000 cache size    15329, 1731139 req, miss ratio 0.1373, byte miss ratio 0.1373
tencentBlock.ns6006 S3FIFO-0.9900-0.9000 cache size    30658, 1731139 req, miss ratio 0.0832, byte miss ratio 0.0832
tencentBlock.ns6006 S3FIFO-0.9900-0.9000 cache size    61316, 1731139 req, miss ratio 0.0487, byte miss ratio 0.0487
tencentBlock.ns6006 S3FIFO-0.8500-1.9000 cache size       76, 1731139 req, miss ratio 0.5002, byte miss ratio 0.5002
tencentBlock.ns6006 S3FIFO-0.8500-1.9000 cache size      229, 1731139 req, miss ratio 0.3800, byte miss ratio 0.3800
tencentBlock.ns6006 S3FIFO-0.8500-1.9000 cache size      766, 1731139 req, miss ratio 0.3120, byte miss ratio 0.3120
tencentBlock.ns6006 S3FIFO-0.8500-1.9000 cache size     2299, 1731139 req, miss ratio 0.2921, byte miss ratio 0.2921
tencentBlock.ns6006 S3FIFO-0.8500-1.9000 cache size     7664, 1731139 req, miss ratio 0.1956, byte miss ratio 0.1956
tencentBlock.ns6006 S3FIFO-0.8500-1.9000 cache size    15329, 1731139 req, miss ratio 0.1331, byte miss ratio 0.1331
tencentBlock.ns6006 S3FIFO-0.8500-1.9000 cache size    30658, 1731139 req, miss ratio 0.0785, byte miss ratio 0.0785
tencentBlock.ns6006 S3FIFO-0.8500-1.9000 cache size    61316, 1731139 req, miss ratio 0.0480, byte miss ratio 0.0480
tencentBlock.ns6006 S3FIFO-0.5000-1.9000 cache size       76, 1731139 req, miss ratio 0.4514, byte miss ratio 0.4514
tencentBlock.ns6006 S3FIFO-0.5000-1.9000 cache size      229, 1731139 req, miss ratio 0.3512, byte miss ratio 0.3512
tencentBlock.ns6006 S3FIFO-0.5000-1.9000 cache size      766, 1731139 req, miss ratio 0.2947, byte miss ratio 0.2947
tencentBlock.ns6006 S3FIFO-0.5000-1.9000 cache size     2299, 1731139 req, miss ratio 0.2788, byte miss ratio 0.2788
tencentBlock.ns6006 S3FIFO-0.5000-1.9000 cache size     7664, 1731139 req, miss ratio 0.1770, byte miss ratio 0.1770
tencentBlock.ns6006 S3FIFO-0.5000-1.9000 cache size    15329, 1731139 req, miss ratio 0.1202, byte miss ratio 0.1202
tencentBlock.ns6006 S3FIFO-0.5000-1.9000 cache size    30658, 1731139 req, miss ratio 0.0698, byte miss ratio 0.0698
tencentBlock.ns6006 S3FIFO-0.5000-1.9000 cache size    61316, 1731139 req, miss ratio 0.0461, byte miss ratio 0.0461
tencentBlock.ns6006 S3FIFO-0.5500-1.9000 cache size       76, 1731139 req, miss ratio 0.4560, byte miss ratio 0.4560
tencentBlock.ns6006 S3FIFO-0.5500-1.9000 cache size      229, 1731139 req, miss ratio 0.3550, byte miss ratio 0.3550
tencentBlock.ns6006 S3FIFO-0.5500-1.9000 cache size      766, 1731139 req, miss ratio 0.2965, byte miss ratio 0.2965
tencentBlock.ns6006 S3FIFO-0.5500-1.9000 cache size     2299, 1731139 req, miss ratio 0.2808, byte miss ratio 0.2808
tencentBlock.ns6006 S3FIFO-0.5500-1.9000 cache size     7664, 1731139 req, miss ratio 0.1804, byte miss ratio 0.1804
tencentBlock.ns6006 S3FIFO-0.5500-1.9000 cache size    15329, 1731139 req, miss ratio 0.1208, byte miss ratio 0.1208
tencentBlock.ns6006 S3FIFO-0.5500-1.9000 cache size    30658, 1731139 req, miss ratio 0.0704, byte miss ratio 0.0704
tencentBlock.ns6006 S3FIFO-0.5500-1.9000 cache size    61316, 1731139 req, miss ratio 0.0462, byte miss ratio 0.0462
tencentBlock.ns6006 S3FIFO-0.2000-1.9000 cache size       76, 1731139 req, miss ratio 0.4316, byte miss ratio 0.4316
tencentBlock.ns6006 S3FIFO-0.2000-1.9000 cache size      229, 1731139 req, miss ratio 0.3337, byte miss ratio 0.3337
tencentBlock.ns6006 S3FIFO-0.2000-1.9000 cache size      766, 1731139 req, miss ratio 0.2886, byte miss ratio 0.2886
tencentBlock.ns6006 S3FIFO-0.2000-1.9000 cache size     2299, 1731139 req, miss ratio 0.2659, byte miss ratio 0.2659
tencentBlock.ns6006 S3FIFO-0.2000-1.9000 cache size     7664, 1731139 req, miss ratio 0.1659, byte miss ratio 0.1659
tencentBlock.ns6006 S3FIFO-0.2000-1.9000 cache size    15329, 1731139 req, miss ratio 0.1090, byte miss ratio 0.1090
tencentBlock.ns6006 S3FIFO-0.2000-1.9000 cache size    30658, 1731139 req, miss ratio 0.0672, byte miss ratio 0.0672
tencentBlock.ns6006 S3FIFO-0.2000-1.9000 cache size    61316, 1731139 req, miss ratio 0.0452, byte miss ratio 0.0452
tencentBlock.ns6006 S3FIFO-0.7500-0.9000 cache size       76, 1731139 req, miss ratio 0.4857, byte miss ratio 0.4857
tencentBlock.ns6006 S3FIFO-0.7500-0.9000 cache size      229, 1731139 req, miss ratio 0.3711, byte miss ratio 0.3711
tencentBlock.ns6006 S3FIFO-0.7500-0.9000 cache size      766, 1731139 req, miss ratio 0.3047, byte miss ratio 0.3047
tencentBlock.ns6006 S3FIFO-0.7500-0.9000 cache size     2299, 1731139 req, miss ratio 0.2861, byte miss ratio 0.2861
tencentBlock.ns6006 S3FIFO-0.7500-0.9000 cache size     7664, 1731139 req, miss ratio 0.1940, byte miss ratio 0.1940
tencentBlock.ns6006 S3FIFO-0.7500-0.9000 cache size    15329, 1731139 req, miss ratio 0.1280, byte miss ratio 0.1280
tencentBlock.ns6006 S3FIFO-0.7500-0.9000 cache size    30658, 1731139 req, miss ratio 0.0754, byte miss ratio 0.0754
tencentBlock.ns6006 S3FIFO-0.7500-0.9000 cache size    61316, 1731139 req, miss ratio 0.0475, byte miss ratio 0.0475
tencentBlock.ns6006 S3FIFO-0.9900-1.9000 cache size       76, 1731139 req, miss ratio 0.5220, byte miss ratio 0.5220
tencentBlock.ns6006 S3FIFO-0.9900-1.9000 cache size      229, 1731139 req, miss ratio 0.3985, byte miss ratio 0.3985
tencentBlock.ns6006 S3FIFO-0.9900-1.9000 cache size      766, 1731139 req, miss ratio 0.3241, byte miss ratio 0.3241
tencentBlock.ns6006 S3FIFO-0.9900-1.9000 cache size     2299, 1731139 req, miss ratio 0.2955, byte miss ratio 0.2955
