tencentBlock.ns19858 S3FIFO-0.4500-1.9000 cache size      139, 1463244 req, miss ratio 0.4323, byte miss ratio 0.4323
tencentBlock.ns19858 S3FIFO-0.4500-1.9000 cache size      419, 1463244 req, miss ratio 0.4196, byte miss ratio 0.4196
tencentBlock.ns19858 S3FIFO-0.4500-1.9000 cache size     1396, 1463244 req, miss ratio 0.4161, byte miss ratio 0.4161
tencentBlock.ns19858 S3FIFO-0.4500-1.9000 cache size     4190, 1463244 req, miss ratio 0.4158, byte miss ratio 0.4158
tencentBlock.ns19858 S3FIFO-0.4500-1.9000 cache size    13969, 1463244 req, miss ratio 0.3888, byte miss ratio 0.3888
tencentBlock.ns19858 S3FIFO-0.4500-1.9000 cache size    27939, 1463244 req, miss ratio 0.3576, byte miss ratio 0.3576
tencentBlock.ns19858 S3FIFO-0.4500-1.9000 cache size    55879, 1463244 req, miss ratio 0.3012, byte miss ratio 0.3012
tencentBlock.ns19858 S3FIFO-0.4500-1.9000 cache size   111758, 1463244 req, miss ratio 0.1176, byte miss ratio 0.1176
tencentBlock.ns19858 S3FIFO-0.3000-1.9000 cache size      139, 1463244 req, miss ratio 0.4312, byte miss ratio 0.4312
tencentBlock.ns19858 S3FIFO-0.3000-1.9000 cache size      419, 1463244 req, miss ratio 0.4183, byte miss ratio 0.4183
tencentBlock.ns19858 S3FIFO-0.3000-1.9000 cache size     1396, 1463244 req, miss ratio 0.4161, byte miss ratio 0.4161
tencentBlock.ns19858 S3FIFO-0.3000-1.9000 cache size     4190, 1463244 req, miss ratio 0.4157, byte miss ratio 0.4157
tencentBlock.ns19858 S3FIFO-0.3000-1.9000 cache size    13969, 1463244 req, miss ratio 0.3859, byte miss ratio 0.3859
tencentBlock.ns19858 S3FIFO-0.3000-1.9000 cache size    27939, 1463244 req, miss ratio 0.3696, byte miss ratio 0.3696
tencentBlock.ns19858 S3FIFO-0.3000-1.9000 cache size    55879, 1463244 req, miss ratio 0.2926, byte miss ratio 0.2926
tencentBlock.ns19858 S3FIFO-0.3000-1.9000 cache size   111758, 1463244 req, miss ratio 0.1141, byte miss ratio 0.1141
tencentBlock.ns19858 S3FIFO-0.1500-0.9000 cache size      139, 1463244 req, miss ratio 0.4327, byte miss ratio 0.4327
tencentBlock.ns19858 S3FIFO-0.1500-0.9000 cache size      419, 1463244 req, miss ratio 0.4187, byte miss ratio 0.4187
tencentBlock.ns19858 S3FIFO-0.1500-0.9000 cache size     1396, 1463244 req, miss ratio 0.4162, byte miss ratio 0.4162
tencentBlock.ns19858 S3FIFO-0.1500-0.9000 cache size     4190, 1463244 req, miss ratio 0.4158, byte miss ratio 0.4158
tencentBlock.ns19858 S3FIFO-0.1500-0.9000 cache size    13969, 1463244 req, miss ratio 0.3982, byte miss ratio 0.3982
tencentBlock.ns19858 S3FIFO-0.1500-0.9000 cache size    27939, 1463244 req, miss ratio 0.3370, byte miss ratio 0.3370
tencentBlock.ns19858 S3FIFO-0.1500-0.9000 cache size    55879, 1463244 req, miss ratio 0.2664, byte miss ratio 0.2664
tencentBlock.ns19858 S3FIFO-0.1500-0.9000 cache size   111758, 1463244 req, miss ratio 0.1128, byte miss ratio 0.1128
tencentBlock.ns19858 S3FIFO-0.1000-1.9000 cache size      139, 1463244 req, miss ratio 0.4318, byte miss ratio 0.4318
tencentBlock.ns19858 S3FIFO-0.1000-1.9000 cache size      419, 1463244 req, miss ratio 0.4223, byte miss ratio 0.4223
tencentBlock.ns19858 S3FIFO-0.1000-1.9000 cache size     1396, 1463244 req, miss ratio 0.4162, byte miss ratio 0.4162
tencentBlock.ns19858 S3FIFO-0.1000-1.9000 cache size     4190, 1463244 req, miss ratio 0.4158, byte miss ratio 0.4158
tencentBlock.ns19858 S3FIFO-0.1000-1.9000 cache size    13969, 1463244 req, miss ratio 0.3809, byte miss ratio 0.3809
tencentBlock.ns19858 S3FIFO-0.1000-1.9000 cache size    27939, 1463244 req, miss ratio 0.3543, byte miss ratio 0.3543
tencentBlock.ns19858 S3FIFO-0.1000-1.9000 cache size    55879, 1463244 req, miss ratio 0.2650, byte miss ratio 0.2650
