tencentBlock.ns14833 S3FIFO-0.3500-1.9000 cache size     2838, 51143932 req, miss ratio 0.7468, byte miss ratio 0.7468
tencentBlock.ns14833 S3FIFO-0.3500-1.9000 cache size     8514, 51143932 req, miss ratio 0.6472, byte miss ratio 0.6472
tencentBlock.ns14833 S3FIFO-0.3500-1.9000 cache size    28382, 51143932 req, miss ratio 0.5351, byte miss ratio 0.5351
tencentBlock.ns14833 S3FIFO-0.3500-1.9000 cache size    85146, 51143932 req, miss ratio 0.3826, byte miss ratio 0.3826
tencentBlock.ns14833 S3FIFO-0.3500-1.9000 cache size   283822, 51143932 req, miss ratio 0.1926, byte miss ratio 0.1926
tencentBlock.ns14833 S3FIFO-0.3500-1.9000 cache size   567644, 51143932 req, miss ratio 0.1226, byte miss ratio 0.1226
tencentBlock.ns14833 S3FIFO-0.3500-1.9000 cache size  1135289, 51143932 req, miss ratio 0.0761, byte miss ratio 0.0761
tencentBlock.ns14833 S3FIFO-0.3500-1.9000 cache size  2270578, 51143932 req, miss ratio 0.0579, byte miss ratio 0.0579
tencentBlock.ns14833 S3FIFO-0.0010-0.9000 cache size     2838, 51143932 req, miss ratio 0.7911, byte miss ratio 0.7911
tencentBlock.ns14833 S3FIFO-0.0010-0.9000 cache size     8514, 51143932 req, miss ratio 0.6983, byte miss ratio 0.6983
tencentBlock.ns14833 S3FIFO-0.0010-0.9000 cache size    28382, 51143932 req, miss ratio 0.5744, byte miss ratio 0.5744
tencentBlock.ns14833 S3FIFO-0.0010-0.9000 cache size    85146, 51143932 req, miss ratio 0.3940, byte miss ratio 0.3940
tencentBlock.ns14833 S3FIFO-0.0010-0.9000 cache size   283822, 51143932 req, miss ratio 0.2013, byte miss ratio 0.2013
tencentBlock.ns14833 S3FIFO-0.0010-0.9000 cache size   567644, 51143932 req, miss ratio 0.1193, byte miss ratio 0.1193
tencentBlock.ns14833 S3FIFO-0.0010-0.9000 cache size  1135289, 51143932 req, miss ratio 0.0778, byte miss ratio 0.0778
tencentBlock.ns14833 S3FIFO-0.0010-0.9000 cache size  2270578, 51143932 req, miss ratio 0.0584, byte miss ratio 0.0584
tencentBlock.ns14833 S3FIFO-0.8000-0.9000 cache size     2838, 51143932 req, miss ratio 0.7579, byte miss ratio 0.7579
tencentBlock.ns14833 S3FIFO-0.8000-0.9000 cache size     8514, 51143932 req, miss ratio 0.6726, byte miss ratio 0.6726
tencentBlock.ns14833 S3FIFO-0.8000-0.9000 cache size    28382, 51143932 req, miss ratio 0.5622, byte miss ratio 0.5622
tencentBlock.ns14833 S3FIFO-0.8000-0.9000 cache size    85146, 51143932 req, miss ratio 0.4086, byte miss ratio 0.4086
tencentBlock.ns14833 S3FIFO-0.8000-0.9000 cache size   283822, 51143932 req, miss ratio 0.2187, byte miss ratio 0.2187
tencentBlock.ns14833 S3FIFO-0.8000-0.9000 cache size   567644, 51143932 req, miss ratio 0.1396, byte miss ratio 0.1396
tencentBlock.ns14833 S3FIFO-0.8000-0.9000 cache size  1135289, 51143932 req, miss ratio 0.0868, byte miss ratio 0.0868
tencentBlock.ns14833 S3FIFO-0.8000-0.9000 cache size  2270578, 51143932 req, miss ratio 0.0606, byte miss ratio 0.0606
tencentBlock.ns14833 S3FIFO-0.7000-0.9000 cache size     2838, 51143932 req, miss ratio 0.7520, byte miss ratio 0.7520
tencentBlock.ns14833 S3FIFO-0.7000-0.9000 cache size     8514, 51143932 req, miss ratio 0.6666, byte miss ratio 0.6666
tencentBlock.ns14833 S3FIFO-0.7000-0.9000 cache size    28382, 51143932 req, miss ratio 0.5526, byte miss ratio 0.5526
tencentBlock.ns14833 S3FIFO-0.7000-0.9000 cache size    85146, 51143932 req, miss ratio 0.4023, byte miss ratio 0.4023
tencentBlock.ns14833 S3FIFO-0.7000-0.9000 cache size   283822, 51143932 req, miss ratio 0.2106, byte miss ratio 0.2106
tencentBlock.ns14833 S3FIFO-0.7000-0.9000 cache size   567644, 51143932 req, miss ratio 0.1348, byte miss ratio 0.1348
tencentBlock.ns14833 S3FIFO-0.7000-0.9000 cache size  1135289, 51143932 req, miss ratio 0.0835, byte miss ratio 0.0835
tencentBlock.ns14833 S3FIFO-0.7000-0.9000 cache size  2270578, 51143932 req, miss ratio 0.0595, byte miss ratio 0.0595
tencentBlock.ns14833 S3FIFO-0.0250-0.9000 cache size     2838, 51143932 req, miss ratio 0.7864, byte miss ratio 0.7864
tencentBlock.ns14833 S3FIFO-0.0250-0.9000 cache size     8514, 51143932 req, miss ratio 0.6785, byte miss ratio 0.6785
tencentBlock.ns14833 S3FIFO-0.0250-0.9000 cache size    28382, 51143932 req, miss ratio 0.5412, byte miss ratio 0.5412
tencentBlock.ns14833 S3FIFO-0.0250-0.9000 cache size    85146, 51143932 req, miss ratio 0.3656, byte miss ratio 0.3656
tencentBlock.ns14833 S3FIFO-0.0250-0.9000 cache size   283822, 51143932 req, miss ratio 0.1908, byte miss ratio 0.1908
tencentBlock.ns14833 S3FIFO-0.0250-0.9000 cache size   567644, 51143932 req, miss ratio 0.1147, byte miss ratio 0.1147
tencentBlock.ns14833 S3FIFO-0.0250-0.9000 cache size  1135289, 51143932 req, miss ratio 0.0756, byte miss ratio 0.0756
tencentBlock.ns14833 S3FIFO-0.0250-0.9000 cache size  2270578, 51143932 req, miss ratio 0.0579, byte miss ratio 0.0579
tencentBlock.ns14833 S3FIFO-0.9000-0.9000 cache size     2838, 51143932 req, miss ratio 0.7664, byte miss ratio 0.7664
tencentBlock.ns14833 S3FIFO-0.9000-0.9000 cache size     8514, 51143932 req, miss ratio 0.6798, byte miss ratio 0.6798
tencentBlock.ns14833 S3FIFO-0.9000-0.9000 cache size    28382, 51143932 req, miss ratio 0.5723, byte miss ratio 0.5723
tencentBlock.ns14833 S3FIFO-0.9000-0.9000 cache size    85146, 51143932 req, miss ratio 0.4153, byte miss ratio 0.4153
tencentBlock.ns14833 S3FIFO-0.9000-0.9000 cache size   283822, 51143932 req, miss ratio 0.2274, byte miss ratio 0.2274
tencentBlock.ns14833 S3FIFO-0.9000-0.9000 cache size   567644, 51143932 req, miss ratio 0.1460, byte miss ratio 0.1460
tencentBlock.ns14833 S3FIFO-0.9000-0.9000 cache size  1135289, 51143932 req, miss ratio 0.0907, byte miss ratio 0.0907
tencentBlock.ns14833 S3FIFO-0.9000-0.9000 cache size  2270578, 51143932 req, miss ratio 0.0626, byte miss ratio 0.0626
tencentBlock.ns14833 S3FIFO-0.9900-0.9000 cache size     2838, 51143932 req, miss ratio 0.7743, byte miss ratio 0.7743
tencentBlock.ns14833 S3FIFO-0.9900-0.9000 cache size     8514, 51143932 req, miss ratio 0.6893, byte miss ratio 0.6893
tencentBlock.ns14833 S3FIFO-0.9900-0.9000 cache size    28382, 51143932 req, miss ratio 0.5821, byte miss ratio 0.5821
tencentBlock.ns14833 S3FIFO-0.9900-0.9000 cache size    85146, 51143932 req, miss ratio 0.4234, byte miss ratio 0.4234
tencentBlock.ns14833 S3FIFO-0.9900-0.9000 cache size   283822, 51143932 req, miss ratio 0.2345, byte miss ratio 0.2345
tencentBlock.ns14833 S3FIFO-0.9900-0.9000 cache size   567644, 51143932 req, miss ratio 0.1519, byte miss ratio 0.1519
tencentBlock.ns14833 S3FIFO-0.9900-0.9000 cache size  1135289, 51143932 req, miss ratio 0.0944, byte miss ratio 0.0944
tencentBlock.ns14833 S3FIFO-0.9900-0.9000 cache size  2270578, 51143932 req, miss ratio 0.0651, byte miss ratio 0.0651
tencentBlock.ns14833 S3FIFO-0.0500-1.9000 cache size     2838, 51143932 req, miss ratio 0.7721, byte miss ratio 0.7721
tencentBlock.ns14833 S3FIFO-0.0500-1.9000 cache size     8514, 51143932 req, miss ratio 0.6637, byte miss ratio 0.6637
tencentBlock.ns14833 S3FIFO-0.0500-1.9000 cache size    28382, 51143932 req, miss ratio 0.5357, byte miss ratio 0.5357
tencentBlock.ns14833 S3FIFO-0.0500-1.9000 cache size    85146, 51143932 req, miss ratio 0.3659, byte miss ratio 0.3659
tencentBlock.ns14833 S3FIFO-0.0500-1.9000 cache size   283822, 51143932 req, miss ratio 0.1897, byte miss ratio 0.1897
tencentBlock.ns14833 S3FIFO-0.0500-1.9000 cache size   567644, 51143932 req, miss ratio 0.1142, byte miss ratio 0.1142
tencentBlock.ns14833 S3FIFO-0.0500-1.9000 cache size  1135289, 51143932 req, miss ratio 0.0749, byte miss ratio 0.0749
tencentBlock.ns14833 S3FIFO-0.0500-1.9000 cache size  2270578, 51143932 req, miss ratio 0.0578, byte miss ratio 0.0578
tencentBlock.ns14833 S3FIFO-0.9500-1.9000 cache size     2838, 51143932 req, miss ratio 0.7718, byte miss ratio 0.7718
tencentBlock.ns14833 S3FIFO-0.9500-1.9000 cache size     8514, 51143932 req, miss ratio 0.6868, byte miss ratio 0.6868
tencentBlock.ns14833 S3FIFO-0.9500-1.9000 cache size    28382, 51143932 req, miss ratio 0.5764, byte miss ratio 0.5764
tencentBlock.ns14833 S3FIFO-0.9500-1.9000 cache size    85146, 51143932 req, miss ratio 0.4174, byte miss ratio 0.4174
tencentBlock.ns14833 S3FIFO-0.9500-1.9000 cache size   283822, 51143932 req, miss ratio 0.2309, byte miss ratio 0.2309
