io_traces.ns216 S3FIFO-0.1000-1.9000 cache size      104, 1400000 req, miss ratio 0.5249, byte miss ratio 0.5249
io_traces.ns216 S3FIFO-0.1000-1.9000 cache size      314, 1400000 req, miss ratio 0.5020, byte miss ratio 0.5020
io_traces.ns216 S3FIFO-0.1000-1.9000 cache size     1048, 1400000 req, miss ratio 0.4671, byte miss ratio 0.4671
io_traces.ns216 S3FIFO-0.1000-1.9000 cache size     3145, 1400000 req, miss ratio 0.4349, byte miss ratio 0.4349
io_traces.ns216 S3FIFO-0.1000-1.9000 cache size    10486, 1400000 req, miss ratio 0.3921, byte miss ratio 0.3921
io_traces.ns216 S3FIFO-0.1000-1.9000 cache size    20973, 1400000 req, miss ratio 0.2907, byte miss ratio 0.2907
io_traces.ns216 S3FIFO-0.1000-1.9000 cache size    41946, 1400000 req, miss ratio 0.1024, byte miss ratio 0.1024
io_traces.ns216 S3FIFO-0.1000-1.9000 cache size    83892, 1400000 req, miss ratio 0.0751, byte miss ratio 0.0751
io_traces.ns216 S3FIFO-0.2500-1.9000 cache size      104, 1400000 req, miss ratio 0.5291, byte miss ratio 0.5291
io_traces.ns216 S3FIFO-0.2500-1.9000 cache size      314, 1400000 req, miss ratio 0.5029, byte miss ratio 0.5029
io_traces.ns216 S3FIFO-0.2500-1.9000 cache size     1048, 1400000 req, miss ratio 0.4691, byte miss ratio 0.4691
io_traces.ns216 S3FIFO-0.2500-1.9000 cache size     3145, 1400000 req, miss ratio 0.4348, byte miss ratio 0.4348
io_traces.ns216 S3FIFO-0.2500-1.9000 cache size    10486, 1400000 req, miss ratio 0.4306, byte miss ratio 0.4306
io_traces.ns216 S3FIFO-0.2500-1.9000 cache size    20973, 1400000 req, miss ratio 0.3181, byte miss ratio 0.3181
io_traces.ns216 S3FIFO-0.2500-1.9000 cache size    41946, 1400000 req, miss ratio 0.1170, byte miss ratio 0.1170
io_traces.ns216 S3FIFO-0.2500-1.9000 cache size    83892, 1400000 req, miss ratio 0.0751, byte miss ratio 0.0751
io_traces.ns216 S3FIFO-0.9000-1.9000 cache size      104, 1400000 req, miss ratio 0.7154, byte miss ratio 0.7154
io_traces.ns216 S3FIFO-0.9000-1.9000 cache size      314, 1400000 req, miss ratio 0.5739, byte miss ratio 0.5739
io_traces.ns216 S3FIFO-0.9000-1.9000 cache size     1048, 1400000 req, miss ratio 0.5047, byte miss ratio 0.5047
io_traces.ns216 S3FIFO-0.9000-1.9000 cache size     3145, 1400000 req, miss ratio 0.4746, byte miss ratio 0.4746
io_traces.ns216 S3FIFO-0.9000-1.9000 cache size    10486, 1400000 req, miss ratio 0.4344, byte miss ratio 0.4344
io_traces.ns216 S3FIFO-0.9000-1.9000 cache size    20973, 1400000 req, miss ratio 0.3122, byte miss ratio 0.3122
io_traces.ns216 S3FIFO-0.9000-1.9000 cache size    41946, 1400000 req, miss ratio 0.1621, byte miss ratio 0.1621
